node1,node2,key,act,scene,n_tokens,n_lines,edge_index
#Bertram_AWW,#Countess_AWW,0,1,1,1760,235,1
#Bertram_AWW,#Helen_AWW,0,1,1,1760,235,1
#Bertram_AWW,#Lafew_AWW,0,1,1,1760,235,1
#Bertram_AWW,#Page_AWW,0,1,1,1760,235,1
#Bertram_AWW,#Parolles_AWW,0,1,1,1760,235,1
#Countess_AWW,#Helen_AWW,0,1,1,1760,235,1
#Countess_AWW,#Lafew_AWW,0,1,1,1760,235,1
#Countess_AWW,#Page_AWW,0,1,1,1760,235,1
#Countess_AWW,#Parolles_AWW,0,1,1,1760,235,1
#Helen_AWW,#Lafew_AWW,0,1,1,1760,235,1
#Helen_AWW,#Page_AWW,0,1,1,1760,235,1
#Helen_AWW,#Parolles_AWW,0,1,1,1760,235,1
#Lafew_AWW,#Page_AWW,0,1,1,1760,235,1
#Lafew_AWW,#Parolles_AWW,0,1,1,1760,235,1
#Page_AWW,#Parolles_AWW,0,1,1,1760,235,1
#ATTENDANTS.KING.0.1_AWW,#ATTENDANTS.KING.0.2_AWW,0,1,2,603,86,2
#ATTENDANTS.KING.0.1_AWW,#ATTENDANTS.KING_AWW,0,1,2,603,86,2
#ATTENDANTS.KING.0.1_AWW,#King_AWW,0,1,2,603,86,2
#ATTENDANTS.KING.0.2_AWW,#ATTENDANTS.KING_AWW,0,1,2,603,86,2
#ATTENDANTS.KING.0.2_AWW,#King_AWW,0,1,2,603,86,2
#ATTENDANTS.KING_AWW,#King_AWW,0,1,2,603,86,2
#Bertram_AWW,#ATTENDANTS.KING.0.1_AWW,0,1,2,603,86,2
#Bertram_AWW,#ATTENDANTS.KING.0.2_AWW,0,1,2,603,86,2
#Bertram_AWW,#ATTENDANTS.KING_AWW,0,1,2,603,86,2
#Bertram_AWW,#King_AWW,0,1,2,603,86,2
#Bertram_AWW,#Lafew_AWW,1,1,2,603,86,2
#Bertram_AWW,#Parolles_AWW,1,1,2,603,86,2
#Lafew_AWW,#ATTENDANTS.KING.0.1_AWW,0,1,2,603,86,2
#Lafew_AWW,#ATTENDANTS.KING.0.2_AWW,0,1,2,603,86,2
#Lafew_AWW,#ATTENDANTS.KING_AWW,0,1,2,603,86,2
#Lafew_AWW,#King_AWW,0,1,2,603,86,2
#Lafew_AWW,#Parolles_AWW,1,1,2,603,86,2
#Parolles_AWW,#ATTENDANTS.KING.0.1_AWW,0,1,2,603,86,2
#Parolles_AWW,#ATTENDANTS.KING.0.2_AWW,0,1,2,603,86,2
#Parolles_AWW,#ATTENDANTS.KING_AWW,0,1,2,603,86,2
#Parolles_AWW,#King_AWW,0,1,2,603,86,2
#Countess_AWW,#Fool_AWW,0,1,3,2043,273,3
#Countess_AWW,#Helen_AWW,1,1,3,2043,273,3
#Countess_AWW,#Steward_AWW,0,1,3,2043,273,3
#Fool_AWW,#Steward_AWW,0,1,3,2043,273,3
#Helen_AWW,#Fool_AWW,0,1,3,2043,273,3
#Helen_AWW,#Steward_AWW,0,1,3,2043,273,3
#ATTENDANTS.KING_AWW,#King_AWW,1,2,1,1674,231,4
#ATTENDANTS.KING_AWW,#LORDS.DUMAINE.1_AWW,0,2,1,1674,231,4
#ATTENDANTS.KING_AWW,#LORDS.DUMAINE.2_AWW,0,2,1,1674,231,4
#Bertram_AWW,#ATTENDANTS.KING_AWW,1,2,1,1674,231,4
#Bertram_AWW,#Helen_AWW,1,2,1,1674,231,4
#Bertram_AWW,#King_AWW,1,2,1,1674,231,4
#Bertram_AWW,#LORDS.DUMAINE.1_AWW,0,2,1,1674,231,4
#Bertram_AWW,#LORDS.DUMAINE.2_AWW,0,2,1,1674,231,4
#Bertram_AWW,#Lafew_AWW,2,2,1,1674,231,4
#Bertram_AWW,#Parolles_AWW,2,2,1,1674,231,4
#Helen_AWW,#ATTENDANTS.KING_AWW,0,2,1,1674,231,4
#Helen_AWW,#King_AWW,0,2,1,1674,231,4
#Helen_AWW,#LORDS.DUMAINE.1_AWW,0,2,1,1674,231,4
#Helen_AWW,#LORDS.DUMAINE.2_AWW,0,2,1,1674,231,4
#Helen_AWW,#Lafew_AWW,1,2,1,1674,231,4
#Helen_AWW,#Parolles_AWW,1,2,1,1674,231,4
#King_AWW,#LORDS.DUMAINE.1_AWW,0,2,1,1674,231,4
#King_AWW,#LORDS.DUMAINE.2_AWW,0,2,1,1674,231,4
#LORDS.DUMAINE.1_AWW,#LORDS.DUMAINE.2_AWW,0,2,1,1674,231,4
#Lafew_AWW,#ATTENDANTS.KING_AWW,1,2,1,1674,231,4
#Lafew_AWW,#King_AWW,1,2,1,1674,231,4
#Lafew_AWW,#LORDS.DUMAINE.1_AWW,0,2,1,1674,231,4
#Lafew_AWW,#LORDS.DUMAINE.2_AWW,0,2,1,1674,231,4
#Lafew_AWW,#Parolles_AWW,2,2,1,1674,231,4
#Parolles_AWW,#ATTENDANTS.KING_AWW,1,2,1,1674,231,4
#Parolles_AWW,#King_AWW,1,2,1,1674,231,4
#Parolles_AWW,#LORDS.DUMAINE.1_AWW,0,2,1,1674,231,4
#Parolles_AWW,#LORDS.DUMAINE.2_AWW,0,2,1,1674,231,4
#Countess_AWW,#Fool_AWW,1,2,2,542,67,5
#ATTENDANTS.KING_AWW,#King_AWW,2,2,3,2358,316,6
#ATTENDANTS.KING_AWW,#LORDS.COURT.1_AWW,0,2,3,2358,316,6
#ATTENDANTS.KING_AWW,#LORDS.COURT.2_AWW,0,2,3,2358,316,6
#ATTENDANTS.KING_AWW,#LORDS.COURT.3_AWW,0,2,3,2358,316,6
#ATTENDANTS.KING_AWW,#LORDS.COURT.4_AWW,0,2,3,2358,316,6
#Bertram_AWW,#ATTENDANTS.KING_AWW,2,2,3,2358,316,6
#Bertram_AWW,#Helen_AWW,2,2,3,2358,316,6
#Bertram_AWW,#King_AWW,2,2,3,2358,316,6
#Bertram_AWW,#LORDS.COURT.1_AWW,0,2,3,2358,316,6
#Bertram_AWW,#LORDS.COURT.2_AWW,0,2,3,2358,316,6
#Bertram_AWW,#LORDS.COURT.3_AWW,0,2,3,2358,316,6
#Bertram_AWW,#LORDS.COURT.4_AWW,0,2,3,2358,316,6
#Bertram_AWW,#Lafew_AWW,3,2,3,2358,316,6
#Bertram_AWW,#Parolles_AWW,3,2,3,2358,316,6
#Helen_AWW,#ATTENDANTS.KING_AWW,1,2,3,2358,316,6
#Helen_AWW,#King_AWW,1,2,3,2358,316,6
#Helen_AWW,#LORDS.COURT.1_AWW,0,2,3,2358,316,6
#Helen_AWW,#LORDS.COURT.2_AWW,0,2,3,2358,316,6
#Helen_AWW,#LORDS.COURT.3_AWW,0,2,3,2358,316,6
#Helen_AWW,#LORDS.COURT.4_AWW,0,2,3,2358,316,6
#Helen_AWW,#Lafew_AWW,2,2,3,2358,316,6
#Helen_AWW,#Parolles_AWW,2,2,3,2358,316,6
#King_AWW,#LORDS.COURT.1_AWW,0,2,3,2358,316,6
#King_AWW,#LORDS.COURT.2_AWW,0,2,3,2358,316,6
#King_AWW,#LORDS.COURT.3_AWW,0,2,3,2358,316,6
#King_AWW,#LORDS.COURT.4_AWW,0,2,3,2358,316,6
#LORDS.COURT.1_AWW,#LORDS.COURT.2_AWW,0,2,3,2358,316,6
#LORDS.COURT.1_AWW,#LORDS.COURT.3_AWW,0,2,3,2358,316,6
#LORDS.COURT.1_AWW,#LORDS.COURT.4_AWW,0,2,3,2358,316,6
#LORDS.COURT.2_AWW,#LORDS.COURT.3_AWW,0,2,3,2358,316,6
#LORDS.COURT.2_AWW,#LORDS.COURT.4_AWW,0,2,3,2358,316,6
#LORDS.COURT.3_AWW,#LORDS.COURT.4_AWW,0,2,3,2358,316,6
#Lafew_AWW,#ATTENDANTS.KING_AWW,2,2,3,2358,316,6
#Lafew_AWW,#King_AWW,2,2,3,2358,316,6
#Lafew_AWW,#LORDS.COURT.1_AWW,0,2,3,2358,316,6
#Lafew_AWW,#LORDS.COURT.2_AWW,0,2,3,2358,316,6
#Lafew_AWW,#LORDS.COURT.3_AWW,0,2,3,2358,316,6
#Lafew_AWW,#LORDS.COURT.4_AWW,0,2,3,2358,316,6
#Lafew_AWW,#Parolles_AWW,3,2,3,2358,316,6
#Parolles_AWW,#ATTENDANTS.KING_AWW,2,2,3,2358,316,6
#Parolles_AWW,#King_AWW,2,2,3,2358,316,6
#Parolles_AWW,#LORDS.COURT.1_AWW,0,2,3,2358,316,6
#Parolles_AWW,#LORDS.COURT.2_AWW,0,2,3,2358,316,6
#Parolles_AWW,#LORDS.COURT.3_AWW,0,2,3,2358,316,6
#Parolles_AWW,#LORDS.COURT.4_AWW,0,2,3,2358,316,6
#Helen_AWW,#Fool_AWW,1,2,4,423,58,7
#Helen_AWW,#Parolles_AWW,3,2,4,423,58,7
#Parolles_AWW,#Fool_AWW,0,2,4,423,58,7
#Bertram_AWW,#Helen_AWW,3,2,5,723,103,8
#Bertram_AWW,#Lafew_AWW,4,2,5,723,103,8
#Bertram_AWW,#Parolles_AWW,4,2,5,723,103,8
#Helen_AWW,#Lafew_AWW,3,2,5,723,103,8
#Helen_AWW,#Parolles_AWW,4,2,5,723,103,8
#Lafew_AWW,#Parolles_AWW,4,2,5,723,103,8
#Duke_AWW,#SOLDIERS_AWW,0,3,1,177,27,9
#LORDS.DUMAINE.1_AWW,#Duke_AWW,0,3,1,177,27,9
#LORDS.DUMAINE.1_AWW,#LORDS.DUMAINE.2_AWW,1,3,1,177,27,9
#LORDS.DUMAINE.1_AWW,#SOLDIERS_AWW,0,3,1,177,27,9
#LORDS.DUMAINE.2_AWW,#Duke_AWW,0,3,1,177,27,9
#LORDS.DUMAINE.2_AWW,#SOLDIERS_AWW,0,3,1,177,27,9
#Countess_AWW,#Fool_AWW,2,3,2,1030,140,10
#Countess_AWW,#GENTLEMEN.1_AWW,0,3,2,1030,140,10
#Countess_AWW,#GENTLEMEN.2_AWW,0,3,2,1030,140,10
#Countess_AWW,#Helen_AWW,2,3,2,1030,140,10
#Fool_AWW,#GENTLEMEN.1_AWW,0,3,2,1030,140,10
#Fool_AWW,#GENTLEMEN.2_AWW,0,3,2,1030,140,10
#GENTLEMEN.1_AWW,#GENTLEMEN.2_AWW,0,3,2,1030,140,10
#Helen_AWW,#Fool_AWW,2,3,2,1030,140,10
#Helen_AWW,#GENTLEMEN.1_AWW,0,3,2,1030,140,10
#Helen_AWW,#GENTLEMEN.2_AWW,0,3,2,1030,140,10
#Bertram_AWW,#Duke_AWW,0,3,3,94,14,11
#Bertram_AWW,#Parolles_AWW,5,3,3,94,14,11
#Bertram_AWW,#SOLDIERS_AWW,0,3,3,94,14,11
#Duke_AWW,#SOLDIERS_AWW,1,3,3,94,14,11
#Parolles_AWW,#Duke_AWW,0,3,3,94,14,11
#Parolles_AWW,#SOLDIERS_AWW,0,3,3,94,14,11
#Countess_AWW,#Steward_AWW,1,3,4,344,44,12
#Bertram_AWW,#CITIZENS_AWW,0,3,5,785,120,13
#Bertram_AWW,#Diana_AWW,0,3,5,785,120,13
#Bertram_AWW,#Helen_AWW,4,3,5,785,120,13
#Bertram_AWW,#Mariana_AWW,0,3,5,785,120,13
#Bertram_AWW,#Parolles_AWW,6,3,5,785,120,13
#Bertram_AWW,#SOLDIERS_AWW,1,3,5,785,120,13
#Bertram_AWW,#Widow_AWW,0,3,5,785,120,13
#CITIZENS_AWW,#Diana_AWW,0,3,5,785,120,13
#CITIZENS_AWW,#Mariana_AWW,0,3,5,785,120,13
#CITIZENS_AWW,#Widow_AWW,0,3,5,785,120,13
#Diana_AWW,#Mariana_AWW,0,3,5,785,120,13
#Diana_AWW,#Widow_AWW,0,3,5,785,120,13
#Helen_AWW,#CITIZENS_AWW,0,3,5,785,120,13
#Helen_AWW,#Diana_AWW,0,3,5,785,120,13
#Helen_AWW,#Mariana_AWW,0,3,5,785,120,13
#Helen_AWW,#Parolles_AWW,5,3,5,785,120,13
#Helen_AWW,#SOLDIERS_AWW,0,3,5,785,120,13
#Helen_AWW,#Widow_AWW,0,3,5,785,120,13
#Mariana_AWW,#Widow_AWW,0,3,5,785,120,13
#Parolles_AWW,#CITIZENS_AWW,0,3,5,785,120,13
#Parolles_AWW,#Diana_AWW,0,3,5,785,120,13
#Parolles_AWW,#Mariana_AWW,0,3,5,785,120,13
#Parolles_AWW,#SOLDIERS_AWW,1,3,5,785,120,13
#Parolles_AWW,#Widow_AWW,0,3,5,785,120,13
#SOLDIERS_AWW,#CITIZENS_AWW,0,3,5,785,120,13
#SOLDIERS_AWW,#Diana_AWW,0,3,5,785,120,13
#SOLDIERS_AWW,#Mariana_AWW,0,3,5,785,120,13
#SOLDIERS_AWW,#Widow_AWW,0,3,5,785,120,13
#Bertram_AWW,#LORDS.DUMAINE.1_AWW,1,3,6,966,122,14
#Bertram_AWW,#LORDS.DUMAINE.2_AWW,1,3,6,966,122,14
#Bertram_AWW,#Parolles_AWW,7,3,6,966,122,14
#LORDS.DUMAINE.1_AWW,#LORDS.DUMAINE.2_AWW,2,3,6,966,122,14
#Parolles_AWW,#LORDS.DUMAINE.1_AWW,1,3,6,966,122,14
#Parolles_AWW,#LORDS.DUMAINE.2_AWW,1,3,6,966,122,14
#Helen_AWW,#Widow_AWW,1,3,7,394,54,15
#LORDS.DUMAINE.1_AWW,#SOLDIERS.0.1_AWW,0,4,1,695,105,16
#LORDS.DUMAINE.1_AWW,#SOLDIERS.Interpreter_AWW,0,4,1,695,105,16
#LORDS.DUMAINE.1_AWW,#SOLDIERS_AWW,1,4,1,695,105,16
#Parolles_AWW,#LORDS.DUMAINE.1_AWW,2,4,1,695,105,16
#Parolles_AWW,#SOLDIERS.0.1_AWW,0,4,1,695,105,16
#Parolles_AWW,#SOLDIERS.Interpreter_AWW,0,4,1,695,105,16
#Parolles_AWW,#SOLDIERS_AWW,2,4,1,695,105,16
#SOLDIERS.0.1_AWW,#SOLDIERS.Interpreter_AWW,0,4,1,695,105,16
#SOLDIERS_AWW,#SOLDIERS.0.1_AWW,0,4,1,695,105,16
#SOLDIERS_AWW,#SOLDIERS.Interpreter_AWW,0,4,1,695,105,16
#Bertram_AWW,#Diana_AWW,1,4,2,653,88,17
#Bertram_AWW,#LORDS.DUMAINE.1_AWW,2,4,3,2629,362,18
#Bertram_AWW,#LORDS.DUMAINE.2_AWW,2,4,3,2629,362,18
#Bertram_AWW,#Parolles_AWW,8,4,3,2629,362,18
#Bertram_AWW,#SOLDIERS.Interpreter_AWW,0,4,3,2629,362,18
#Bertram_AWW,#SOLDIERS_AWW,2,4,3,2629,362,18
#Bertram_AWW,#Servant_AWW,0,4,3,2629,362,18
#LORDS.DUMAINE.1_AWW,#LORDS.DUMAINE.2_AWW,3,4,3,2629,362,18
#LORDS.DUMAINE.1_AWW,#SOLDIERS.Interpreter_AWW,1,4,3,2629,362,18
#LORDS.DUMAINE.1_AWW,#SOLDIERS_AWW,2,4,3,2629,362,18
#LORDS.DUMAINE.1_AWW,#Servant_AWW,0,4,3,2629,362,18
#LORDS.DUMAINE.2_AWW,#SOLDIERS.Interpreter_AWW,0,4,3,2629,362,18
#LORDS.DUMAINE.2_AWW,#SOLDIERS_AWW,1,4,3,2629,362,18
#LORDS.DUMAINE.2_AWW,#Servant_AWW,0,4,3,2629,362,18
#Parolles_AWW,#LORDS.DUMAINE.1_AWW,3,4,3,2629,362,18
#Parolles_AWW,#LORDS.DUMAINE.2_AWW,2,4,3,2629,362,18
#Parolles_AWW,#SOLDIERS.Interpreter_AWW,1,4,3,2629,362,18
#Parolles_AWW,#SOLDIERS_AWW,3,4,3,2629,362,18
#Parolles_AWW,#Servant_AWW,0,4,3,2629,362,18
#SOLDIERS.Interpreter_AWW,#Servant_AWW,0,4,3,2629,362,18
#SOLDIERS_AWW,#SOLDIERS.Interpreter_AWW,1,4,3,2629,362,18
#SOLDIERS_AWW,#Servant_AWW,0,4,3,2629,362,18
#Diana_AWW,#Widow_AWW,1,4,4,296,40,19
#Helen_AWW,#Diana_AWW,1,4,4,296,40,19
#Helen_AWW,#Widow_AWW,2,4,4,296,40,19
#Countess_AWW,#Fool_AWW,3,4,5,843,108,20
#Countess_AWW,#Lafew_AWW,1,4,5,843,108,20
#Lafew_AWW,#Fool_AWW,0,4,5,843,108,20
#ATTENDANTS_AWW,#GENTLEMEN.3_AWW,0,5,1,305,45,21
#Diana_AWW,#ATTENDANTS_AWW,0,5,1,305,45,21
#Diana_AWW,#GENTLEMEN.3_AWW,0,5,1,305,45,21
#Diana_AWW,#Widow_AWW,2,5,1,305,45,21
#Helen_AWW,#ATTENDANTS_AWW,0,5,1,305,45,21
#Helen_AWW,#Diana_AWW,2,5,1,305,45,21
#Helen_AWW,#GENTLEMEN.3_AWW,0,5,1,305,45,21
#Helen_AWW,#Widow_AWW,3,5,1,305,45,21
#Widow_AWW,#ATTENDANTS_AWW,0,5,1,305,45,21
#Widow_AWW,#GENTLEMEN.3_AWW,0,5,1,305,45,21
#Lafew_AWW,#Fool_AWW,1,5,2,434,56,22
#Lafew_AWW,#Parolles_AWW,5,5,2,434,56,22
#Parolles_AWW,#Fool_AWW,1,5,2,434,56,22
#ATTENDANTS.KING.0.1_AWW,#ATTENDANTS.KING.0.2_AWW,1,5,3,2776,380,23
#ATTENDANTS.KING.0.1_AWW,#ATTENDANTS.KING_AWW,1,5,3,2776,380,23
#ATTENDANTS.KING.0.1_AWW,#Diana_AWW,0,5,3,2776,380,23
#ATTENDANTS.KING.0.1_AWW,#GENTLEMEN.3_AWW,0,5,3,2776,380,23
#ATTENDANTS.KING.0.1_AWW,#King_AWW,1,5,3,2776,380,23
#ATTENDANTS.KING.0.1_AWW,#LORDS.DUMAINE.1_AWW,0,5,3,2776,380,23
#ATTENDANTS.KING.0.1_AWW,#LORDS.DUMAINE.2_AWW,0,5,3,2776,380,23
#ATTENDANTS.KING.0.1_AWW,#Widow_AWW,0,5,3,2776,380,23
#ATTENDANTS.KING.0.2_AWW,#ATTENDANTS.KING_AWW,1,5,3,2776,380,23
#ATTENDANTS.KING.0.2_AWW,#Diana_AWW,0,5,3,2776,380,23
#ATTENDANTS.KING.0.2_AWW,#GENTLEMEN.3_AWW,0,5,3,2776,380,23
#ATTENDANTS.KING.0.2_AWW,#King_AWW,1,5,3,2776,380,23
#ATTENDANTS.KING.0.2_AWW,#LORDS.DUMAINE.1_AWW,0,5,3,2776,380,23
#ATTENDANTS.KING.0.2_AWW,#LORDS.DUMAINE.2_AWW,0,5,3,2776,380,23
#ATTENDANTS.KING.0.2_AWW,#Widow_AWW,0,5,3,2776,380,23
#ATTENDANTS.KING_AWW,#Diana_AWW,0,5,3,2776,380,23
#ATTENDANTS.KING_AWW,#GENTLEMEN.3_AWW,0,5,3,2776,380,23
#ATTENDANTS.KING_AWW,#King_AWW,3,5,3,2776,380,23
#ATTENDANTS.KING_AWW,#LORDS.DUMAINE.1_AWW,1,5,3,2776,380,23
#ATTENDANTS.KING_AWW,#LORDS.DUMAINE.2_AWW,1,5,3,2776,380,23
#ATTENDANTS.KING_AWW,#Widow_AWW,0,5,3,2776,380,23
#Bertram_AWW,#ATTENDANTS.KING.0.1_AWW,1,5,3,2776,380,23
#Bertram_AWW,#ATTENDANTS.KING.0.2_AWW,1,5,3,2776,380,23
#Bertram_AWW,#ATTENDANTS.KING_AWW,3,5,3,2776,380,23
#Bertram_AWW,#Countess_AWW,1,5,3,2776,380,23
#Bertram_AWW,#Diana_AWW,2,5,3,2776,380,23
#Bertram_AWW,#GENTLEMEN.3_AWW,0,5,3,2776,380,23
#Bertram_AWW,#Helen_AWW,5,5,3,2776,380,23
#Bertram_AWW,#King_AWW,3,5,3,2776,380,23
#Bertram_AWW,#LORDS.DUMAINE.1_AWW,3,5,3,2776,380,23
#Bertram_AWW,#LORDS.DUMAINE.2_AWW,3,5,3,2776,380,23
#Bertram_AWW,#Lafew_AWW,5,5,3,2776,380,23
#Bertram_AWW,#Parolles_AWW,9,5,3,2776,380,23
#Bertram_AWW,#Widow_AWW,1,5,3,2776,380,23
#Countess_AWW,#ATTENDANTS.KING.0.1_AWW,0,5,3,2776,380,23
#Countess_AWW,#ATTENDANTS.KING.0.2_AWW,0,5,3,2776,380,23
#Countess_AWW,#ATTENDANTS.KING_AWW,0,5,3,2776,380,23
#Countess_AWW,#Diana_AWW,0,5,3,2776,380,23
#Countess_AWW,#GENTLEMEN.3_AWW,0,5,3,2776,380,23
#Countess_AWW,#Helen_AWW,3,5,3,2776,380,23
#Countess_AWW,#King_AWW,0,5,3,2776,380,23
#Countess_AWW,#LORDS.DUMAINE.1_AWW,0,5,3,2776,380,23
#Countess_AWW,#LORDS.DUMAINE.2_AWW,0,5,3,2776,380,23
#Countess_AWW,#Lafew_AWW,2,5,3,2776,380,23
#Countess_AWW,#Parolles_AWW,1,5,3,2776,380,23
#Countess_AWW,#Widow_AWW,0,5,3,2776,380,23
#Diana_AWW,#GENTLEMEN.3_AWW,1,5,3,2776,380,23
