node1,node2,key,act,scene,n_tokens,n_lines,edge_index
#HUNTSMEN.0.1_Shr,#HUNTSMEN.0.2_Shr,0,0,1,1068,144,1
#HUNTSMEN.0.1_Shr,#HUNTSMEN.0.3_Shr,0,0,1,1068,144,1
#HUNTSMEN.0.1_Shr,#HUNTSMEN_Shr,0,0,1,1068,144,1
#HUNTSMEN.0.1_Shr,#Hostess_Shr,0,0,1,1068,144,1
#HUNTSMEN.0.1_Shr,#Lord_Shr,0,0,1,1068,144,1
#HUNTSMEN.0.1_Shr,#PLAYERS.0.1_Shr,0,0,1,1068,144,1
#HUNTSMEN.0.1_Shr,#PLAYERS.0.2_Shr,0,0,1,1068,144,1
#HUNTSMEN.0.1_Shr,#PLAYERS_Shr,0,0,1,1068,144,1
#HUNTSMEN.0.1_Shr,#SERVANTS.LORD.0.1_Shr,0,0,1,1068,144,1
#HUNTSMEN.0.1_Shr,#SERVANTS.LORD_Shr,0,0,1,1068,144,1
#HUNTSMEN.0.1_Shr,#Sly_Shr,0,0,1,1068,144,1
#HUNTSMEN.0.2_Shr,#HUNTSMEN.0.3_Shr,0,0,1,1068,144,1
#HUNTSMEN.0.2_Shr,#HUNTSMEN_Shr,0,0,1,1068,144,1
#HUNTSMEN.0.2_Shr,#Hostess_Shr,0,0,1,1068,144,1
#HUNTSMEN.0.2_Shr,#Lord_Shr,0,0,1,1068,144,1
#HUNTSMEN.0.2_Shr,#PLAYERS.0.1_Shr,0,0,1,1068,144,1
#HUNTSMEN.0.2_Shr,#PLAYERS.0.2_Shr,0,0,1,1068,144,1
#HUNTSMEN.0.2_Shr,#PLAYERS_Shr,0,0,1,1068,144,1
#HUNTSMEN.0.2_Shr,#SERVANTS.LORD.0.1_Shr,0,0,1,1068,144,1
#HUNTSMEN.0.2_Shr,#SERVANTS.LORD_Shr,0,0,1,1068,144,1
#HUNTSMEN.0.2_Shr,#Sly_Shr,0,0,1,1068,144,1
#HUNTSMEN.0.3_Shr,#HUNTSMEN_Shr,0,0,1,1068,144,1
#HUNTSMEN.0.3_Shr,#Hostess_Shr,0,0,1,1068,144,1
#HUNTSMEN.0.3_Shr,#Lord_Shr,0,0,1,1068,144,1
#HUNTSMEN.0.3_Shr,#PLAYERS.0.1_Shr,0,0,1,1068,144,1
#HUNTSMEN.0.3_Shr,#PLAYERS.0.2_Shr,0,0,1,1068,144,1
#HUNTSMEN.0.3_Shr,#PLAYERS_Shr,0,0,1,1068,144,1
#HUNTSMEN.0.3_Shr,#SERVANTS.LORD.0.1_Shr,0,0,1,1068,144,1
#HUNTSMEN.0.3_Shr,#SERVANTS.LORD_Shr,0,0,1,1068,144,1
#HUNTSMEN.0.3_Shr,#Sly_Shr,0,0,1,1068,144,1
#HUNTSMEN_Shr,#Hostess_Shr,0,0,1,1068,144,1
#HUNTSMEN_Shr,#Lord_Shr,0,0,1,1068,144,1
#HUNTSMEN_Shr,#PLAYERS.0.1_Shr,0,0,1,1068,144,1
#HUNTSMEN_Shr,#PLAYERS.0.2_Shr,0,0,1,1068,144,1
#HUNTSMEN_Shr,#PLAYERS_Shr,0,0,1,1068,144,1
#HUNTSMEN_Shr,#SERVANTS.LORD.0.1_Shr,0,0,1,1068,144,1
#HUNTSMEN_Shr,#SERVANTS.LORD_Shr,0,0,1,1068,144,1
#HUNTSMEN_Shr,#Sly_Shr,0,0,1,1068,144,1
#Hostess_Shr,#Lord_Shr,0,0,1,1068,144,1
#Hostess_Shr,#PLAYERS.0.1_Shr,0,0,1,1068,144,1
#Hostess_Shr,#PLAYERS.0.2_Shr,0,0,1,1068,144,1
#Hostess_Shr,#PLAYERS_Shr,0,0,1,1068,144,1
#Hostess_Shr,#SERVANTS.LORD.0.1_Shr,0,0,1,1068,144,1
#Hostess_Shr,#SERVANTS.LORD_Shr,0,0,1,1068,144,1
#Hostess_Shr,#Sly_Shr,0,0,1,1068,144,1
#Lord_Shr,#PLAYERS.0.1_Shr,0,0,1,1068,144,1
#Lord_Shr,#PLAYERS.0.2_Shr,0,0,1,1068,144,1
#Lord_Shr,#PLAYERS_Shr,0,0,1,1068,144,1
#Lord_Shr,#SERVANTS.LORD.0.1_Shr,0,0,1,1068,144,1
#Lord_Shr,#SERVANTS.LORD_Shr,0,0,1,1068,144,1
#Lord_Shr,#Sly_Shr,0,0,1,1068,144,1
#PLAYERS.0.1_Shr,#PLAYERS.0.2_Shr,0,0,1,1068,144,1
#PLAYERS.0.1_Shr,#PLAYERS_Shr,0,0,1,1068,144,1
#PLAYERS.0.1_Shr,#SERVANTS.LORD.0.1_Shr,0,0,1,1068,144,1
#PLAYERS.0.1_Shr,#SERVANTS.LORD_Shr,0,0,1,1068,144,1
#PLAYERS.0.1_Shr,#Sly_Shr,0,0,1,1068,144,1
#PLAYERS.0.2_Shr,#PLAYERS_Shr,0,0,1,1068,144,1
#PLAYERS.0.2_Shr,#SERVANTS.LORD.0.1_Shr,0,0,1,1068,144,1
#PLAYERS.0.2_Shr,#SERVANTS.LORD_Shr,0,0,1,1068,144,1
#PLAYERS.0.2_Shr,#Sly_Shr,0,0,1,1068,144,1
#PLAYERS_Shr,#SERVANTS.LORD.0.1_Shr,0,0,1,1068,144,1
#PLAYERS_Shr,#SERVANTS.LORD_Shr,0,0,1,1068,144,1
#PLAYERS_Shr,#Sly_Shr,0,0,1,1068,144,1
#SERVANTS.LORD.0.1_Shr,#SERVANTS.LORD_Shr,0,0,1,1068,144,1
#SERVANTS.LORD.0.1_Shr,#Sly_Shr,0,0,1,1068,144,1
#SERVANTS.LORD_Shr,#Sly_Shr,0,0,1,1068,144,1
#Lord_Shr,#Messenger_Shr,0,0,2,1162,147,2
#Lord_Shr,#Page_Shr,0,0,2,1162,147,2
#Lord_Shr,#SERVANTS.LORD.0.1_Shr,1,0,2,1162,147,2
#Lord_Shr,#SERVANTS.LORD.0.2_Shr,0,0,2,1162,147,2
#Lord_Shr,#SERVANTS.LORD.0.3_Shr,0,0,2,1162,147,2
#Lord_Shr,#SERVANTS.LORD.0_Shr,0,0,2,1162,147,2
#Lord_Shr,#SERVANTS.LORD_Shr,1,0,2,1162,147,2
#Lord_Shr,#Sly_Shr,1,0,2,1162,147,2
#Messenger_Shr,#Page_Shr,0,0,2,1162,147,2
#Messenger_Shr,#SERVANTS.LORD.0.2_Shr,0,0,2,1162,147,2
#Messenger_Shr,#SERVANTS.LORD.0.3_Shr,0,0,2,1162,147,2
#Messenger_Shr,#SERVANTS.LORD.0_Shr,0,0,2,1162,147,2
#Page_Shr,#SERVANTS.LORD.0.2_Shr,0,0,2,1162,147,2
#Page_Shr,#SERVANTS.LORD.0.3_Shr,0,0,2,1162,147,2
#Page_Shr,#SERVANTS.LORD.0_Shr,0,0,2,1162,147,2
#SERVANTS.LORD.0.1_Shr,#Messenger_Shr,0,0,2,1162,147,2
#SERVANTS.LORD.0.1_Shr,#Page_Shr,0,0,2,1162,147,2
#SERVANTS.LORD.0.1_Shr,#SERVANTS.LORD.0.2_Shr,0,0,2,1162,147,2
#SERVANTS.LORD.0.1_Shr,#SERVANTS.LORD.0.3_Shr,0,0,2,1162,147,2
#SERVANTS.LORD.0.1_Shr,#SERVANTS.LORD.0_Shr,0,0,2,1162,147,2
#SERVANTS.LORD.0.1_Shr,#SERVANTS.LORD_Shr,1,0,2,1162,147,2
#SERVANTS.LORD.0.1_Shr,#Sly_Shr,1,0,2,1162,147,2
#SERVANTS.LORD.0.2_Shr,#SERVANTS.LORD.0.3_Shr,0,0,2,1162,147,2
#SERVANTS.LORD.0.2_Shr,#SERVANTS.LORD.0_Shr,0,0,2,1162,147,2
#SERVANTS.LORD.0.3_Shr,#SERVANTS.LORD.0_Shr,0,0,2,1162,147,2
#SERVANTS.LORD_Shr,#Messenger_Shr,0,0,2,1162,147,2
#SERVANTS.LORD_Shr,#Page_Shr,0,0,2,1162,147,2
#SERVANTS.LORD_Shr,#SERVANTS.LORD.0.2_Shr,0,0,2,1162,147,2
#SERVANTS.LORD_Shr,#SERVANTS.LORD.0.3_Shr,0,0,2,1162,147,2
#SERVANTS.LORD_Shr,#SERVANTS.LORD.0_Shr,0,0,2,1162,147,2
#SERVANTS.LORD_Shr,#Sly_Shr,1,0,2,1162,147,2
#Sly_Shr,#Messenger_Shr,0,0,2,1162,147,2
#Sly_Shr,#Page_Shr,0,0,2,1162,147,2
#Sly_Shr,#SERVANTS.LORD.0.2_Shr,0,0,2,1162,147,2
#Sly_Shr,#SERVANTS.LORD.0.3_Shr,0,0,2,1162,147,2
#Sly_Shr,#SERVANTS.LORD.0_Shr,0,0,2,1162,147,2
#Baptista_Shr,#Bianca_Shr,0,1,1,1992,264,3
#Baptista_Shr,#Biondello_Shr,0,1,1,1992,264,3
#Baptista_Shr,#Gremio_Shr,0,1,1,1992,264,3
#Baptista_Shr,#Hortensio_Shr,0,1,1,1992,264,3
#Baptista_Shr,#Katherine_Shr,0,1,1,1992,264,3
#Baptista_Shr,#Lucentio_Shr,0,1,1,1992,264,3
#Baptista_Shr,#Tranio_Shr,0,1,1,1992,264,3
#Bianca_Shr,#Biondello_Shr,0,1,1,1992,264,3
#Bianca_Shr,#Gremio_Shr,0,1,1,1992,264,3
#Bianca_Shr,#Hortensio_Shr,0,1,1,1992,264,3
#Bianca_Shr,#Katherine_Shr,0,1,1,1992,264,3
#Bianca_Shr,#Lucentio_Shr,0,1,1,1992,264,3
#Bianca_Shr,#Tranio_Shr,0,1,1,1992,264,3
#Biondello_Shr,#Gremio_Shr,0,1,1,1992,264,3
#Biondello_Shr,#Hortensio_Shr,0,1,1,1992,264,3
#Biondello_Shr,#Katherine_Shr,0,1,1,1992,264,3
#Biondello_Shr,#Lucentio_Shr,0,1,1,1992,264,3
#Biondello_Shr,#Tranio_Shr,0,1,1,1992,264,3
#Gremio_Shr,#Hortensio_Shr,0,1,1,1992,264,3
#Gremio_Shr,#Katherine_Shr,0,1,1,1992,264,3
#Gremio_Shr,#Lucentio_Shr,0,1,1,1992,264,3
#Gremio_Shr,#Tranio_Shr,0,1,1,1992,264,3
#Hortensio_Shr,#Katherine_Shr,0,1,1,1992,264,3
#Hortensio_Shr,#Lucentio_Shr,0,1,1,1992,264,3
#Hortensio_Shr,#Tranio_Shr,0,1,1,1992,264,3
#Katherine_Shr,#Lucentio_Shr,0,1,1,1992,264,3
#Katherine_Shr,#Tranio_Shr,0,1,1,1992,264,3
#Lucentio_Shr,#Tranio_Shr,0,1,1,1992,264,3
#Page_Shr,#Baptista_Shr,0,1,1,1992,264,3
#Page_Shr,#Bianca_Shr,0,1,1,1992,264,3
#Page_Shr,#Biondello_Shr,0,1,1,1992,264,3
#Page_Shr,#Gremio_Shr,0,1,1,1992,264,3
#Page_Shr,#Hortensio_Shr,0,1,1,1992,264,3
#Page_Shr,#Katherine_Shr,0,1,1,1992,264,3
#Page_Shr,#Lucentio_Shr,0,1,1,1992,264,3
#Page_Shr,#Tranio_Shr,0,1,1,1992,264,3
#SERVANTS.LORD.0.1_Shr,#Baptista_Shr,0,1,1,1992,264,3
#SERVANTS.LORD.0.1_Shr,#Bianca_Shr,0,1,1,1992,264,3
#SERVANTS.LORD.0.1_Shr,#Biondello_Shr,0,1,1,1992,264,3
#SERVANTS.LORD.0.1_Shr,#Gremio_Shr,0,1,1,1992,264,3
#SERVANTS.LORD.0.1_Shr,#Hortensio_Shr,0,1,1,1992,264,3
#SERVANTS.LORD.0.1_Shr,#Katherine_Shr,0,1,1,1992,264,3
#SERVANTS.LORD.0.1_Shr,#Lucentio_Shr,0,1,1,1992,264,3
#SERVANTS.LORD.0.1_Shr,#Page_Shr,1,1,1,1992,264,3
#SERVANTS.LORD.0.1_Shr,#Sly_Shr,2,1,1,1992,264,3
#SERVANTS.LORD.0.1_Shr,#Tranio_Shr,0,1,1,1992,264,3
#Sly_Shr,#Baptista_Shr,0,1,1,1992,264,3
#Sly_Shr,#Bianca_Shr,0,1,1,1992,264,3
#Sly_Shr,#Biondello_Shr,0,1,1,1992,264,3
#Sly_Shr,#Gremio_Shr,0,1,1,1992,264,3
#Sly_Shr,#Hortensio_Shr,0,1,1,1992,264,3
#Sly_Shr,#Katherine_Shr,0,1,1,1992,264,3
#Sly_Shr,#Lucentio_Shr,0,1,1,1992,264,3
