act,scene,stagegroup,speaker,onstage,n_tokens,n_lines
1,1,1,#HenryIV_1H4,#ATTENDANTS_1H4 #Bedford_H5 #HenryIV_1H4 #Westmoreland_1H4,574,75
1,1,1,#Westmoreland_1H4,#ATTENDANTS_1H4 #Bedford_H5 #HenryIV_1H4 #Westmoreland_1H4,229,32
1,2,2,#Falstaff_1H4,#Falstaff_1H4 #HenryV_H5,548,65
1,2,2,#HenryV_H5,#Falstaff_1H4 #HenryV_H5,346,46
1,2,3,#Falstaff_1H4,#Falstaff_1H4 #HenryV_H5 #Poins_1H4,160,22
1,2,3,#HenryV_H5,#Falstaff_1H4 #HenryV_H5 #Poins_1H4,79,12
1,2,3,#Poins_1H4,#Falstaff_1H4 #HenryV_H5 #Poins_1H4,164,21
1,2,4,#HenryV_H5,#HenryV_H5 #Poins_1H4,64,8
1,2,4,#Poins_1H4,#HenryV_H5 #Poins_1H4,228,27
1,2,5,#HenryV_H5,#HenryV_H5,178,23
1,3,6,#HenryIV_1H4,#ATTENDANTS_1H4 #Blunt_1H4 #HenryIV_1H4 #Hotspur_R2 #Northumberland_R2 #Worcester_1H4,126,16
1,3,6,#Northumberland_R2,#ATTENDANTS_1H4 #Blunt_1H4 #HenryIV_1H4 #Hotspur_R2 #Northumberland_R2 #Worcester_1H4,2,1
1,3,6,#Worcester_1H4,#ATTENDANTS_1H4 #Blunt_1H4 #HenryIV_1H4 #Hotspur_R2 #Northumberland_R2 #Worcester_1H4,31,4
1,3,7,#Blunt_1H4,#ATTENDANTS_1H4 #Blunt_1H4 #HenryIV_1H4 #Hotspur_R2 #Northumberland_R2,54,7
1,3,7,#HenryIV_1H4,#ATTENDANTS_1H4 #Blunt_1H4 #HenryIV_1H4 #Hotspur_R2 #Northumberland_R2,213,28
1,3,7,#Hotspur_R2,#ATTENDANTS_1H4 #Blunt_1H4 #HenryIV_1H4 #Hotspur_R2 #Northumberland_R2,452,63
1,3,7,#Northumberland_R2,#ATTENDANTS_1H4 #Blunt_1H4 #HenryIV_1H4 #Hotspur_R2 #Northumberland_R2,47,7
1,3,8,#Hotspur_R2,#Hotspur_R2 #Northumberland_R2,36,4
1,3,8,#Northumberland_R2,#Hotspur_R2 #Northumberland_R2,12,2
1,3,9,#Hotspur_R2,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,798,106
1,3,9,#Northumberland_R2,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,109,16
1,3,9,#Worcester_1H4,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,416,59
2,1,10,#TRAVELERS.CARRIERS.1_1H4,#TRAVELERS.CARRIERS.1_1H4,27,4
2,1,11,#Ostler_1H4,#Ostler_1H4 #TRAVELERS.CARRIERS.1_1H4,2,1
2,1,11,#TRAVELERS.CARRIERS.1_1H4,#Ostler_1H4 #TRAVELERS.CARRIERS.1_1H4,24,3
2,1,12,#TRAVELERS.CARRIERS.1_1H4,#Ostler_1H4 #TRAVELERS.CARRIERS.1_1H4 #TRAVELERS.CARRIERS.2_1H4,104,13
2,1,12,#TRAVELERS.CARRIERS.2_1H4,#Ostler_1H4 #TRAVELERS.CARRIERS.1_1H4 #TRAVELERS.CARRIERS.2_1H4,94,13
2,1,13,#Gadshill_1H4,#Gadshill_1H4 #Ostler_1H4 #TRAVELERS.CARRIERS.1_1H4 #TRAVELERS.CARRIERS.2_1H4,35,7
2,1,13,#TRAVELERS.CARRIERS.1_1H4,#Gadshill_1H4 #Ostler_1H4 #TRAVELERS.CARRIERS.1_1H4 #TRAVELERS.CARRIERS.2_1H4,20,3
2,1,13,#TRAVELERS.CARRIERS.2_1H4,#Gadshill_1H4 #Ostler_1H4 #TRAVELERS.CARRIERS.1_1H4 #TRAVELERS.CARRIERS.2_1H4,46,7
2,1,14,#Gadshill_1H4,#Gadshill_1H4 #Ostler_1H4,3,1
2,1,15,#Chamberlain_1H4,#Chamberlain_1H4 #Gadshill_1H4 #Ostler_1H4,149,19
2,1,15,#Gadshill_1H4,#Chamberlain_1H4 #Gadshill_1H4 #Ostler_1H4,270,32
2,2,16,#HenryV_H5,#Bardolph_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,2,1
2,2,16,#Poins_1H4,#Bardolph_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,15,2
2,2,17,#Falstaff_1H4,#Falstaff_1H4 #HenryV_H5,9,2
2,2,17,#HenryV_H5,#Falstaff_1H4 #HenryV_H5,24,4
2,2,18,#Falstaff_1H4,#Falstaff_1H4,189,21
2,2,19,#Falstaff_1H4,#Bardolph_1H4 #Falstaff_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,114,14
2,2,19,#HenryV_H5,#Bardolph_1H4 #Falstaff_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,40,6
2,2,20,#Bardolph_1H4,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,2,1
2,2,20,#Falstaff_1H4,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,49,9
2,2,20,#Gadshill_1H4,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,34,6
2,2,20,#HenryV_H5,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,46,6
