node1,node2,n_lines,n_tokens
#ATTENDANTS.ORSINO.Curio_TN,1.01,43,321
#ATTENDANTS.ORSINO.Valentine_TN,1.01,43,321
#ATTENDANTS.ORSINO_TN,1.01,43,321
#MUSICIANS_TN,1.01,43,321
#Orsino_TN,1.01,43,321
#Captain_TN,1.02,67,481
#SAILORS_TN,1.02,67,481
#Viola_TN,1.02,67,481
#AndrewAguecheek_TN,1.03,139,1009
#Maria_TN,1.03,139,1009
#TobyBelch_TN,1.03,139,1009
#ATTENDANTS.ORSINO.Curio_TN,1.04,46,327
#ATTENDANTS.ORSINO.Valentine_TN,1.04,46,327
#ATTENDANTS.ORSINO_TN,1.04,46,327
#Orsino_TN,1.04,46,327
#Viola_TN,1.04,46,327
#ATTENDANTS.OLIVIA_TN,1.05,320,2432
#Feste_TN,1.05,320,2432
#Malvolio_TN,1.05,320,2432
#Maria_TN,1.05,320,2432
#Olivia_TN,1.05,320,2432
#TobyBelch_TN,1.05,320,2432
#Viola_TN,1.05,320,2432
#Antonio_TN,2.01,47,395
#Sebastian_TN,2.01,47,395
#Malvolio_TN,2.02,41,344
#Viola_TN,2.02,41,344
#AndrewAguecheek_TN,2.03,189,1421
#Feste_TN,2.03,189,1421
#Malvolio_TN,2.03,189,1421
#Maria_TN,2.03,189,1421
#TobyBelch_TN,2.03,189,1421
#ATTENDANTS.ORSINO.Curio_TN,2.04,138,950
#ATTENDANTS.ORSINO_TN,2.04,138,950
#Feste_TN,2.04,138,950
#MUSICIANS_TN,2.04,138,950
#Orsino_TN,2.04,138,950
#Viola_TN,2.04,138,950
#AndrewAguecheek_TN,2.05,212,1492
#Fabian_TN,2.05,212,1492
#Malvolio_TN,2.05,212,1492
#Maria_TN,2.05,212,1492
#TobyBelch_TN,2.05,212,1492
#AndrewAguecheek_TN,3.01,172,1288
#Feste_TN,3.01,172,1288
#Maria_TN,3.01,172,1288
#Olivia_TN,3.01,172,1288
#TobyBelch_TN,3.01,172,1288
#Viola_TN,3.01,172,1288
#AndrewAguecheek_TN,3.02,82,677
#Fabian_TN,3.02,82,677
#Maria_TN,3.02,82,677
#TobyBelch_TN,3.02,82,677
#Antonio_TN,3.03,54,396
#Sebastian_TN,3.03,54,396
#ATTENDANTS.OLIVIA.1_TN,3.04,418,3053
#AndrewAguecheek_TN,3.04,418,3053
#Antonio_TN,3.04,418,3053
#Fabian_TN,3.04,418,3053
#Malvolio_TN,3.04,418,3053
#Maria_TN,3.04,418,3053
#OFFICERS.1_TN,3.04,418,3053
#OFFICERS.2_TN,3.04,418,3053
#Olivia_TN,3.04,418,3053
#TobyBelch_TN,3.04,418,3053
#Viola_TN,3.04,418,3053
#AndrewAguecheek_TN,4.01,70,512
#Fabian_TN,4.01,70,512
#Feste_TN,4.01,70,512
#Olivia_TN,4.01,70,512
#Sebastian_TN,4.01,70,512
#TobyBelch_TN,4.01,70,512
#Feste_TN,4.02,133,941
#Malvolio_TN,4.02,133,941
#Maria_TN,4.02,133,941
#TobyBelch_TN,4.02,133,941
#Olivia_TN,4.03,37,296
#Priest_TN,4.03,37,296
#Sebastian_TN,4.03,37,296
#ATTENDANTS.OLIVIA_TN,5.01,431,3154
#ATTENDANTS.ORSINO.Curio_TN,5.01,431,3154
#ATTENDANTS.ORSINO_TN,5.01,431,3154
#AndrewAguecheek_TN,5.01,431,3154
#Antonio_TN,5.01,431,3154
#Fabian_TN,5.01,431,3154
#Feste_TN,5.01,431,3154
#Malvolio_TN,5.01,431,3154
#OFFICERS.1_TN,5.01,431,3154
#OFFICERS.2_TN,5.01,431,3154
#Olivia_TN,5.01,431,3154
#Orsino_TN,5.01,431,3154
#Priest_TN,5.01,431,3154
#Sebastian_TN,5.01,431,3154
#TobyBelch_TN,5.01,431,3154
#Viola_TN,5.01,431,3154
