node1,node2,key,act,scene,n_tokens,n_lines,edge_index
#Proteus_TGV,#Speed_TGV,0,1,1,1136,155,1
#Proteus_TGV,#Valentine_TGV,0,1,1,1136,155,1
#Speed_TGV,#Valentine_TGV,0,1,1,1136,155,1
#Julia_TGV,#Lucetta_TGV,0,1,2,1092,146,2
#Antonio_TGV,#Pantino_TGV,0,1,3,687,92,3
#Proteus_TGV,#Antonio_TGV,0,1,3,687,92,3
#Proteus_TGV,#Pantino_TGV,0,1,3,687,92,3
#Speed_TGV,#Sylvia_TGV,0,2,1,1238,180,4
#Speed_TGV,#Valentine_TGV,1,2,1,1238,180,4
#Valentine_TGV,#Sylvia_TGV,0,2,1,1238,180,4
#Julia_TGV,#Pantino_TGV,0,2,2,158,22,5
#Proteus_TGV,#Julia_TGV,0,2,2,158,22,5
#Proteus_TGV,#Pantino_TGV,1,2,2,158,22,5
#Crab_TGV,#Lance_TGV,0,2,3,537,62,6
#Pantino_TGV,#Crab_TGV,0,2,3,537,62,6
#Pantino_TGV,#Lance_TGV,0,2,3,537,62,6
#Duke_TGV,#SERVANTS.1_TGV,0,2,4,1559,225,7
#Duke_TGV,#Thurio_TGV,0,2,4,1559,225,7
#Proteus_TGV,#Duke_TGV,0,2,4,1559,225,7
#Proteus_TGV,#SERVANTS.1_TGV,0,2,4,1559,225,7
#Proteus_TGV,#Speed_TGV,1,2,4,1559,225,7
#Proteus_TGV,#Sylvia_TGV,0,2,4,1559,225,7
#Proteus_TGV,#Thurio_TGV,0,2,4,1559,225,7
#Proteus_TGV,#Valentine_TGV,1,2,4,1559,225,7
#SERVANTS.1_TGV,#Thurio_TGV,0,2,4,1559,225,7
#Speed_TGV,#Duke_TGV,0,2,4,1559,225,7
#Speed_TGV,#SERVANTS.1_TGV,0,2,4,1559,225,7
#Speed_TGV,#Sylvia_TGV,1,2,4,1559,225,7
#Speed_TGV,#Thurio_TGV,0,2,4,1559,225,7
#Speed_TGV,#Valentine_TGV,2,2,4,1559,225,7
#Sylvia_TGV,#Duke_TGV,0,2,4,1559,225,7
#Sylvia_TGV,#SERVANTS.1_TGV,0,2,4,1559,225,7
#Sylvia_TGV,#Thurio_TGV,0,2,4,1559,225,7
#Valentine_TGV,#Duke_TGV,0,2,4,1559,225,7
#Valentine_TGV,#SERVANTS.1_TGV,0,2,4,1559,225,7
#Valentine_TGV,#Sylvia_TGV,1,2,4,1559,225,7
#Valentine_TGV,#Thurio_TGV,0,2,4,1559,225,7
#Crab_TGV,#Lance_TGV,1,2,5,376,53,8
#Speed_TGV,#Crab_TGV,0,2,5,376,53,8
#Speed_TGV,#Lance_TGV,0,2,5,376,53,8
#Julia_TGV,#Lucetta_TGV,1,2,7,706,90,10
#Duke_TGV,#Thurio_TGV,1,3,1,2856,383,11
#Lance_TGV,#Duke_TGV,0,3,1,2856,383,11
#Lance_TGV,#Thurio_TGV,0,3,1,2856,383,11
#Proteus_TGV,#Duke_TGV,1,3,1,2856,383,11
#Proteus_TGV,#Lance_TGV,0,3,1,2856,383,11
#Proteus_TGV,#Speed_TGV,2,3,1,2856,383,11
#Proteus_TGV,#Thurio_TGV,1,3,1,2856,383,11
#Proteus_TGV,#Valentine_TGV,2,3,1,2856,383,11
#Speed_TGV,#Duke_TGV,1,3,1,2856,383,11
#Speed_TGV,#Lance_TGV,1,3,1,2856,383,11
#Speed_TGV,#Thurio_TGV,1,3,1,2856,383,11
#Speed_TGV,#Valentine_TGV,3,3,1,2856,383,11
#Valentine_TGV,#Duke_TGV,1,3,1,2856,383,11
#Valentine_TGV,#Lance_TGV,0,3,1,2856,383,11
#Valentine_TGV,#Thurio_TGV,1,3,1,2856,383,11
#Duke_TGV,#Thurio_TGV,2,3,2,720,98,12
#Proteus_TGV,#Duke_TGV,2,3,2,720,98,12
#Proteus_TGV,#Thurio_TGV,2,3,2,720,98,12
#OUTLAWS.1_TGV,#OUTLAWS.2_TGV,0,4,1,542,76,13
#OUTLAWS.1_TGV,#OUTLAWS.3_TGV,0,4,1,542,76,13
#OUTLAWS.2_TGV,#OUTLAWS.3_TGV,0,4,1,542,76,13
#Speed_TGV,#OUTLAWS.1_TGV,0,4,1,542,76,13
#Speed_TGV,#OUTLAWS.2_TGV,0,4,1,542,76,13
#Speed_TGV,#OUTLAWS.3_TGV,0,4,1,542,76,13
#Speed_TGV,#Valentine_TGV,4,4,1,542,76,13
#Valentine_TGV,#OUTLAWS.1_TGV,0,4,1,542,76,13
#Valentine_TGV,#OUTLAWS.2_TGV,0,4,1,542,76,13
#Valentine_TGV,#OUTLAWS.3_TGV,0,4,1,542,76,13
#Host_TGV,#MUSICIANS_TGV,0,4,2,990,148,14
#Julia_TGV,#Host_TGV,0,4,2,990,148,14
#Julia_TGV,#MUSICIANS_TGV,0,4,2,990,148,14
#Julia_TGV,#Sylvia_TGV,0,4,2,990,148,14
#Julia_TGV,#Thurio_TGV,0,4,2,990,148,14
#Proteus_TGV,#Host_TGV,0,4,2,990,148,14
#Proteus_TGV,#Julia_TGV,1,4,2,990,148,14
#Proteus_TGV,#MUSICIANS_TGV,0,4,2,990,148,14
#Proteus_TGV,#Sylvia_TGV,1,4,2,990,148,14
#Proteus_TGV,#Thurio_TGV,3,4,2,990,148,14
#Sylvia_TGV,#Host_TGV,0,4,2,990,148,14
#Sylvia_TGV,#MUSICIANS_TGV,0,4,2,990,148,14
#Sylvia_TGV,#Thurio_TGV,1,4,2,990,148,14
#Thurio_TGV,#Host_TGV,0,4,2,990,148,14
#Thurio_TGV,#MUSICIANS_TGV,0,4,2,990,148,14
#Sylvia_TGV,#Eglamour_TGV,0,4,3,344,51,15
#Crab_TGV,#Lance_TGV,2,4,4,1679,216,16
#Julia_TGV,#Crab_TGV,0,4,4,1679,216,16
#Julia_TGV,#Lance_TGV,0,4,4,1679,216,16
#Julia_TGV,#Sylvia_TGV,1,4,4,1679,216,16
#Proteus_TGV,#Crab_TGV,0,4,4,1679,216,16
#Proteus_TGV,#Julia_TGV,2,4,4,1679,216,16
#Proteus_TGV,#Lance_TGV,1,4,4,1679,216,16
#Proteus_TGV,#Sylvia_TGV,2,4,4,1679,216,16
#Sylvia_TGV,#Crab_TGV,0,4,4,1679,216,16
#Sylvia_TGV,#Lance_TGV,0,4,4,1679,216,16
#Sylvia_TGV,#Eglamour_TGV,1,5,1,95,12,17
#Duke_TGV,#Thurio_TGV,3,5,2,406,58,18
#Julia_TGV,#Duke_TGV,0,5,2,406,58,18
#Julia_TGV,#Thurio_TGV,1,5,2,406,58,18
#Proteus_TGV,#Duke_TGV,3,5,2,406,58,18
#Proteus_TGV,#Julia_TGV,3,5,2,406,58,18
#Proteus_TGV,#Thurio_TGV,4,5,2,406,58,18
