source,target,key,n_lines,n_tokens,edge_index,edge_type
#Chorus_H5,0.00.0001,0,36,244,1,active
#BishopOfCanterbury_H5,1.01.0002,0,5,42,2,active
1.01.0002,#BishopOfEly_H5,0,5,42,2,passive
#BishopOfEly_H5,1.01.0002,0,1,9,3,active
1.01.0002,#BishopOfCanterbury_H5,0,1,9,3,passive
#BishopOfCanterbury_H5,1.01.0002,1,13,103,4,active
1.01.0002,#BishopOfEly_H5,1,13,103,4,passive
#BishopOfEly_H5,1.01.0002,1,1,4,5,active
1.01.0002,#BishopOfCanterbury_H5,1,1,4,5,passive
#BishopOfCanterbury_H5,1.01.0002,2,2,6,6,active
1.01.0002,#BishopOfEly_H5,2,2,6,6,passive
#BishopOfEly_H5,1.01.0002,2,1,3,7,active
1.01.0002,#BishopOfCanterbury_H5,2,1,3,7,passive
#BishopOfCanterbury_H5,1.01.0002,3,1,9,8,active
1.01.0002,#BishopOfEly_H5,3,1,9,8,passive
#BishopOfEly_H5,1.01.0002,3,1,8,9,active
1.01.0002,#BishopOfCanterbury_H5,3,1,8,9,passive
#BishopOfCanterbury_H5,1.01.0002,4,14,95,10,active
1.01.0002,#BishopOfEly_H5,4,14,95,10,passive
#BishopOfEly_H5,1.01.0002,4,1,6,11,active
1.01.0002,#BishopOfCanterbury_H5,4,1,6,11,passive
#BishopOfCanterbury_H5,1.01.0002,5,22,162,12,active
1.01.0002,#BishopOfEly_H5,5,22,162,12,passive
#BishopOfEly_H5,1.01.0002,5,7,48,13,active
1.01.0002,#BishopOfCanterbury_H5,5,7,48,13,passive
#BishopOfCanterbury_H5,1.01.0002,6,3,20,14,active
1.01.0002,#BishopOfEly_H5,6,3,20,14,passive
#BishopOfEly_H5,1.01.0002,6,4,23,15,active
1.01.0002,#BishopOfCanterbury_H5,6,4,23,15,passive
#BishopOfCanterbury_H5,1.01.0002,7,10,68,16,active
1.01.0002,#BishopOfEly_H5,7,10,68,16,passive
#BishopOfEly_H5,1.01.0002,7,1,8,17,active
1.01.0002,#BishopOfCanterbury_H5,7,1,8,17,passive
#BishopOfCanterbury_H5,1.01.0002,8,7,51,18,active
1.01.0002,#BishopOfEly_H5,8,7,51,18,passive
#BishopOfEly_H5,1.01.0002,8,1,8,19,active
1.01.0002,#BishopOfCanterbury_H5,8,1,8,19,passive
#BishopOfCanterbury_H5,1.01.0002,9,3,23,20,active
1.01.0002,#BishopOfEly_H5,9,3,23,20,passive
#BishopOfEly_H5,1.01.0002,9,1,2,21,active
1.01.0002,#BishopOfCanterbury_H5,9,1,2,21,passive
#BishopOfCanterbury_H5,1.01.0002,10,3,24,22,active
1.01.0002,#BishopOfEly_H5,10,3,24,22,passive
#BishopOfEly_H5,1.01.0002,10,1,10,23,active
1.01.0002,#BishopOfCanterbury_H5,10,1,10,23,passive
#HenryV_H5,1.02.0003,0,1,7,24,active
1.02.0003,#ATTENDANTS.ENGLISH_H5,0,1,7,24,passive
1.02.0003,#Bedford_H5,0,1,7,24,passive
1.02.0003,#Clarence_2H4,0,1,7,24,passive
1.02.0003,#Exeter_H5,0,1,7,24,passive
1.02.0003,#Gloucester_2H4,0,1,7,24,passive
1.02.0003,#Warwick_2H4,0,1,7,24,passive
1.02.0003,#Westmoreland_1H4,0,1,7,24,passive
#Exeter_H5,1.02.0003,0,1,4,25,active
1.02.0003,#ATTENDANTS.ENGLISH_H5,1,1,4,25,passive
1.02.0003,#Bedford_H5,1,1,4,25,passive
1.02.0003,#Clarence_2H4,1,1,4,25,passive
1.02.0003,#Gloucester_2H4,1,1,4,25,passive
1.02.0003,#HenryV_H5,0,1,4,25,passive
1.02.0003,#Warwick_2H4,1,1,4,25,passive
1.02.0003,#Westmoreland_1H4,1,1,4,25,passive
#HenryV_H5,1.02.0003,1,1,5,26,active
1.02.0003,#ATTENDANTS.ENGLISH_H5,2,1,5,26,passive
1.02.0003,#Bedford_H5,2,1,5,26,passive
