act,scene,stagegroup,speaker,onstage,n_tokens,n_lines
1,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,6,1
1,1,1,#CardinalBeaufort_1H6,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,42,6
1,1,1,#Gloucester_2H4,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,98,13
1,1,1,#HenryVI_1H6,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,190,28
1,1,1,#QueenMargaret_1H6,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,63,9
1,1,1,#Suffolk_1H6,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,148,22
1,1,2,#CardinalBeaufort_1H6,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,39,5
1,1,2,#Gloucester_2H4,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,351,49
1,1,2,#Salisbury_2H6,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,24,3
1,1,2,#Warwick_2H6,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,58,9
1,1,2,#York_1H6,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,65,8
1,1,3,#Buckingham_2H6,#Buckingham_2H6 #CardinalBeaufort_1H6 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,38,5
1,1,3,#CardinalBeaufort_1H6,#Buckingham_2H6 #CardinalBeaufort_1H6 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,153,21
1,1,4,#Buckingham_2H6,#Buckingham_2H6 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,14,2
1,1,4,#Somerset_1H6,#Buckingham_2H6 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,42,6
1,1,5,#Salisbury_2H6,#Salisbury_2H6 #Warwick_2H6 #York_1H6,198,26
1,1,5,#Warwick_2H6,#Salisbury_2H6 #Warwick_2H6 #York_1H6,61,7
1,1,5,#York_1H6,#Salisbury_2H6 #Warwick_2H6 #York_1H6,9,2
1,1,6,#York_1H6,#York_1H6,377,49
1,2,7,#DuchessOfGloucester_2H6,#DuchessOfGloucester_2H6 #Gloucester_2H4,246,32
1,2,7,#Gloucester_2H4,#DuchessOfGloucester_2H6 #Gloucester_2H4,189,25
1,2,8,#DuchessOfGloucester_2H6,#DuchessOfGloucester_2H6 #Gloucester_2H4 #MESSENGERS.X.1_2H6,7,1
1,2,8,#Gloucester_2H4,#DuchessOfGloucester_2H6 #Gloucester_2H4 #MESSENGERS.X.1_2H6,9,1
1,2,8,#MESSENGERS.X.1_2H6,#DuchessOfGloucester_2H6 #Gloucester_2H4 #MESSENGERS.X.1_2H6,24,3
1,2,9,#DuchessOfGloucester_2H6,#DuchessOfGloucester_2H6,75,9
1,2,10,#DuchessOfGloucester_2H6,#DuchessOfGloucester_2H6 #Hume_2H6,75,11
1,2,10,#Hume_2H6,#DuchessOfGloucester_2H6 #Hume_2H6,50,7
1,2,11,#Hume_2H6,#Hume_2H6,173,21
1,3,12,#PETITIONERS.0.1_2H6,#PETITIONERS.0.1_2H6 #PETITIONERS_2H6 #Thump_2H6,25,3
