source,target,n_lines,n_tokens,edge_type
#AMBASSADORS_Ham,5.02.0121,6,40,active
#ATTENDANTS.0.1_Ham,4.06.0099,2,10,active
#ATTENDANTS.1_Ham,4.05.0087,15,99,active
#ATTENDANTS.2_Ham,5.02.0116,8,67,active
#ATTENDANTS.GUARDS_Ham,4.02.0075,1,3,active
#ATTENDANTS_Ham,5.01.0110,1,1,active
#ATTENDANTS_Ham,5.02.0119,1,2,active
#Barnardo_Ham,1.01.0001,8,40,active
#Barnardo_Ham,1.01.0003,12,73,active
#Barnardo_Ham,1.01.0004,4,27,active
#Barnardo_Ham,1.01.0005,7,55,active
#Barnardo_Ham,1.01.0006,1,2,active
#Barnardo_Ham,1.01.0007,1,9,active
#Barnardo_Ham,1.02.0011,5,20,active
#Claudius_Ham,1.02.0008,40,305,active
#Claudius_Ham,1.02.0009,55,420,active
#Claudius_Ham,2.02.0025,19,148,active
#Claudius_Ham,2.02.0026,3,28,active
#Claudius_Ham,2.02.0027,3,23,active
#Claudius_Ham,2.02.0028,8,49,active
#Claudius_Ham,2.02.0029,6,33,active
#Claudius_Ham,3.01.0039,8,59,active
#Claudius_Ham,3.01.0040,10,66,active
#Claudius_Ham,3.01.0041,7,43,active
#Claudius_Ham,3.01.0043,16,119,active
#Claudius_Ham,3.02.0050,3,17,active
#Claudius_Ham,3.02.0054,3,17,active
#Claudius_Ham,3.02.0055,1,5,active
#Claudius_Ham,3.03.0061,10,74,active
#Claudius_Ham,3.03.0062,1,4,active
#Claudius_Ham,3.03.0063,37,295,active
#Claudius_Ham,3.03.0065,2,15,active
#Claudius_Ham,4.01.0070,3,20,active
#Claudius_Ham,4.01.0071,18,138,active
#Claudius_Ham,4.01.0072,5,43,active
#Claudius_Ham,4.01.0073,8,60,active
#Claudius_Ham,4.03.0077,11,85,active
#Claudius_Ham,4.03.0078,3,13,active
#Claudius_Ham,4.03.0079,6,22,active
#Claudius_Ham,4.03.0080,11,63,active
#Claudius_Ham,4.03.0081,4,34,active
#Claudius_Ham,4.03.0082,11,91,active
#Claudius_Ham,4.05.0090,4,17,active
#Claudius_Ham,4.05.0091,1,10,active
#Claudius_Ham,4.05.0092,26,176,active
#Claudius_Ham,4.05.0093,2,8,active
#Claudius_Ham,4.05.0095,25,143,active
#Claudius_Ham,4.05.0097,14,108,active
#Claudius_Ham,4.07.0102,27,227,active
#Claudius_Ham,4.07.0103,5,16,active
#Claudius_Ham,4.07.0104,110,800,active
#Claudius_Ham,4.07.0106,4,25,active
