node1,node2,key,act,scene,stagegroup,n_tokens,n_lines,edge_index
#Bertram_AWW,#Countess_AWW,0,1,1,1,581,79,1
#Bertram_AWW,#Helen_AWW,0,1,1,1,581,79,1
#Bertram_AWW,#Lafew_AWW,0,1,1,1,581,79,1
#Countess_AWW,#Helen_AWW,0,1,1,1,581,79,1
#Countess_AWW,#Lafew_AWW,0,1,1,1,581,79,1
#Helen_AWW,#Lafew_AWW,0,1,1,1,581,79,1
#Bertram_AWW,#Helen_AWW,1,1,1,2,23,4,2
#Bertram_AWW,#Lafew_AWW,1,1,1,2,23,4,2
#Helen_AWW,#Lafew_AWW,1,1,1,2,23,4,2
#Helen_AWW,#Parolles_AWW,0,1,1,4,677,89,4
#Helen_AWW,#Page_AWW,0,1,1,5,200,29,5
#Helen_AWW,#Parolles_AWW,1,1,1,5,200,29,5
#Parolles_AWW,#Page_AWW,0,1,1,5,200,29,5
#ATTENDANTS.KING_AWW,#King_AWW,0,1,2,7,18,3,7
#ATTENDANTS.KING_AWW,#ATTENDANTS.KING.0.1_AWW,0,1,2,8,91,15,8
#ATTENDANTS.KING_AWW,#King_AWW,1,1,2,8,91,15,8
#King_AWW,#ATTENDANTS.KING.0.1_AWW,0,1,2,8,91,15,8
#ATTENDANTS.KING.0.1_AWW,#ATTENDANTS.KING.0.2_AWW,0,1,2,9,16,3,9
#ATTENDANTS.KING_AWW,#ATTENDANTS.KING.0.1_AWW,1,1,2,9,16,3,9
#ATTENDANTS.KING_AWW,#ATTENDANTS.KING.0.2_AWW,0,1,2,9,16,3,9
#ATTENDANTS.KING_AWW,#King_AWW,2,1,2,9,16,3,9
#King_AWW,#ATTENDANTS.KING.0.1_AWW,1,1,2,9,16,3,9
#King_AWW,#ATTENDANTS.KING.0.2_AWW,0,1,2,9,16,3,9
#ATTENDANTS.KING.0.1_AWW,#ATTENDANTS.KING.0.2_AWW,1,1,2,10,478,65,10
#ATTENDANTS.KING_AWW,#ATTENDANTS.KING.0.1_AWW,2,1,2,10,478,65,10
#ATTENDANTS.KING_AWW,#ATTENDANTS.KING.0.2_AWW,1,1,2,10,478,65,10
#ATTENDANTS.KING_AWW,#King_AWW,3,1,2,10,478,65,10
#Bertram_AWW,#ATTENDANTS.KING.0.1_AWW,0,1,2,10,478,65,10
#Bertram_AWW,#ATTENDANTS.KING.0.2_AWW,0,1,2,10,478,65,10
#Bertram_AWW,#ATTENDANTS.KING_AWW,0,1,2,10,478,65,10
#Bertram_AWW,#King_AWW,0,1,2,10,478,65,10
#Bertram_AWW,#Lafew_AWW,2,1,2,10,478,65,10
#Bertram_AWW,#Parolles_AWW,0,1,2,10,478,65,10
#King_AWW,#ATTENDANTS.KING.0.1_AWW,2,1,2,10,478,65,10
#King_AWW,#ATTENDANTS.KING.0.2_AWW,1,1,2,10,478,65,10
#Lafew_AWW,#ATTENDANTS.KING.0.1_AWW,0,1,2,10,478,65,10
#Lafew_AWW,#ATTENDANTS.KING.0.2_AWW,0,1,2,10,478,65,10
#Lafew_AWW,#ATTENDANTS.KING_AWW,0,1,2,10,478,65,10
#Lafew_AWW,#King_AWW,0,1,2,10,478,65,10
#Lafew_AWW,#Parolles_AWW,0,1,2,10,478,65,10
#Parolles_AWW,#ATTENDANTS.KING.0.1_AWW,0,1,2,10,478,65,10
#Parolles_AWW,#ATTENDANTS.KING.0.2_AWW,0,1,2,10,478,65,10
#Parolles_AWW,#ATTENDANTS.KING_AWW,0,1,2,10,478,65,10
#Parolles_AWW,#King_AWW,0,1,2,10,478,65,10
#Countess_AWW,#Fool_AWW,0,1,3,11,734,98,11
#Countess_AWW,#Steward_AWW,0,1,3,11,734,98,11
#Fool_AWW,#Steward_AWW,0,1,3,11,734,98,11
#Countess_AWW,#Steward_AWW,1,1,3,12,247,31,12
#Countess_AWW,#Helen_AWW,1,1,3,13,1062,144,13
#ATTENDANTS.KING_AWW,#King_AWW,4,2,1,14,367,54,14
#ATTENDANTS.KING_AWW,#LORDS.DUMAINE.1_AWW,0,2,1,14,367,54,14
#ATTENDANTS.KING_AWW,#LORDS.DUMAINE.2_AWW,0,2,1,14,367,54,14
#Bertram_AWW,#ATTENDANTS.KING_AWW,1,2,1,14,367,54,14
#Bertram_AWW,#King_AWW,1,2,1,14,367,54,14
#Bertram_AWW,#LORDS.DUMAINE.1_AWW,0,2,1,14,367,54,14
