node1,node2,n_lines,n_tokens
#ATTENDANTS.ORSINO.Curio_TN,1.01.0001,24,168
#ATTENDANTS.ORSINO_TN,1.01.0001,24,168
#MUSICIANS_TN,1.01.0001,24,168
#Orsino_TN,1.01.0001,24,168
#ATTENDANTS.ORSINO.Curio_TN,1.01.0002,19,153
#ATTENDANTS.ORSINO.Valentine_TN,1.01.0002,19,153
#ATTENDANTS.ORSINO_TN,1.01.0002,19,153
#MUSICIANS_TN,1.01.0002,19,153
#Orsino_TN,1.01.0002,19,153
#Captain_TN,1.02.0003,67,481
#SAILORS_TN,1.02.0003,67,481
#Viola_TN,1.02.0003,67,481
#Maria_TN,1.03.0004,43,336
#TobyBelch_TN,1.03.0004,43,336
#AndrewAguecheek_TN,1.03.0005,36,208
#Maria_TN,1.03.0005,36,208
#TobyBelch_TN,1.03.0005,36,208
#AndrewAguecheek_TN,1.03.0006,60,465
#TobyBelch_TN,1.03.0006,60,465
#ATTENDANTS.ORSINO.Valentine_TN,1.04.0007,9,60
#Viola_TN,1.04.0007,9,60
#ATTENDANTS.ORSINO.Curio_TN,1.04.0008,37,267
#ATTENDANTS.ORSINO.Valentine_TN,1.04.0008,37,267
#ATTENDANTS.ORSINO_TN,1.04.0008,37,267
#Orsino_TN,1.04.0008,37,267
#Viola_TN,1.04.0008,37,267
#Feste_TN,1.05.0009,29,233
#Maria_TN,1.05.0009,29,233
#ATTENDANTS.OLIVIA_TN,1.05.0010,68,530
#Feste_TN,1.05.0010,68,530
#Malvolio_TN,1.05.0010,68,530
#Olivia_TN,1.05.0010,68,530
#ATTENDANTS.OLIVIA_TN,1.05.0011,9,60
#Feste_TN,1.05.0011,9,60
#Malvolio_TN,1.05.0011,9,60
#Maria_TN,1.05.0011,9,60
#Olivia_TN,1.05.0011,9,60
#ATTENDANTS.OLIVIA_TN,1.05.0012,3,24
#Feste_TN,1.05.0012,3,24
#Malvolio_TN,1.05.0012,3,24
#Olivia_TN,1.05.0012,3,24
#ATTENDANTS.OLIVIA_TN,1.05.0013,6,48
#Feste_TN,1.05.0013,6,48
#Olivia_TN,1.05.0013,6,48
#ATTENDANTS.OLIVIA_TN,1.05.0014,13,79
#Feste_TN,1.05.0014,13,79
#Olivia_TN,1.05.0014,13,79
#TobyBelch_TN,1.05.0014,13,79
#ATTENDANTS.OLIVIA_TN,1.05.0015,9,73
#Feste_TN,1.05.0015,9,73
#Olivia_TN,1.05.0015,9,73
#ATTENDANTS.OLIVIA_TN,1.05.0016,27,204
#Malvolio_TN,1.05.0016,27,204
#Olivia_TN,1.05.0016,27,204
#ATTENDANTS.OLIVIA_TN,1.05.0017,2,16
#Maria_TN,1.05.0017,2,16
#Olivia_TN,1.05.0017,2,16
#ATTENDANTS.OLIVIA_TN,1.05.0018,54,435
#Maria_TN,1.05.0018,54,435
#Olivia_TN,1.05.0018,54,435
#Viola_TN,1.05.0018,54,435
#Olivia_TN,1.05.0019,75,542
#Viola_TN,1.05.0019,75,542
#Olivia_TN,1.05.0020,12,81
#Malvolio_TN,1.05.0021,9,70
#Olivia_TN,1.05.0021,9,70
#Olivia_TN,1.05.0022,4,37
#Antonio_TN,2.01.0023,42,353
#Sebastian_TN,2.01.0023,42,353
#Antonio_TN,2.01.0024,5,42
#Malvolio_TN,2.02.0025,16,136
#Viola_TN,2.02.0025,16,136
#Viola_TN,2.02.0026,25,208
#AndrewAguecheek_TN,2.03.0027,14,115
#TobyBelch_TN,2.03.0027,14,115
#AndrewAguecheek_TN,2.03.0028,58,398
#Feste_TN,2.03.0028,58,398
#TobyBelch_TN,2.03.0028,58,398
#AndrewAguecheek_TN,2.03.0029,14,110
#Feste_TN,2.03.0029,14,110
#Maria_TN,2.03.0029,14,110
#TobyBelch_TN,2.03.0029,14,110
#AndrewAguecheek_TN,2.03.0030,37,287
#Feste_TN,2.03.0030,37,287
#Malvolio_TN,2.03.0030,37,287
#Maria_TN,2.03.0030,37,287
#TobyBelch_TN,2.03.0030,37,287
#AndrewAguecheek_TN,2.03.0031,52,418
#Feste_TN,2.03.0031,52,418
#Maria_TN,2.03.0031,52,418
#TobyBelch_TN,2.03.0031,52,418
#AndrewAguecheek_TN,2.03.0032,14,93
#Feste_TN,2.03.0032,14,93
#TobyBelch_TN,2.03.0032,14,93
#ATTENDANTS.ORSINO.Curio_TN,2.04.0033,15,89
#ATTENDANTS.ORSINO_TN,2.04.0033,15,89
#MUSICIANS_TN,2.04.0033,15,89
#Orsino_TN,2.04.0033,15,89
#Viola_TN,2.04.0033,15,89
#ATTENDANTS.ORSINO_TN,2.04.0034,33,226
#MUSICIANS_TN,2.04.0034,33,226
#Orsino_TN,2.04.0034,33,226
#Viola_TN,2.04.0034,33,226
#ATTENDANTS.ORSINO.Curio_TN,2.04.0035,39,251
#ATTENDANTS.ORSINO_TN,2.04.0035,39,251
#Feste_TN,2.04.0035,39,251
#MUSICIANS_TN,2.04.0035,39,251
#Orsino_TN,2.04.0035,39,251
#Viola_TN,2.04.0035,39,251
#ATTENDANTS.ORSINO.Curio_TN,2.04.0036,1,6
#ATTENDANTS.ORSINO_TN,2.04.0036,1,6
#MUSICIANS_TN,2.04.0036,1,6
#Orsino_TN,2.04.0036,1,6
#Viola_TN,2.04.0036,1,6
#Orsino_TN,2.04.0037,50,378
#Viola_TN,2.04.0037,50,378
#AndrewAguecheek_TN,2.05.0038,11,90
#Fabian_TN,2.05.0038,11,90
#TobyBelch_TN,2.05.0038,11,90
#AndrewAguecheek_TN,2.05.0039,10,78
#Fabian_TN,2.05.0039,10,78
#Maria_TN,2.05.0039,10,78
#TobyBelch_TN,2.05.0039,10,78
#AndrewAguecheek_TN,2.05.0040,162,1117
#Fabian_TN,2.05.0040,162,1117
#Malvolio_TN,2.05.0040,162,1117
#TobyBelch_TN,2.05.0040,162,1117
#AndrewAguecheek_TN,2.05.0041,7,46
#Fabian_TN,2.05.0041,7,46
#TobyBelch_TN,2.05.0041,7,46
#AndrewAguecheek_TN,2.05.0042,22,161
#Fabian_TN,2.05.0042,22,161
#Maria_TN,2.05.0042,22,161
#TobyBelch_TN,2.05.0042,22,161
#Feste_TN,3.01.0043,60,472
#Viola_TN,3.01.0043,60,472
#Viola_TN,3.01.0044,9,77
#AndrewAguecheek_TN,3.01.0045,16,104
#TobyBelch_TN,3.01.0045,16,104
#Viola_TN,3.01.0045,16,104
#AndrewAguecheek_TN,3.01.0046,10,56
#Maria_TN,3.01.0046,10,56
#Olivia_TN,3.01.0046,10,56
#TobyBelch_TN,3.01.0046,10,56
#Viola_TN,3.01.0046,10,56
#Olivia_TN,3.01.0047,77,579
#Viola_TN,3.01.0047,77,579
#AndrewAguecheek_TN,3.02.0048,51,420
#Fabian_TN,3.02.0048,51,420
#TobyBelch_TN,3.02.0048,51,420
#Fabian_TN,3.02.0049,13,103
#TobyBelch_TN,3.02.0049,13,103
#Fabian_TN,3.02.0050,18,154
#Maria_TN,3.02.0050,18,154
#TobyBelch_TN,3.02.0050,18,154
#Antonio_TN,3.03.0051,54,396
#Sebastian_TN,3.03.0051,54,396
#Maria_TN,3.04.0052,15,104
#Olivia_TN,3.04.0052,15,104
#Olivia_TN,3.04.0053,2,13
#Malvolio_TN,3.04.0054,45,230
#Maria_TN,3.04.0054,45,230
#Olivia_TN,3.04.0054,45,230
#ATTENDANTS.OLIVIA.1_TN,3.04.0055,4,25
#Malvolio_TN,3.04.0055,4,25
#Maria_TN,3.04.0055,4,25
#Olivia_TN,3.04.0055,4,25
#Malvolio_TN,3.04.0056,5,35
#Maria_TN,3.04.0056,5,35
#Olivia_TN,3.04.0056,5,35
#Malvolio_TN,3.04.0057,21,193
#Fabian_TN,3.04.0058,44,297
#Malvolio_TN,3.04.0058,44,297
#Maria_TN,3.04.0058,44,297
#TobyBelch_TN,3.04.0058,44,297
#Fabian_TN,3.04.0059,16,123
#Maria_TN,3.04.0059,16,123
#TobyBelch_TN,3.04.0059,16,123
#AndrewAguecheek_TN,3.04.0060,41,297
#Fabian_TN,3.04.0060,41,297
#Maria_TN,3.04.0060,41,297
#TobyBelch_TN,3.04.0060,41,297
#Fabian_TN,3.04.0061,13,118
#Maria_TN,3.04.0061,13,118
#TobyBelch_TN,3.04.0061,13,118
#Fabian_TN,3.04.0062,4,29
#Maria_TN,3.04.0062,4,29
#Olivia_TN,3.04.0062,4,29
#TobyBelch_TN,3.04.0062,4,29
#Viola_TN,3.04.0062,4,29
#Olivia_TN,3.04.0063,18,139
#Viola_TN,3.04.0063,18,139
#Fabian_TN,3.04.0064,42,348
#TobyBelch_TN,3.04.0064,42,348
#Viola_TN,3.04.0064,42,348
#Fabian_TN,3.04.0065,15,130
#Viola_TN,3.04.0065,15,130
#AndrewAguecheek_TN,3.04.0066,19,157
#TobyBelch_TN,3.04.0066,19,157
#AndrewAguecheek_TN,3.04.0067,23,172
#Fabian_TN,3.04.0067,23,172
#TobyBelch_TN,3.04.0067,23,172
#Viola_TN,3.04.0067,23,172
#AndrewAguecheek_TN,3.04.0068,7,62
#Antonio_TN,3.04.0068,7,62
#Fabian_TN,3.04.0068,7,62
#TobyBelch_TN,3.04.0068,7,62
#Viola_TN,3.04.0068,7,62
#AndrewAguecheek_TN,3.04.0069,60,411
#Antonio_TN,3.04.0069,60,411
#Fabian_TN,3.04.0069,60,411
#OFFICERS.1_TN,3.04.0069,60,411
#OFFICERS.2_TN,3.04.0069,60,411
#TobyBelch_TN,3.04.0069,60,411
#Viola_TN,3.04.0069,60,411
#AndrewAguecheek_TN,3.04.0070,12,95
#Fabian_TN,3.04.0070,12,95
#TobyBelch_TN,3.04.0070,12,95
#Viola_TN,3.04.0070,12,95
#AndrewAguecheek_TN,3.04.0071,12,75
#Fabian_TN,3.04.0071,12,75
#TobyBelch_TN,3.04.0071,12,75
#Feste_TN,4.01.0072,23,189
#Sebastian_TN,4.01.0072,23,189
#AndrewAguecheek_TN,4.01.0073,8,51
#Fabian_TN,4.01.0073,8,51
#Feste_TN,4.01.0073,8,51
#Sebastian_TN,4.01.0073,8,51
#TobyBelch_TN,4.01.0073,8,51
#AndrewAguecheek_TN,4.01.0074,14,104
#Fabian_TN,4.01.0074,14,104
#Sebastian_TN,4.01.0074,14,104
#TobyBelch_TN,4.01.0074,14,104
#AndrewAguecheek_TN,4.01.0075,8,41
#Fabian_TN,4.01.0075,8,41
#Olivia_TN,4.01.0075,8,41
#Sebastian_TN,4.01.0075,8,41
#TobyBelch_TN,4.01.0075,8,41
#Olivia_TN,4.01.0076,17,127
#Sebastian_TN,4.01.0076,17,127
#Feste_TN,4.02.0077,3,28
#Maria_TN,4.02.0077,3,28
#Feste_TN,4.02.0078,8,72
