node,node_type
#ATTENDANTS.0_Lr,character
#ATTENDANTS.ALBANY_Lr,character
#ATTENDANTS.CORDELIA.1_Lr,character
#ATTENDANTS.CORDELIA_Lr,character
#ATTENDANTS.LEAR.0.3_Lr,character
#ATTENDANTS.LEAR_Lr,character
#ATTENDANTS.REGAN_Lr,character
#ATTENDANTS.X.1_Lr,character
#ATTENDANTS.X.2_Lr,character
#ATTENDANTS.X.3_Lr,character
#ATTENDANTS.X.4_Lr,character
#ATTENDANTS_Lr,character
#Albany_Lr,character
#Burgundy_Lr,character
#Cordelia_Lr,character
#Cornwall_Lr,character
#Curan_Lr,character
#Doctor_Lr,character
#Edgar_Lr,character
#Edmund_Lr,character
#Fool_Lr,character
#France_Lr,character
#Gloucester_Lr,character
#Goneril_Lr,character
#Herald_Lr,character
#Kent_Lr,character
#Lear_Lr,character
#MESSENGERS.X.1_Lr,character
#MESSENGERS.X.2_Lr,character
#MESSENGERS.X.3_Lr,character
#OldMan_Lr,character
#Oswald_Lr,character
#Regan_Lr,character
#SERVANTS.0.1_Lr,character
#SERVANTS.0.2_Lr,character
#SERVANTS.0.3_Lr,character
#SERVANTS.0_Lr,character
#SERVANTS.CORDELIA_Lr,character
#SERVANTS_Lr,character
#SOLDIERS.CAPTAINS.1_Lr,character
#SOLDIERS.CAPTAINS.2_Lr,character
#SOLDIERS.CORDELIA_Lr,character
#SOLDIERS.GONERIL_Lr,character
#SOLDIERS.REGAN_Lr,character
#SOLDIERS_Lr,character
1.01.0001,text_unit
1.01.0002,text_unit
1.01.0003,text_unit
1.01.0004,text_unit
1.01.0005,text_unit
1.01.0006,text_unit
1.02.0007,text_unit
1.02.0008,text_unit
1.02.0009,text_unit
1.02.0010,text_unit
1.02.0011,text_unit
1.03.0012,text_unit
1.04.0013,text_unit
1.04.0014,text_unit
1.04.0015,text_unit
1.04.0016,text_unit
1.04.0017,text_unit
1.04.0018,text_unit
1.04.0019,text_unit
1.04.0020,text_unit
1.04.0021,text_unit
1.04.0022,text_unit
1.04.0023,text_unit
1.04.0024,text_unit
1.04.0025,text_unit
1.04.0026,text_unit
1.04.0027,text_unit
1.04.0028,text_unit
1.05.0029,text_unit
1.05.0030,text_unit
1.05.0031,text_unit
1.05.0032,text_unit
2.01.0033,text_unit
2.01.0034,text_unit
2.01.0035,text_unit
2.01.0036,text_unit
2.01.0037,text_unit
2.01.0038,text_unit
2.01.0039,text_unit
2.02.0040,text_unit
2.02.0041,text_unit
2.02.0042,text_unit
2.02.0043,text_unit
2.03.0044,text_unit
2.04.0045,text_unit
2.04.0046,text_unit
2.04.0047,text_unit
2.04.0048,text_unit
2.04.0049,text_unit
2.04.0050,text_unit
2.04.0051,text_unit
2.04.0052,text_unit
2.04.0053,text_unit
2.04.0054,text_unit
3.01.0055,text_unit
3.02.0056,text_unit
3.02.0057,text_unit
3.02.0058,text_unit
3.03.0059,text_unit
3.03.0060,text_unit
3.04.0061,text_unit
3.04.0062,text_unit
3.04.0063,text_unit
3.04.0064,text_unit
3.04.0065,text_unit
3.05.0066,text_unit
3.06.0067,text_unit
3.06.0068,text_unit
3.06.0069,text_unit
3.06.0070,text_unit
3.07.0071,text_unit
3.07.0072,text_unit
3.07.0073,text_unit
3.07.0074,text_unit
3.07.0075,text_unit
3.07.0076,text_unit
3.07.0077,text_unit
3.07.0078,text_unit
3.07.0079,text_unit
4.00.0090,text_unit
4.00.0091,text_unit
4.00.0092,text_unit
4.01.0080,text_unit
4.01.0081,text_unit
4.01.0082,text_unit
4.02.0083,text_unit
4.02.0084,text_unit
4.02.0085,text_unit
4.02.0086,text_unit
4.02.0087,text_unit
4.02.0088,text_unit
4.03.0089,text_unit
4.05.0093,text_unit
4.06.0094,text_unit
4.06.0095,text_unit
4.06.0096,text_unit
4.06.0097,text_unit
4.06.0098,text_unit
4.06.0099,text_unit
4.07.0100,text_unit
4.07.0101,text_unit
4.07.0102,text_unit
4.07.0103,text_unit
5.01.0104,text_unit
5.01.0105,text_unit
5.01.0106,text_unit
5.01.0107,text_unit
5.01.0108,text_unit
5.01.0109,text_unit
5.01.0110,text_unit
5.02.0111,text_unit
5.02.0112,text_unit
5.03.0113,text_unit
5.03.0114,text_unit
5.03.0115,text_unit
5.03.0116,text_unit
5.03.0117,text_unit
5.03.0118,text_unit
5.03.0119,text_unit
5.03.0120,text_unit
5.03.0121,text_unit
5.03.0122,text_unit
5.03.0123,text_unit
5.03.0124,text_unit
