node,node_type
#ATTENDANTS_AYL,character
#Adam_AYL,character
#Audrey_AYL,character
#Celia_AYL,character
#Charles_AYL,character
#Corin_AYL,character
#Dennis_AYL,character
#DukeFrederick_AYL,character
#DukeSenior_AYL,character
#Hymen_AYL,character
#Jaques_AYL,character
#LORDS.FREDERICK.0.1_AYL,character
#LORDS.FREDERICK.0.2_AYL,character
#LORDS.FREDERICK.LeBeau_AYL,character
#LORDS.FREDERICK_AYL,character
#LORDS.SENIOR.0.1_AYL,character
#LORDS.SENIOR.0.2_AYL,character
#LORDS.SENIOR.Amiens_AYL,character
#LORDS.SENIOR_AYL,character
#OliverMartext_AYL,character
#Oliver_AYL,character
#Orlando_AYL,character
#Phoebe_AYL,character
#Rosalind_AYL,character
#SERVANTS.1_AYL,character
#SERVANTS.2_AYL,character
#SecondBrother_AYL,character
#Silvius_AYL,character
#Touchstone_AYL,character
#William_AYL,character
1.01.0001,text_unit
1.01.0002,text_unit
1.01.0003,text_unit
1.01.0004,text_unit
1.01.0005,text_unit
1.01.0006,text_unit
1.01.0007,text_unit
1.02.0008,text_unit
1.02.0009,text_unit
1.02.0010,text_unit
1.02.0011,text_unit
1.02.0012,text_unit
1.02.0013,text_unit
1.02.0014,text_unit
1.02.0015,text_unit
1.02.0016,text_unit
1.03.0017,text_unit
1.03.0018,text_unit
1.03.0019,text_unit
2.01.0020,text_unit
2.01.0021,text_unit
2.01.0022,text_unit
2.02.0023,text_unit
2.02.0024,text_unit
2.02.0025,text_unit
2.03.0026,text_unit
2.04.0027,text_unit
2.04.0028,text_unit
2.04.0029,text_unit
2.05.0030,text_unit
2.06.0031,text_unit
2.07.0032,text_unit
2.07.0033,text_unit
2.07.0034,text_unit
2.07.0035,text_unit
2.07.0036,text_unit
2.07.0037,text_unit
3.01.0038,text_unit
3.02.0039,text_unit
3.02.0040,text_unit
3.02.0041,text_unit
3.02.0042,text_unit
3.02.0043,text_unit
3.02.0044,text_unit
3.02.0045,text_unit
3.03.0046,text_unit
3.03.0047,text_unit
3.03.0048,text_unit
3.04.0049,text_unit
3.04.0050,text_unit
3.05.0051,text_unit
3.05.0052,text_unit
3.05.0053,text_unit
4.01.0054,text_unit
4.01.0055,text_unit
4.01.0056,text_unit
4.01.0057,text_unit
4.02.0058,text_unit
4.02.0059,text_unit
4.02.0060,text_unit
4.03.0061,text_unit
4.03.0062,text_unit
4.03.0063,text_unit
5.01.0064,text_unit
5.01.0065,text_unit
5.01.0066,text_unit
5.02.0067,text_unit
5.02.0068,text_unit
5.02.0069,text_unit
5.02.0070,text_unit
5.03.0071,text_unit
5.03.0072,text_unit
5.04.0073,text_unit
5.04.0074,text_unit
5.04.0075,text_unit
5.04.0076,text_unit
5.04.0077,text_unit
5.04.0078,text_unit
5.04.0079,text_unit
6.00.0080,text_unit
