node,node_type
#ATTENDANTS_Tit,character
#Aaron_Tit,character
#Aemilius_Tit,character
#Alarbus_Tit,character
#Bassianus_Tit,character
#Caius_Tit,character
#Captain_Tit,character
#Chiron_Tit,character
#CountryFellow_Tit,character
#Demetrius_Tit,character
#GOTHS.0.1_Tit,character
#GOTHS.0.2_Tit,character
#GOTHS.0_Tit,character
#GOTHS_Tit,character
#GUARDS_Tit,character
#Infant_Tit,character
#Lavinia_Tit,character
#Lucius_Tit,character
#Marcus_Tit,character
#Martius_Tit,character
#Messenger_Tit,character
#Mutius_Tit,character
#Nurse_Tit,character
#Publius_Tit,character
#Quintus_Tit,character
#ROMANS.0_Tit,character
#ROMANS_Tit,character
#SENATORS_Tit,character
#SERVANTS_Tit,character
#Saturninus_Tit,character
#Sempronius_Tit,character
#TRIBUNES.0.1_Tit,character
#TRIBUNES_Tit,character
#Tamora_Tit,character
#Titus_Tit,character
#Valentine_Tit,character
#YoungLucius_Tit,character
1.01.0001,text_unit
1.01.0002,text_unit
1.01.0003,text_unit
1.01.0004,text_unit
1.01.0005,text_unit
1.01.0006,text_unit
1.01.0007,text_unit
1.01.0008,text_unit
1.01.0009,text_unit
1.01.0010,text_unit
1.01.0011,text_unit
1.01.0012,text_unit
1.01.0013,text_unit
1.01.0014,text_unit
1.01.0015,text_unit
1.01.0016,text_unit
1.01.0017,text_unit
1.01.0018,text_unit
1.01.0019,text_unit
2.01.0020,text_unit
2.01.0021,text_unit
2.02.0022,text_unit
2.02.0023,text_unit
2.03.0024,text_unit
2.03.0025,text_unit
2.03.0026,text_unit
2.03.0027,text_unit
2.03.0028,text_unit
2.03.0029,text_unit
2.03.0030,text_unit
2.03.0031,text_unit
2.03.0032,text_unit
2.03.0033,text_unit
2.04.0034,text_unit
2.04.0035,text_unit
3.01.0036,text_unit
3.01.0037,text_unit
3.01.0038,text_unit
3.01.0039,text_unit
3.01.0040,text_unit
3.01.0041,text_unit
3.01.0042,text_unit
3.01.0043,text_unit
3.01.0044,text_unit
3.01.0045,text_unit
3.01.0046,text_unit
3.02.0047,text_unit
4.01.0048,text_unit
4.01.0049,text_unit
4.02.0050,text_unit
4.02.0051,text_unit
4.02.0052,text_unit
4.02.0053,text_unit
4.03.0054,text_unit
4.03.0055,text_unit
4.03.0056,text_unit
4.04.0057,text_unit
4.04.0058,text_unit
4.04.0059,text_unit
4.04.0060,text_unit
4.04.0061,text_unit
5.01.0062,text_unit
5.01.0063,text_unit
5.01.0064,text_unit
5.01.0065,text_unit
5.01.0066,text_unit
5.02.0067,text_unit
5.02.0068,text_unit
5.02.0069,text_unit
5.02.0070,text_unit
5.02.0071,text_unit
5.02.0072,text_unit
5.02.0073,text_unit
5.02.0074,text_unit
5.02.0075,text_unit
5.02.0076,text_unit
5.03.0077,text_unit
5.03.0078,text_unit
5.03.0079,text_unit
5.03.0080,text_unit
5.03.0081,text_unit
5.03.0082,text_unit
5.03.0083,text_unit
