source,target,key,n_lines,n_tokens,edge_index,edge_type
#Archidamus_WT,1.01.0001,0,4,34,1,active
1.01.0001,#Camillo_WT,0,4,34,1,passive
#Camillo_WT,1.01.0001,0,3,20,2,active
1.01.0001,#Archidamus_WT,0,3,20,2,passive
#Archidamus_WT,1.01.0001,1,2,15,3,active
1.01.0001,#Camillo_WT,1,2,15,3,passive
#Camillo_WT,1.01.0001,1,1,2,4,active
1.01.0001,#Archidamus_WT,1,1,2,4,passive
#Archidamus_WT,1.01.0001,2,6,47,5,active
1.01.0001,#Camillo_WT,2,6,47,5,passive
#Camillo_WT,1.01.0001,2,2,11,6,active
1.01.0001,#Archidamus_WT,2,2,11,6,passive
#Archidamus_WT,1.01.0001,3,3,17,7,active
1.01.0001,#Camillo_WT,3,3,17,7,passive
#Camillo_WT,1.01.0001,3,12,89,8,active
1.01.0001,#Archidamus_WT,3,12,89,8,passive
#Archidamus_WT,1.01.0001,4,5,39,9,active
1.01.0001,#Camillo_WT,4,5,39,9,passive
#Camillo_WT,1.01.0001,4,5,44,10,active
1.01.0001,#Archidamus_WT,4,5,44,10,passive
#Archidamus_WT,1.01.0001,5,1,7,11,active
1.01.0001,#Camillo_WT,5,1,7,11,passive
#Camillo_WT,1.01.0001,5,2,13,12,active
1.01.0001,#Archidamus_WT,5,2,13,12,passive
#Archidamus_WT,1.01.0001,6,2,17,13,active
1.01.0001,#Camillo_WT,6,2,17,13,passive
#Polixenes_WT,1.02.0002,0,9,67,14,active
1.02.0002,#ATTENDANTS_WT,0,9,67,14,passive
1.02.0002,#Camillo_WT,0,9,67,14,passive
1.02.0002,#Hermione_WT,0,9,67,14,passive
1.02.0002,#Leontes_WT,0,9,67,14,passive
1.02.0002,#Mamillius_WT,0,9,67,14,passive
#Leontes_WT,1.02.0002,0,2,10,15,active
1.02.0002,#ATTENDANTS_WT,1,2,10,15,passive
1.02.0002,#Camillo_WT,1,2,10,15,passive
1.02.0002,#Hermione_WT,1,2,10,15,passive
1.02.0002,#Mamillius_WT,1,2,10,15,passive
1.02.0002,#Polixenes_WT,0,2,10,15,passive
