node1,node2,n_lines,n_tokens
#Proteus_TGV,1.01,155,1136
#Speed_TGV,1.01,155,1136
#Valentine_TGV,1.01,155,1136
#Julia_TGV,1.02,146,1092
#Lucetta_TGV,1.02,146,1092
#Antonio_TGV,1.03,92,687
#Pantino_TGV,1.03,92,687
#Proteus_TGV,1.03,92,687
#Speed_TGV,2.01,180,1238
#Sylvia_TGV,2.01,180,1238
#Valentine_TGV,2.01,180,1238
#Julia_TGV,2.02,22,158
#Pantino_TGV,2.02,22,158
#Proteus_TGV,2.02,22,158
#Crab_TGV,2.03,62,537
#Lance_TGV,2.03,62,537
#Pantino_TGV,2.03,62,537
#Duke_TGV,2.04,225,1559
#Proteus_TGV,2.04,225,1559
#SERVANTS.1_TGV,2.04,225,1559
#Speed_TGV,2.04,225,1559
#Sylvia_TGV,2.04,225,1559
#Thurio_TGV,2.04,225,1559
#Valentine_TGV,2.04,225,1559
#Crab_TGV,2.05,53,376
#Lance_TGV,2.05,53,376
#Speed_TGV,2.05,53,376
#Proteus_TGV,2.06,43,326
#Julia_TGV,2.07,90,706
#Lucetta_TGV,2.07,90,706
#Duke_TGV,3.01,383,2856
#Lance_TGV,3.01,383,2856
#Proteus_TGV,3.01,383,2856
#Speed_TGV,3.01,383,2856
#Thurio_TGV,3.01,383,2856
#Valentine_TGV,3.01,383,2856
#Duke_TGV,3.02,98,720
#Proteus_TGV,3.02,98,720
#Thurio_TGV,3.02,98,720
#OUTLAWS.1_TGV,4.01,76,542
#OUTLAWS.2_TGV,4.01,76,542
#OUTLAWS.3_TGV,4.01,76,542
#Speed_TGV,4.01,76,542
#Valentine_TGV,4.01,76,542
#Host_TGV,4.02,148,990
#Julia_TGV,4.02,148,990
#MUSICIANS_TGV,4.02,148,990
#Proteus_TGV,4.02,148,990
#Sylvia_TGV,4.02,148,990
#Thurio_TGV,4.02,148,990
#Eglamour_TGV,4.03,51,344
#Sylvia_TGV,4.03,51,344
#Crab_TGV,4.04,216,1679
#Julia_TGV,4.04,216,1679
#Lance_TGV,4.04,216,1679
#Proteus_TGV,4.04,216,1679
#Sylvia_TGV,4.04,216,1679
#Eglamour_TGV,5.01,12,95
#Sylvia_TGV,5.01,12,95
#Duke_TGV,5.02,58,406
#Julia_TGV,5.02,58,406
#Proteus_TGV,5.02,58,406
#Thurio_TGV,5.02,58,406
#OUTLAWS.1_TGV,5.03,15,107
#OUTLAWS.2_TGV,5.03,15,107
#OUTLAWS.3_TGV,5.03,15,107
#Sylvia_TGV,5.03,15,107
#Duke_TGV,5.04,186,1344
#Julia_TGV,5.04,186,1344
#OUTLAWS.1_TGV,5.04,186,1344
#OUTLAWS.2_TGV,5.04,186,1344
#OUTLAWS.3_TGV,5.04,186,1344
#Proteus_TGV,5.04,186,1344
#Sylvia_TGV,5.04,186,1344
#Thurio_TGV,5.04,186,1344
#Valentine_TGV,5.04,186,1344
