node1,node2,key,act,scene,n_tokens,n_lines,edge_index
#Adam_AYL,#Charles_AYL,0,1,1,1421,171,1
#Adam_AYL,#Dennis_AYL,0,1,1,1421,171,1
#Adam_AYL,#Oliver_AYL,0,1,1,1421,171,1
#Adam_AYL,#Orlando_AYL,0,1,1,1421,171,1
#Charles_AYL,#Dennis_AYL,0,1,1,1421,171,1
#Charles_AYL,#Oliver_AYL,0,1,1,1421,171,1
#Charles_AYL,#Orlando_AYL,0,1,1,1421,171,1
#Dennis_AYL,#Oliver_AYL,0,1,1,1421,171,1
#Dennis_AYL,#Orlando_AYL,0,1,1,1421,171,1
#Oliver_AYL,#Orlando_AYL,0,1,1,1421,171,1
#ATTENDANTS_AYL,#Celia_AYL,0,1,2,2152,290,2
#ATTENDANTS_AYL,#DukeFrederick_AYL,0,1,2,2152,290,2
#ATTENDANTS_AYL,#LORDS.FREDERICK.LeBeau_AYL,0,1,2,2152,290,2
#ATTENDANTS_AYL,#LORDS.FREDERICK_AYL,0,1,2,2152,290,2
#ATTENDANTS_AYL,#Rosalind_AYL,0,1,2,2152,290,2
#ATTENDANTS_AYL,#Touchstone_AYL,0,1,2,2152,290,2
#Celia_AYL,#DukeFrederick_AYL,0,1,2,2152,290,2
#Celia_AYL,#LORDS.FREDERICK.LeBeau_AYL,0,1,2,2152,290,2
#Celia_AYL,#LORDS.FREDERICK_AYL,0,1,2,2152,290,2
#Celia_AYL,#Rosalind_AYL,0,1,2,2152,290,2
#Celia_AYL,#Touchstone_AYL,0,1,2,2152,290,2
#Charles_AYL,#ATTENDANTS_AYL,0,1,2,2152,290,2
#Charles_AYL,#Celia_AYL,0,1,2,2152,290,2
#Charles_AYL,#DukeFrederick_AYL,0,1,2,2152,290,2
#Charles_AYL,#LORDS.FREDERICK.LeBeau_AYL,0,1,2,2152,290,2
#Charles_AYL,#LORDS.FREDERICK_AYL,0,1,2,2152,290,2
#Charles_AYL,#Orlando_AYL,1,1,2,2152,290,2
#Charles_AYL,#Rosalind_AYL,0,1,2,2152,290,2
#Charles_AYL,#Touchstone_AYL,0,1,2,2152,290,2
