act,scene,stagegroup,node,n_tokens_speaker,n_lines_speaker,n_tokens_onstage,n_lines_onstage
1,1,1,#Antonio_MV,100,13,459,59
1,1,1,#Salarino_MV,206,26,459,59
1,1,1,#Solanio_MV,153,20,459,59
1,1,2,#Antonio_MV,24,3,91,13
1,1,2,#Bassanio_MV,17,3,91,13
1,1,2,#Salarino_MV,30,4,91,13
1,1,2,#Solanio_MV,20,3,91,13
1,1,3,#Antonio_MV,33,4,353,47
1,1,3,#Bassanio_MV,5,1,353,47
1,1,3,#Gratiano_MV,263,36,353,47
1,1,3,#Lorenzo_MV,52,6,353,47
1,1,4,#Antonio_MV,207,26,584,73
1,1,4,#Bassanio_MV,377,47,584,73
1,2,5,#Nerissa_MV,316,42,1034,121
1,2,5,#Portia_MV,718,79,1034,121
1,2,6,#Portia_MV,72,9,107,13
1,2,6,#SERVANTS.1_MV,35,4,107,13
1,3,7,#Bassanio_MV,53,10,273,39
1,3,7,#Shylock_MV,220,29,273,39
1,3,8,#Antonio_MV,270,37,1103,151
1,3,8,#Bassanio_MV,27,5,1103,151
1,3,8,#Shylock_MV,806,109,1103,151
1,3,9,#Antonio_MV,26,3,35,4
1,3,9,#Bassanio_MV,9,1,35,4
2,1,10,#Morocco_MV,242,32,364,49
2,1,10,#Portia_MV,122,17,364,49
2,2,11,#LanceletGobbo_MV,271,31,271,31
2,2,12,#LanceletGobbo_MV,444,52,675,81
2,2,12,#OldGobbo_MV,231,29,675,81
2,2,13,#Bassanio_MV,40,5,40,5
2,2,14,#Bassanio_MV,85,11,277,37
2,2,14,#LanceletGobbo_MV,131,17,277,37
2,2,14,#OldGobbo_MV,61,9,277,37
2,2,15,#LanceletGobbo_MV,119,13,119,13
2,2,16,#ATTENDANTS.BASSANIO.Leonardo_MV,7,1,37,5
2,2,16,#Bassanio_MV,30,4,37,5
2,2,17,#ATTENDANTS.BASSANIO.Leonardo_MV,4,1,7,2
2,2,17,#Gratiano_MV,3,1,7,2
2,2,18,#Bassanio_MV,122,19,242,36
2,2,18,#Gratiano_MV,120,17,242,36
2,3,19,#Jessica_MV,76,10,114,15
2,3,19,#LanceletGobbo_MV,38,5,114,15
2,3,20,#Jessica_MV,49,6,49,6
2,4,21,#Gratiano_MV,6,1,60,9
2,4,21,#Lorenzo_MV,31,5,60,9
2,4,21,#Salarino_MV,8,1,60,9
2,4,21,#Solanio_MV,15,2,60,9
2,4,22,#Gratiano_MV,4,1,87,14
2,4,22,#LanceletGobbo_MV,36,5,87,14
2,4,22,#Lorenzo_MV,47,8,87,14
2,4,23,#Lorenzo_MV,26,5,43,8
2,4,23,#Salarino_MV,13,2,43,8
2,4,23,#Solanio_MV,4,1,43,8
2,4,24,#Gratiano_MV,7,1,94,12
2,4,24,#Lorenzo_MV,87,11,94,12
2,5,25,#LanceletGobbo_MV,15,3,68,10
2,5,25,#Shylock_MV,53,7,68,10
2,5,26,#Jessica_MV,6,1,261,34
2,5,26,#LanceletGobbo_MV,89,12,261,34
2,5,26,#Shylock_MV,166,21,261,34
2,5,27,#Jessica_MV,7,1,92,12
2,5,27,#Shylock_MV,85,11,92,12
2,5,28,#Jessica_MV,16,2,16,2
2,6,29,#Gratiano_MV,118,16,144,20
2,6,29,#Salarino_MV,26,4,144,20
2,6,30,#Lorenzo_MV,43,5,50,6
2,6,30,#Salarino_MV,7,1,50,6
2,6,31,#Jessica_MV,146,18,198,26
2,6,31,#Lorenzo_MV,52,8,198,26
2,6,32,#Gratiano_MV,9,1,61,7
2,6,32,#Lorenzo_MV,52,6,61,7
2,6,33,#Lorenzo_MV,16,2,16,2
2,6,34,#Antonio_MV,41,6,61,9
2,6,34,#Gratiano_MV,20,3,61,9
2,7,35,#Morocco_MV,558,77,607,85
2,7,35,#Portia_MV,49,8,607,85
2,7,36,#Portia_MV,15,2,15,2
2,8,37,#Salarino_MV,247,34,413,56
2,8,37,#Solanio_MV,166,22,413,56
2,9,38,#Nerissa_MV,23,3,23,3
2,9,39,#Arragon_MV,496,71,569,81
2,9,39,#Portia_MV,73,10,569,81
2,9,40,#Nerissa_MV,12,2,41,6
2,9,40,#Portia_MV,29,4,41,6
2,9,41,#Messenger_MV,76,11,131,19
2,9,41,#Nerissa_MV,8,1,131,19
2,9,41,#Portia_MV,47,7,131,19
3,1,42,#Salarino_MV,71,9,175,22
3,1,42,#Solanio_MV,104,13,175,22
3,1,43,#Salarino_MV,84,10,422,50
3,1,43,#Shylock_MV,296,33,422,50
3,1,43,#Solanio_MV,42,7,422,50
3,1,44,#SERVANTS.2_MV,15,2,24,3
3,1,44,#Salarino_MV,9,1,24,3
3,1,45,#Solanio_MV,17,3,17,3
3,1,46,#Shylock_MV,298,35,394,51
3,1,46,#Tubal_MV,96,16,394,51
3,2,47,#Bassanio_MV,85,12,511,64
3,2,47,#Portia_MV,426,52,511,64
3,2,48,#Bassanio_MV,641,85,1180,158
3,2,48,#Gratiano_MV,180,24,1180,158
3,2,48,#MUSICIANS_MV,53,10,1180,158
3,2,48,#Nerissa_MV,40,5,1180,158
3,2,48,#Portia_MV,266,34,1180,158
3,2,49,#Bassanio_MV,356,47,877,117
3,2,49,#Gratiano_MV,55,7,877,117
3,2,49,#Jessica_MV,56,7,877,117
3,2,49,#Lorenzo_MV,38,5,877,117
3,2,49,#Portia_MV,224,30,877,117
3,2,49,#Salerio_MV,148,21,877,117
3,3,50,#Antonio_MV,11,2,147,18
3,3,50,#Shylock_MV,136,16,147,18
3,3,51,#Antonio_MV,124,17,147,21
3,3,51,#Solanio_MV,23,4,147,21
3,4,52,#Jessica_MV,7,1,335,45
3,4,52,#Lorenzo_MV,93,12,335,45
3,4,52,#Portia_MV,235,32,335,45
3,4,53,#ATTENDANTS.PORTIA.Balthazar_MV,7,1,94,13
3,4,53,#Portia_MV,87,12,94,13
3,4,54,#Nerissa_MV,10,2,231,30
3,4,54,#Portia_MV,221,28,231,30
3,5,55,#Jessica_MV,40,5,215,25
3,5,55,#LanceletGobbo_MV,175,20,215,25
3,5,56,#Jessica_MV,63,8,296,38
3,5,56,#LanceletGobbo_MV,89,11,296,38
3,5,56,#Lorenzo_MV,144,19,296,38
3,5,57,#Jessica_MV,109,14,214,28
3,5,57,#Lorenzo_MV,105,14,214,28
4,1,58,#Antonio_MV,62,9,112,16
4,1,58,#Duke_MV,40,6,112,16
4,1,58,#Salerio_MV,10,1,112,16
4,1,59,#Antonio_MV,161,19,841,104
4,1,59,#Bassanio_MV,67,8,841,104
4,1,59,#Duke_MV,184,25,841,104
4,1,59,#Salerio_MV,16,3,841,104
4,1,59,#Shylock_MV,413,49,841,104
4,1,60,#Bassanio_MV,8,1,392,48
4,1,60,#Duke_MV,194,23,392,48
4,1,60,#Gratiano_MV,116,15,392,48
4,1,60,#Nerissa_MV,21,3,392,48
4,1,60,#Shylock_MV,53,6,392,48
4,1,61,#Antonio_MV,251,33,1882,250
4,1,61,#Bassanio_MV,140,18,1882,250
4,1,61,#Duke_MV,107,14,1882,250
4,1,61,#Gratiano_MV,152,19,1882,250
4,1,61,#Nerissa_MV,16,2,1882,250
4,1,61,#Portia_MV,861,115,1882,250
4,1,61,#Shylock_MV,355,49,1882,250
4,1,62,#Duke_MV,32,4,55,7
4,1,62,#Portia_MV,23,3,55,7
4,1,63,#Antonio_MV,13,2,344,41
4,1,63,#Bassanio_MV,150,18,344,41
4,1,63,#Portia_MV,181,21,344,41
4,1,64,#Antonio_MV,21,3,43,6
4,1,64,#Bassanio_MV,22,3,43,6
4,1,65,#Bassanio_MV,20,3,20,3
4,2,66,#Portia_MV,33,5,33,5
4,2,67,#Gratiano_MV,29,5,115,17
4,2,67,#Nerissa_MV,24,4,115,17
4,2,67,#Portia_MV,62,8,115,17
4,2,68,#Nerissa_MV,10,1,10,1
5,1,69,#Jessica_MV,76,13,192,30
5,1,69,#Lorenzo_MV,116,17,192,30
5,1,70,#ATTENDANTS.PORTIA.Stephano_MV,54,8,108,16
5,1,70,#Lorenzo_MV,54,8,108,16
5,1,71,#LanceletGobbo_MV,45,7,52,10
5,1,71,#Lorenzo_MV,7,3,52,10
5,1,72,#Lorenzo_MV,39,5,39,5
5,1,73,#Lorenzo_MV,93,12,93,12
5,1,74,#Jessica_MV,9,1,184,24
5,1,74,#Lorenzo_MV,175,23,184,24
5,1,75,#Lorenzo_MV,48,8,303,42
5,1,75,#Nerissa_MV,25,3,303,42
5,1,75,#Portia_MV,230,31,303,42
5,1,76,#Antonio_MV,90,12,1546,190
5,1,76,#Bassanio_MV,339,42,1546,190
5,1,76,#Gratiano_MV,291,34,1546,190
5,1,76,#Lorenzo_MV,11,2,1546,190
5,1,76,#Nerissa_MV,190,22,1546,190
5,1,76,#Portia_MV,625,78,1546,190
1,1,2,#Gratiano_MV,0,0,91,13
1,1,2,#Lorenzo_MV,0,0,91,13
1,2,6,#Nerissa_MV,0,0,107,13
2,1,10,#ATTENDANTS.MOROCCO_MV,0,0,364,49
2,1,10,#ATTENDANTS.PORTIA_MV,0,0,364,49
2,1,10,#Nerissa_MV,0,0,364,49
2,2,13,#ATTENDANTS.BASSANIO.1_MV,0,0,40,5
2,2,13,#ATTENDANTS.BASSANIO.2_MV,0,0,40,5
2,2,13,#ATTENDANTS.BASSANIO.Leonardo_MV,0,0,40,5
2,2,13,#LanceletGobbo_MV,0,0,40,5
2,2,13,#OldGobbo_MV,0,0,40,5
2,2,14,#ATTENDANTS.BASSANIO.2_MV,0,0,277,37
2,2,14,#ATTENDANTS.BASSANIO.Leonardo_MV,0,0,277,37
2,2,15,#ATTENDANTS.BASSANIO.Leonardo_MV,0,0,119,13
2,2,15,#Bassanio_MV,0,0,119,13
2,2,15,#OldGobbo_MV,0,0,119,13
2,2,17,#Bassanio_MV,0,0,7,2
2,4,22,#Salarino_MV,0,0,87,14
2,4,22,#Solanio_MV,0,0,87,14
2,4,23,#Gratiano_MV,0,0,43,8
2,6,30,#Gratiano_MV,0,0,50,6
2,6,31,#Gratiano_MV,0,0,198,26
2,6,31,#Salarino_MV,0,0,198,26
2,6,32,#Salarino_MV,0,0,61,7
2,6,33,#Gratiano_MV,0,0,16,2
