node,node_type
#ATTENDANTS.0.1_Ado,character
#ATTENDANTS_Ado,character
#Antonio_Ado,character
#Balthasar_Ado,character
#Beatrice_Ado,character
#Benedick_Ado,character
#Borachio_Ado,character
#Boy_Ado,character
#Claudio_Ado,character
#Conrade_Ado,character
#Dogberry_Ado,character
#DonJohn_Ado,character
#DonPedro_Ado,character
#FriarFrancis_Ado,character
#Hero_Ado,character
#Leonato_Ado,character
#LeonatosBrother_Ado,character
#MESSENGERS.DONPEDRO.1_Ado,character
#MESSENGERS.LEONATO.1_Ado,character
#MUSICIANS.1_Ado,character
#MUSICIANS_Ado,character
#Margaret_Ado,character
#Sexton_Ado,character
#Son_Ado,character
#Ursula_Ado,character
#Verges_Ado,character
#WATCHMEN.1_Ado,character
#WATCHMEN.2_Ado,character
#WATCHMEN.Seacoal_Ado,character
1.01.0001,text_unit
1.01.0002,text_unit
1.01.0003,text_unit
1.01.0004,text_unit
1.01.0005,text_unit
1.02.0006,text_unit
1.02.0007,text_unit
1.03.0008,text_unit
1.03.0009,text_unit
2.01.0010,text_unit
2.01.0011,text_unit
2.01.0012,text_unit
2.01.0013,text_unit
2.01.0014,text_unit
2.01.0015,text_unit
2.01.0016,text_unit
2.01.0017,text_unit
2.01.0018,text_unit
2.01.0019,text_unit
2.02.0020,text_unit
2.03.0021,text_unit
2.03.0022,text_unit
2.03.0023,text_unit
2.03.0024,text_unit
2.03.0025,text_unit
2.03.0026,text_unit
2.03.0027,text_unit
2.03.0028,text_unit
3.01.0029,text_unit
3.01.0030,text_unit
3.01.0031,text_unit
3.01.0032,text_unit
3.02.0033,text_unit
3.02.0034,text_unit
3.02.0035,text_unit
3.03.0036,text_unit
3.03.0037,text_unit
3.03.0038,text_unit
3.03.0039,text_unit
3.04.0040,text_unit
3.04.0041,text_unit
3.04.0042,text_unit
3.04.0043,text_unit
3.05.0044,text_unit
3.05.0045,text_unit
3.05.0046,text_unit
4.01.0047,text_unit
4.01.0048,text_unit
4.01.0049,text_unit
4.02.0050,text_unit
4.02.0051,text_unit
5.01.0052,text_unit
5.01.0053,text_unit
5.01.0054,text_unit
5.01.0055,text_unit
5.01.0056,text_unit
5.01.0057,text_unit
5.01.0058,text_unit
5.02.0059,text_unit
5.02.0060,text_unit
5.02.0061,text_unit
5.02.0062,text_unit
5.02.0063,text_unit
5.03.0064,text_unit
5.03.0065,text_unit
5.03.0066,text_unit
5.04.0067,text_unit
5.04.0068,text_unit
5.04.0069,text_unit
5.04.0070,text_unit
5.04.0071,text_unit
5.04.0072,text_unit
