node1,node2,count
#AnnePage_Wiv,#BOYS_Wiv,2
#AnnePage_Wiv,#DoctorCaius_Wiv,1
#AnnePage_Wiv,#Fenton_Wiv,5
#AnnePage_Wiv,#MasterFord_Wiv,1
#AnnePage_Wiv,#MistressFord_Wiv,1
#AnnePage_Wiv,#MistressPage_Wiv,3
#AnnePage_Wiv,#MistressQuickly_1H4,5
#AnnePage_Wiv,#Simple_Wiv,2
#BOYS_Wiv,#Fenton_Wiv,1
#Bardolph_1H4,#AnnePage_Wiv,1
#Bardolph_1H4,#DoctorCaius_Wiv,1
#Bardolph_1H4,#Falstaff_1H4,15
#Bardolph_1H4,#Host_Wiv,6
#Bardolph_1H4,#MasterFord_Wiv,1
#Bardolph_1H4,#MistressFord_Wiv,1
#Bardolph_1H4,#MistressPage_Wiv,1
#Bardolph_1H4,#MistressQuickly_1H4,1
#Bardolph_1H4,#Nym_H5,6
#Bardolph_1H4,#Pistol_2H4,6
#Bardolph_1H4,#Robin_Wiv,2
#DoctorCaius_Wiv,#BOYS_Wiv,2
#DoctorCaius_Wiv,#Fenton_Wiv,1
#DoctorCaius_Wiv,#Host_Wiv,7
#DoctorCaius_Wiv,#John_Wiv,3
#DoctorCaius_Wiv,#MasterFord_Wiv,15
#DoctorCaius_Wiv,#MistressQuickly_1H4,7
#DoctorCaius_Wiv,#Robert_Wiv,3
#DoctorCaius_Wiv,#Rugby_Wiv,11
#Falstaff_1H4,#AnnePage_Wiv,3
#Falstaff_1H4,#BOYS_Wiv,6
#Falstaff_1H4,#DoctorCaius_Wiv,5
#Falstaff_1H4,#Fenton_Wiv,1
#Falstaff_1H4,#Host_Wiv,7
#Falstaff_1H4,#John_Wiv,2
#Falstaff_1H4,#MasterFord_Wiv,10
#Falstaff_1H4,#MistressFord_Wiv,16
#Falstaff_1H4,#MistressPage_Wiv,13
#Falstaff_1H4,#MistressQuickly_1H4,11
#Falstaff_1H4,#Nym_H5,7
#Falstaff_1H4,#Pistol_2H4,17
#Falstaff_1H4,#Robert_Wiv,2
#Falstaff_1H4,#Robin_Wiv,7
#Falstaff_1H4,#Simple_Wiv,1
#Host_Wiv,#Fenton_Wiv,1
#Host_Wiv,#MasterFord_Wiv,5
#Host_Wiv,#Robin_Wiv,1
#Host_Wiv,#Rugby_Wiv,5
#HughEvans_Wiv,#AnnePage_Wiv,4
#HughEvans_Wiv,#BOYS_Wiv,7
#HughEvans_Wiv,#Bardolph_1H4,5
#HughEvans_Wiv,#DoctorCaius_Wiv,20
#HughEvans_Wiv,#Falstaff_1H4,13
#HughEvans_Wiv,#Fenton_Wiv,1
#HughEvans_Wiv,#Host_Wiv,5
#HughEvans_Wiv,#John_Wiv,3
#HughEvans_Wiv,#MasterFord_Wiv,18
#HughEvans_Wiv,#MasterPage_Wiv,27
#HughEvans_Wiv,#MistressFord_Wiv,14
#HughEvans_Wiv,#MistressPage_Wiv,13
#HughEvans_Wiv,#MistressQuickly_1H4,7
#HughEvans_Wiv,#Nym_H5,4
#HughEvans_Wiv,#Pistol_2H4,10
#HughEvans_Wiv,#Robert_Wiv,3
#HughEvans_Wiv,#Rugby_Wiv,5
#HughEvans_Wiv,#Shallow_2H4,18
#HughEvans_Wiv,#Simple_Wiv,9
#HughEvans_Wiv,#Slender_Wiv,16
#HughEvans_Wiv,#WilliamPage_Wiv,1
#John_Wiv,#Robert_Wiv,7
#MasterFord_Wiv,#BOYS_Wiv,4
#MasterFord_Wiv,#Fenton_Wiv,1
#MasterFord_Wiv,#John_Wiv,3
#MasterFord_Wiv,#MistressQuickly_1H4,5
#MasterFord_Wiv,#Robert_Wiv,3
#MasterFord_Wiv,#Robin_Wiv,1
#MasterPage_Wiv,#AnnePage_Wiv,4
#MasterPage_Wiv,#BOYS_Wiv,4
#MasterPage_Wiv,#Bardolph_1H4,4
#MasterPage_Wiv,#DoctorCaius_Wiv,19
#MasterPage_Wiv,#Falstaff_1H4,10
#MasterPage_Wiv,#Fenton_Wiv,2
#MasterPage_Wiv,#Host_Wiv,7
#MasterPage_Wiv,#John_Wiv,3
#MasterPage_Wiv,#MasterFord_Wiv,25
#MasterPage_Wiv,#MistressFord_Wiv,18
#MasterPage_Wiv,#MistressPage_Wiv,17
#MasterPage_Wiv,#MistressQuickly_1H4,6
#MasterPage_Wiv,#Nym_H5,6
#MasterPage_Wiv,#Pistol_2H4,9
#MasterPage_Wiv,#Robert_Wiv,3
#MasterPage_Wiv,#Rugby_Wiv,5
#MasterPage_Wiv,#Simple_Wiv,3
