node,node_type
#ATTENDANTS.ALCIBIADES_Tim,character
#ATTENDANTS.TIMON.0.1_Tim,character
#ATTENDANTS.TIMON_Tim,character
#ATTENDANTS_Tim,character
#Alcibiades_Tim,character
#Apemantus_Tim,character
#BANDITS.1_Tim,character
#BANDITS.2_Tim,character
#BANDITS.3_Tim,character
#Cupid_Tim,character
#FRIENDS.0.1_Tim,character
#FRIENDS.0.2_Tim,character
#FRIENDS.0.3_Tim,character
#FRIENDS.0.4_Tim,character
#FRIENDS.0_Tim,character
#FRIENDS.Lucius_Tim,character
#FRIENDS.Lucullus_Tim,character
#FRIENDS.Sempronius_Tim,character
#FRIENDS.Ventidius_Tim,character
#FRIENDS_Tim,character
#Flavius_Tim,character
#Fool_Tim,character
#Jeweler_Tim,character
#LADIES.0.1_Tim,character
#LADIES_Tim,character
#LORDS.0.1_Tim,character
#LORDS.0.2_Tim,character
#LORDS.0.3_Tim,character
#LORDS_Tim,character
#MESSENGERS.X.1_Tim,character
#MESSENGERS.X.2_Tim,character
#MESSENGERS.X.3_Tim,character
#Merchant_Tim,character
#OldMan_Tim,character
#Painter_Tim,character
#Phrynia_Tim,character
#Poet_Tim,character
#SENATORS.0.1_Tim,character
#SENATORS.0.2_Tim,character
#SENATORS.0.3_Tim,character
#SENATORS.1_Tim,character
#SENATORS.2_Tim,character
#SENATORS.3_Tim,character
#SENATORS.4_Tim,character
#SENATORS.X_Tim,character
#SENATORS_Tim,character
#SERVANTS.Caphis_Tim,character
#SERVANTS.Hortensius_Tim,character
#SERVANTS.ISIDORE.1_Tim,character
#SERVANTS.LUCIUS.1_Tim,character
#SERVANTS.LUCULLUS.1_Tim,character
#SERVANTS.Page_Tim,character
#SERVANTS.Philotus_Tim,character
#SERVANTS.TIMON.0.1_Tim,character
#SERVANTS.TIMON.0.2_Tim,character
#SERVANTS.TIMON.0.3_Tim,character
#SERVANTS.TIMON.0_Tim,character
#SERVANTS.TIMON.1_Tim,character
#SERVANTS.TIMON.2_Tim,character
#SERVANTS.TIMON.3_Tim,character
#SERVANTS.TIMON.Flaminius_Tim,character
#SERVANTS.TIMON.Lucilius_Tim,character
#SERVANTS.TIMON.Servilius_Tim,character
#SERVANTS.TIMON.X.1_Tim,character
#SERVANTS.TIMON.X.2_Tim,character
#SERVANTS.TIMON_Tim,character
#SERVANTS.Titus_Tim,character
#SERVANTS.VARRO.1_Tim,character
#SERVANTS.VARRO.2_Tim,character
#SOLDIERS.1_Tim,character
#SOLDIERS_Tim,character
#STRANGERS.1_Tim,character
#STRANGERS.2_Tim,character
#STRANGERS.3_Tim,character
#Timandra_Tim,character
#Timon_Tim,character
1.01.0001,text_unit
1.01.0002,text_unit
1.01.0003,text_unit
1.01.0004,text_unit
1.01.0005,text_unit
1.01.0006,text_unit
1.01.0007,text_unit
1.01.0008,text_unit
1.01.0009,text_unit
1.01.0010,text_unit
1.01.0011,text_unit
1.01.0012,text_unit
1.02.0013,text_unit
1.02.0014,text_unit
1.02.0015,text_unit
1.02.0016,text_unit
1.02.0017,text_unit
1.02.0018,text_unit
1.02.0019,text_unit
1.02.0020,text_unit
1.02.0021,text_unit
1.02.0022,text_unit
1.02.0023,text_unit
1.02.0024,text_unit
1.02.0025,text_unit
1.02.0026,text_unit
1.02.0027,text_unit
1.02.0028,text_unit
1.02.0029,text_unit
1.02.0030,text_unit
1.02.0031,text_unit
1.02.0032,text_unit
2.01.0033,text_unit
2.01.0034,text_unit
2.02.0035,text_unit
2.02.0036,text_unit
2.02.0037,text_unit
2.02.0038,text_unit
2.02.0039,text_unit
2.02.0040,text_unit
2.02.0041,text_unit
2.02.0042,text_unit
2.02.0043,text_unit
2.02.0044,text_unit
2.02.0045,text_unit
2.02.0046,text_unit
2.02.0047,text_unit
3.01.0048,text_unit
3.01.0049,text_unit
3.01.0050,text_unit
3.01.0051,text_unit
3.01.0052,text_unit
3.01.0053,text_unit
3.02.0054,text_unit
3.02.0055,text_unit
3.02.0056,text_unit
3.02.0057,text_unit
3.03.0058,text_unit
3.03.0059,text_unit
3.04.0060,text_unit
3.04.0061,text_unit
3.04.0062,text_unit
3.04.0063,text_unit
3.04.0064,text_unit
3.04.0065,text_unit
3.04.0066,text_unit
3.04.0067,text_unit
3.04.0068,text_unit
3.04.0069,text_unit
3.05.0070,text_unit
3.05.0071,text_unit
3.05.0072,text_unit
3.05.0073,text_unit
3.06.0074,text_unit
3.06.0075,text_unit
3.06.0076,text_unit
3.06.0077,text_unit
3.06.0078,text_unit
3.06.0079,text_unit
3.06.0080,text_unit
3.06.0081,text_unit
4.01.0082,text_unit
4.02.0083,text_unit
4.02.0084,text_unit
4.02.0085,text_unit
4.02.0086,text_unit
4.02.0087,text_unit
4.03.0088,text_unit
4.03.0089,text_unit
4.03.0090,text_unit
4.03.0091,text_unit
4.03.0092,text_unit
4.03.0093,text_unit
4.03.0094,text_unit
5.01.0095,text_unit
5.01.0096,text_unit
5.01.0097,text_unit
5.01.0098,text_unit
5.01.0099,text_unit
5.02.0100,text_unit
5.02.0101,text_unit
5.03.0102,text_unit
5.04.0103,text_unit
5.04.0104,text_unit
5.04.0105,text_unit
