act,scene,stagegroup,node,n_tokens_speaker,n_lines_speaker,n_tokens_onstage,n_lines_onstage
1,1,1,#Edmund_Lr,13,3,243,33
1,1,1,#Gloucester_Lr,183,23,243,33
1,1,1,#Kent_Lr,47,7,243,33
1,1,2,#Gloucester_Lr,4,1,12,3
1,1,2,#Lear_Lr,8,2,12,3
1,1,3,#Albany_Lr,3,1,1199,178
1,1,3,#Cordelia_Lr,143,23,1199,178
1,1,3,#Cornwall_Lr,3,1,1199,178
1,1,3,#Goneril_Lr,61,8,1199,178
1,1,3,#Kent_Lr,257,40,1199,178
1,1,3,#Lear_Lr,672,97,1199,178
1,1,3,#Regan_Lr,63,9,1199,178
1,1,4,#Burgundy_Lr,68,12,647,96
1,1,4,#Cordelia_Lr,111,16,647,96
1,1,4,#France_Lr,231,33,647,96
1,1,4,#Gloucester_Lr,7,1,647,96
1,1,4,#Lear_Lr,230,34,647,96
1,1,5,#Cordelia_Lr,83,12,126,19
1,1,5,#France_Lr,9,2,126,19
1,1,5,#Goneril_Lr,29,4,126,19
1,1,5,#Regan_Lr,5,1,126,19
1,1,6,#Goneril_Lr,148,20,193,27
1,1,6,#Regan_Lr,45,7,193,27
1,2,7,#Edmund_Lr,165,23,165,23
1,2,8,#Edmund_Lr,338,42,780,101
1,2,8,#Gloucester_Lr,442,59,780,101
1,2,9,#Edmund_Lr,138,16,138,16
1,2,10,#Edgar_Lr,49,11,325,46
1,2,10,#Edmund_Lr,276,35,325,46
1,2,11,#Edmund_Lr,50,6,50,6
1,3,12,#Goneril_Lr,208,26,218,29
1,3,12,#Oswald_Lr,10,3,218,29
1,4,13,#Kent_Lr,57,8,57,8
1,4,14,#Kent_Lr,145,20,249,36
1,4,14,#Lear_Lr,104,16,249,36
1,4,15,#Lear_Lr,6,1,9,2
1,4,15,#Oswald_Lr,3,1,9,2
1,4,16,#Lear_Lr,18,3,18,3
1,4,17,#ATTENDANTS.LEAR.0.3_Lr,105,14,209,28
1,4,17,#Lear_Lr,104,14,209,28
1,4,18,#Kent_Lr,34,6,98,16
1,4,18,#Lear_Lr,44,6,98,16
