act,scene,stagegroup,speaker,onstage,n_tokens,n_lines
0,0,1,#Chorus_Rom,#Chorus_Rom,106,14
1,1,2,#SERVANTS.CAPULET.Gregory_Rom,#SERVANTS.CAPULET.Gregory_Rom #SERVANTS.CAPULET.Sampson_Rom,105,16
1,1,2,#SERVANTS.CAPULET.Sampson_Rom,#SERVANTS.CAPULET.Gregory_Rom #SERVANTS.CAPULET.Sampson_Rom,149,17
1,1,3,#SERVANTS.CAPULET.Gregory_Rom,#SERVANTS.CAPULET.Gregory_Rom #SERVANTS.CAPULET.Sampson_Rom #SERVANTS.MONTAGUE.1_Rom #SERVANTS.MONTAGUE.Abram_Rom,31,6
1,1,3,#SERVANTS.CAPULET.Sampson_Rom,#SERVANTS.CAPULET.Gregory_Rom #SERVANTS.CAPULET.Sampson_Rom #SERVANTS.MONTAGUE.1_Rom #SERVANTS.MONTAGUE.Abram_Rom,96,15
1,1,3,#SERVANTS.MONTAGUE.Abram_Rom,#SERVANTS.CAPULET.Gregory_Rom #SERVANTS.CAPULET.Sampson_Rom #SERVANTS.MONTAGUE.1_Rom #SERVANTS.MONTAGUE.Abram_Rom,22,4
1,1,4,#Benvolio_Rom,#Benvolio_Rom #SERVANTS.CAPULET.Gregory_Rom #SERVANTS.CAPULET.Sampson_Rom #SERVANTS.MONTAGUE.1_Rom #SERVANTS.MONTAGUE.Abram_Rom,12,2
1,1,4,#SERVANTS.CAPULET.Gregory_Rom,#Benvolio_Rom #SERVANTS.CAPULET.Gregory_Rom #SERVANTS.CAPULET.Sampson_Rom #SERVANTS.MONTAGUE.1_Rom #SERVANTS.MONTAGUE.Abram_Rom,9,2
1,1,4,#SERVANTS.CAPULET.Sampson_Rom,#Benvolio_Rom #SERVANTS.CAPULET.Gregory_Rom #SERVANTS.CAPULET.Sampson_Rom #SERVANTS.MONTAGUE.1_Rom #SERVANTS.MONTAGUE.Abram_Rom,13,3
1,1,4,#SERVANTS.MONTAGUE.Abram_Rom,#Benvolio_Rom #SERVANTS.CAPULET.Gregory_Rom #SERVANTS.CAPULET.Sampson_Rom #SERVANTS.MONTAGUE.1_Rom #SERVANTS.MONTAGUE.Abram_Rom,2,1
1,1,5,#Benvolio_Rom,#Benvolio_Rom #SERVANTS.CAPULET.Gregory_Rom #SERVANTS.CAPULET.Sampson_Rom #SERVANTS.MONTAGUE.1_Rom #SERVANTS.MONTAGUE.Abram_Rom #Tybalt_Rom,19,2
1,1,5,#Tybalt_Rom,#Benvolio_Rom #SERVANTS.CAPULET.Gregory_Rom #SERVANTS.CAPULET.Sampson_Rom #SERVANTS.MONTAGUE.1_Rom #SERVANTS.MONTAGUE.Abram_Rom #Tybalt_Rom,37,5
1,1,6,#CITIZENS_Rom,#Benvolio_Rom #CITIZENS_Rom #SERVANTS.CAPULET.Gregory_Rom #SERVANTS.CAPULET.Sampson_Rom #SERVANTS.MONTAGUE.1_Rom #SERVANTS.MONTAGUE.Abram_Rom #Tybalt_Rom,16,2
1,1,7,#Capulet_Rom,#Benvolio_Rom #CITIZENS_Rom #Capulet_Rom #LadyCapulet_Rom #SERVANTS.CAPULET.Gregory_Rom #SERVANTS.CAPULET.Sampson_Rom #SERVANTS.MONTAGUE.1_Rom #SERVANTS.MONTAGUE.Abram_Rom #Tybalt_Rom,10,1
1,1,7,#LadyCapulet_Rom,#Benvolio_Rom #CITIZENS_Rom #Capulet_Rom #LadyCapulet_Rom #SERVANTS.CAPULET.Gregory_Rom #SERVANTS.CAPULET.Sampson_Rom #SERVANTS.MONTAGUE.1_Rom #SERVANTS.MONTAGUE.Abram_Rom #Tybalt_Rom,10,2
1,1,8,#Capulet_Rom,#Benvolio_Rom #CITIZENS_Rom #Capulet_Rom #LadyCapulet_Rom #LadyMontague_Rom #Montague_Rom #SERVANTS.CAPULET.Gregory_Rom #SERVANTS.CAPULET.Sampson_Rom #SERVANTS.MONTAGUE.1_Rom #SERVANTS.MONTAGUE.Abram_Rom #Tybalt_Rom,16,2
1,1,8,#LadyMontague_Rom,#Benvolio_Rom #CITIZENS_Rom #Capulet_Rom #LadyCapulet_Rom #LadyMontague_Rom #Montague_Rom #SERVANTS.CAPULET.Gregory_Rom #SERVANTS.CAPULET.Sampson_Rom #SERVANTS.MONTAGUE.1_Rom #SERVANTS.MONTAGUE.Abram_Rom #Tybalt_Rom,10,1
1,1,8,#Montague_Rom,#Benvolio_Rom #CITIZENS_Rom #Capulet_Rom #LadyCapulet_Rom #LadyMontague_Rom #Montague_Rom #SERVANTS.CAPULET.Gregory_Rom #SERVANTS.CAPULET.Sampson_Rom #SERVANTS.MONTAGUE.1_Rom #SERVANTS.MONTAGUE.Abram_Rom #Tybalt_Rom,9,1
