node1,node2,count
#AMBASSADORS_Ham,#Fortinbras_Ham,1
#AMBASSADORS_Ham,#SOLDIERS.FORTINBRAS_Ham,1
#ATTENDANTS.GUARDS_Ham,#SOLDIERS.FORTINBRAS.Captain_Ham,1
#ATTENDANTS_Ham,#AMBASSADORS_Ham,1
#ATTENDANTS_Ham,#ATTENDANTS.0.1_Ham,1
#ATTENDANTS_Ham,#ATTENDANTS.GUARDS_Ham,1
#ATTENDANTS_Ham,#Claudius_Ham,23
#ATTENDANTS_Ham,#Cornelius_Ham,1
#ATTENDANTS_Ham,#Doctor_Ham,3
#ATTENDANTS_Ham,#Fortinbras_Ham,1
#ATTENDANTS_Ham,#Gertrude_Ham,20
#ATTENDANTS_Ham,#Gravedigger_Ham,3
#ATTENDANTS_Ham,#Guildenstern_Ham,9
#ATTENDANTS_Ham,#Laertes_Ham,7
#ATTENDANTS_Ham,#Ophelia_Ham,10
#ATTENDANTS_Ham,#Osric_Ham,3
#ATTENDANTS_Ham,#PLAYERS.King_Ham,3
#ATTENDANTS_Ham,#PLAYERS.Lucianus_Ham,1
#ATTENDANTS_Ham,#PLAYERS.Prologue_Ham,1
#ATTENDANTS_Ham,#PLAYERS.Queen_Ham,1
#ATTENDANTS_Ham,#Polonius_Ham,11
#ATTENDANTS_Ham,#Rosencrantz_Ham,10
#ATTENDANTS_Ham,#SAILORS.0.1_Ham,1
#ATTENDANTS_Ham,#SAILORS_Ham,1
#ATTENDANTS_Ham,#SOLDIERS.FORTINBRAS_Ham,1
#ATTENDANTS_Ham,#Voltemand_Ham,1
#Barnardo_Ham,#Francisco_Ham,2
#Barnardo_Ham,#Ghost_Ham,2
#Barnardo_Ham,#Hamlet_Ham,1
#Barnardo_Ham,#Horatio_Ham,7
#Barnardo_Ham,#Marcellus_Ham,7
#Claudius_Ham,#AMBASSADORS_Ham,1
#Claudius_Ham,#ATTENDANTS.GUARDS_Ham,3
#Claudius_Ham,#Cornelius_Ham,2
#Claudius_Ham,#Doctor_Ham,3
#Claudius_Ham,#FOLLOWERS.LAERTES_Ham,1
#Claudius_Ham,#Fortinbras_Ham,1
#Claudius_Ham,#Gertrude_Ham,37
#Claudius_Ham,#Gravedigger_Ham,3
#Claudius_Ham,#Guildenstern_Ham,14
#Claudius_Ham,#Laertes_Ham,17
#Claudius_Ham,#MESSENGERS.1_Ham,5
#Claudius_Ham,#MESSENGERS.2_Ham,1
#Claudius_Ham,#Ophelia_Ham,16
#Claudius_Ham,#Osric_Ham,3
#Claudius_Ham,#PLAYERS.King_Ham,3
#Claudius_Ham,#PLAYERS.Lucianus_Ham,1
#Claudius_Ham,#PLAYERS.Prologue_Ham,1
#Claudius_Ham,#PLAYERS.Queen_Ham,1
#Claudius_Ham,#Polonius_Ham,18
#Claudius_Ham,#Rosencrantz_Ham,15
#Claudius_Ham,#SOLDIERS.FORTINBRAS_Ham,1
#Claudius_Ham,#Voltemand_Ham,2
#Cornelius_Ham,#Voltemand_Ham,2
#Doctor_Ham,#Laertes_Ham,3
#Fortinbras_Ham,#SOLDIERS.FORTINBRAS.Captain_Ham,1
#Fortinbras_Ham,#SOLDIERS.FORTINBRAS_Ham,2
#Francisco_Ham,#Horatio_Ham,1
#Francisco_Ham,#Marcellus_Ham,1
#Gertrude_Ham,#AMBASSADORS_Ham,1
#Gertrude_Ham,#ATTENDANTS.1_Ham,1
#Gertrude_Ham,#Cornelius_Ham,2
#Gertrude_Ham,#Doctor_Ham,3
#Gertrude_Ham,#FOLLOWERS.LAERTES_Ham,1
#Gertrude_Ham,#Fortinbras_Ham,1
#Gertrude_Ham,#Gravedigger_Ham,3
#Gertrude_Ham,#Guildenstern_Ham,10
#Gertrude_Ham,#Laertes_Ham,14
#Gertrude_Ham,#MESSENGERS.1_Ham,5
#Gertrude_Ham,#Ophelia_Ham,14
#Gertrude_Ham,#Osric_Ham,3
#Gertrude_Ham,#PLAYERS.King_Ham,3
#Gertrude_Ham,#PLAYERS.Lucianus_Ham,1
#Gertrude_Ham,#PLAYERS.Prologue_Ham,1
#Gertrude_Ham,#PLAYERS.Queen_Ham,1
#Gertrude_Ham,#Polonius_Ham,18
#Gertrude_Ham,#Rosencrantz_Ham,10
#Gertrude_Ham,#SOLDIERS.FORTINBRAS_Ham,1
#Gertrude_Ham,#Voltemand_Ham,2
#Ghost_Ham,#Gertrude_Ham,1
#Ghost_Ham,#Hamlet_Ham,4
#Ghost_Ham,#Polonius_Ham,1
#Gravedigger_Ham,#Doctor_Ham,3
#Gravedigger_Ham,#GravediggersCompanion_Ham,2
#Gravedigger_Ham,#Laertes_Ham,3
#Guildenstern_Ham,#ATTENDANTS.GUARDS_Ham,6
#Guildenstern_Ham,#Ophelia_Ham,7
#Guildenstern_Ham,#PLAYERS.1_Ham,2
#Guildenstern_Ham,#PLAYERS.King_Ham,3
#Guildenstern_Ham,#PLAYERS.Lucianus_Ham,1
#Guildenstern_Ham,#PLAYERS.Prologue_Ham,1
#Guildenstern_Ham,#PLAYERS.Queen_Ham,1
#Guildenstern_Ham,#PLAYERS_Ham,3
#Guildenstern_Ham,#Polonius_Ham,12
#Guildenstern_Ham,#Rosencrantz_Ham,28
#Guildenstern_Ham,#SOLDIERS.FORTINBRAS.Captain_Ham,1
#Hamlet_Ham,#AMBASSADORS_Ham,1
#Hamlet_Ham,#ATTENDANTS.2_Ham,1
#Hamlet_Ham,#ATTENDANTS.GUARDS_Ham,6
#Hamlet_Ham,#ATTENDANTS_Ham,13
#Hamlet_Ham,#Claudius_Ham,18
#Hamlet_Ham,#Cornelius_Ham,1
#Hamlet_Ham,#Doctor_Ham,1
#Hamlet_Ham,#Fortinbras_Ham,1
#Hamlet_Ham,#Gertrude_Ham,17
#Hamlet_Ham,#Gravedigger_Ham,3
#Hamlet_Ham,#GravediggersCompanion_Ham,1
#Hamlet_Ham,#Guildenstern_Ham,22
#Hamlet_Ham,#Laertes_Ham,7
#Hamlet_Ham,#Ophelia_Ham,8
#Hamlet_Ham,#Osric_Ham,4
#Hamlet_Ham,#PLAYERS.0.1_Ham,16
#Hamlet_Ham,#PLAYERS.1_Ham,2
#Hamlet_Ham,#PLAYERS.King_Ham,3
#Hamlet_Ham,#PLAYERS.Lucianus_Ham,1
#Hamlet_Ham,#PLAYERS.Prologue_Ham,1
#Hamlet_Ham,#PLAYERS.Queen_Ham,1
#Hamlet_Ham,#PLAYERS_Ham,5
#Hamlet_Ham,#Polonius_Ham,19
#Hamlet_Ham,#Rosencrantz_Ham,22
#Hamlet_Ham,#SOLDIERS.FORTINBRAS.Captain_Ham,1
#Hamlet_Ham,#SOLDIERS.FORTINBRAS_Ham,1
#Hamlet_Ham,#Voltemand_Ham,1
#Horatio_Ham,#AMBASSADORS_Ham,1
#Horatio_Ham,#ATTENDANTS.0.1_Ham,1
#Horatio_Ham,#ATTENDANTS.1_Ham,1
#Horatio_Ham,#ATTENDANTS.2_Ham,1
#Horatio_Ham,#ATTENDANTS_Ham,16
#Horatio_Ham,#Claudius_Ham,14
#Horatio_Ham,#Doctor_Ham,2
#Horatio_Ham,#Fortinbras_Ham,1
#Horatio_Ham,#Gertrude_Ham,17
#Horatio_Ham,#Ghost_Ham,4
#Horatio_Ham,#Gravedigger_Ham,4
#Horatio_Ham,#GravediggersCompanion_Ham,1
#Horatio_Ham,#Guildenstern_Ham,9
#Horatio_Ham,#Hamlet_Ham,28
#Horatio_Ham,#Laertes_Ham,6
#Horatio_Ham,#Marcellus_Ham,12
#Horatio_Ham,#Ophelia_Ham,10
#Horatio_Ham,#Osric_Ham,4
#Horatio_Ham,#PLAYERS.0.1_Ham,11
#Horatio_Ham,#PLAYERS.King_Ham,3
#Horatio_Ham,#PLAYERS.Lucianus_Ham,1
#Horatio_Ham,#PLAYERS.Prologue_Ham,1
#Horatio_Ham,#PLAYERS.Queen_Ham,1
#Horatio_Ham,#PLAYERS_Ham,2
#Horatio_Ham,#Polonius_Ham,7
#Horatio_Ham,#Rosencrantz_Ham,9
#Horatio_Ham,#SAILORS.0.1_Ham,1
#Horatio_Ham,#SAILORS_Ham,1
#Horatio_Ham,#SOLDIERS.FORTINBRAS_Ham,1
#Laertes_Ham,#AMBASSADORS_Ham,1
#Laertes_Ham,#Cornelius_Ham,1
#Laertes_Ham,#FOLLOWERS.LAERTES_Ham,1
