node1,node2,n_lines,n_tokens
#Jeweler_Tim,1.01.0001,47,302
#Merchant_Tim,1.01.0001,47,302
#Painter_Tim,1.01.0001,47,302
#Poet_Tim,1.01.0001,47,302
#Jeweler_Tim,1.01.0002,63,431
#Merchant_Tim,1.01.0002,63,431
#Painter_Tim,1.01.0002,63,431
#Poet_Tim,1.01.0002,63,431
#SENATORS_Tim,1.01.0002,63,431
#Jeweler_Tim,1.01.0003,17,122
#MESSENGERS.X.1_Tim,1.01.0003,17,122
#Merchant_Tim,1.01.0003,17,122
#Painter_Tim,1.01.0003,17,122
#Poet_Tim,1.01.0003,17,122
#SENATORS_Tim,1.01.0003,17,122
#SERVANTS.TIMON.Lucilius_Tim,1.01.0003,17,122
#SERVANTS.TIMON_Tim,1.01.0003,17,122
#Timon_Tim,1.01.0003,17,122
#Jeweler_Tim,1.01.0004,49,334
#Merchant_Tim,1.01.0004,49,334
#OldMan_Tim,1.01.0004,49,334
#Painter_Tim,1.01.0004,49,334
#Poet_Tim,1.01.0004,49,334
#SENATORS_Tim,1.01.0004,49,334
#SERVANTS.TIMON.Lucilius_Tim,1.01.0004,49,334
#SERVANTS.TIMON_Tim,1.01.0004,49,334
#Timon_Tim,1.01.0004,49,334
#Jeweler_Tim,1.01.0005,28,192
#Merchant_Tim,1.01.0005,28,192
#Painter_Tim,1.01.0005,28,192
#Poet_Tim,1.01.0005,28,192
#SENATORS_Tim,1.01.0005,28,192
#SERVANTS.TIMON_Tim,1.01.0005,28,192
#Timon_Tim,1.01.0005,28,192
#Apemantus_Tim,1.01.0006,68,368
#Jeweler_Tim,1.01.0006,68,368
#Merchant_Tim,1.01.0006,68,368
#Painter_Tim,1.01.0006,68,368
#Poet_Tim,1.01.0006,68,368
#SENATORS_Tim,1.01.0006,68,368
#SERVANTS.TIMON_Tim,1.01.0006,68,368
#Timon_Tim,1.01.0006,68,368
#Apemantus_Tim,1.01.0007,4,20
#Jeweler_Tim,1.01.0007,4,20
#MESSENGERS.X.2_Tim,1.01.0007,4,20
