act,scene,stagegroup,node,n_tokens_speaker,n_lines_speaker,n_tokens_onstage,n_lines_onstage
1,1,1,#COMMONERS.Carpenter_JC,4,1,477,65
1,1,1,#COMMONERS.Cobbler_JC,145,18,477,65
1,1,1,#Flavius_JC,109,15,477,65
1,1,1,#Marullus_JC,219,31,477,65
1,1,2,#Flavius_JC,98,13,110,15
1,1,2,#Marullus_JC,12,2,110,15
1,2,3,#Antony_JC,14,3,165,29
1,2,3,#Brutus_JC,9,1,165,29
1,2,3,#Caesar_JC,108,17,165,29
1,2,3,#Calphurnia_JC,3,1,165,29
1,2,3,#Casca_JC,12,2,165,29
1,2,3,#Cassius_JC,8,2,165,29
1,2,3,#Soothsayer_JC,11,3,165,29
1,2,4,#Brutus_JC,367,49,1226,158
1,2,4,#Cassius_JC,859,109,1226,158
1,2,5,#Antony_JC,16,3,289,37
1,2,5,#Brutus_JC,62,8,289,37
1,2,5,#Caesar_JC,179,22,289,37
1,2,5,#Cassius_JC,32,4,289,37
1,2,6,#Brutus_JC,66,9,671,82
1,2,6,#Casca_JC,540,63,671,82
1,2,6,#Cassius_JC,65,10,671,82
1,2,7,#Brutus_JC,57,6,106,13
1,2,7,#Cassius_JC,49,7,106,13
1,2,8,#Cassius_JC,119,15,119,15
1,3,9,#Casca_JC,242,32,304,41
1,3,9,#Cicero_JC,62,9,304,41
1,3,10,#Casca_JC,146,20,706,94
1,3,10,#Cassius_JC,560,74,706,94
1,3,11,#Casca_JC,9,1,183,22
1,3,11,#Cassius_JC,103,13,183,22
1,3,11,#Cinna_JC,71,8,183,22
1,3,12,#Casca_JC,29,4,96,12
1,3,12,#Cassius_JC,67,8,96,12
2,1,13,#Brutus_JC,38,5,38,5
2,1,14,#Brutus_JC,17,2,25,4
2,1,14,#Lucius_JC,8,2,25,4
2,1,15,#Brutus_JC,206,27,206,27
2,1,16,#Brutus_JC,25,3,66,9
2,1,16,#Lucius_JC,41,6,66,9
2,1,17,#Brutus_JC,111,16,111,16
2,1,18,#Brutus_JC,8,1,14,2
2,1,18,#Lucius_JC,6,1,14,2
2,1,19,#Brutus_JC,61,9,61,9
2,1,20,#Brutus_JC,10,4,61,11
2,1,20,#Lucius_JC,51,7,61,11
2,1,21,#Brutus_JC,65,10,65,10
2,1,22,#Brutus_JC,572,75,1117,154
2,1,22,#Casca_JC,69,11,1117,154
2,1,22,#Cassius_JC,261,40,1117,154
2,1,22,#Cinna_JC,29,4,1117,154
2,1,22,#Decius_JC,93,12,1117,154
2,1,22,#Metellus_JC,70,9,1117,154
2,1,22,#Trebonius_JC,23,3,1117,154
2,1,23,#Brutus_JC,35,5,35,5
2,1,24,#Brutus_JC,119,17,609,81
2,1,24,#Portia_JC,490,64,609,81
2,1,25,#Brutus_JC,5,1,5,1
2,1,26,#Brutus_JC,9,2,19,3
2,1,26,#Lucius_JC,10,1,19,3
2,1,27,#Brutus_JC,76,10,187,26
2,1,27,#Ligarius_JC,111,16,187,26
2,2,28,#Caesar_JC,24,3,24,3
2,2,29,#Caesar_JC,14,2,20,4
2,2,29,#SERVANTS.CAESAR.1_JC,6,2,20,4
2,2,30,#Caesar_JC,100,13,243,32
2,2,30,#Calphurnia_JC,143,19,243,32
2,2,31,#Caesar_JC,81,11,159,21
2,2,31,#Calphurnia_JC,53,7,159,21
2,2,31,#SERVANTS.CAESAR.1_JC,25,3,159,21
2,2,32,#Caesar_JC,208,26,405,52
2,2,32,#Calphurnia_JC,4,1,405,52
2,2,32,#Decius_JC,193,25,405,52
2,2,33,#Brutus_JC,4,1,59,10
2,2,33,#Caesar_JC,52,8,59,10
2,2,33,#Publius_JC,3,1,59,10
2,2,34,#Antony_JC,5,1,30,5
2,2,34,#Caesar_JC,25,4,30,5
2,2,35,#Brutus_JC,17,2,84,10
2,2,35,#Caesar_JC,48,6,84,10
2,2,35,#Trebonius_JC,19,2,84,10
2,3,36,#Artemidorus_JC,117,16,117,16
2,4,37,#Lucius_JC,34,6,164,23
2,4,37,#Portia_JC,130,17,164,23
2,4,38,#Portia_JC,36,6,151,21
2,4,38,#Soothsayer_JC,115,15,151,21
2,4,39,#Portia_JC,68,10,68,10
3,1,40,#Artemidorus_JC,28,4,94,16
3,1,40,#Caesar_JC,19,3,94,16
3,1,40,#Cassius_JC,15,3,94,16
3,1,40,#Decius_JC,14,2,94,16
3,1,40,#Popilius_JC,10,2,94,16
3,1,40,#Publius_JC,3,1,94,16
3,1,40,#Soothsayer_JC,5,1,94,16
3,1,41,#Brutus_JC,31,5,88,13
3,1,41,#Cassius_JC,57,8,88,13
3,1,42,#Brutus_JC,82,12,507,75
3,1,42,#Caesar_JC,268,37,507,75
3,1,42,#Casca_JC,9,2,507,75
3,1,42,#Cassius_JC,48,7,507,75
3,1,42,#Cinna_JC,30,5,507,75
3,1,42,#Decius_JC,19,4,507,75
3,1,42,#Metellus_JC,51,8,507,75
3,1,43,#Brutus_JC,108,15,217,32
3,1,43,#Casca_JC,17,2,217,32
3,1,43,#Cassius_JC,70,11,217,32
3,1,43,#Decius_JC,4,1,217,32
3,1,43,#Trebonius_JC,18,3,217,32
3,1,44,#Brutus_JC,40,6,159,22
3,1,44,#SERVANTS.ANTONY.1_JC,119,16,159,22
3,1,45,#Brutus_JC,10,1,33,4
3,1,45,#Cassius_JC,23,3,33,4
3,1,46,#Antony_JC,459,62,860,117
3,1,46,#Brutus_JC,304,41,860,117
3,1,46,#Cassius_JC,97,14,860,117
3,1,47,#Antony_JC,173,22,173,22
3,1,48,#Antony_JC,132,18,164,23
3,1,48,#SERVANTS.OCTAVIUS.1_JC,32,5,164,23
3,2,49,#Brutus_JC,46,7,54,8
3,2,49,#PLEBEIANS_JC,8,1,54,8
3,2,50,#PLEBEIANS.0.1_JC,5,1,5,1
3,2,51,#PLEBEIANS.0.2_JC,14,2,14,2
3,2,52,#Brutus_JC,278,29,287,31
3,2,52,#PLEBEIANS.0.3_JC,6,1,287,31
3,2,52,#PLEBEIANS_JC,3,1,287,31
3,2,53,#Brutus_JC,68,7,91,11
3,2,53,#PLEBEIANS.0.1_JC,8,1,91,11
3,2,53,#PLEBEIANS.0.2_JC,7,1,91,11
3,2,53,#PLEBEIANS.0.3_JC,4,1,91,11
3,2,53,#PLEBEIANS_JC,4,1,91,11
3,2,54,#Brutus_JC,54,8,78,14
3,2,54,#PLEBEIANS.0.1_JC,12,3,78,14
3,2,54,#PLEBEIANS.0.2_JC,4,1,78,14
3,2,54,#PLEBEIANS.0.4_JC,8,2,78,14
3,2,55,#Antony_JC,1104,141,1479,207
3,2,55,#PLEBEIANS.0.1_JC,83,13,1479,207
3,2,55,#PLEBEIANS.0.2_JC,73,14,1479,207
3,2,55,#PLEBEIANS.0.3_JC,73,13,1479,207
3,2,55,#PLEBEIANS.0.4_JC,72,13,1479,207
3,2,55,#PLEBEIANS_JC,74,13,1479,207
3,2,56,#Antony_JC,14,2,14,2
3,2,57,#Antony_JC,47,7,77,11
3,2,57,#SERVANTS.OCTAVIUS.1_JC,30,4,77,11
3,3,58,#CinnaPoet_JC,29,4,29,4
3,3,59,#PLEBEIANS.0.1_JC,4,1,4,1
3,3,60,#PLEBEIANS.0.2_JC,4,1,4,1
3,3,61,#PLEBEIANS.0.3_JC,4,1,4,1
3,3,62,#CinnaPoet_JC,75,10,205,33
3,3,62,#PLEBEIANS.0.1_JC,16,3,205,33
3,3,62,#PLEBEIANS.0.2_JC,31,5,205,33
3,3,62,#PLEBEIANS.0.3_JC,37,6,205,33
