node1,node2,key,act,scene,stagegroup,n_tokens,n_lines,edge_index
#ATTENDANTS_Err,#Duke_Err,0,1,1,1,1190,158,1
#ATTENDANTS_Err,#Egeon_Err,0,1,1,1,1190,158,1
#ATTENDANTS_Err,#OFFICERS.Jailer_Err,0,1,1,1,1190,158,1
#Duke_Err,#Egeon_Err,0,1,1,1,1190,158,1
#Duke_Err,#OFFICERS.Jailer_Err,0,1,1,1,1190,158,1
#Egeon_Err,#OFFICERS.Jailer_Err,0,1,1,1,1190,158,1
#AntipholusOfSyracuse_Err,#DromioOfSyracuse_Err,0,1,2,2,138,18,2
#AntipholusOfSyracuse_Err,#Merchant1_Err,0,1,2,2,138,18,2
#DromioOfSyracuse_Err,#Merchant1_Err,0,1,2,2,138,18,2
#AntipholusOfSyracuse_Err,#Merchant1_Err,1,1,2,3,112,14,3
#AntipholusOfSyracuse_Err,#DromioOfEphesus_Err,0,1,2,5,467,57,5
#Adriana_Err,#Luciana_Err,0,2,1,7,346,43,7
#Adriana_Err,#Luciana_Err,1,2,1,8,342,47,8
#DromioOfEphesus_Err,#Adriana_Err,0,2,1,8,342,47,8
#DromioOfEphesus_Err,#Luciana_Err,0,2,1,8,342,47,8
#Adriana_Err,#Luciana_Err,2,2,1,9,242,31,9
#AntipholusOfSyracuse_Err,#DromioOfSyracuse_Err,1,2,2,11,750,113,11
#Adriana_Err,#Luciana_Err,3,2,2,12,891,113,12
#AntipholusOfSyracuse_Err,#Adriana_Err,0,2,2,12,891,113,12
#AntipholusOfSyracuse_Err,#DromioOfSyracuse_Err,2,2,2,12,891,113,12
#AntipholusOfSyracuse_Err,#Luciana_Err,0,2,2,12,891,113,12
#DromioOfSyracuse_Err,#Adriana_Err,0,2,2,12,891,113,12
#DromioOfSyracuse_Err,#Luciana_Err,0,2,2,12,891,113,12
#Angelo_Err,#AntipholusOfEphesus_Err,0,3,1,13,295,42,13
#Angelo_Err,#Balthasar_Err,0,3,1,13,295,42,13
#AntipholusOfEphesus_Err,#Balthasar_Err,0,3,1,13,295,42,13
#DromioOfEphesus_Err,#Angelo_Err,0,3,1,13,295,42,13
#DromioOfEphesus_Err,#AntipholusOfEphesus_Err,0,3,1,13,295,42,13
#DromioOfEphesus_Err,#Balthasar_Err,0,3,1,13,295,42,13
#Angelo_Err,#AntipholusOfEphesus_Err,1,3,1,14,174,28,14
#Angelo_Err,#Balthasar_Err,1,3,1,14,174,28,14
#AntipholusOfEphesus_Err,#Balthasar_Err,1,3,1,14,174,28,14
#DromioOfEphesus_Err,#Angelo_Err,1,3,1,14,174,28,14
#DromioOfEphesus_Err,#AntipholusOfEphesus_Err,1,3,1,14,174,28,14
#DromioOfEphesus_Err,#Balthasar_Err,1,3,1,14,174,28,14
#DromioOfSyracuse_Err,#Angelo_Err,0,3,1,14,174,28,14
#DromioOfSyracuse_Err,#AntipholusOfEphesus_Err,0,3,1,14,174,28,14
#DromioOfSyracuse_Err,#Balthasar_Err,0,3,1,14,174,28,14
#DromioOfSyracuse_Err,#DromioOfEphesus_Err,0,3,1,14,174,28,14
#Angelo_Err,#AntipholusOfEphesus_Err,2,3,1,15,143,23,15
#Angelo_Err,#Balthasar_Err,2,3,1,15,143,23,15
#Angelo_Err,#Luce_Err,0,3,1,15,143,23,15
#AntipholusOfEphesus_Err,#Balthasar_Err,2,3,1,15,143,23,15
#AntipholusOfEphesus_Err,#Luce_Err,0,3,1,15,143,23,15
#Balthasar_Err,#Luce_Err,0,3,1,15,143,23,15
#DromioOfEphesus_Err,#Angelo_Err,2,3,1,15,143,23,15
#DromioOfEphesus_Err,#AntipholusOfEphesus_Err,2,3,1,15,143,23,15
#DromioOfEphesus_Err,#Balthasar_Err,2,3,1,15,143,23,15
#DromioOfEphesus_Err,#Luce_Err,0,3,1,15,143,23,15
#DromioOfSyracuse_Err,#Angelo_Err,1,3,1,15,143,23,15
#DromioOfSyracuse_Err,#AntipholusOfEphesus_Err,1,3,1,15,143,23,15
#DromioOfSyracuse_Err,#Balthasar_Err,1,3,1,15,143,23,15
#DromioOfSyracuse_Err,#DromioOfEphesus_Err,1,3,1,15,143,23,15
#DromioOfSyracuse_Err,#Luce_Err,0,3,1,15,143,23,15
#Adriana_Err,#Angelo_Err,0,3,1,16,40,5,16
#Adriana_Err,#AntipholusOfEphesus_Err,0,3,1,16,40,5,16
#Adriana_Err,#Balthasar_Err,0,3,1,16,40,5,16
#Adriana_Err,#Luce_Err,0,3,1,16,40,5,16
#Angelo_Err,#AntipholusOfEphesus_Err,3,3,1,16,40,5,16
#Angelo_Err,#Balthasar_Err,3,3,1,16,40,5,16
#Angelo_Err,#Luce_Err,1,3,1,16,40,5,16
#AntipholusOfEphesus_Err,#Balthasar_Err,3,3,1,16,40,5,16
#AntipholusOfEphesus_Err,#Luce_Err,1,3,1,16,40,5,16
#Balthasar_Err,#Luce_Err,1,3,1,16,40,5,16
