act,scene,stagegroup,setting,speaker,onstage,n_tokens,n_lines
1,1,1,1,#Orsino_TN,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,114,15
1,1,1,2,#ATTENDANTS.ORSINO.Curio_TN,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,6,1
1,1,1,3,#Orsino_TN,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,1
1,1,1,4,#ATTENDANTS.ORSINO.Curio_TN,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,1
1,1,1,5,#Orsino_TN,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,44,6
1,1,2,6,#Orsino_TN,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,6,1
1,1,2,7,#ATTENDANTS.ORSINO.Valentine_TN,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,70,9
1,1,2,8,#Orsino_TN,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,77,9
1,2,3,9,#Viola_TN,#Captain_TN #SAILORS_TN #Viola_TN,5,1
1,2,3,10,#Captain_TN,#Captain_TN #SAILORS_TN #Viola_TN,4,1
1,2,3,11,#Viola_TN,#Captain_TN #SAILORS_TN #Viola_TN,22,4
1,2,3,12,#Captain_TN,#Captain_TN #SAILORS_TN #Viola_TN,8,1
1,2,3,13,#Viola_TN,#Captain_TN #SAILORS_TN #Viola_TN,10,1
1,2,3,14,#Captain_TN,#Captain_TN #SAILORS_TN #Viola_TN,77,10
1,2,3,15,#Viola_TN,#Captain_TN #SAILORS_TN #Viola_TN,26,4
1,2,3,16,#Captain_TN,#Captain_TN #SAILORS_TN #Viola_TN,17,2
1,2,3,17,#Viola_TN,#Captain_TN #SAILORS_TN #Viola_TN,3,1
1,2,3,18,#Captain_TN,#Captain_TN #SAILORS_TN #Viola_TN,8,1
1,2,3,19,#Viola_TN,#Captain_TN #SAILORS_TN #Viola_TN,4,1
1,2,3,20,#Captain_TN,#Captain_TN #SAILORS_TN #Viola_TN,1,1
1,2,3,21,#Viola_TN,#Captain_TN #SAILORS_TN #Viola_TN,13,2
1,2,3,22,#Captain_TN,#Captain_TN #SAILORS_TN #Viola_TN,45,5
1,2,3,23,#Viola_TN,#Captain_TN #SAILORS_TN #Viola_TN,2,1
1,2,3,24,#Captain_TN,#Captain_TN #SAILORS_TN #Viola_TN,43,6
1,2,3,25,#Viola_TN,#Captain_TN #SAILORS_TN #Viola_TN,26,4
1,2,3,26,#Captain_TN,#Captain_TN #SAILORS_TN #Viola_TN,17,3
1,2,3,27,#Viola_TN,#Captain_TN #SAILORS_TN #Viola_TN,125,15
1,2,3,28,#Captain_TN,#Captain_TN #SAILORS_TN #Viola_TN,19,2
1,2,3,29,#Viola_TN,#Captain_TN #SAILORS_TN #Viola_TN,6,1
1,3,4,30,#TobyBelch_TN,#Maria_TN #TobyBelch_TN,22,3
1,3,4,31,#Maria_TN,#Maria_TN #TobyBelch_TN,23,3
1,3,4,32,#TobyBelch_TN,#Maria_TN #TobyBelch_TN,6,1
1,3,4,33,#Maria_TN,#Maria_TN #TobyBelch_TN,12,2
1,3,4,34,#TobyBelch_TN,#Maria_TN #TobyBelch_TN,35,4
1,3,4,35,#Maria_TN,#Maria_TN #TobyBelch_TN,31,4
