node,node_type
#ATTENDANTS_MM,character
#Abhorson_MM,character
#Angelo_MM,character
#Barnardine_MM,character
#Bawd_MM,character
#Boy_MM,character
#CITIZENS_MM,character
#Claudio_MM,character
#Duke_MM,character
#Elbow_MM,character
#Escalus_MM,character
#FriarPeter_MM,character
#FriarThomas_MM,character
#Froth_MM,character
#GENTLEMEN.1_MM,character
#GENTLEMEN.2_MM,character
#Isabella_MM,character
#Juliet_MM,character
#Justice_MM,character
#Lucio_MM,character
#Mariana_MM,character
#Messenger_MM,character
#Nun_MM,character
#OFFICERS.0.1_MM,character
#OFFICERS.0.2_MM,character
#OFFICERS.1_MM,character
#OFFICERS_MM,character
#Pompey_MM,character
#Provost_MM,character
#SERVANTS.1_MM,character
#SERVANTS_MM,character
#Varrius_MM,character
1.01.0001,text_unit
1.01.0002,text_unit
1.01.0003,text_unit
1.02.0004,text_unit
1.02.0005,text_unit
1.02.0006,text_unit
1.02.0007,text_unit
1.02.0008,text_unit
1.02.0009,text_unit
1.02.0010,text_unit
1.03.0011,text_unit
1.04.0012,text_unit
1.04.0013,text_unit
2.01.0014,text_unit
2.01.0015,text_unit
2.01.0016,text_unit
2.01.0017,text_unit
2.01.0018,text_unit
2.01.0019,text_unit
2.01.0020,text_unit
2.01.0021,text_unit
2.02.0022,text_unit
2.02.0023,text_unit
2.02.0024,text_unit
2.02.0025,text_unit
2.02.0026,text_unit
2.02.0027,text_unit
2.02.0028,text_unit
2.03.0029,text_unit
2.03.0030,text_unit
2.03.0031,text_unit
2.04.0032,text_unit
2.04.0033,text_unit
2.04.0034,text_unit
2.04.0035,text_unit
2.04.0036,text_unit
3.01.0037,text_unit
3.01.0038,text_unit
3.01.0039,text_unit
3.01.0040,text_unit
3.01.0041,text_unit
3.01.0042,text_unit
3.02.0043,text_unit
3.02.0044,text_unit
3.02.0045,text_unit
3.02.0046,text_unit
3.02.0047,text_unit
3.02.0048,text_unit
3.02.0049,text_unit
3.02.0050,text_unit
4.01.0051,text_unit
4.01.0052,text_unit
4.01.0053,text_unit
4.01.0054,text_unit
4.01.0055,text_unit
4.01.0056,text_unit
4.01.0057,text_unit
4.01.0058,text_unit
4.02.0059,text_unit
4.02.0060,text_unit
4.02.0061,text_unit
4.02.0062,text_unit
4.02.0063,text_unit
4.02.0064,text_unit
4.02.0065,text_unit
4.02.0066,text_unit
4.02.0067,text_unit
4.02.0068,text_unit
4.02.0069,text_unit
4.02.0070,text_unit
4.02.0071,text_unit
4.03.0072,text_unit
4.03.0073,text_unit
4.03.0074,text_unit
4.03.0075,text_unit
4.03.0076,text_unit
4.03.0077,text_unit
4.03.0078,text_unit
4.03.0079,text_unit
4.03.0080,text_unit
4.03.0081,text_unit
4.03.0082,text_unit
4.04.0083,text_unit
4.04.0084,text_unit
4.05.0085,text_unit
4.05.0086,text_unit
4.06.0087,text_unit
4.06.0088,text_unit
5.01.0089,text_unit
5.01.0090,text_unit
5.01.0091,text_unit
5.01.0092,text_unit
5.01.0093,text_unit
5.01.0094,text_unit
5.01.0095,text_unit
5.01.0096,text_unit
5.01.0097,text_unit
5.01.0098,text_unit
5.01.0099,text_unit
5.01.0100,text_unit
