node,node_type
#ATTENDANTS_1H4,character
#Archbishop_1H4,character
#Bardolph_1H4,character
#Bedford_H5,character
#Blunt_1H4,character
#Chamberlain_1H4,character
#DRAWERS.Francis_1H4,character
#Douglas_1H4,character
#Falstaff_1H4,character
#Gadshill_1H4,character
#Glendower_1H4,character
#HenryIV_1H4,character
#HenryV_H5,character
#Hotspur_R2,character
#LadyMortimer_1H4,character
#LadyPercy_1H4,character
#MESSENGERS.1_1H4,character
#MESSENGERS.2_1H4,character
#MESSENGERS.X_1H4,character
#MistressQuickly_1H4,character
#Mortimer_1H4,character
#Northumberland_R2,character
#Ostler_1H4,character
#Peto_1H4,character
#Poins_1H4,character
#SERVANTS.HOTSPUR.1_1H4,character
#SOLDIERS.HENRY_1H4,character
#SOLDIERS.HOTSPUR_1H4,character
#Sheriff_1H4,character
#SirMichael_1H4,character
#TRAVELERS.CARRIERS.1_1H4,character
#TRAVELERS.CARRIERS.2_1H4,character
#TRAVELERS.CARRIERS.X_1H4,character
#TRAVELERS.CARRIERS_1H4,character
#TRAVELERS.GENTLEMEN.0.1_1H4,character
#TRAVELERS.GENTLEMEN_1H4,character
#Vernon_1H4,character
#Vintner_1H4,character
#Westmoreland_1H4,character
#Worcester_1H4,character
1.01.0001,text_unit
1.02.0002,text_unit
1.02.0003,text_unit
1.02.0004,text_unit
1.02.0005,text_unit
1.03.0006,text_unit
1.03.0007,text_unit
1.03.0008,text_unit
1.03.0009,text_unit
2.01.0010,text_unit
2.01.0011,text_unit
2.01.0012,text_unit
2.01.0013,text_unit
2.01.0014,text_unit
2.01.0015,text_unit
2.02.0016,text_unit
2.02.0017,text_unit
2.02.0018,text_unit
2.02.0019,text_unit
2.02.0020,text_unit
2.02.0021,text_unit
2.02.0022,text_unit
2.02.0023,text_unit
2.02.0024,text_unit
2.02.0025,text_unit
2.03.0026,text_unit
2.03.0027,text_unit
2.03.0028,text_unit
2.03.0029,text_unit
2.04.0030,text_unit
2.04.0031,text_unit
2.04.0032,text_unit
2.04.0033,text_unit
2.04.0034,text_unit
2.04.0035,text_unit
2.04.0036,text_unit
2.04.0037,text_unit
2.04.0038,text_unit
2.04.0039,text_unit
2.04.0040,text_unit
2.04.0041,text_unit
2.04.0042,text_unit
2.04.0043,text_unit
2.04.0044,text_unit
2.04.0045,text_unit
3.01.0046,text_unit
3.01.0047,text_unit
3.01.0048,text_unit
3.01.0049,text_unit
3.02.0050,text_unit
3.02.0051,text_unit
3.02.0052,text_unit
3.03.0053,text_unit
3.03.0054,text_unit
3.03.0055,text_unit
3.03.0056,text_unit
3.03.0057,text_unit
3.03.0058,text_unit
3.03.0059,text_unit
4.01.0060,text_unit
4.01.0061,text_unit
4.01.0062,text_unit
4.02.0063,text_unit
4.02.0064,text_unit
4.02.0065,text_unit
4.02.0066,text_unit
4.02.0067,text_unit
4.03.0068,text_unit
4.03.0069,text_unit
4.04.0070,text_unit
5.01.0071,text_unit
5.01.0072,text_unit
5.01.0073,text_unit
5.01.0074,text_unit
5.01.0075,text_unit
5.02.0076,text_unit
5.02.0077,text_unit
5.02.0078,text_unit
5.02.0079,text_unit
5.02.0080,text_unit
5.02.0081,text_unit
5.03.0082,text_unit
5.03.0083,text_unit
5.03.0084,text_unit
5.03.0085,text_unit
5.03.0086,text_unit
5.04.0087,text_unit
5.04.0088,text_unit
5.04.0089,text_unit
5.04.0090,text_unit
5.04.0091,text_unit
5.04.0092,text_unit
5.04.0093,text_unit
5.04.0094,text_unit
5.04.0095,text_unit
5.04.0096,text_unit
5.04.0097,text_unit
5.05.0098,text_unit
5.05.0099,text_unit
