node,node_type
#ATTENDANTS_Err,character
#Abbess_Err,character
#Adriana_Err,character
#Angelo_Err,character
#AntipholusOfEphesus_Err,character
#AntipholusOfSyracuse_Err,character
#Balthasar_Err,character
#Courtesan_Err,character
#DromioOfEphesus_Err,character
#DromioOfSyracuse_Err,character
#Duke_Err,character
#Egeon_Err,character
#Headsman_Err,character
#Luce_Err,character
#Luciana_Err,character
#Merchant1_Err,character
#Merchant2_Err,character
#Messenger_Err,character
#OFFICERS.Jailer_Err,character
#OFFICERS.X_Err,character
#OFFICERS_Err,character
#OTHERS_Err,character
#Pinch_Err,character
#SERVANTS.PINCH_Err,character
1.01.0001,text_unit
1.02.0002,text_unit
1.02.0003,text_unit
1.02.0004,text_unit
1.02.0005,text_unit
1.02.0006,text_unit
2.01.0007,text_unit
2.01.0008,text_unit
2.01.0009,text_unit
2.02.0010,text_unit
2.02.0011,text_unit
2.02.0012,text_unit
3.01.0013,text_unit
3.01.0014,text_unit
3.01.0015,text_unit
3.01.0016,text_unit
3.01.0017,text_unit
3.02.0018,text_unit
3.02.0019,text_unit
3.02.0020,text_unit
3.02.0021,text_unit
3.02.0022,text_unit
4.01.0023,text_unit
4.01.0024,text_unit
4.01.0025,text_unit
4.01.0026,text_unit
4.01.0027,text_unit
4.02.0028,text_unit
4.02.0029,text_unit
4.02.0030,text_unit
4.02.0031,text_unit
4.02.0032,text_unit
4.03.0033,text_unit
4.03.0034,text_unit
4.03.0035,text_unit
4.03.0036,text_unit
4.04.0037,text_unit
4.04.0038,text_unit
4.04.0039,text_unit
4.04.0040,text_unit
4.04.0041,text_unit
4.04.0042,text_unit
4.04.0043,text_unit
5.01.0044,text_unit
5.01.0045,text_unit
5.01.0046,text_unit
5.01.0047,text_unit
5.01.0048,text_unit
5.01.0049,text_unit
5.01.0050,text_unit
5.01.0051,text_unit
5.01.0052,text_unit
5.01.0053,text_unit
5.01.0054,text_unit
