act,scene,stagegroup,node,n_tokens_speaker,n_lines_speaker,n_tokens_onstage,n_lines_onstage
1,1,1,#Bassianus_Tit,130,19,453,63
1,1,1,#Marcus_Tit,200,28,453,63
1,1,1,#Saturninus_Tit,123,16,453,63
1,1,2,#Captain_Tit,41,6,41,6
1,1,3,#Lucius_Tit,71,9,454,60
1,1,3,#Tamora_Tit,128,17,454,60
1,1,3,#Titus_Tit,255,34,454,60
1,1,4,#Chiron_Tit,6,1,80,12
1,1,4,#Demetrius_Tit,70,10,80,12
1,1,4,#Tamora_Tit,4,1,80,12
1,1,5,#Lucius_Tit,44,6,115,15
1,1,5,#Titus_Tit,71,9,115,15
1,1,6,#Lavinia_Tit,62,8,91,12
1,1,6,#Titus_Tit,29,4,91,12
1,1,7,#Bassianus_Tit,38,5,785,110
1,1,7,#Lavinia_Tit,13,2,785,110
1,1,7,#Lucius_Tit,12,2,785,110
1,1,7,#Marcus_Tit,158,22,785,110
1,1,7,#Saturninus_Tit,250,35,785,110
1,1,7,#TRIBUNES_Tit,19,3,785,110
1,1,7,#Titus_Tit,295,41,785,110
1,1,8,#Bassianus_Tit,23,3,62,8
1,1,8,#Lucius_Tit,9,1,62,8
1,1,8,#Marcus_Tit,14,2,62,8
1,1,8,#Titus_Tit,16,2,62,8
1,1,9,#Bassianus_Tit,13,2,38,6
1,1,9,#Mutius_Tit,16,2,38,6
1,1,9,#Saturninus_Tit,3,1,38,6
1,1,9,#Titus_Tit,6,1,38,6
1,1,10,#Titus_Tit,9,1,9,1
1,1,11,#Mutius_Tit,9,2,18,4
1,1,11,#Titus_Tit,9,2,18,4
1,1,12,#Lucius_Tit,17,2,39,5
1,1,12,#Titus_Tit,22,3,39,5
1,1,13,#Lucius_Tit,16,2,16,2
1,1,14,#Saturninus_Tit,252,34,300,40
1,1,14,#Tamora_Tit,33,4,300,40
1,1,14,#Titus_Tit,15,2,300,40
1,1,15,#Titus_Tit,23,3,23,3
1,1,16,#Lucius_Tit,22,3,351,47
1,1,16,#Marcus_Tit,129,18,351,47
1,1,16,#Martius_Tit,32,4,351,47
1,1,16,#Quintus_Tit,8,1,351,47
1,1,16,#Titus_Tit,160,21,351,47
1,1,17,#Lucius_Tit,33,4,33,4
1,1,17,#Marcus_Tit,16,2,33,4
1,1,17,#Martius_Tit,16,2,33,4
1,1,17,#Quintus_Tit,16,2,33,4
1,1,18,#Marcus_Tit,26,3,68,8
1,1,18,#Titus_Tit,42,5,68,8
1,1,19,#Bassianus_Tit,159,19,763,99
1,1,19,#Lucius_Tit,26,3,763,99
1,1,19,#Marcus_Tit,8,1,763,99
1,1,19,#Saturninus_Tit,161,21,763,99
1,1,19,#Tamora_Tit,338,46,763,99
1,1,19,#Titus_Tit,71,9,763,99
2,1,20,#Aaron_Tit,173,25,173,25
2,1,21,#Aaron_Tit,469,65,870,118
2,1,21,#Chiron_Tit,151,20,870,118
2,1,21,#Demetrius_Tit,250,33,870,118
2,2,22,#Titus_Tit,85,10,85,10
2,2,23,#Bassianus_Tit,4,1,127,19
2,2,23,#Demetrius_Tit,18,2,127,19
2,2,23,#Lavinia_Tit,12,2,127,19
2,2,23,#Marcus_Tit,19,3,127,19
2,2,23,#Saturninus_Tit,35,6,127,19
2,2,23,#Titus_Tit,39,5,127,19
2,3,24,#Aaron_Tit,68,9,68,9
2,3,25,#Aaron_Tit,153,21,304,41
2,3,25,#Tamora_Tit,151,20,304,41
2,3,26,#Aaron_Tit,23,3,32,4
2,3,26,#Tamora_Tit,9,1,32,4
2,3,27,#Bassianus_Tit,94,14,240,34
2,3,27,#Lavinia_Tit,98,13,240,34
2,3,27,#Tamora_Tit,48,7,240,34
2,3,28,#Chiron_Tit,87,11,790,99
2,3,28,#Demetrius_Tit,105,13,790,99
2,3,28,#Lavinia_Tit,272,34,790,99
2,3,28,#Tamora_Tit,326,41,790,99
2,3,29,#Tamora_Tit,41,5,41,5
2,3,30,#Aaron_Tit,51,6,142,17
2,3,30,#Martius_Tit,34,4,142,17
2,3,30,#Quintus_Tit,57,7,142,17
2,3,31,#Martius_Tit,154,20,300,37
2,3,31,#Quintus_Tit,146,17,300,37
2,3,32,#Martius_Tit,37,5,106,13
2,3,32,#Saturninus_Tit,69,8,106,13
2,3,33,#Aaron_Tit,9,1,371,48
2,3,33,#Saturninus_Tit,214,27,371,48
2,3,33,#Tamora_Tit,75,11,371,48
2,3,33,#Titus_Tit,73,9,371,48
2,4,34,#Chiron_Tit,36,4,93,10
2,4,34,#Demetrius_Tit,57,6,93,10
2,4,35,#Marcus_Tit,387,47,387,47
3,1,36,#Titus_Tit,84,11,84,11
3,1,37,#Titus_Tit,93,11,93,11
3,1,38,#Lucius_Tit,52,7,283,37
3,1,38,#Titus_Tit,231,30,283,37
3,1,39,#Lucius_Tit,48,6,744,92
3,1,39,#Marcus_Tit,108,15,744,92
3,1,39,#Titus_Tit,588,71,744,92
3,1,40,#Aaron_Tit,75,9,294,37
3,1,40,#Lucius_Tit,71,9,294,37
3,1,40,#Marcus_Tit,82,11,294,37
3,1,40,#Titus_Tit,66,8,294,37
3,1,41,#Aaron_Tit,33,4,50,6
3,1,41,#Titus_Tit,17,2,50,6
3,1,42,#Aaron_Tit,53,6,118,14
3,1,42,#Titus_Tit,65,8,118,14
3,1,43,#Marcus_Tit,20,3,229,30
3,1,43,#Titus_Tit,209,27,229,30
3,1,44,#Messenger_Tit,56,7,56,7
3,1,45,#Lucius_Tit,35,4,387,48
3,1,45,#Marcus_Tit,152,19,387,48
3,1,45,#Titus_Tit,200,25,387,48
3,1,46,#Lucius_Tit,96,13,96,13
3,2,47,#Marcus_Tit,83,10,684,86
3,2,47,#Titus_Tit,586,74,684,86
3,2,47,#YoungLucius_Tit,15,2,684,86
4,1,48,#Marcus_Tit,323,41,977,123
4,1,48,#Titus_Tit,455,57,977,123
4,1,48,#YoungLucius_Tit,199,25,977,123
4,1,49,#Marcus_Tit,53,7,53,7
4,2,50,#Aaron_Tit,8,1,127,17
4,2,50,#Chiron_Tit,13,2,127,17
4,2,50,#Demetrius_Tit,6,1,127,17
4,2,50,#YoungLucius_Tit,100,13,127,17
4,2,51,#Aaron_Tit,142,18,265,35
4,2,51,#Chiron_Tit,41,5,265,35
4,2,51,#Demetrius_Tit,82,12,265,35
4,2,52,#Aaron_Tit,671,85,959,125
4,2,52,#Chiron_Tit,35,6,959,125
4,2,52,#Demetrius_Tit,117,15,959,125
4,2,52,#Nurse_Tit,136,19,959,125
4,2,53,#Aaron_Tit,79,9,79,9
4,3,54,#Marcus_Tit,131,17,595,78
4,3,54,#Publius_Tit,72,9,595,78
4,3,54,#Titus_Tit,392,52,595,78
4,3,55,#CountryFellow_Tit,123,17,341,45
4,3,55,#Marcus_Tit,25,3,341,45
4,3,55,#Titus_Tit,193,25,341,45
