node1,node2,key,act,scene,stagegroup,n_tokens,n_lines,edge_index
#SERVANTS.CAPULET.Gregory_Rom,#SERVANTS.CAPULET.Sampson_Rom,0,1,1,2,254,33,2
#SERVANTS.CAPULET.Gregory_Rom,#SERVANTS.CAPULET.Sampson_Rom,1,1,1,3,149,25,3
#SERVANTS.CAPULET.Gregory_Rom,#SERVANTS.MONTAGUE.1_Rom,0,1,1,3,149,25,3
#SERVANTS.CAPULET.Gregory_Rom,#SERVANTS.MONTAGUE.Abram_Rom,0,1,1,3,149,25,3
#SERVANTS.CAPULET.Sampson_Rom,#SERVANTS.MONTAGUE.1_Rom,0,1,1,3,149,25,3
#SERVANTS.CAPULET.Sampson_Rom,#SERVANTS.MONTAGUE.Abram_Rom,0,1,1,3,149,25,3
#SERVANTS.MONTAGUE.1_Rom,#SERVANTS.MONTAGUE.Abram_Rom,0,1,1,3,149,25,3
#SERVANTS.CAPULET.Gregory_Rom,#Benvolio_Rom,0,1,1,4,36,8,4
#SERVANTS.CAPULET.Gregory_Rom,#SERVANTS.CAPULET.Sampson_Rom,2,1,1,4,36,8,4
#SERVANTS.CAPULET.Gregory_Rom,#SERVANTS.MONTAGUE.1_Rom,1,1,1,4,36,8,4
#SERVANTS.CAPULET.Gregory_Rom,#SERVANTS.MONTAGUE.Abram_Rom,1,1,1,4,36,8,4
#SERVANTS.CAPULET.Sampson_Rom,#Benvolio_Rom,0,1,1,4,36,8,4
#SERVANTS.CAPULET.Sampson_Rom,#SERVANTS.MONTAGUE.1_Rom,1,1,1,4,36,8,4
#SERVANTS.CAPULET.Sampson_Rom,#SERVANTS.MONTAGUE.Abram_Rom,1,1,1,4,36,8,4
#SERVANTS.MONTAGUE.1_Rom,#Benvolio_Rom,0,1,1,4,36,8,4
#SERVANTS.MONTAGUE.1_Rom,#SERVANTS.MONTAGUE.Abram_Rom,1,1,1,4,36,8,4
#SERVANTS.MONTAGUE.Abram_Rom,#Benvolio_Rom,0,1,1,4,36,8,4
#Benvolio_Rom,#Tybalt_Rom,0,1,1,5,56,7,5
#SERVANTS.CAPULET.Gregory_Rom,#Benvolio_Rom,1,1,1,5,56,7,5
#SERVANTS.CAPULET.Gregory_Rom,#SERVANTS.CAPULET.Sampson_Rom,3,1,1,5,56,7,5
#SERVANTS.CAPULET.Gregory_Rom,#SERVANTS.MONTAGUE.1_Rom,2,1,1,5,56,7,5
#SERVANTS.CAPULET.Gregory_Rom,#SERVANTS.MONTAGUE.Abram_Rom,2,1,1,5,56,7,5
#SERVANTS.CAPULET.Gregory_Rom,#Tybalt_Rom,0,1,1,5,56,7,5
#SERVANTS.CAPULET.Sampson_Rom,#Benvolio_Rom,1,1,1,5,56,7,5
#SERVANTS.CAPULET.Sampson_Rom,#SERVANTS.MONTAGUE.1_Rom,2,1,1,5,56,7,5
#SERVANTS.CAPULET.Sampson_Rom,#SERVANTS.MONTAGUE.Abram_Rom,2,1,1,5,56,7,5
#SERVANTS.CAPULET.Sampson_Rom,#Tybalt_Rom,0,1,1,5,56,7,5
#SERVANTS.MONTAGUE.1_Rom,#Benvolio_Rom,1,1,1,5,56,7,5
#SERVANTS.MONTAGUE.1_Rom,#SERVANTS.MONTAGUE.Abram_Rom,2,1,1,5,56,7,5
#SERVANTS.MONTAGUE.1_Rom,#Tybalt_Rom,0,1,1,5,56,7,5
#SERVANTS.MONTAGUE.Abram_Rom,#Benvolio_Rom,1,1,1,5,56,7,5
#SERVANTS.MONTAGUE.Abram_Rom,#Tybalt_Rom,0,1,1,5,56,7,5
#Benvolio_Rom,#CITIZENS_Rom,0,1,1,6,16,2,6
#Benvolio_Rom,#Tybalt_Rom,1,1,1,6,16,2,6
#SERVANTS.CAPULET.Gregory_Rom,#Benvolio_Rom,2,1,1,6,16,2,6
#SERVANTS.CAPULET.Gregory_Rom,#CITIZENS_Rom,0,1,1,6,16,2,6
#SERVANTS.CAPULET.Gregory_Rom,#SERVANTS.CAPULET.Sampson_Rom,4,1,1,6,16,2,6
#SERVANTS.CAPULET.Gregory_Rom,#SERVANTS.MONTAGUE.1_Rom,3,1,1,6,16,2,6
#SERVANTS.CAPULET.Gregory_Rom,#SERVANTS.MONTAGUE.Abram_Rom,3,1,1,6,16,2,6
#SERVANTS.CAPULET.Gregory_Rom,#Tybalt_Rom,1,1,1,6,16,2,6
#SERVANTS.CAPULET.Sampson_Rom,#Benvolio_Rom,2,1,1,6,16,2,6
#SERVANTS.CAPULET.Sampson_Rom,#CITIZENS_Rom,0,1,1,6,16,2,6
#SERVANTS.CAPULET.Sampson_Rom,#SERVANTS.MONTAGUE.1_Rom,3,1,1,6,16,2,6
#SERVANTS.CAPULET.Sampson_Rom,#SERVANTS.MONTAGUE.Abram_Rom,3,1,1,6,16,2,6
#SERVANTS.CAPULET.Sampson_Rom,#Tybalt_Rom,1,1,1,6,16,2,6
#SERVANTS.MONTAGUE.1_Rom,#Benvolio_Rom,2,1,1,6,16,2,6
#SERVANTS.MONTAGUE.1_Rom,#CITIZENS_Rom,0,1,1,6,16,2,6
#SERVANTS.MONTAGUE.1_Rom,#SERVANTS.MONTAGUE.Abram_Rom,3,1,1,6,16,2,6
#SERVANTS.MONTAGUE.1_Rom,#Tybalt_Rom,1,1,1,6,16,2,6
#SERVANTS.MONTAGUE.Abram_Rom,#Benvolio_Rom,2,1,1,6,16,2,6
#SERVANTS.MONTAGUE.Abram_Rom,#CITIZENS_Rom,0,1,1,6,16,2,6
#SERVANTS.MONTAGUE.Abram_Rom,#Tybalt_Rom,1,1,1,6,16,2,6
#Tybalt_Rom,#CITIZENS_Rom,0,1,1,6,16,2,6
#Benvolio_Rom,#CITIZENS_Rom,1,1,1,7,20,3,7
#Benvolio_Rom,#Capulet_Rom,0,1,1,7,20,3,7
#Benvolio_Rom,#LadyCapulet_Rom,0,1,1,7,20,3,7
#Benvolio_Rom,#Tybalt_Rom,2,1,1,7,20,3,7
#CITIZENS_Rom,#Capulet_Rom,0,1,1,7,20,3,7
#CITIZENS_Rom,#LadyCapulet_Rom,0,1,1,7,20,3,7
#Capulet_Rom,#LadyCapulet_Rom,0,1,1,7,20,3,7
#SERVANTS.CAPULET.Gregory_Rom,#Benvolio_Rom,3,1,1,7,20,3,7
#SERVANTS.CAPULET.Gregory_Rom,#CITIZENS_Rom,1,1,1,7,20,3,7
#SERVANTS.CAPULET.Gregory_Rom,#Capulet_Rom,0,1,1,7,20,3,7
#SERVANTS.CAPULET.Gregory_Rom,#LadyCapulet_Rom,0,1,1,7,20,3,7
#SERVANTS.CAPULET.Gregory_Rom,#SERVANTS.CAPULET.Sampson_Rom,5,1,1,7,20,3,7
#SERVANTS.CAPULET.Gregory_Rom,#SERVANTS.MONTAGUE.1_Rom,4,1,1,7,20,3,7
#SERVANTS.CAPULET.Gregory_Rom,#SERVANTS.MONTAGUE.Abram_Rom,4,1,1,7,20,3,7
#SERVANTS.CAPULET.Gregory_Rom,#Tybalt_Rom,2,1,1,7,20,3,7
#SERVANTS.CAPULET.Sampson_Rom,#Benvolio_Rom,3,1,1,7,20,3,7
#SERVANTS.CAPULET.Sampson_Rom,#CITIZENS_Rom,1,1,1,7,20,3,7
#SERVANTS.CAPULET.Sampson_Rom,#Capulet_Rom,0,1,1,7,20,3,7
