node1,node2,count
#AMBASSADORS.0.1_H5,#AMBASSADORS_H5,1
#AMBASSADORS.0.1_H5,#ATTENDANTS.ENGLISH.0_H5,1
#AMBASSADORS.0.1_H5,#ATTENDANTS.ENGLISH_H5,1
#AMBASSADORS.0.1_H5,#Bedford_H5,1
#AMBASSADORS.0.1_H5,#Clarence_2H4,1
#AMBASSADORS.0.1_H5,#Exeter_H5,1
#AMBASSADORS.0.1_H5,#Gloucester_2H4,1
#AMBASSADORS.0.1_H5,#HenryV_H5,1
#AMBASSADORS.0.1_H5,#Warwick_2H4,1
#AMBASSADORS.0.1_H5,#Westmoreland_1H4,1
#AMBASSADORS_H5,#ATTENDANTS.ENGLISH.0_H5,1
#AMBASSADORS_H5,#ATTENDANTS.ENGLISH_H5,1
#AMBASSADORS_H5,#Bedford_H5,1
#AMBASSADORS_H5,#Clarence_2H4,1
#AMBASSADORS_H5,#Exeter_H5,1
#AMBASSADORS_H5,#Gloucester_2H4,1
#AMBASSADORS_H5,#HenryV_H5,1
#AMBASSADORS_H5,#Warwick_2H4,1
#AMBASSADORS_H5,#Westmoreland_1H4,1
#ATTENDANTS.ENGLISH.0_H5,#ATTENDANTS.ENGLISH_H5,1
#ATTENDANTS.ENGLISH.0_H5,#Bedford_H5,1
#ATTENDANTS.ENGLISH.0_H5,#Clarence_2H4,1
#ATTENDANTS.ENGLISH.0_H5,#Exeter_H5,1
#ATTENDANTS.ENGLISH.0_H5,#Gloucester_2H4,1
#ATTENDANTS.ENGLISH.0_H5,#HenryV_H5,1
#ATTENDANTS.ENGLISH.0_H5,#Warwick_2H4,1
#ATTENDANTS.ENGLISH.0_H5,#Westmoreland_1H4,1
#ATTENDANTS.ENGLISH.Huntington_H5,#Alice_H5,1
#ATTENDANTS.ENGLISH.Huntington_H5,#Burgundy_H5,1
#ATTENDANTS.ENGLISH.Huntington_H5,#Katherine_H5,1
#ATTENDANTS.ENGLISH.Huntington_H5,#QueenOfFrance_H5,1
#ATTENDANTS.ENGLISH_H5,#ATTENDANTS.ENGLISH.Huntington_H5,1
#ATTENDANTS.ENGLISH_H5,#ATTENDANTS.FRENCH_H5,2
#ATTENDANTS.ENGLISH_H5,#Alice_H5,1
