node1,node2,key,act,scene,n_tokens,n_lines,edge_index
#ATTENDANTS.PRINCE_Rom,#Benvolio_Rom,0,1,1,1806,247,2
#ATTENDANTS.PRINCE_Rom,#CITIZENS_Rom,0,1,1,1806,247,2
#ATTENDANTS.PRINCE_Rom,#Capulet_Rom,0,1,1,1806,247,2
#ATTENDANTS.PRINCE_Rom,#LadyCapulet_Rom,0,1,1,1806,247,2
#ATTENDANTS.PRINCE_Rom,#LadyMontague_Rom,0,1,1,1806,247,2
#ATTENDANTS.PRINCE_Rom,#Montague_Rom,0,1,1,1806,247,2
#ATTENDANTS.PRINCE_Rom,#PrinceEscalus_Rom,0,1,1,1806,247,2
#ATTENDANTS.PRINCE_Rom,#Romeo_Rom,0,1,1,1806,247,2
#ATTENDANTS.PRINCE_Rom,#SERVANTS.CAPULET.Gregory_Rom,0,1,1,1806,247,2
#ATTENDANTS.PRINCE_Rom,#SERVANTS.CAPULET.Sampson_Rom,0,1,1,1806,247,2
#ATTENDANTS.PRINCE_Rom,#SERVANTS.MONTAGUE.1_Rom,0,1,1,1806,247,2
#ATTENDANTS.PRINCE_Rom,#SERVANTS.MONTAGUE.Abram_Rom,0,1,1,1806,247,2
#ATTENDANTS.PRINCE_Rom,#Tybalt_Rom,0,1,1,1806,247,2
#Benvolio_Rom,#CITIZENS_Rom,0,1,1,1806,247,2
#Benvolio_Rom,#Capulet_Rom,0,1,1,1806,247,2
#Benvolio_Rom,#LadyCapulet_Rom,0,1,1,1806,247,2
#Benvolio_Rom,#LadyMontague_Rom,0,1,1,1806,247,2
#Benvolio_Rom,#Montague_Rom,0,1,1,1806,247,2
#Benvolio_Rom,#PrinceEscalus_Rom,0,1,1,1806,247,2
#Benvolio_Rom,#Romeo_Rom,0,1,1,1806,247,2
#Benvolio_Rom,#SERVANTS.CAPULET.Gregory_Rom,0,1,1,1806,247,2
#Benvolio_Rom,#SERVANTS.CAPULET.Sampson_Rom,0,1,1,1806,247,2
#Benvolio_Rom,#SERVANTS.MONTAGUE.1_Rom,0,1,1,1806,247,2
#Benvolio_Rom,#SERVANTS.MONTAGUE.Abram_Rom,0,1,1,1806,247,2
#Benvolio_Rom,#Tybalt_Rom,0,1,1,1806,247,2
#CITIZENS_Rom,#Capulet_Rom,0,1,1,1806,247,2
#CITIZENS_Rom,#LadyCapulet_Rom,0,1,1,1806,247,2
#CITIZENS_Rom,#LadyMontague_Rom,0,1,1,1806,247,2
#CITIZENS_Rom,#Montague_Rom,0,1,1,1806,247,2
#CITIZENS_Rom,#PrinceEscalus_Rom,0,1,1,1806,247,2
#CITIZENS_Rom,#Romeo_Rom,0,1,1,1806,247,2
#CITIZENS_Rom,#SERVANTS.CAPULET.Gregory_Rom,0,1,1,1806,247,2
#CITIZENS_Rom,#SERVANTS.CAPULET.Sampson_Rom,0,1,1,1806,247,2
#CITIZENS_Rom,#SERVANTS.MONTAGUE.1_Rom,0,1,1,1806,247,2
#CITIZENS_Rom,#SERVANTS.MONTAGUE.Abram_Rom,0,1,1,1806,247,2
#CITIZENS_Rom,#Tybalt_Rom,0,1,1,1806,247,2
#Capulet_Rom,#LadyCapulet_Rom,0,1,1,1806,247,2
#Capulet_Rom,#LadyMontague_Rom,0,1,1,1806,247,2
#Capulet_Rom,#Montague_Rom,0,1,1,1806,247,2
#Capulet_Rom,#PrinceEscalus_Rom,0,1,1,1806,247,2
#Capulet_Rom,#Romeo_Rom,0,1,1,1806,247,2
#Capulet_Rom,#SERVANTS.CAPULET.Gregory_Rom,0,1,1,1806,247,2
#Capulet_Rom,#SERVANTS.CAPULET.Sampson_Rom,0,1,1,1806,247,2
#Capulet_Rom,#SERVANTS.MONTAGUE.1_Rom,0,1,1,1806,247,2
#Capulet_Rom,#SERVANTS.MONTAGUE.Abram_Rom,0,1,1,1806,247,2
#Capulet_Rom,#Tybalt_Rom,0,1,1,1806,247,2
#LadyCapulet_Rom,#LadyMontague_Rom,0,1,1,1806,247,2
#LadyCapulet_Rom,#Montague_Rom,0,1,1,1806,247,2
#LadyCapulet_Rom,#PrinceEscalus_Rom,0,1,1,1806,247,2
#LadyCapulet_Rom,#Romeo_Rom,0,1,1,1806,247,2
#LadyCapulet_Rom,#SERVANTS.CAPULET.Gregory_Rom,0,1,1,1806,247,2
#LadyCapulet_Rom,#SERVANTS.CAPULET.Sampson_Rom,0,1,1,1806,247,2
#LadyCapulet_Rom,#SERVANTS.MONTAGUE.1_Rom,0,1,1,1806,247,2
#LadyCapulet_Rom,#SERVANTS.MONTAGUE.Abram_Rom,0,1,1,1806,247,2
#LadyCapulet_Rom,#Tybalt_Rom,0,1,1,1806,247,2
#LadyMontague_Rom,#Montague_Rom,0,1,1,1806,247,2
#LadyMontague_Rom,#PrinceEscalus_Rom,0,1,1,1806,247,2
#LadyMontague_Rom,#Romeo_Rom,0,1,1,1806,247,2
#LadyMontague_Rom,#SERVANTS.CAPULET.Gregory_Rom,0,1,1,1806,247,2
#LadyMontague_Rom,#SERVANTS.CAPULET.Sampson_Rom,0,1,1,1806,247,2
#LadyMontague_Rom,#SERVANTS.MONTAGUE.1_Rom,0,1,1,1806,247,2
#LadyMontague_Rom,#SERVANTS.MONTAGUE.Abram_Rom,0,1,1,1806,247,2
#LadyMontague_Rom,#Tybalt_Rom,0,1,1,1806,247,2
#Montague_Rom,#PrinceEscalus_Rom,0,1,1,1806,247,2
#Montague_Rom,#Romeo_Rom,0,1,1,1806,247,2
#Montague_Rom,#SERVANTS.CAPULET.Gregory_Rom,0,1,1,1806,247,2
#Montague_Rom,#SERVANTS.CAPULET.Sampson_Rom,0,1,1,1806,247,2
#Montague_Rom,#SERVANTS.MONTAGUE.1_Rom,0,1,1,1806,247,2
#Montague_Rom,#SERVANTS.MONTAGUE.Abram_Rom,0,1,1,1806,247,2
#Montague_Rom,#Tybalt_Rom,0,1,1,1806,247,2
#PrinceEscalus_Rom,#Romeo_Rom,0,1,1,1806,247,2
#PrinceEscalus_Rom,#SERVANTS.CAPULET.Gregory_Rom,0,1,1,1806,247,2
#PrinceEscalus_Rom,#SERVANTS.CAPULET.Sampson_Rom,0,1,1,1806,247,2
#PrinceEscalus_Rom,#SERVANTS.MONTAGUE.1_Rom,0,1,1,1806,247,2
#PrinceEscalus_Rom,#SERVANTS.MONTAGUE.Abram_Rom,0,1,1,1806,247,2
#PrinceEscalus_Rom,#Tybalt_Rom,0,1,1,1806,247,2
#Romeo_Rom,#SERVANTS.CAPULET.Gregory_Rom,0,1,1,1806,247,2
#Romeo_Rom,#SERVANTS.CAPULET.Sampson_Rom,0,1,1,1806,247,2
#Romeo_Rom,#SERVANTS.MONTAGUE.1_Rom,0,1,1,1806,247,2
#Romeo_Rom,#SERVANTS.MONTAGUE.Abram_Rom,0,1,1,1806,247,2
#Romeo_Rom,#Tybalt_Rom,0,1,1,1806,247,2
#SERVANTS.CAPULET.Gregory_Rom,#SERVANTS.CAPULET.Sampson_Rom,0,1,1,1806,247,2
#SERVANTS.CAPULET.Gregory_Rom,#SERVANTS.MONTAGUE.1_Rom,0,1,1,1806,247,2
#SERVANTS.CAPULET.Gregory_Rom,#SERVANTS.MONTAGUE.Abram_Rom,0,1,1,1806,247,2
#SERVANTS.CAPULET.Gregory_Rom,#Tybalt_Rom,0,1,1,1806,247,2
#SERVANTS.CAPULET.Sampson_Rom,#SERVANTS.MONTAGUE.1_Rom,0,1,1,1806,247,2
#SERVANTS.CAPULET.Sampson_Rom,#SERVANTS.MONTAGUE.Abram_Rom,0,1,1,1806,247,2
#SERVANTS.CAPULET.Sampson_Rom,#Tybalt_Rom,0,1,1,1806,247,2
#SERVANTS.MONTAGUE.1_Rom,#SERVANTS.MONTAGUE.Abram_Rom,0,1,1,1806,247,2
#SERVANTS.MONTAGUE.1_Rom,#Tybalt_Rom,0,1,1,1806,247,2
#SERVANTS.MONTAGUE.Abram_Rom,#Tybalt_Rom,0,1,1,1806,247,2
#Benvolio_Rom,#Capulet_Rom,1,1,2,792,108,3
#Benvolio_Rom,#Paris_Rom,0,1,2,792,108,3
#Benvolio_Rom,#Romeo_Rom,1,1,2,792,108,3
#Benvolio_Rom,#SERVANTS.CAPULET.X.1_Rom,0,1,2,792,108,3
#Capulet_Rom,#Paris_Rom,0,1,2,792,108,3
#Capulet_Rom,#Romeo_Rom,1,1,2,792,108,3
#Capulet_Rom,#SERVANTS.CAPULET.X.1_Rom,0,1,2,792,108,3
#Paris_Rom,#SERVANTS.CAPULET.X.1_Rom,0,1,2,792,108,3
#Romeo_Rom,#Paris_Rom,0,1,2,792,108,3
#Romeo_Rom,#SERVANTS.CAPULET.X.1_Rom,0,1,2,792,108,3
#Juliet_Rom,#Nurse_Rom,0,1,3,882,113,4
#Juliet_Rom,#SERVANTS.CAPULET.X.2_Rom,0,1,3,882,113,4
#LadyCapulet_Rom,#Juliet_Rom,0,1,3,882,113,4
#LadyCapulet_Rom,#Nurse_Rom,0,1,3,882,113,4
#LadyCapulet_Rom,#SERVANTS.CAPULET.X.2_Rom,0,1,3,882,113,4
#Nurse_Rom,#SERVANTS.CAPULET.X.2_Rom,0,1,3,882,113,4
#ATTENDANTS_Rom,#Boy_Rom,0,1,4,905,121,5
#ATTENDANTS_Rom,#MASKERS_Rom,0,1,4,905,121,5
#ATTENDANTS_Rom,#Mercutio_Rom,0,1,4,905,121,5
#Benvolio_Rom,#ATTENDANTS_Rom,0,1,4,905,121,5
#Benvolio_Rom,#Boy_Rom,0,1,4,905,121,5
#Benvolio_Rom,#MASKERS_Rom,0,1,4,905,121,5
#Benvolio_Rom,#Mercutio_Rom,0,1,4,905,121,5
#Benvolio_Rom,#Romeo_Rom,2,1,4,905,121,5
#Boy_Rom,#MASKERS_Rom,0,1,4,905,121,5
#Boy_Rom,#Mercutio_Rom,0,1,4,905,121,5
#MASKERS_Rom,#Mercutio_Rom,0,1,4,905,121,5
#Romeo_Rom,#ATTENDANTS_Rom,0,1,4,905,121,5
#Romeo_Rom,#Boy_Rom,0,1,4,905,121,5
#Romeo_Rom,#MASKERS_Rom,0,1,4,905,121,5
#Romeo_Rom,#Mercutio_Rom,0,1,4,905,121,5
#Benvolio_Rom,#Capulet_Rom,2,1,5,1160,161,6
#Benvolio_Rom,#Cousin_Rom,0,1,5,1160,161,6
#Benvolio_Rom,#GUESTS_Rom,0,1,5,1160,161,6
#Benvolio_Rom,#Juliet_Rom,0,1,5,1160,161,6
#Benvolio_Rom,#LadyCapulet_Rom,1,1,5,1160,161,6
#Benvolio_Rom,#Nurse_Rom,0,1,5,1160,161,6
#Benvolio_Rom,#Romeo_Rom,3,1,5,1160,161,6
#Benvolio_Rom,#SERVANTS.CAPULET.0.1_Rom,0,1,5,1160,161,6
#Benvolio_Rom,#SERVANTS.CAPULET.0.2_Rom,0,1,5,1160,161,6
#Benvolio_Rom,#SERVANTS.CAPULET.0.3_Rom,0,1,5,1160,161,6
#Benvolio_Rom,#SERVANTS.CAPULET.0_Rom,0,1,5,1160,161,6
#Benvolio_Rom,#SERVANTS.CAPULET_Rom,0,1,5,1160,161,6
#Benvolio_Rom,#SERVANTS.TYBALT.1_Rom,0,1,5,1160,161,6
#Benvolio_Rom,#Tybalt_Rom,1,1,5,1160,161,6
#Capulet_Rom,#Cousin_Rom,0,1,5,1160,161,6
#Capulet_Rom,#GUESTS_Rom,0,1,5,1160,161,6
#Capulet_Rom,#Juliet_Rom,0,1,5,1160,161,6
#Capulet_Rom,#LadyCapulet_Rom,1,1,5,1160,161,6
#Capulet_Rom,#Nurse_Rom,0,1,5,1160,161,6
#Capulet_Rom,#Romeo_Rom,2,1,5,1160,161,6
#Capulet_Rom,#SERVANTS.CAPULET.0.1_Rom,0,1,5,1160,161,6
#Capulet_Rom,#SERVANTS.CAPULET.0.2_Rom,0,1,5,1160,161,6
#Capulet_Rom,#SERVANTS.CAPULET.0.3_Rom,0,1,5,1160,161,6
#Capulet_Rom,#SERVANTS.CAPULET.0_Rom,0,1,5,1160,161,6
#Capulet_Rom,#SERVANTS.CAPULET_Rom,0,1,5,1160,161,6
#Capulet_Rom,#SERVANTS.TYBALT.1_Rom,0,1,5,1160,161,6
#Capulet_Rom,#Tybalt_Rom,1,1,5,1160,161,6
#Cousin_Rom,#GUESTS_Rom,0,1,5,1160,161,6
#Cousin_Rom,#SERVANTS.CAPULET.0.1_Rom,0,1,5,1160,161,6
#Cousin_Rom,#SERVANTS.CAPULET.0.2_Rom,0,1,5,1160,161,6
#Cousin_Rom,#SERVANTS.CAPULET.0.3_Rom,0,1,5,1160,161,6
#Cousin_Rom,#SERVANTS.CAPULET.0_Rom,0,1,5,1160,161,6
#Cousin_Rom,#SERVANTS.CAPULET_Rom,0,1,5,1160,161,6
#Cousin_Rom,#SERVANTS.TYBALT.1_Rom,0,1,5,1160,161,6
#GUESTS_Rom,#SERVANTS.CAPULET.0.1_Rom,0,1,5,1160,161,6
#GUESTS_Rom,#SERVANTS.CAPULET.0.2_Rom,0,1,5,1160,161,6
#GUESTS_Rom,#SERVANTS.CAPULET.0.3_Rom,0,1,5,1160,161,6
#GUESTS_Rom,#SERVANTS.CAPULET.0_Rom,0,1,5,1160,161,6
#GUESTS_Rom,#SERVANTS.CAPULET_Rom,0,1,5,1160,161,6
#GUESTS_Rom,#SERVANTS.TYBALT.1_Rom,0,1,5,1160,161,6
#Juliet_Rom,#Cousin_Rom,0,1,5,1160,161,6
#Juliet_Rom,#GUESTS_Rom,0,1,5,1160,161,6
#Juliet_Rom,#Nurse_Rom,1,1,5,1160,161,6
#Juliet_Rom,#SERVANTS.CAPULET.0.1_Rom,0,1,5,1160,161,6
#Juliet_Rom,#SERVANTS.CAPULET.0.2_Rom,0,1,5,1160,161,6
#Juliet_Rom,#SERVANTS.CAPULET.0.3_Rom,0,1,5,1160,161,6
#Juliet_Rom,#SERVANTS.CAPULET.0_Rom,0,1,5,1160,161,6
#Juliet_Rom,#SERVANTS.CAPULET_Rom,0,1,5,1160,161,6
#Juliet_Rom,#SERVANTS.TYBALT.1_Rom,0,1,5,1160,161,6
#LadyCapulet_Rom,#Cousin_Rom,0,1,5,1160,161,6
#LadyCapulet_Rom,#GUESTS_Rom,0,1,5,1160,161,6
#LadyCapulet_Rom,#Juliet_Rom,1,1,5,1160,161,6
#LadyCapulet_Rom,#Nurse_Rom,1,1,5,1160,161,6
#LadyCapulet_Rom,#Romeo_Rom,1,1,5,1160,161,6
#LadyCapulet_Rom,#SERVANTS.CAPULET.0.1_Rom,0,1,5,1160,161,6
#LadyCapulet_Rom,#SERVANTS.CAPULET.0.2_Rom,0,1,5,1160,161,6
#LadyCapulet_Rom,#SERVANTS.CAPULET.0.3_Rom,0,1,5,1160,161,6
#LadyCapulet_Rom,#SERVANTS.CAPULET.0_Rom,0,1,5,1160,161,6
#LadyCapulet_Rom,#SERVANTS.CAPULET_Rom,0,1,5,1160,161,6
#LadyCapulet_Rom,#SERVANTS.TYBALT.1_Rom,0,1,5,1160,161,6
#LadyCapulet_Rom,#Tybalt_Rom,1,1,5,1160,161,6
#Nurse_Rom,#Cousin_Rom,0,1,5,1160,161,6
#Nurse_Rom,#GUESTS_Rom,0,1,5,1160,161,6
#Nurse_Rom,#SERVANTS.CAPULET.0.1_Rom,0,1,5,1160,161,6
#Nurse_Rom,#SERVANTS.CAPULET.0.2_Rom,0,1,5,1160,161,6
#Nurse_Rom,#SERVANTS.CAPULET.0.3_Rom,0,1,5,1160,161,6
#Nurse_Rom,#SERVANTS.CAPULET.0_Rom,0,1,5,1160,161,6
#Nurse_Rom,#SERVANTS.CAPULET_Rom,0,1,5,1160,161,6
#Nurse_Rom,#SERVANTS.TYBALT.1_Rom,0,1,5,1160,161,6
#Romeo_Rom,#Cousin_Rom,0,1,5,1160,161,6
#Romeo_Rom,#GUESTS_Rom,0,1,5,1160,161,6
#Romeo_Rom,#Juliet_Rom,0,1,5,1160,161,6
#Romeo_Rom,#Nurse_Rom,0,1,5,1160,161,6
#Romeo_Rom,#SERVANTS.CAPULET.0.1_Rom,0,1,5,1160,161,6
#Romeo_Rom,#SERVANTS.CAPULET.0.2_Rom,0,1,5,1160,161,6
#Romeo_Rom,#SERVANTS.CAPULET.0.3_Rom,0,1,5,1160,161,6
#Romeo_Rom,#SERVANTS.CAPULET.0_Rom,0,1,5,1160,161,6
#Romeo_Rom,#SERVANTS.CAPULET_Rom,0,1,5,1160,161,6
