node,node_type
#ATTENDANTS.GAUNT_R2,character
#ATTENDANTS.HENRY_R2,character
#ATTENDANTS_R2,character
#AbbotOfWestminster_R2,character
#Aumerle_R2,character
#Bagot_R2,character
#Berkeley_R2,character
#BishopOfCarlisle_R2,character
#Bushy_R2,character
#DuchessOfGloucester_R2,character
#DuchessOfYork_R2,character
#Exton_R2,character
#Fitzwater_R2,character
#Gardener_R2,character
#Gaunt_R2,character
#Green_R2,character
#Groom_R2,character
#HERALDS.1_R2,character
#HERALDS.2_R2,character
#HERALDS.X_R2,character
#HenryIV_1H4,character
#Hotspur_R2,character
#Jailer_R2,character
#LADIES.0.1_R2,character
#LADIES_R2,character
#LORDS.1_R2,character
#LORDS_R2,character
#LordMarshal_R2,character
#Mowbray_R2,character
#Northumberland_R2,character
#OFFICERS.0.1_R2,character
#OFFICERS.0_R2,character
#OFFICERS_R2,character
#Queen_R2,character
#RichardII_R2,character
#Ross_R2,character
#SERVANTS.EXTON.0.1_R2,character
#SERVANTS.EXTON_R2,character
#SERVANTS.GARDENER.1_R2,character
#SERVANTS.GARDENER.2_R2,character
#SERVANTS.YORK.1_R2,character
#SOLDIERS.HENRY_R2,character
#SOLDIERS.RICHARD_R2,character
#Salisbury_R2,character
#Scroop_R2,character
#Surrey_R2,character
#WelshCaptain_R2,character
#Willoughby_R2,character
#York_R2,character
1.01.0001,text_unit
1.01.0002,text_unit
1.02.0003,text_unit
1.03.0004,text_unit
1.03.0005,text_unit
1.03.0006,text_unit
1.03.0007,text_unit
1.03.0008,text_unit
1.04.0009,text_unit
1.04.0010,text_unit
2.01.0011,text_unit
2.01.0012,text_unit
2.01.0013,text_unit
2.01.0014,text_unit
2.01.0015,text_unit
2.01.0016,text_unit
2.02.0017,text_unit
2.02.0018,text_unit
2.02.0019,text_unit
2.02.0020,text_unit
2.02.0021,text_unit
2.02.0022,text_unit
2.03.0023,text_unit
2.03.0024,text_unit
2.03.0025,text_unit
2.03.0026,text_unit
2.03.0027,text_unit
2.04.0028,text_unit
2.04.0029,text_unit
3.01.0030,text_unit
3.01.0031,text_unit
3.02.0032,text_unit
3.02.0033,text_unit
3.02.0034,text_unit
3.03.0035,text_unit
3.03.0036,text_unit
3.03.0037,text_unit
3.03.0038,text_unit
3.03.0039,text_unit
3.04.0040,text_unit
3.04.0041,text_unit
3.04.0042,text_unit
3.04.0043,text_unit
4.01.0044,text_unit
4.01.0045,text_unit
4.01.0046,text_unit
4.01.0047,text_unit
4.01.0048,text_unit
4.01.0049,text_unit
4.01.0050,text_unit
4.01.0051,text_unit
5.01.0052,text_unit
5.01.0053,text_unit
5.01.0054,text_unit
5.02.0055,text_unit
5.02.0056,text_unit
5.02.0057,text_unit
5.02.0058,text_unit
5.02.0059,text_unit
5.03.0060,text_unit
5.03.0061,text_unit
5.03.0062,text_unit
5.03.0063,text_unit
5.03.0064,text_unit
5.04.0065,text_unit
5.04.0066,text_unit
5.05.0067,text_unit
5.05.0068,text_unit
5.05.0069,text_unit
5.05.0070,text_unit
5.05.0071,text_unit
5.06.0072,text_unit
5.06.0073,text_unit
5.06.0074,text_unit
5.06.0075,text_unit
5.06.0076,text_unit
5.06.0077,text_unit
