node1,node2,key,act,scene,stagegroup,n_tokens,n_lines,edge_index
#Iago_Oth,#Roderigo_Oth,0,1,1,1,630,88,1
#Iago_Oth,#Brabantio_Oth,0,1,1,2,510,72,2
#Iago_Oth,#Roderigo_Oth,1,1,1,2,510,72,2
#Roderigo_Oth,#Brabantio_Oth,0,1,1,2,510,72,2
#Iago_Oth,#Roderigo_Oth,2,1,1,3,134,17,3
#Brabantio_Oth,#SERVANTS.BRABANTIO_Oth,0,1,1,4,205,29,4
#Roderigo_Oth,#Brabantio_Oth,1,1,1,4,205,29,4
#Roderigo_Oth,#SERVANTS.BRABANTIO_Oth,0,1,1,4,205,29,4
#ATTENDANTS_Oth,#Othello_Oth,0,1,2,5,270,38,5
#Iago_Oth,#ATTENDANTS_Oth,0,1,2,5,270,38,5
#Iago_Oth,#Othello_Oth,0,1,2,5,270,38,5
#ATTENDANTS_Oth,#Cassio_Oth,0,1,2,6,132,20,6
#ATTENDANTS_Oth,#OFFICERS_Oth,0,1,2,6,132,20,6
#ATTENDANTS_Oth,#Othello_Oth,1,1,2,6,132,20,6
#Cassio_Oth,#OFFICERS_Oth,0,1,2,6,132,20,6
#Iago_Oth,#ATTENDANTS_Oth,1,1,2,6,132,20,6
#Iago_Oth,#Cassio_Oth,0,1,2,6,132,20,6
#Iago_Oth,#OFFICERS_Oth,0,1,2,6,132,20,6
#Iago_Oth,#Othello_Oth,1,1,2,6,132,20,6
#Othello_Oth,#Cassio_Oth,0,1,2,6,132,20,6
#Othello_Oth,#OFFICERS_Oth,0,1,2,6,132,20,6
#ATTENDANTS_Oth,#Cassio_Oth,1,1,2,7,31,7,7
#ATTENDANTS_Oth,#OFFICERS_Oth,1,1,2,7,31,7,7
#Cassio_Oth,#OFFICERS_Oth,1,1,2,7,31,7,7
#Iago_Oth,#ATTENDANTS_Oth,2,1,2,7,31,7,7
#Iago_Oth,#Cassio_Oth,1,1,2,7,31,7,7
#Iago_Oth,#OFFICERS_Oth,1,1,2,7,31,7,7
#ATTENDANTS_Oth,#Cassio_Oth,2,1,2,8,16,3,8
#ATTENDANTS_Oth,#OFFICERS_Oth,2,1,2,8,16,3,8
#ATTENDANTS_Oth,#Othello_Oth,2,1,2,8,16,3,8
#Cassio_Oth,#OFFICERS_Oth,2,1,2,8,16,3,8
#Iago_Oth,#ATTENDANTS_Oth,3,1,2,8,16,3,8
#Iago_Oth,#Cassio_Oth,2,1,2,8,16,3,8
#Iago_Oth,#OFFICERS_Oth,2,1,2,8,16,3,8
#Iago_Oth,#Othello_Oth,2,1,2,8,16,3,8
#Othello_Oth,#Cassio_Oth,1,1,2,8,16,3,8
#Othello_Oth,#OFFICERS_Oth,1,1,2,8,16,3,8
#ATTENDANTS_Oth,#Cassio_Oth,3,1,2,9,371,55,9
#ATTENDANTS_Oth,#OFFICERS.0_Oth,0,1,2,9,371,55,9
#ATTENDANTS_Oth,#OFFICERS_Oth,3,1,2,9,371,55,9
#ATTENDANTS_Oth,#Othello_Oth,3,1,2,9,371,55,9
#Brabantio_Oth,#ATTENDANTS_Oth,0,1,2,9,371,55,9
#Brabantio_Oth,#Cassio_Oth,0,1,2,9,371,55,9
#Brabantio_Oth,#OFFICERS.0_Oth,0,1,2,9,371,55,9
#Brabantio_Oth,#OFFICERS_Oth,0,1,2,9,371,55,9
#Brabantio_Oth,#Othello_Oth,0,1,2,9,371,55,9
#Cassio_Oth,#OFFICERS.0_Oth,0,1,2,9,371,55,9
#Cassio_Oth,#OFFICERS_Oth,3,1,2,9,371,55,9
#Iago_Oth,#ATTENDANTS_Oth,4,1,2,9,371,55,9
#Iago_Oth,#Brabantio_Oth,1,1,2,9,371,55,9
#Iago_Oth,#Cassio_Oth,3,1,2,9,371,55,9
#Iago_Oth,#OFFICERS.0_Oth,0,1,2,9,371,55,9
#Iago_Oth,#OFFICERS_Oth,3,1,2,9,371,55,9
#Iago_Oth,#Othello_Oth,3,1,2,9,371,55,9
#Iago_Oth,#Roderigo_Oth,3,1,2,9,371,55,9
#OFFICERS_Oth,#OFFICERS.0_Oth,0,1,2,9,371,55,9
#Othello_Oth,#Cassio_Oth,2,1,2,9,371,55,9
#Othello_Oth,#OFFICERS.0_Oth,0,1,2,9,371,55,9
#Othello_Oth,#OFFICERS_Oth,2,1,2,9,371,55,9
#Roderigo_Oth,#ATTENDANTS_Oth,0,1,2,9,371,55,9
#Roderigo_Oth,#Brabantio_Oth,2,1,2,9,371,55,9
#Roderigo_Oth,#Cassio_Oth,0,1,2,9,371,55,9
#Roderigo_Oth,#OFFICERS.0_Oth,0,1,2,9,371,55,9
#Roderigo_Oth,#OFFICERS_Oth,0,1,2,9,371,55,9
#Roderigo_Oth,#Othello_Oth,0,1,2,9,371,55,9
#Duke_Oth,#SENATORS_Oth,0,1,3,10,10,2,10
#OFFICERS_Oth,#Duke_Oth,0,1,3,10,10,2,10
#OFFICERS_Oth,#SENATORS_Oth,0,1,3,10,10,2,10
#Duke_Oth,#SENATORS.0.1_Oth,0,1,3,11,17,3,11
#Duke_Oth,#SENATORS_Oth,1,1,3,11,17,3,11
#OFFICERS_Oth,#Duke_Oth,1,1,3,11,17,3,11
#OFFICERS_Oth,#SENATORS.0.1_Oth,0,1,3,11,17,3,11
#OFFICERS_Oth,#SENATORS_Oth,1,1,3,11,17,3,11
#SENATORS_Oth,#SENATORS.0.1_Oth,0,1,3,11,17,3,11
#Duke_Oth,#SENATORS.0.1_Oth,1,1,3,12,64,9,12
#Duke_Oth,#SENATORS.0.2_Oth,0,1,3,12,64,9,12
#Duke_Oth,#SENATORS_Oth,2,1,3,12,64,9,12
#OFFICERS_Oth,#Duke_Oth,2,1,3,12,64,9,12
#OFFICERS_Oth,#SENATORS.0.1_Oth,1,1,3,12,64,9,12
#OFFICERS_Oth,#SENATORS.0.2_Oth,0,1,3,12,64,9,12
#OFFICERS_Oth,#SENATORS_Oth,2,1,3,12,64,9,12
#SENATORS.0.1_Oth,#SENATORS.0.2_Oth,0,1,3,12,64,9,12
#SENATORS_Oth,#SENATORS.0.1_Oth,1,1,3,12,64,9,12
#SENATORS_Oth,#SENATORS.0.2_Oth,0,1,3,12,64,9,12
#Duke_Oth,#SENATORS.0.1_Oth,2,1,3,13,6,1,13
#Duke_Oth,#SENATORS.0.2_Oth,1,1,3,13,6,1,13
