node1,node2,count
#AMBASSADORS_H5,#AMBASSADORS.0.1_H5,1
#AMBASSADORS_H5,#ATTENDANTS.ENGLISH.0_H5,2
#ATTENDANTS.ENGLISH.0_H5,#AMBASSADORS.0.1_H5,1
#ATTENDANTS.ENGLISH.Huntington_H5,#Alice_H5,1
#ATTENDANTS.ENGLISH.Huntington_H5,#Burgundy_H5,1
#ATTENDANTS.ENGLISH.Huntington_H5,#Katherine_H5,1
#ATTENDANTS.ENGLISH.Huntington_H5,#QueenOfFrance_H5,1
#ATTENDANTS.ENGLISH_H5,#AMBASSADORS.0.1_H5,2
#ATTENDANTS.ENGLISH_H5,#AMBASSADORS_H5,2
#ATTENDANTS.ENGLISH_H5,#ATTENDANTS.ENGLISH.0_H5,2
#ATTENDANTS.ENGLISH_H5,#ATTENDANTS.ENGLISH.Huntington_H5,1
#ATTENDANTS.ENGLISH_H5,#ATTENDANTS.FRENCH_H5,2
#ATTENDANTS.ENGLISH_H5,#Alice_H5,2
#ATTENDANTS.ENGLISH_H5,#Bedford_H5,8
#ATTENDANTS.ENGLISH_H5,#Berri_H5,1
#ATTENDANTS.ENGLISH_H5,#Brittany_H5,1
#ATTENDANTS.ENGLISH_H5,#Burgundy_H5,2
#ATTENDANTS.ENGLISH_H5,#Cambridge_H5,1
#ATTENDANTS.ENGLISH_H5,#Clarence_2H4,5
#ATTENDANTS.ENGLISH_H5,#Constable_H5,1
#ATTENDANTS.ENGLISH_H5,#Dauphin_H5,1
#ATTENDANTS.ENGLISH_H5,#Exeter_H5,11
#ATTENDANTS.ENGLISH_H5,#Gloucester_2H4,5
#ATTENDANTS.ENGLISH_H5,#Grey_H5,1
#ATTENDANTS.ENGLISH_H5,#HenryV_H5,11
#ATTENDANTS.ENGLISH_H5,#Katherine_H5,2
#ATTENDANTS.ENGLISH_H5,#KingOfFrance_H5,3
#ATTENDANTS.ENGLISH_H5,#QueenOfFrance_H5,2
#ATTENDANTS.ENGLISH_H5,#SOLDIERS.FRENCH_H5,2
#ATTENDANTS.ENGLISH_H5,#Scroop_H5,1
#ATTENDANTS.ENGLISH_H5,#Warwick_2H4,6
#ATTENDANTS.ENGLISH_H5,#Westmoreland_1H4,9
#ATTENDANTS.FRENCH_H5,#ATTENDANTS.ENGLISH.Huntington_H5,1
#ATTENDANTS.FRENCH_H5,#Alice_H5,1
#ATTENDANTS.FRENCH_H5,#Berri_H5,4
#ATTENDANTS.FRENCH_H5,#Brittany_H5,5
#ATTENDANTS.FRENCH_H5,#Burgundy_H5,1
#ATTENDANTS.FRENCH_H5,#Constable_H5,8
#ATTENDANTS.FRENCH_H5,#Dauphin_H5,6
#ATTENDANTS.FRENCH_H5,#Katherine_H5,1
#ATTENDANTS.FRENCH_H5,#KingOfFrance_H5,6
#ATTENDANTS.FRENCH_H5,#MESSENGERS.X.1_H5,1
#ATTENDANTS.FRENCH_H5,#MESSENGERS.X.2_H5,1
#ATTENDANTS.FRENCH_H5,#Orleans_H5,3
