node,node_type
#ATTENDANTS.GREEK_Tro,character
#ATTENDANTS.TROJAN_Tro,character
#Achilles_Tro,character
#Aeneas_Tro,character
#Agamemnon_Tro,character
#Ajax_Tro,character
#Alexander_Tro,character
#Andromache_Tro,character
#Antenor_Tro,character
#Bastard_Tro,character
#Boy_Tro,character
#Calchas_Tro,character
#Cassandra_Tro,character
#Cressida_Tro,character
#Deiphobus_Tro,character
#Diomedes_Tro,character
#Hector_Tro,character
#Helen_Tro,character
#Helenus_Tro,character
#MYRMIDONS.0.1_Tro,character
#MYRMIDONS_Tro,character
#Menelaus_Tro,character
#Nestor_Tro,character
#Pandarus_Tro,character
#Paris_Tro,character
#Patroclus_Tro,character
#Priam_Tro,character
#Prologue_Tro,character
#SERVANTS.AENEAS.1_Tro,character
#SERVANTS.DIOMEDES.1_Tro,character
#SERVANTS.PARIS.1_Tro,character
#SERVANTS.TROILUS.1_Tro,character
#SOLDIERS.GREEK.1_Tro,character
#SOLDIERS.GREEK_Tro,character
#SOLDIERS.TROJAN_Tro,character
#SOLDIERS_Tro,character
#Thersites_Tro,character
#Troilus_Tro,character
#Trumpeter_Tro,character
#Ulysses_Tro,character
0.00.0001,text_unit
1.01.0002,text_unit
1.01.0003,text_unit
1.01.0004,text_unit
1.02.0005,text_unit
1.02.0006,text_unit
1.02.0007,text_unit
1.02.0008,text_unit
1.02.0009,text_unit
1.02.0010,text_unit
1.03.0011,text_unit
1.03.0012,text_unit
1.03.0013,text_unit
2.01.0014,text_unit
2.01.0015,text_unit
2.01.0016,text_unit
2.01.0017,text_unit
2.02.0018,text_unit
2.02.0019,text_unit
2.02.0020,text_unit
2.03.0021,text_unit
2.03.0022,text_unit
2.03.0023,text_unit
2.03.0024,text_unit
2.03.0025,text_unit
2.03.0026,text_unit
2.03.0027,text_unit
2.03.0028,text_unit
2.03.0029,text_unit
2.03.0030,text_unit
3.01.0031,text_unit
3.01.0032,text_unit
3.01.0033,text_unit
3.02.0034,text_unit
3.02.0035,text_unit
3.02.0036,text_unit
3.02.0037,text_unit
3.02.0038,text_unit
3.02.0039,text_unit
3.02.0040,text_unit
3.02.0041,text_unit
3.02.0042,text_unit
3.02.0043,text_unit
3.03.0044,text_unit
3.03.0045,text_unit
3.03.0046,text_unit
3.03.0047,text_unit
3.03.0048,text_unit
3.03.0049,text_unit
3.03.0050,text_unit
3.03.0051,text_unit
4.01.0052,text_unit
4.01.0053,text_unit
4.02.0054,text_unit
4.02.0055,text_unit
4.02.0056,text_unit
4.02.0057,text_unit
4.02.0058,text_unit
4.02.0059,text_unit
4.02.0060,text_unit
4.03.0061,text_unit
4.03.0062,text_unit
4.04.0063,text_unit
4.04.0064,text_unit
4.04.0065,text_unit
4.04.0066,text_unit
4.04.0067,text_unit
4.04.0068,text_unit
4.04.0069,text_unit
4.05.0070,text_unit
4.05.0071,text_unit
4.05.0072,text_unit
4.05.0073,text_unit
4.05.0074,text_unit
4.05.0075,text_unit
4.05.0076,text_unit
5.01.0077,text_unit
5.01.0078,text_unit
5.01.0079,text_unit
5.01.0080,text_unit
5.01.0081,text_unit
5.01.0082,text_unit
5.01.0083,text_unit
5.01.0084,text_unit
5.02.0085,text_unit
5.02.0086,text_unit
5.02.0087,text_unit
5.02.0088,text_unit
5.02.0089,text_unit
5.02.0090,text_unit
5.02.0091,text_unit
5.02.0092,text_unit
5.02.0093,text_unit
5.02.0094,text_unit
5.03.0095,text_unit
5.03.0096,text_unit
5.03.0097,text_unit
5.03.0098,text_unit
5.03.0099,text_unit
5.03.0100,text_unit
5.03.0101,text_unit
5.03.0102,text_unit
5.03.0103,text_unit
5.04.0104,text_unit
5.04.0105,text_unit
5.04.0106,text_unit
5.04.0107,text_unit
5.05.0108,text_unit
5.05.0109,text_unit
5.05.0110,text_unit
5.05.0111,text_unit
5.05.0112,text_unit
5.05.0113,text_unit
5.05.0114,text_unit
5.05.0115,text_unit
5.05.0116,text_unit
5.06.0117,text_unit
5.06.0118,text_unit
5.06.0119,text_unit
5.06.0120,text_unit
5.06.0121,text_unit
5.06.0122,text_unit
5.06.0123,text_unit
5.06.0124,text_unit
5.06.0125,text_unit
5.07.0126,text_unit
5.08.0127,text_unit
5.08.0128,text_unit
5.08.0129,text_unit
5.09.0130,text_unit
5.09.0131,text_unit
5.09.0132,text_unit
5.10.0133,text_unit
5.10.0134,text_unit
5.11.0135,text_unit
5.11.0136,text_unit
5.11.0137,text_unit
5.11.0138,text_unit
