source,target,key,n_lines,n_tokens,edge_index,edge_type
#Warwick_2H6,1.01.0001,0,1,8,1,active
1.01.0001,#EdwardIV_3H6,0,1,8,1,passive
1.01.0001,#Montague_3H6,0,1,8,1,passive
1.01.0001,#Norfolk_3H6,0,1,8,1,passive
1.01.0001,#RichardIII_R3,0,1,8,1,passive
1.01.0001,#SOLDIERS.YORK_3H6,0,1,8,1,passive
1.01.0001,#York_1H6,0,1,8,1,passive
#York_1H6,1.01.0001,0,8,59,2,active
1.01.0001,#EdwardIV_3H6,1,8,59,2,passive
1.01.0001,#Montague_3H6,1,8,59,2,passive
1.01.0001,#Norfolk_3H6,1,8,59,2,passive
1.01.0001,#RichardIII_R3,1,8,59,2,passive
1.01.0001,#SOLDIERS.YORK_3H6,1,8,59,2,passive
1.01.0001,#Warwick_2H6,0,8,59,2,passive
#EdwardIV_3H6,1.01.0001,0,4,28,3,active
1.01.0001,#Montague_3H6,2,4,28,3,passive
1.01.0001,#Norfolk_3H6,2,4,28,3,passive
1.01.0001,#RichardIII_R3,2,4,28,3,passive
1.01.0001,#SOLDIERS.YORK_3H6,2,4,28,3,passive
1.01.0001,#Warwick_2H6,1,4,28,3,passive
1.01.0001,#York_1H6,1,4,28,3,passive
#Montague_3H6,1.01.0001,0,2,15,4,active
1.01.0001,#EdwardIV_3H6,2,2,15,4,passive
1.01.0001,#Norfolk_3H6,3,2,15,4,passive
1.01.0001,#RichardIII_R3,3,2,15,4,passive
1.01.0001,#SOLDIERS.YORK_3H6,3,2,15,4,passive
1.01.0001,#Warwick_2H6,2,2,15,4,passive
1.01.0001,#York_1H6,2,2,15,4,passive
#RichardIII_R3,1.01.0001,0,1,10,5,active
1.01.0001,#EdwardIV_3H6,3,1,10,5,passive
1.01.0001,#Montague_3H6,3,1,10,5,passive
1.01.0001,#Norfolk_3H6,4,1,10,5,passive
1.01.0001,#SOLDIERS.YORK_3H6,4,1,10,5,passive
1.01.0001,#Warwick_2H6,3,1,10,5,passive
1.01.0001,#York_1H6,3,1,10,5,passive
#York_1H6,1.01.0001,1,2,17,6,active
1.01.0001,#EdwardIV_3H6,4,2,17,6,passive
1.01.0001,#Montague_3H6,4,2,17,6,passive
1.01.0001,#Norfolk_3H6,5,2,17,6,passive
1.01.0001,#RichardIII_R3,4,2,17,6,passive
1.01.0001,#SOLDIERS.YORK_3H6,5,2,17,6,passive
