node,node_type
#AMBASSADORS_Ham,character
#ATTENDANTS.0.1_Ham,character
#ATTENDANTS.1_Ham,character
#ATTENDANTS.2_Ham,character
#ATTENDANTS.GUARDS_Ham,character
#ATTENDANTS_Ham,character
#Barnardo_Ham,character
#Claudius_Ham,character
#Cornelius_Ham,character
#Doctor_Ham,character
#FOLLOWERS.LAERTES_Ham,character
#Fortinbras_Ham,character
#Francisco_Ham,character
#Gertrude_Ham,character
#Ghost_Ham,character
#Gravedigger_Ham,character
#GravediggersCompanion_Ham,character
#Guildenstern_Ham,character
#Hamlet_Ham,character
#Horatio_Ham,character
#Laertes_Ham,character
#MESSENGERS.1_Ham,character
#MESSENGERS.2_Ham,character
#Marcellus_Ham,character
#Ophelia_Ham,character
#Osric_Ham,character
#PLAYERS.0.1_Ham,character
#PLAYERS.1_Ham,character
#PLAYERS.King_Ham,character
#PLAYERS.Lucianus_Ham,character
#PLAYERS.Prologue_Ham,character
#PLAYERS.Queen_Ham,character
#PLAYERS_Ham,character
#Polonius_Ham,character
#Reynaldo_Ham,character
#Rosencrantz_Ham,character
#SAILORS.0.1_Ham,character
#SAILORS_Ham,character
#SOLDIERS.FORTINBRAS.Captain_Ham,character
#SOLDIERS.FORTINBRAS_Ham,character
#Voltemand_Ham,character
1.01.0001,text_unit
1.01.0002,text_unit
1.01.0003,text_unit
1.01.0004,text_unit
1.01.0005,text_unit
1.01.0006,text_unit
1.01.0007,text_unit
1.02.0008,text_unit
1.02.0009,text_unit
1.02.0010,text_unit
1.02.0011,text_unit
1.02.0012,text_unit
1.03.0013,text_unit
1.03.0014,text_unit
1.03.0015,text_unit
1.04.0016,text_unit
1.04.0017,text_unit
1.04.0018,text_unit
1.05.0019,text_unit
1.05.0020,text_unit
1.05.0021,text_unit
1.05.0022,text_unit
2.01.0023,text_unit
2.01.0024,text_unit
2.02.0025,text_unit
2.02.0026,text_unit
2.02.0027,text_unit
2.02.0028,text_unit
2.02.0029,text_unit
2.02.0030,text_unit
2.02.0031,text_unit
2.02.0032,text_unit
2.02.0033,text_unit
2.02.0034,text_unit
2.02.0035,text_unit
2.02.0036,text_unit
2.02.0037,text_unit
2.02.0038,text_unit
3.01.0039,text_unit
3.01.0040,text_unit
3.01.0041,text_unit
3.01.0042,text_unit
3.01.0043,text_unit
3.02.0044,text_unit
3.02.0045,text_unit
3.02.0046,text_unit
3.02.0047,text_unit
3.02.0048,text_unit
3.02.0049,text_unit
3.02.0050,text_unit
3.02.0051,text_unit
3.02.0052,text_unit
3.02.0053,text_unit
3.02.0054,text_unit
3.02.0055,text_unit
3.02.0056,text_unit
3.02.0057,text_unit
3.02.0058,text_unit
3.02.0059,text_unit
3.02.0060,text_unit
3.03.0061,text_unit
3.03.0062,text_unit
3.03.0063,text_unit
3.03.0064,text_unit
3.03.0065,text_unit
3.04.0066,text_unit
3.04.0067,text_unit
3.04.0068,text_unit
3.04.0069,text_unit
4.01.0070,text_unit
4.01.0071,text_unit
4.01.0072,text_unit
4.01.0073,text_unit
4.02.0074,text_unit
4.02.0075,text_unit
4.02.0076,text_unit
4.03.0077,text_unit
4.03.0078,text_unit
4.03.0079,text_unit
4.03.0080,text_unit
4.03.0081,text_unit
4.03.0082,text_unit
4.04.0083,text_unit
4.04.0084,text_unit
4.04.0085,text_unit
4.04.0086,text_unit
4.05.0087,text_unit
4.05.0088,text_unit
4.05.0089,text_unit
4.05.0090,text_unit
4.05.0091,text_unit
4.05.0092,text_unit
4.05.0093,text_unit
4.05.0094,text_unit
4.05.0095,text_unit
4.05.0096,text_unit
4.05.0097,text_unit
4.06.0098,text_unit
4.06.0099,text_unit
4.06.0100,text_unit
4.06.0101,text_unit
4.07.0102,text_unit
4.07.0103,text_unit
4.07.0104,text_unit
4.07.0105,text_unit
4.07.0106,text_unit
5.01.0107,text_unit
5.01.0108,text_unit
5.01.0109,text_unit
5.01.0110,text_unit
5.01.0111,text_unit
5.01.0112,text_unit
5.02.0113,text_unit
5.02.0114,text_unit
5.02.0115,text_unit
5.02.0116,text_unit
5.02.0117,text_unit
5.02.0118,text_unit
5.02.0119,text_unit
5.02.0120,text_unit
5.02.0121,text_unit
