act,scene,stagegroup,stagegroup_raw,setting,onstage,speaker,n_lines,n_tokens
1,1,1,1,1,#RichardIII_R3,#RichardIII_R3,42,307
1,1,2,2,2,#Brakenbury_R3 #Clarence_3H6 #GUARDS_R3 #RichardIII_R3,#RichardIII_R3,2,13
1,1,2,2,3,#Brakenbury_R3 #Clarence_3H6 #GUARDS_R3 #RichardIII_R3,#Clarence_3H6,3,16
1,1,2,2,4,#Brakenbury_R3 #Clarence_3H6 #GUARDS_R3 #RichardIII_R3,#RichardIII_R3,1,3
1,1,2,2,5,#Brakenbury_R3 #Clarence_3H6 #GUARDS_R3 #RichardIII_R3,#Clarence_3H6,2,5
1,1,2,2,6,#Brakenbury_R3 #Clarence_3H6 #GUARDS_R3 #RichardIII_R3,#RichardIII_R3,5,40
1,1,2,2,7,#Brakenbury_R3 #Clarence_3H6 #GUARDS_R3 #RichardIII_R3,#Clarence_3H6,10,82
1,1,2,2,8,#Brakenbury_R3 #Clarence_3H6 #GUARDS_R3 #RichardIII_R3,#RichardIII_R3,9,75
1,1,2,2,9,#Brakenbury_R3 #Clarence_3H6 #GUARDS_R3 #RichardIII_R3,#Clarence_3H6,5,39
1,1,2,2,10,#Brakenbury_R3 #Clarence_3H6 #GUARDS_R3 #RichardIII_R3,#RichardIII_R3,8,57
1,1,2,2,11,#Brakenbury_R3 #Clarence_3H6 #GUARDS_R3 #RichardIII_R3,#Brakenbury_R3,4,29
1,1,2,2,12,#Brakenbury_R3 #Clarence_3H6 #GUARDS_R3 #RichardIII_R3,#RichardIII_R3,9,75
1,1,2,2,13,#Brakenbury_R3 #Clarence_3H6 #GUARDS_R3 #RichardIII_R3,#Brakenbury_R3,1,9
1,1,2,2,14,#Brakenbury_R3 #Clarence_3H6 #GUARDS_R3 #RichardIII_R3,#RichardIII_R3,4,25
1,1,2,2,15,#Brakenbury_R3 #Clarence_3H6 #GUARDS_R3 #RichardIII_R3,#Brakenbury_R3,2,17
1,1,2,2,16,#Brakenbury_R3 #Clarence_3H6 #GUARDS_R3 #RichardIII_R3,#Clarence_3H6,1,8
1,1,2,2,17,#Brakenbury_R3 #Clarence_3H6 #GUARDS_R3 #RichardIII_R3,#RichardIII_R3,7,50
1,1,2,2,18,#Brakenbury_R3 #Clarence_3H6 #GUARDS_R3 #RichardIII_R3,#Clarence_3H6,1,8
1,1,2,2,19,#Brakenbury_R3 #Clarence_3H6 #GUARDS_R3 #RichardIII_R3,#RichardIII_R3,3,19
1,1,2,2,20,#Brakenbury_R3 #Clarence_3H6 #GUARDS_R3 #RichardIII_R3,#Clarence_3H6,1,4
1,1,3,3,21,#RichardIII_R3,#RichardIII_R3,5,42
1,1,4,4,22,#Hastings_3H6 #RichardIII_R3,#Hastings_3H6,1,8
1,1,4,4,23,#Hastings_3H6 #RichardIII_R3,#RichardIII_R3,3,21
1,1,4,4,24,#Hastings_3H6 #RichardIII_R3,#Hastings_3H6,3,24
1,1,4,4,25,#Hastings_3H6 #RichardIII_R3,#RichardIII_R3,3,26
1,1,4,4,26,#Hastings_3H6 #RichardIII_R3,#Hastings_3H6,2,15
1,1,4,4,27,#Hastings_3H6 #RichardIII_R3,#RichardIII_R3,1,3
1,1,4,4,28,#Hastings_3H6 #RichardIII_R3,#Hastings_3H6,3,22
1,1,4,4,29,#Hastings_3H6 #RichardIII_R3,#RichardIII_R3,5,36
1,1,4,4,30,#Hastings_3H6 #RichardIII_R3,#Hastings_3H6,1,2
1,1,4,4,31,#Hastings_3H6 #RichardIII_R3,#RichardIII_R3,1,8
1,1,5,5,32,#RichardIII_R3,#RichardIII_R3,18,151
1,2,6,7,33,#GENTLEMEN_R3 #GUARDS_R3 #HenryVI_1H6 #LadyAnne_R3,#LadyAnne_R3,33,249
1,2,7,8,34,#GENTLEMEN_R3 #GUARDS_R3 #HenryVI_1H6 #LadyAnne_R3 #RichardIII_R3,#RichardIII_R3,1,10
1,2,7,8,35,#GENTLEMEN_R3 #GUARDS_R3 #HenryVI_1H6 #LadyAnne_R3 #RichardIII_R3,#LadyAnne_R3,2,12
1,2,7,8,36,#GENTLEMEN_R3 #GUARDS_R3 #HenryVI_1H6 #LadyAnne_R3 #RichardIII_R3,#RichardIII_R3,2,17
1,2,8,9,37,#GENTLEMEN.0.1_R3 #GENTLEMEN_R3 #GUARDS_R3 #HenryVI_1H6 #LadyAnne_R3 #RichardIII_R3,#GENTLEMEN.0.1_R3,1,9
1,2,8,9,38,#GENTLEMEN.0.1_R3 #GENTLEMEN_R3 #GUARDS_R3 #HenryVI_1H6 #LadyAnne_R3 #RichardIII_R3,#RichardIII_R3,4,32
1,2,8,9,39,#GENTLEMEN.0.1_R3 #GENTLEMEN_R3 #GUARDS_R3 #HenryVI_1H6 #LadyAnne_R3 #RichardIII_R3,#LadyAnne_R3,6,46
1,2,8,9,40,#GENTLEMEN.0.1_R3 #GENTLEMEN_R3 #GUARDS_R3 #HenryVI_1H6 #LadyAnne_R3 #RichardIII_R3,#RichardIII_R3,1,8
1,2,8,9,41,#GENTLEMEN.0.1_R3 #GENTLEMEN_R3 #GUARDS_R3 #HenryVI_1H6 #LadyAnne_R3 #RichardIII_R3,#LadyAnne_R3,21,139
1,2,8,9,42,#GENTLEMEN.0.1_R3 #GENTLEMEN_R3 #GUARDS_R3 #HenryVI_1H6 #LadyAnne_R3 #RichardIII_R3,#RichardIII_R3,2,15
1,2,8,9,43,#GENTLEMEN.0.1_R3 #GENTLEMEN_R3 #GUARDS_R3 #HenryVI_1H6 #LadyAnne_R3 #RichardIII_R3,#LadyAnne_R3,2,19
1,2,8,9,44,#GENTLEMEN.0.1_R3 #GENTLEMEN_R3 #GUARDS_R3 #HenryVI_1H6 #LadyAnne_R3 #RichardIII_R3,#RichardIII_R3,1,9
1,2,8,9,45,#GENTLEMEN.0.1_R3 #GENTLEMEN_R3 #GUARDS_R3 #HenryVI_1H6 #LadyAnne_R3 #RichardIII_R3,#LadyAnne_R3,1,7
1,2,8,9,46,#GENTLEMEN.0.1_R3 #GENTLEMEN_R3 #GUARDS_R3 #HenryVI_1H6 #LadyAnne_R3 #RichardIII_R3,#RichardIII_R3,4,27
1,2,8,9,47,#GENTLEMEN.0.1_R3 #GENTLEMEN_R3 #GUARDS_R3 #HenryVI_1H6 #LadyAnne_R3 #RichardIII_R3,#LadyAnne_R3,3,22
1,2,8,9,48,#GENTLEMEN.0.1_R3 #GENTLEMEN_R3 #GUARDS_R3 #HenryVI_1H6 #LadyAnne_R3 #RichardIII_R3,#RichardIII_R3,2,15
1,2,8,9,49,#GENTLEMEN.0.1_R3 #GENTLEMEN_R3 #GUARDS_R3 #HenryVI_1H6 #LadyAnne_R3 #RichardIII_R3,#LadyAnne_R3,2,16
1,2,8,9,50,#GENTLEMEN.0.1_R3 #GENTLEMEN_R3 #GUARDS_R3 #HenryVI_1H6 #LadyAnne_R3 #RichardIII_R3,#RichardIII_R3,1,7
1,2,8,9,51,#GENTLEMEN.0.1_R3 #GENTLEMEN_R3 #GUARDS_R3 #HenryVI_1H6 #LadyAnne_R3 #RichardIII_R3,#LadyAnne_R3,3,19
1,2,8,9,52,#GENTLEMEN.0.1_R3 #GENTLEMEN_R3 #GUARDS_R3 #HenryVI_1H6 #LadyAnne_R3 #RichardIII_R3,#RichardIII_R3,1,6
1,2,8,9,53,#GENTLEMEN.0.1_R3 #GENTLEMEN_R3 #GUARDS_R3 #HenryVI_1H6 #LadyAnne_R3 #RichardIII_R3,#LadyAnne_R3,2,15
1,2,8,9,54,#GENTLEMEN.0.1_R3 #GENTLEMEN_R3 #GUARDS_R3 #HenryVI_1H6 #LadyAnne_R3 #RichardIII_R3,#RichardIII_R3,1,6
1,2,8,9,55,#GENTLEMEN.0.1_R3 #GENTLEMEN_R3 #GUARDS_R3 #HenryVI_1H6 #LadyAnne_R3 #RichardIII_R3,#LadyAnne_R3,1,5
