act,scene,stagegroup,stagegroup_raw,setting,onstage,speaker,n_lines,n_tokens
1,1,1,2,1,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN_Cor,#CITIZENS.ROMAN.0.1_Cor,2,8
1,1,1,2,2,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN_Cor,#CITIZENS.ROMAN_Cor,1,2
1,1,1,2,3,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN_Cor,#CITIZENS.ROMAN.0.1_Cor,2,10
1,1,1,2,4,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN_Cor,#CITIZENS.ROMAN_Cor,1,2
1,1,1,2,5,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN_Cor,#CITIZENS.ROMAN.0.1_Cor,2,11
1,1,1,2,6,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN_Cor,#CITIZENS.ROMAN_Cor,1,6
1,1,1,2,7,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN_Cor,#CITIZENS.ROMAN.0.1_Cor,2,16
1,1,1,2,8,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN_Cor,#CITIZENS.ROMAN_Cor,1,11
1,1,2,3,9,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor,#CITIZENS.ROMAN.0.2_Cor,1,4
1,1,2,3,10,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor,#CITIZENS.ROMAN.0.1_Cor,11,93
1,1,2,3,11,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor,#CITIZENS.ROMAN.0.2_Cor,2,7
1,1,2,3,12,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor,#CITIZENS.ROMAN_Cor,2,10
1,1,2,3,13,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor,#CITIZENS.ROMAN.0.2_Cor,2,10
1,1,2,3,14,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor,#CITIZENS.ROMAN.0.1_Cor,3,21
1,1,2,3,15,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor,#CITIZENS.ROMAN.0.2_Cor,1,5
1,1,2,3,16,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor,#CITIZENS.ROMAN.0.1_Cor,6,50
1,1,2,3,17,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor,#CITIZENS.ROMAN.0.2_Cor,3,22
1,1,2,3,18,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor,#CITIZENS.ROMAN.0.1_Cor,5,40
1,1,2,3,19,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor,#CITIZENS.ROMAN_Cor,1,2
1,1,3,4,20,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Menenius_Cor,#CITIZENS.ROMAN.0.1_Cor,1,4
1,1,3,4,21,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Menenius_Cor,#CITIZENS.ROMAN.0.2_Cor,2,10
1,1,3,4,22,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Menenius_Cor,#CITIZENS.ROMAN.0.1_Cor,2,10
1,1,3,4,23,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Menenius_Cor,#Menenius_Cor,3,20
1,1,3,4,24,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Menenius_Cor,#CITIZENS.ROMAN.0.2_Cor,5,41
1,1,3,4,25,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Menenius_Cor,#Menenius_Cor,3,12
1,1,3,4,26,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Menenius_Cor,#CITIZENS.ROMAN.0.2_Cor,1,7
1,1,3,4,27,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Menenius_Cor,#Menenius_Cor,14,112
1,1,3,4,28,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Menenius_Cor,#CITIZENS.ROMAN.0.2_Cor,8,67
1,1,3,4,29,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Menenius_Cor,#Menenius_Cor,6,41
1,1,3,4,30,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Menenius_Cor,#CITIZENS.ROMAN.0.2_Cor,3,24
1,1,3,4,31,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Menenius_Cor,#Menenius_Cor,10,74
1,1,3,4,32,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Menenius_Cor,#CITIZENS.ROMAN.0.2_Cor,1,7
1,1,3,4,33,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Menenius_Cor,#Menenius_Cor,8,63
1,1,3,4,34,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Menenius_Cor,#CITIZENS.ROMAN.0.2_Cor,6,39
1,1,3,4,35,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Menenius_Cor,#Menenius_Cor,2,11
1,1,3,4,36,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Menenius_Cor,#CITIZENS.ROMAN.0.2_Cor,2,14
1,1,3,4,37,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Menenius_Cor,#Menenius_Cor,1,3
1,1,3,4,38,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Menenius_Cor,#CITIZENS.ROMAN.0.2_Cor,2,12
1,1,3,4,39,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Menenius_Cor,#Menenius_Cor,3,21
1,1,3,4,40,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Menenius_Cor,#CITIZENS.ROMAN.0.2_Cor,1,4
1,1,3,4,41,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Menenius_Cor,#Menenius_Cor,16,122
1,1,3,4,42,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Menenius_Cor,#CITIZENS.ROMAN.0.2_Cor,1,4
1,1,3,4,43,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Menenius_Cor,#Menenius_Cor,5,42
1,1,3,4,44,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Menenius_Cor,#CITIZENS.ROMAN.0.2_Cor,1,8
1,1,3,4,45,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Menenius_Cor,#Menenius_Cor,8,63
1,1,3,4,46,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Menenius_Cor,#CITIZENS.ROMAN.0.2_Cor,1,8
1,1,3,4,47,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Menenius_Cor,#Menenius_Cor,7,57
1,1,4,5,48,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Coriolanus_Cor #Menenius_Cor,#Menenius_Cor,1,3
1,1,4,5,49,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Coriolanus_Cor #Menenius_Cor,#Coriolanus_Cor,3,18
1,1,4,5,50,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Coriolanus_Cor #Menenius_Cor,#CITIZENS.ROMAN.0.2_Cor,1,6
1,1,4,5,51,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Coriolanus_Cor #Menenius_Cor,#Coriolanus_Cor,23,188
1,1,4,5,52,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Coriolanus_Cor #Menenius_Cor,#Menenius_Cor,2,14
1,1,4,5,53,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Coriolanus_Cor #Menenius_Cor,#Coriolanus_Cor,13,86
1,1,4,5,54,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Coriolanus_Cor #Menenius_Cor,#Menenius_Cor,4,26
1,1,4,5,55,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Coriolanus_Cor #Menenius_Cor,#Coriolanus_Cor,16,87
1,1,4,5,56,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Coriolanus_Cor #Menenius_Cor,#Menenius_Cor,1,4
1,1,4,5,57,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Coriolanus_Cor #Menenius_Cor,#Coriolanus_Cor,7,49
1,1,4,5,58,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Coriolanus_Cor #Menenius_Cor,#Menenius_Cor,1,3
1,1,4,5,59,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Coriolanus_Cor #Menenius_Cor,#Coriolanus_Cor,1,6
1,1,5,6,60,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Coriolanus_Cor #MESSENGERS.X.1_Cor #Menenius_Cor,#MESSENGERS.X.1_Cor,1,3
1,1,5,6,61,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Coriolanus_Cor #MESSENGERS.X.1_Cor #Menenius_Cor,#Coriolanus_Cor,1,4
1,1,5,6,62,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Coriolanus_Cor #MESSENGERS.X.1_Cor #Menenius_Cor,#MESSENGERS.X.1_Cor,1,9
1,1,5,6,63,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Coriolanus_Cor #MESSENGERS.X.1_Cor #Menenius_Cor,#Coriolanus_Cor,2,15
1,1,6,7,64,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Cominius_Cor #Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.1_Cor #Menenius_Cor #SENATORS.ROMAN_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor,#Coriolanus_Cor,1,4
1,1,7,8,65,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Cominius_Cor #Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.1_Cor #Menenius_Cor #SENATORS.ROMAN.0.1_Cor #SENATORS.ROMAN_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor,#SENATORS.ROMAN.0.1_Cor,2,14
1,1,7,8,66,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Cominius_Cor #Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.1_Cor #Menenius_Cor #SENATORS.ROMAN.0.1_Cor #SENATORS.ROMAN_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor,#Coriolanus_Cor,5,32
1,1,7,8,67,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Cominius_Cor #Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.1_Cor #Menenius_Cor #SENATORS.ROMAN.0.1_Cor #SENATORS.ROMAN_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor,#Cominius_Cor,1,4
1,1,7,8,68,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Cominius_Cor #Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.1_Cor #Menenius_Cor #SENATORS.ROMAN.0.1_Cor #SENATORS.ROMAN_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor,#Coriolanus_Cor,4,33
