act,scene,stagegroup,stagegroup_raw,setting,onstage,speaker,n_lines,n_tokens
1,1,1,1,1,#Iago_Oth #Roderigo_Oth,#Roderigo_Oth,3,27
1,1,1,1,2,#Iago_Oth #Roderigo_Oth,#Iago_Oth,3,17
1,1,1,1,3,#Iago_Oth #Roderigo_Oth,#Roderigo_Oth,1,10
1,1,1,1,4,#Iago_Oth #Roderigo_Oth,#Iago_Oth,28,194
1,1,1,1,5,#Iago_Oth #Roderigo_Oth,#Roderigo_Oth,1,9
1,1,1,1,6,#Iago_Oth #Roderigo_Oth,#Iago_Oth,6,45
1,1,1,1,7,#Iago_Oth #Roderigo_Oth,#Roderigo_Oth,1,6
1,1,1,1,8,#Iago_Oth #Roderigo_Oth,#Iago_Oth,28,204
1,1,1,1,9,#Iago_Oth #Roderigo_Oth,#Roderigo_Oth,2,14
1,1,1,1,10,#Iago_Oth #Roderigo_Oth,#Iago_Oth,7,52
1,1,1,1,11,#Iago_Oth #Roderigo_Oth,#Roderigo_Oth,1,8
1,1,1,1,12,#Iago_Oth #Roderigo_Oth,#Iago_Oth,3,21
1,1,1,1,13,#Iago_Oth #Roderigo_Oth,#Roderigo_Oth,1,6
1,1,1,1,14,#Iago_Oth #Roderigo_Oth,#Iago_Oth,3,17
1,1,2,2,15,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,#Brabantio_Oth,2,13
1,1,2,2,16,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,#Roderigo_Oth,1,6
1,1,2,2,17,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,#Iago_Oth,1,4
1,1,2,2,18,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,#Brabantio_Oth,1,5
1,1,2,2,19,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,#Iago_Oth,8,56
1,1,2,2,20,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,#Brabantio_Oth,1,6
1,1,2,2,21,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,#Roderigo_Oth,1,8
1,1,2,2,22,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,#Brabantio_Oth,1,5
1,1,2,2,23,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,#Roderigo_Oth,1,4
1,1,2,2,24,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,#Brabantio_Oth,7,48
1,1,2,2,25,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,#Roderigo_Oth,1,3
1,1,2,2,26,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,#Brabantio_Oth,3,21
1,1,2,2,27,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,#Roderigo_Oth,1,3
1,1,2,2,28,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,#Brabantio_Oth,2,15
1,1,2,2,29,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,#Roderigo_Oth,2,12
1,1,2,2,30,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,#Iago_Oth,6,55
1,1,2,2,31,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,#Brabantio_Oth,1,5
1,1,2,2,32,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,#Iago_Oth,3,22
1,1,2,2,33,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,#Brabantio_Oth,1,4
1,1,2,2,34,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,#Iago_Oth,1,4
1,1,2,2,35,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,#Brabantio_Oth,1,8
1,1,2,2,36,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,#Roderigo_Oth,21,172
1,1,2,2,37,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,#Brabantio_Oth,5,31
1,1,3,3,38,#Iago_Oth #Roderigo_Oth,#Iago_Oth,17,134
1,1,4,5,39,#Brabantio_Oth #Roderigo_Oth #SERVANTS.BRABANTIO_Oth,#Brabantio_Oth,12,70
1,1,4,5,40,#Brabantio_Oth #Roderigo_Oth #SERVANTS.BRABANTIO_Oth,#Roderigo_Oth,1,5
1,1,4,5,41,#Brabantio_Oth #Roderigo_Oth #SERVANTS.BRABANTIO_Oth,#Brabantio_Oth,6,49
1,1,4,5,42,#Brabantio_Oth #Roderigo_Oth #SERVANTS.BRABANTIO_Oth,#Roderigo_Oth,1,5
1,1,4,5,43,#Brabantio_Oth #Roderigo_Oth #SERVANTS.BRABANTIO_Oth,#Brabantio_Oth,3,26
1,1,4,5,44,#Brabantio_Oth #Roderigo_Oth #SERVANTS.BRABANTIO_Oth,#Roderigo_Oth,2,18
1,1,4,5,45,#Brabantio_Oth #Roderigo_Oth #SERVANTS.BRABANTIO_Oth,#Brabantio_Oth,4,32
1,2,5,7,46,#ATTENDANTS_Oth #Iago_Oth #Othello_Oth,#Iago_Oth,6,48
1,2,5,7,47,#ATTENDANTS_Oth #Iago_Oth #Othello_Oth,#Othello_Oth,1,5
1,2,5,7,48,#ATTENDANTS_Oth #Iago_Oth #Othello_Oth,#Iago_Oth,12,85
1,2,5,7,49,#ATTENDANTS_Oth #Iago_Oth #Othello_Oth,#Othello_Oth,13,93
1,2,5,7,50,#ATTENDANTS_Oth #Iago_Oth #Othello_Oth,#Iago_Oth,2,13
1,2,5,7,51,#ATTENDANTS_Oth #Iago_Oth #Othello_Oth,#Othello_Oth,3,21
1,2,5,7,52,#ATTENDANTS_Oth #Iago_Oth #Othello_Oth,#Iago_Oth,1,5
1,2,6,8,53,#ATTENDANTS_Oth #Cassio_Oth #Iago_Oth #OFFICERS_Oth #Othello_Oth,#Othello_Oth,3,20
1,2,6,8,54,#ATTENDANTS_Oth #Cassio_Oth #Iago_Oth #OFFICERS_Oth #Othello_Oth,#Cassio_Oth,3,16
1,2,6,8,55,#ATTENDANTS_Oth #Cassio_Oth #Iago_Oth #OFFICERS_Oth #Othello_Oth,#Othello_Oth,1,6
1,2,6,8,56,#ATTENDANTS_Oth #Cassio_Oth #Iago_Oth #OFFICERS_Oth #Othello_Oth,#Cassio_Oth,10,69
1,2,6,8,57,#ATTENDANTS_Oth #Cassio_Oth #Iago_Oth #OFFICERS_Oth #Othello_Oth,#Othello_Oth,3,21
1,2,7,9,58,#ATTENDANTS_Oth #Cassio_Oth #Iago_Oth #OFFICERS_Oth,#Cassio_Oth,1,5
