act,scene,stagegroup,stagegroup_raw,setting,onstage,speaker,n_lines,n_tokens
0,0,1,1,1,#Prologue_Tro,#Prologue_Tro,31,224
1,1,2,3,2,#Pandarus_Tro #Troilus_Tro,#Troilus_Tro,5,39
1,1,2,3,3,#Pandarus_Tro #Troilus_Tro,#Pandarus_Tro,1,6
1,1,2,3,4,#Pandarus_Tro #Troilus_Tro,#Troilus_Tro,6,45
1,1,2,3,5,#Pandarus_Tro #Troilus_Tro,#Pandarus_Tro,3,32
1,1,2,3,6,#Pandarus_Tro #Troilus_Tro,#Troilus_Tro,1,4
1,1,2,3,7,#Pandarus_Tro #Troilus_Tro,#Pandarus_Tro,2,9
1,1,2,3,8,#Pandarus_Tro #Troilus_Tro,#Troilus_Tro,1,4
1,1,2,3,9,#Pandarus_Tro #Troilus_Tro,#Pandarus_Tro,2,9
1,1,2,3,10,#Pandarus_Tro #Troilus_Tro,#Troilus_Tro,1,4
1,1,2,3,11,#Pandarus_Tro #Troilus_Tro,#Pandarus_Tro,4,39
1,1,2,3,12,#Pandarus_Tro #Troilus_Tro,#Troilus_Tro,6,39
1,1,2,3,13,#Pandarus_Tro #Troilus_Tro,#Pandarus_Tro,2,15
1,1,2,3,14,#Pandarus_Tro #Troilus_Tro,#Troilus_Tro,7,60
1,1,2,3,15,#Pandarus_Tro #Troilus_Tro,#Pandarus_Tro,7,58
1,1,2,3,16,#Pandarus_Tro #Troilus_Tro,#Troilus_Tro,16,134
1,1,2,3,17,#Pandarus_Tro #Troilus_Tro,#Pandarus_Tro,1,6
1,1,2,3,18,#Pandarus_Tro #Troilus_Tro,#Troilus_Tro,1,6
1,1,2,3,19,#Pandarus_Tro #Troilus_Tro,#Pandarus_Tro,3,33
1,1,2,3,20,#Pandarus_Tro #Troilus_Tro,#Troilus_Tro,1,5
1,1,2,3,21,#Pandarus_Tro #Troilus_Tro,#Pandarus_Tro,3,29
1,1,2,3,22,#Pandarus_Tro #Troilus_Tro,#Troilus_Tro,2,8
1,1,2,3,23,#Pandarus_Tro #Troilus_Tro,#Pandarus_Tro,5,48
1,1,2,3,24,#Pandarus_Tro #Troilus_Tro,#Troilus_Tro,1,6
1,1,2,3,25,#Pandarus_Tro #Troilus_Tro,#Pandarus_Tro,4,45
1,1,2,3,26,#Pandarus_Tro #Troilus_Tro,#Troilus_Tro,1,1
1,1,2,3,27,#Pandarus_Tro #Troilus_Tro,#Pandarus_Tro,1,2
1,1,2,3,28,#Pandarus_Tro #Troilus_Tro,#Troilus_Tro,1,2
1,1,2,3,29,#Pandarus_Tro #Troilus_Tro,#Pandarus_Tro,2,19
1,1,3,4,30,#Troilus_Tro,#Troilus_Tro,16,128
1,1,4,5,31,#Aeneas_Tro #Troilus_Tro,#Aeneas_Tro,1,7
1,1,4,5,32,#Aeneas_Tro #Troilus_Tro,#Troilus_Tro,3,22
1,1,4,5,33,#Aeneas_Tro #Troilus_Tro,#Aeneas_Tro,1,7
1,1,4,5,34,#Aeneas_Tro #Troilus_Tro,#Troilus_Tro,1,3
1,1,4,5,35,#Aeneas_Tro #Troilus_Tro,#Aeneas_Tro,1,3
1,1,4,5,36,#Aeneas_Tro #Troilus_Tro,#Troilus_Tro,2,15
1,1,4,5,37,#Aeneas_Tro #Troilus_Tro,#Aeneas_Tro,1,9
1,1,4,5,38,#Aeneas_Tro #Troilus_Tro,#Troilus_Tro,2,18
1,1,4,5,39,#Aeneas_Tro #Troilus_Tro,#Aeneas_Tro,1,4
1,1,4,5,40,#Aeneas_Tro #Troilus_Tro,#Troilus_Tro,1,5
1,2,5,7,41,#Alexander_Tro #Cressida_Tro,#Cressida_Tro,1,5
1,2,5,7,42,#Alexander_Tro #Cressida_Tro,#Alexander_Tro,1,4
1,2,5,7,43,#Alexander_Tro #Cressida_Tro,#Cressida_Tro,1,4
