act,scene,stagegroup,stagegroup_raw,setting,onstage,speaker,n_lines,n_tokens
1,1,1,1,1,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#King_LLL,24,178
1,1,1,1,2,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Longaville_LLL,4,34
1,1,1,1,3,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Dumaine_LLL,5,37
1,1,1,1,4,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Berowne_LLL,16,138
1,1,1,1,5,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#King_LLL,1,9
1,1,1,1,6,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Berowne_LLL,3,28
1,1,1,1,7,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Longaville_LLL,1,9
1,1,1,1,8,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Berowne_LLL,2,19
1,1,1,1,9,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#King_LLL,1,10
1,1,1,1,10,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Berowne_LLL,2,9
1,1,1,1,11,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#King_LLL,1,6
1,1,1,1,12,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Berowne_LLL,11,92
1,1,1,1,13,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#King_LLL,2,15
1,1,1,1,14,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Berowne_LLL,22,176
1,1,1,1,15,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#King_LLL,1,8
1,1,1,1,16,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Dumaine_LLL,1,7
1,1,1,1,17,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Longaville_LLL,1,10
1,1,1,1,18,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Berowne_LLL,1,9
1,1,1,1,19,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Dumaine_LLL,1,3
1,1,1,1,20,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Berowne_LLL,1,6
1,1,1,1,21,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Dumaine_LLL,1,3
1,1,1,1,22,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Berowne_LLL,1,4
1,1,1,1,23,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#King_LLL,2,15
1,1,1,1,24,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Berowne_LLL,8,68
1,1,1,1,25,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#King_LLL,1,8
1,1,1,1,26,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Berowne_LLL,7,62
1,1,1,1,27,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#King_LLL,1,8
1,1,1,1,28,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Berowne_LLL,2,16
1,1,1,1,29,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Longaville_LLL,1,3
1,1,1,1,30,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Berowne_LLL,2,14
1,1,1,1,31,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Longaville_LLL,1,4
1,1,1,1,32,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Berowne_LLL,1,4
1,1,1,1,33,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Longaville_LLL,1,8
1,1,1,1,34,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Berowne_LLL,13,93
1,1,1,1,35,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#King_LLL,1,9
1,1,1,1,36,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Berowne_LLL,5,42
1,1,1,1,37,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#King_LLL,2,15
1,1,1,1,38,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Berowne_LLL,14,103
1,1,1,1,39,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#King_LLL,15,120
1,1,1,1,40,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Berowne_LLL,2,14
1,1,1,1,41,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Longaville_LLL,2,18
1,1,2,2,42,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Dull_LLL,1,6
1,1,2,2,43,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Berowne_LLL,1,4
1,1,2,2,44,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Dull_LLL,3,23
1,1,2,2,45,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Berowne_LLL,1,3
1,1,2,2,46,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Dull_LLL,3,14
1,1,2,2,47,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Costard_LLL,2,8
1,1,2,2,48,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#King_LLL,1,6
1,1,2,2,49,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Berowne_LLL,2,12
1,1,2,2,50,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Longaville_LLL,2,11
1,1,2,2,51,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Berowne_LLL,1,5
1,1,2,2,52,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Longaville_LLL,2,12
1,1,2,2,53,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Berowne_LLL,2,16
1,1,2,2,54,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Costard_LLL,3,20
1,1,2,2,55,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Berowne_LLL,1,3
1,1,2,2,56,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Costard_LLL,7,63
1,1,2,2,57,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Berowne_LLL,1,4
1,1,2,2,58,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Costard_LLL,2,12
1,1,2,2,59,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#King_LLL,1,7
1,1,2,2,60,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Berowne_LLL,1,6
1,1,2,2,61,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Costard_LLL,2,11
1,1,2,2,62,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#King_LLL,3,18
1,1,2,2,63,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Costard_LLL,1,6
1,1,2,2,64,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#King_LLL,1,3
1,1,2,2,65,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Costard_LLL,2,18
1,1,2,2,66,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#King_LLL,1,1
1,1,2,2,67,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Costard_LLL,1,10
1,1,2,2,68,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#King_LLL,1,2
1,1,2,2,69,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Costard_LLL,1,7
1,1,2,2,70,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#King_LLL,17,146
1,1,2,2,71,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Costard_LLL,1,1
1,1,2,2,72,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#King_LLL,1,4
1,1,2,2,73,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Costard_LLL,1,1
1,1,2,2,74,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#King_LLL,1,3
1,1,2,2,75,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Costard_LLL,1,2
1,1,2,2,76,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#King_LLL,1,6
1,1,2,2,77,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Costard_LLL,1,2
1,1,2,2,78,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#King_LLL,4,24
1,1,2,2,79,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Costard_LLL,1,3
1,1,2,2,80,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#King_LLL,7,52
1,1,2,2,81,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Dull_LLL,1,10
1,1,2,2,82,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#King_LLL,7,53
1,1,2,2,83,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Berowne_LLL,2,16
1,1,2,2,84,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#King_LLL,2,13
1,1,2,2,85,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Costard_LLL,1,5
1,1,2,2,86,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#King_LLL,1,5
1,1,2,2,87,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Costard_LLL,2,15
1,1,2,2,88,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#King_LLL,2,12
1,1,2,2,89,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Costard_LLL,2,12
1,1,2,2,90,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#King_LLL,1,5
1,1,2,2,91,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Costard_LLL,2,10
1,1,2,2,92,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Berowne_LLL,2,10
1,1,2,2,93,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Costard_LLL,2,13
1,1,2,2,94,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#King_LLL,1,8
1,1,2,2,95,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Costard_LLL,1,7
1,1,2,2,96,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#King_LLL,2,15
1,1,2,2,97,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#Costard_LLL,2,10
1,1,2,2,98,#Berowne_LLL #Costard_LLL #Dull_LLL #Dumaine_LLL #King_LLL #Longaville_LLL,#King_LLL,4,31
1,1,3,3,99,#Berowne_LLL #Costard_LLL #Dull_LLL,#Berowne_LLL,3,20
1,1,3,3,100,#Berowne_LLL #Costard_LLL #Dull_LLL,#Costard_LLL,5,42
1,2,4,5,101,#Armado_LLL #Boy_LLL,#Armado_LLL,2,13
1,2,4,5,102,#Armado_LLL #Boy_LLL,#Boy_LLL,1,9
1,2,4,5,103,#Armado_LLL #Boy_LLL,#Armado_LLL,2,10
1,2,4,5,104,#Armado_LLL #Boy_LLL,#Boy_LLL,1,6
1,2,4,5,105,#Armado_LLL #Boy_LLL,#Armado_LLL,2,10
1,2,4,5,106,#Armado_LLL #Boy_LLL,#Boy_LLL,2,10
1,2,4,5,107,#Armado_LLL #Boy_LLL,#Armado_LLL,1,6
1,2,4,5,108,#Armado_LLL #Boy_LLL,#Boy_LLL,1,6
1,2,4,5,109,#Armado_LLL #Boy_LLL,#Armado_LLL,3,19
1,2,4,5,110,#Armado_LLL #Boy_LLL,#Boy_LLL,2,17
1,2,4,5,111,#Armado_LLL #Boy_LLL,#Armado_LLL,1,3
1,2,4,5,112,#Armado_LLL #Boy_LLL,#Boy_LLL,2,17
1,2,4,5,113,#Armado_LLL #Boy_LLL,#Armado_LLL,1,4
1,2,4,5,114,#Armado_LLL #Boy_LLL,#Boy_LLL,1,6
1,2,4,5,115,#Armado_LLL #Boy_LLL,#Armado_LLL,1,5
1,2,4,5,116,#Armado_LLL #Boy_LLL,#Boy_LLL,1,7
1,2,4,5,117,#Armado_LLL #Boy_LLL,#Armado_LLL,1,4
1,2,4,5,118,#Armado_LLL #Boy_LLL,#Boy_LLL,1,9
1,2,4,5,119,#Armado_LLL #Boy_LLL,#Armado_LLL,1,6
1,2,4,5,120,#Armado_LLL #Boy_LLL,#Boy_LLL,1,5
1,2,4,5,121,#Armado_LLL #Boy_LLL,#Armado_LLL,2,12
1,2,4,5,122,#Armado_LLL #Boy_LLL,#Boy_LLL,1,4
1,2,4,5,123,#Armado_LLL #Boy_LLL,#Armado_LLL,1,6
1,2,4,5,124,#Armado_LLL #Boy_LLL,#Boy_LLL,2,9
1,2,4,5,125,#Armado_LLL #Boy_LLL,#Armado_LLL,2,10
1,2,4,5,126,#Armado_LLL #Boy_LLL,#Boy_LLL,1,8
1,2,4,5,127,#Armado_LLL #Boy_LLL,#Armado_LLL,1,1
1,2,4,5,128,#Armado_LLL #Boy_LLL,#Boy_LLL,1,6
1,2,4,5,129,#Armado_LLL #Boy_LLL,#Armado_LLL,2,12
1,2,4,5,130,#Armado_LLL #Boy_LLL,#Boy_LLL,1,8
1,2,4,5,131,#Armado_LLL #Boy_LLL,#Armado_LLL,2,12
1,2,4,5,132,#Armado_LLL #Boy_LLL,#Boy_LLL,2,15
1,2,4,5,133,#Armado_LLL #Boy_LLL,#Armado_LLL,1,8
1,2,4,5,134,#Armado_LLL #Boy_LLL,#Boy_LLL,1,7
1,2,4,5,135,#Armado_LLL #Boy_LLL,#Armado_LLL,1,1
1,2,4,5,136,#Armado_LLL #Boy_LLL,#Boy_LLL,5,43
1,2,4,5,137,#Armado_LLL #Boy_LLL,#Armado_LLL,1,4
1,2,4,5,138,#Armado_LLL #Boy_LLL,#Boy_LLL,1,5
1,2,4,5,139,#Armado_LLL #Boy_LLL,#Armado_LLL,9,81
1,2,4,5,140,#Armado_LLL #Boy_LLL,#Boy_LLL,1,2
1,2,4,5,141,#Armado_LLL #Boy_LLL,#Armado_LLL,3,22
1,2,4,5,142,#Armado_LLL #Boy_LLL,#Boy_LLL,3,28
1,2,4,5,143,#Armado_LLL #Boy_LLL,#Armado_LLL,4,33
1,2,4,5,144,#Armado_LLL #Boy_LLL,#Boy_LLL,1,3
1,2,4,5,145,#Armado_LLL #Boy_LLL,#Armado_LLL,1,3
1,2,4,5,146,#Armado_LLL #Boy_LLL,#Boy_LLL,2,15
1,2,4,5,147,#Armado_LLL #Boy_LLL,#Armado_LLL,1,6
1,2,4,5,148,#Armado_LLL #Boy_LLL,#Boy_LLL,1,5
1,2,4,5,149,#Armado_LLL #Boy_LLL,#Armado_LLL,1,7
1,2,4,5,150,#Armado_LLL #Boy_LLL,#Boy_LLL,1,11
1,2,4,5,151,#Armado_LLL #Boy_LLL,#Armado_LLL,4,29
1,2,4,5,152,#Armado_LLL #Boy_LLL,#Boy_LLL,1,10
1,2,4,5,153,#Armado_LLL #Boy_LLL,#Armado_LLL,1,8
1,2,4,5,154,#Armado_LLL #Boy_LLL,#Boy_LLL,2,9
1,2,4,5,155,#Armado_LLL #Boy_LLL,#Armado_LLL,1,4
1,2,4,5,156,#Armado_LLL #Boy_LLL,#Boy_LLL,2,9
1,2,4,5,157,#Armado_LLL #Boy_LLL,#Armado_LLL,2,9
1,2,4,5,158,#Armado_LLL #Boy_LLL,#Boy_LLL,10,64
1,2,4,5,159,#Armado_LLL #Boy_LLL,#Armado_LLL,2,12
1,2,4,5,160,#Armado_LLL #Boy_LLL,#Boy_LLL,4,36
1,2,4,5,161,#Armado_LLL #Boy_LLL,#Armado_LLL,5,39
1,2,4,5,162,#Armado_LLL #Boy_LLL,#Boy_LLL,2,11
1,2,4,5,163,#Armado_LLL #Boy_LLL,#Armado_LLL,1,8
1,2,4,5,164,#Armado_LLL #Boy_LLL,#Boy_LLL,2,8
1,2,4,5,165,#Armado_LLL #Boy_LLL,#Armado_LLL,1,3
1,2,4,5,166,#Armado_LLL #Boy_LLL,#Boy_LLL,1,6
