act,scene,stagegroup,stagegroup_raw,setting,onstage,speaker,n_lines,n_tokens
0,0,1,1,1,#Chorus_H5,#Chorus_H5,36,244
1,1,2,3,2,#BishopOfCanterbury_H5 #BishopOfEly_H5,#BishopOfCanterbury_H5,5,42
1,1,2,3,3,#BishopOfCanterbury_H5 #BishopOfEly_H5,#BishopOfEly_H5,1,9
1,1,2,3,4,#BishopOfCanterbury_H5 #BishopOfEly_H5,#BishopOfCanterbury_H5,13,103
1,1,2,3,5,#BishopOfCanterbury_H5 #BishopOfEly_H5,#BishopOfEly_H5,1,4
1,1,2,3,6,#BishopOfCanterbury_H5 #BishopOfEly_H5,#BishopOfCanterbury_H5,2,6
1,1,2,3,7,#BishopOfCanterbury_H5 #BishopOfEly_H5,#BishopOfEly_H5,1,3
1,1,2,3,8,#BishopOfCanterbury_H5 #BishopOfEly_H5,#BishopOfCanterbury_H5,1,9
1,1,2,3,9,#BishopOfCanterbury_H5 #BishopOfEly_H5,#BishopOfEly_H5,1,8
1,1,2,3,10,#BishopOfCanterbury_H5 #BishopOfEly_H5,#BishopOfCanterbury_H5,14,95
1,1,2,3,11,#BishopOfCanterbury_H5 #BishopOfEly_H5,#BishopOfEly_H5,1,6
1,1,2,3,12,#BishopOfCanterbury_H5 #BishopOfEly_H5,#BishopOfCanterbury_H5,22,162
1,1,2,3,13,#BishopOfCanterbury_H5 #BishopOfEly_H5,#BishopOfEly_H5,7,48
1,1,2,3,14,#BishopOfCanterbury_H5 #BishopOfEly_H5,#BishopOfCanterbury_H5,3,20
1,1,2,3,15,#BishopOfCanterbury_H5 #BishopOfEly_H5,#BishopOfEly_H5,4,23
1,1,2,3,16,#BishopOfCanterbury_H5 #BishopOfEly_H5,#BishopOfCanterbury_H5,10,68
1,1,2,3,17,#BishopOfCanterbury_H5 #BishopOfEly_H5,#BishopOfEly_H5,1,8
1,1,2,3,18,#BishopOfCanterbury_H5 #BishopOfEly_H5,#BishopOfCanterbury_H5,7,51
1,1,2,3,19,#BishopOfCanterbury_H5 #BishopOfEly_H5,#BishopOfEly_H5,1,8
1,1,2,3,20,#BishopOfCanterbury_H5 #BishopOfEly_H5,#BishopOfCanterbury_H5,3,23
1,1,2,3,21,#BishopOfCanterbury_H5 #BishopOfEly_H5,#BishopOfEly_H5,1,2
1,1,2,3,22,#BishopOfCanterbury_H5 #BishopOfEly_H5,#BishopOfCanterbury_H5,3,24
1,1,2,3,23,#BishopOfCanterbury_H5 #BishopOfEly_H5,#BishopOfEly_H5,1,10
1,2,3,5,24,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,#HenryV_H5,1,7
1,2,3,5,25,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,#Exeter_H5,1,4
1,2,3,5,26,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,#HenryV_H5,1,5
1,2,3,5,27,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,#Westmoreland_1H4,1,8
