node,node_type
#Antony_JC,character
#Artemidorus_JC,character
#Brutus_JC,character
#COMMONERS.Carpenter_JC,character
#COMMONERS.Cobbler_JC,character
#COMMONERS_JC,character
#Caesar_JC,character
#Calphurnia_JC,character
#Casca_JC,character
#Cassius_JC,character
#Cicero_JC,character
#CinnaPoet_JC,character
#Cinna_JC,character
#Decius_JC,character
#Flavius_JC,character
#Lepidus_JC,character
#Ligarius_JC,character
#Lucius_JC,character
#Marullus_JC,character
#Messenger_JC,character
#Metellus_JC,character
#Octavius_JC,character
#PETITIONERS_JC,character
#PLEBEIANS.0.1_JC,character
#PLEBEIANS.0.2_JC,character
#PLEBEIANS.0.3_JC,character
#PLEBEIANS.0.4_JC,character
#PLEBEIANS.0_JC,character
#PLEBEIANS_JC,character
#Pindarus_JC,character
#Poet_JC,character
#Popilius_JC,character
#Portia_JC,character
#Publius_JC,character
#SENATORS_JC,character
#SERVANTS.ANTONY.1_JC,character
#SERVANTS.CAESAR.1_JC,character
#SERVANTS.OCTAVIUS.1_JC,character
#SOLDIERS.ANTONY.0.1_JC,character
#SOLDIERS.ANTONY.0.2_JC,character
#SOLDIERS.ANTONY_JC,character
#SOLDIERS.BRUTUS.0.1_JC,character
#SOLDIERS.BRUTUS.0.2_JC,character
#SOLDIERS.BRUTUS.0.3_JC,character
#SOLDIERS.BRUTUS.Cato_JC,character
#SOLDIERS.BRUTUS.Claudius_JC,character
#SOLDIERS.BRUTUS.Clitus_JC,character
#SOLDIERS.BRUTUS.Dardanus_JC,character
#SOLDIERS.BRUTUS.Flavius_JC,character
#SOLDIERS.BRUTUS.Labeo_JC,character
#SOLDIERS.BRUTUS.Lucilius_JC,character
#SOLDIERS.BRUTUS.Messala_JC,character
#SOLDIERS.BRUTUS.Strato_JC,character
#SOLDIERS.BRUTUS.Titinius_JC,character
#SOLDIERS.BRUTUS.Varro_JC,character
#SOLDIERS.BRUTUS.Volumnius_JC,character
#SOLDIERS.BRUTUS_JC,character
#SOLDIERS.CASSIUS_JC,character
#Soothsayer_JC,character
#Trebonius_JC,character
1.01.0001,text_unit
1.01.0002,text_unit
1.02.0003,text_unit
1.02.0004,text_unit
1.02.0005,text_unit
1.02.0006,text_unit
1.02.0007,text_unit
1.02.0008,text_unit
1.03.0009,text_unit
1.03.0010,text_unit
1.03.0011,text_unit
1.03.0012,text_unit
2.01.0013,text_unit
2.01.0014,text_unit
2.01.0015,text_unit
2.01.0016,text_unit
2.01.0017,text_unit
2.01.0018,text_unit
2.01.0019,text_unit
2.01.0020,text_unit
2.01.0021,text_unit
2.01.0022,text_unit
2.01.0023,text_unit
2.01.0024,text_unit
2.01.0025,text_unit
2.01.0026,text_unit
2.01.0027,text_unit
2.02.0028,text_unit
2.02.0029,text_unit
2.02.0030,text_unit
2.02.0031,text_unit
2.02.0032,text_unit
2.02.0033,text_unit
2.02.0034,text_unit
2.02.0035,text_unit
2.03.0036,text_unit
2.04.0037,text_unit
2.04.0038,text_unit
2.04.0039,text_unit
3.01.0040,text_unit
3.01.0041,text_unit
3.01.0042,text_unit
3.01.0043,text_unit
3.01.0044,text_unit
3.01.0045,text_unit
3.01.0046,text_unit
3.01.0047,text_unit
3.01.0048,text_unit
3.02.0049,text_unit
3.02.0050,text_unit
3.02.0051,text_unit
3.02.0052,text_unit
3.02.0053,text_unit
3.02.0054,text_unit
3.02.0055,text_unit
3.02.0056,text_unit
3.02.0057,text_unit
3.03.0058,text_unit
3.03.0059,text_unit
3.03.0060,text_unit
3.03.0061,text_unit
3.03.0062,text_unit
4.01.0063,text_unit
4.01.0064,text_unit
4.02.0065,text_unit
4.02.0066,text_unit
4.02.0067,text_unit
4.02.0068,text_unit
4.02.0069,text_unit
4.03.0070,text_unit
4.03.0071,text_unit
4.03.0072,text_unit
4.03.0073,text_unit
4.03.0074,text_unit
4.03.0075,text_unit
4.03.0076,text_unit
4.03.0077,text_unit
4.03.0078,text_unit
4.03.0079,text_unit
4.03.0080,text_unit
4.03.0081,text_unit
4.03.0082,text_unit
4.03.0083,text_unit
4.03.0084,text_unit
5.01.0085,text_unit
5.01.0086,text_unit
5.01.0087,text_unit
5.01.0088,text_unit
5.02.0089,text_unit
5.03.0090,text_unit
5.03.0091,text_unit
5.03.0092,text_unit
5.03.0093,text_unit
5.03.0094,text_unit
5.03.0095,text_unit
5.04.0096,text_unit
5.04.0097,text_unit
5.04.0098,text_unit
5.04.0099,text_unit
5.04.0100,text_unit
5.05.0101,text_unit
5.05.0102,text_unit
5.05.0103,text_unit
