node1,node2,key,act,scene,n_tokens,n_lines,edge_index
#Alonso_Tmp,#Antonio_Tmp,0,1,1,473,67,1
#Alonso_Tmp,#Boatswain_Tmp,0,1,1,473,67,1
#Alonso_Tmp,#Ferdinand_Tmp,0,1,1,473,67,1
#Alonso_Tmp,#Gonzalo_Tmp,0,1,1,473,67,1
#Alonso_Tmp,#SAILORS_Tmp,0,1,1,473,67,1
#Alonso_Tmp,#Sebastian_Tmp,0,1,1,473,67,1
#Alonso_Tmp,#Shipmaster_Tmp,0,1,1,473,67,1
#Antonio_Tmp,#Boatswain_Tmp,0,1,1,473,67,1
#Antonio_Tmp,#Ferdinand_Tmp,0,1,1,473,67,1
#Antonio_Tmp,#Gonzalo_Tmp,0,1,1,473,67,1
#Antonio_Tmp,#SAILORS_Tmp,0,1,1,473,67,1
#Antonio_Tmp,#Sebastian_Tmp,0,1,1,473,67,1
#Antonio_Tmp,#Shipmaster_Tmp,0,1,1,473,67,1
#Boatswain_Tmp,#Ferdinand_Tmp,0,1,1,473,67,1
#Boatswain_Tmp,#Gonzalo_Tmp,0,1,1,473,67,1
#Boatswain_Tmp,#SAILORS_Tmp,0,1,1,473,67,1
#Boatswain_Tmp,#Sebastian_Tmp,0,1,1,473,67,1
#Boatswain_Tmp,#Shipmaster_Tmp,0,1,1,473,67,1
#Ferdinand_Tmp,#Gonzalo_Tmp,0,1,1,473,67,1
#Ferdinand_Tmp,#SAILORS_Tmp,0,1,1,473,67,1
#Ferdinand_Tmp,#Sebastian_Tmp,0,1,1,473,67,1
#Ferdinand_Tmp,#Shipmaster_Tmp,0,1,1,473,67,1
#Gonzalo_Tmp,#SAILORS_Tmp,0,1,1,473,67,1
#Gonzalo_Tmp,#Sebastian_Tmp,0,1,1,473,67,1
#Gonzalo_Tmp,#Shipmaster_Tmp,0,1,1,473,67,1
#SAILORS_Tmp,#Sebastian_Tmp,0,1,1,473,67,1
#SAILORS_Tmp,#Shipmaster_Tmp,0,1,1,473,67,1
#Sebastian_Tmp,#Shipmaster_Tmp,0,1,1,473,67,1
#Ariel_Tmp,#Caliban_Tmp,0,1,2,4106,613,2
#Ariel_Tmp,#Miranda_Tmp,0,1,2,4106,613,2
#Ariel_Tmp,#Prospero_Tmp,0,1,2,4106,613,2
#Caliban_Tmp,#Miranda_Tmp,0,1,2,4106,613,2
#Caliban_Tmp,#Prospero_Tmp,0,1,2,4106,613,2
#Ferdinand_Tmp,#Ariel_Tmp,0,1,2,4106,613,2
#Ferdinand_Tmp,#Caliban_Tmp,0,1,2,4106,613,2
#Ferdinand_Tmp,#Miranda_Tmp,0,1,2,4106,613,2
#Ferdinand_Tmp,#Prospero_Tmp,0,1,2,4106,613,2
#Miranda_Tmp,#Prospero_Tmp,0,1,2,4106,613,2
#Adrian_Tmp,#Francisco_Tmp,0,2,1,2398,377,3
#Alonso_Tmp,#Adrian_Tmp,0,2,1,2398,377,3
#Alonso_Tmp,#Antonio_Tmp,1,2,1,2398,377,3
#Alonso_Tmp,#Ariel_Tmp,0,2,1,2398,377,3
#Alonso_Tmp,#Francisco_Tmp,0,2,1,2398,377,3
#Alonso_Tmp,#Gonzalo_Tmp,1,2,1,2398,377,3
#Alonso_Tmp,#Sebastian_Tmp,1,2,1,2398,377,3
#Antonio_Tmp,#Adrian_Tmp,0,2,1,2398,377,3
#Antonio_Tmp,#Ariel_Tmp,0,2,1,2398,377,3
#Antonio_Tmp,#Francisco_Tmp,0,2,1,2398,377,3
#Antonio_Tmp,#Gonzalo_Tmp,1,2,1,2398,377,3
#Antonio_Tmp,#Sebastian_Tmp,1,2,1,2398,377,3
#Ariel_Tmp,#Adrian_Tmp,0,2,1,2398,377,3
#Ariel_Tmp,#Francisco_Tmp,0,2,1,2398,377,3
#Gonzalo_Tmp,#Adrian_Tmp,0,2,1,2398,377,3
#Gonzalo_Tmp,#Ariel_Tmp,0,2,1,2398,377,3
#Gonzalo_Tmp,#Francisco_Tmp,0,2,1,2398,377,3
#Gonzalo_Tmp,#Sebastian_Tmp,1,2,1,2398,377,3
#Sebastian_Tmp,#Adrian_Tmp,0,2,1,2398,377,3
#Sebastian_Tmp,#Ariel_Tmp,0,2,1,2398,377,3
#Sebastian_Tmp,#Francisco_Tmp,0,2,1,2398,377,3
#Caliban_Tmp,#Stephano_Tmp,0,2,2,1527,194,4
#Caliban_Tmp,#Trinculo_Tmp,0,2,2,1527,194,4
#Stephano_Tmp,#Trinculo_Tmp,0,2,2,1527,194,4
#Ferdinand_Tmp,#Miranda_Tmp,1,3,1,810,115,5
#Ferdinand_Tmp,#Prospero_Tmp,1,3,1,810,115,5
#Miranda_Tmp,#Prospero_Tmp,1,3,1,810,115,5
#Ariel_Tmp,#Caliban_Tmp,1,3,2,1137,166,6
#Ariel_Tmp,#Stephano_Tmp,0,3,2,1137,166,6
#Ariel_Tmp,#Trinculo_Tmp,0,3,2,1137,166,6
#Caliban_Tmp,#Stephano_Tmp,1,3,2,1137,166,6
#Caliban_Tmp,#Trinculo_Tmp,1,3,2,1137,166,6
#Stephano_Tmp,#Trinculo_Tmp,1,3,2,1137,166,6
#Adrian_Tmp,#Francisco_Tmp,1,3,3,909,133,7
#Adrian_Tmp,#SPIRITS_Tmp,0,3,3,909,133,7
#Alonso_Tmp,#Adrian_Tmp,1,3,3,909,133,7
#Alonso_Tmp,#Antonio_Tmp,2,3,3,909,133,7
#Alonso_Tmp,#Ariel_Tmp,1,3,3,909,133,7
#Alonso_Tmp,#Francisco_Tmp,1,3,3,909,133,7
#Alonso_Tmp,#Gonzalo_Tmp,2,3,3,909,133,7
#Alonso_Tmp,#Prospero_Tmp,0,3,3,909,133,7
#Alonso_Tmp,#SPIRITS_Tmp,0,3,3,909,133,7
#Alonso_Tmp,#Sebastian_Tmp,2,3,3,909,133,7
#Antonio_Tmp,#Adrian_Tmp,1,3,3,909,133,7
#Antonio_Tmp,#Ariel_Tmp,1,3,3,909,133,7
#Antonio_Tmp,#Francisco_Tmp,1,3,3,909,133,7
#Antonio_Tmp,#Gonzalo_Tmp,2,3,3,909,133,7
#Antonio_Tmp,#Prospero_Tmp,0,3,3,909,133,7
#Antonio_Tmp,#SPIRITS_Tmp,0,3,3,909,133,7
#Antonio_Tmp,#Sebastian_Tmp,2,3,3,909,133,7
#Ariel_Tmp,#Adrian_Tmp,1,3,3,909,133,7
#Ariel_Tmp,#Francisco_Tmp,1,3,3,909,133,7
#Ariel_Tmp,#Prospero_Tmp,1,3,3,909,133,7
#Ariel_Tmp,#SPIRITS_Tmp,0,3,3,909,133,7
#Francisco_Tmp,#SPIRITS_Tmp,0,3,3,909,133,7
#Gonzalo_Tmp,#Adrian_Tmp,1,3,3,909,133,7
#Gonzalo_Tmp,#Ariel_Tmp,1,3,3,909,133,7
#Gonzalo_Tmp,#Francisco_Tmp,1,3,3,909,133,7
#Gonzalo_Tmp,#Prospero_Tmp,0,3,3,909,133,7
#Gonzalo_Tmp,#SPIRITS_Tmp,0,3,3,909,133,7
#Gonzalo_Tmp,#Sebastian_Tmp,2,3,3,909,133,7
#Prospero_Tmp,#Adrian_Tmp,0,3,3,909,133,7
#Prospero_Tmp,#Francisco_Tmp,0,3,3,909,133,7
#Prospero_Tmp,#SPIRITS_Tmp,0,3,3,909,133,7
#Sebastian_Tmp,#Adrian_Tmp,1,3,3,909,133,7
#Sebastian_Tmp,#Ariel_Tmp,1,3,3,909,133,7
#Sebastian_Tmp,#Francisco_Tmp,1,3,3,909,133,7
#Sebastian_Tmp,#Prospero_Tmp,0,3,3,909,133,7
#Sebastian_Tmp,#SPIRITS_Tmp,0,3,3,909,133,7
#Ariel_Tmp,#Caliban_Tmp,2,4,1,2001,295,8
#Ariel_Tmp,#Miranda_Tmp,1,4,1,2001,295,8
#Ariel_Tmp,#Prospero_Tmp,2,4,1,2001,295,8
#Ariel_Tmp,#SPIRITS.Ceres_Tmp,0,4,1,2001,295,8
#Ariel_Tmp,#SPIRITS.Iris_Tmp,0,4,1,2001,295,8
#Ariel_Tmp,#SPIRITS.Juno_Tmp,0,4,1,2001,295,8
#Ariel_Tmp,#SPIRITS.NYMPHS_Tmp,0,4,1,2001,295,8
#Ariel_Tmp,#SPIRITS.REAPERS_Tmp,0,4,1,2001,295,8
#Ariel_Tmp,#SPIRITS_Tmp,1,4,1,2001,295,8
#Ariel_Tmp,#Stephano_Tmp,1,4,1,2001,295,8
#Ariel_Tmp,#Trinculo_Tmp,1,4,1,2001,295,8
#Caliban_Tmp,#Miranda_Tmp,1,4,1,2001,295,8
#Caliban_Tmp,#Prospero_Tmp,1,4,1,2001,295,8
#Caliban_Tmp,#SPIRITS.Ceres_Tmp,0,4,1,2001,295,8
#Caliban_Tmp,#SPIRITS.Iris_Tmp,0,4,1,2001,295,8
#Caliban_Tmp,#SPIRITS.Juno_Tmp,0,4,1,2001,295,8
#Caliban_Tmp,#SPIRITS.NYMPHS_Tmp,0,4,1,2001,295,8
#Caliban_Tmp,#SPIRITS.REAPERS_Tmp,0,4,1,2001,295,8
#Caliban_Tmp,#SPIRITS_Tmp,0,4,1,2001,295,8
#Caliban_Tmp,#Stephano_Tmp,2,4,1,2001,295,8
#Caliban_Tmp,#Trinculo_Tmp,2,4,1,2001,295,8
#Ferdinand_Tmp,#Ariel_Tmp,1,4,1,2001,295,8
#Ferdinand_Tmp,#Caliban_Tmp,1,4,1,2001,295,8
#Ferdinand_Tmp,#Miranda_Tmp,2,4,1,2001,295,8
#Ferdinand_Tmp,#Prospero_Tmp,2,4,1,2001,295,8
#Ferdinand_Tmp,#SPIRITS.Ceres_Tmp,0,4,1,2001,295,8
#Ferdinand_Tmp,#SPIRITS.Iris_Tmp,0,4,1,2001,295,8
#Ferdinand_Tmp,#SPIRITS.Juno_Tmp,0,4,1,2001,295,8
#Ferdinand_Tmp,#SPIRITS.NYMPHS_Tmp,0,4,1,2001,295,8
#Ferdinand_Tmp,#SPIRITS.REAPERS_Tmp,0,4,1,2001,295,8
