act,scene,stagegroup,node,n_tokens_speaker,n_lines_speaker,n_tokens_onstage,n_lines_onstage
1,1,1,#HenryIV_1H4,574,75,803,107
1,1,1,#Westmoreland_1H4,229,32,803,107
1,2,2,#Falstaff_1H4,548,65,894,111
1,2,2,#HenryV_H5,346,46,894,111
1,2,3,#Falstaff_1H4,160,22,403,55
1,2,3,#HenryV_H5,79,12,403,55
1,2,3,#Poins_1H4,164,21,403,55
1,2,4,#HenryV_H5,64,8,292,35
1,2,4,#Poins_1H4,228,27,292,35
1,2,5,#HenryV_H5,178,23,178,23
1,3,6,#HenryIV_1H4,126,16,159,21
1,3,6,#Northumberland_R2,2,1,159,21
1,3,6,#Worcester_1H4,31,4,159,21
1,3,7,#Blunt_1H4,54,7,766,105
1,3,7,#HenryIV_1H4,213,28,766,105
1,3,7,#Hotspur_R2,452,63,766,105
1,3,7,#Northumberland_R2,47,7,766,105
1,3,8,#Hotspur_R2,36,4,48,6
1,3,8,#Northumberland_R2,12,2,48,6
1,3,9,#Hotspur_R2,798,106,1323,181
1,3,9,#Northumberland_R2,109,16,1323,181
1,3,9,#Worcester_1H4,416,59,1323,181
2,1,10,#TRAVELERS.CARRIERS.1_1H4,27,4,27,4
2,1,11,#Ostler_1H4,2,1,26,4
2,1,11,#TRAVELERS.CARRIERS.1_1H4,24,3,26,4
2,1,12,#TRAVELERS.CARRIERS.1_1H4,104,13,198,26
2,1,12,#TRAVELERS.CARRIERS.2_1H4,94,13,198,26
2,1,13,#Gadshill_1H4,35,7,101,17
2,1,13,#TRAVELERS.CARRIERS.1_1H4,20,3,101,17
2,1,13,#TRAVELERS.CARRIERS.2_1H4,46,7,101,17
2,1,14,#Gadshill_1H4,3,1,3,1
2,1,15,#Chamberlain_1H4,149,19,419,51
2,1,15,#Gadshill_1H4,270,32,419,51
2,2,16,#HenryV_H5,2,1,17,3
2,2,16,#Poins_1H4,15,2,17,3
2,2,17,#Falstaff_1H4,9,2,33,6
2,2,17,#HenryV_H5,24,4,33,6
2,2,18,#Falstaff_1H4,189,21,189,21
2,2,19,#Falstaff_1H4,114,14,154,20
2,2,19,#HenryV_H5,40,6,154,20
2,2,20,#Bardolph_1H4,2,1,171,28
2,2,20,#Falstaff_1H4,49,9,171,28
2,2,20,#Gadshill_1H4,34,6,171,28
2,2,20,#HenryV_H5,46,6,171,28
2,2,20,#Peto_1H4,6,1,171,28
2,2,20,#Poins_1H4,34,5,171,28
2,2,21,#Falstaff_1H4,15,2,15,2
2,2,22,#Bardolph_1H4,1,1,90,16
2,2,22,#Falstaff_1H4,59,10,90,16
2,2,22,#Gadshill_1H4,1,1,90,16
2,2,22,#Peto_1H4,1,1,90,16
2,2,22,#TRAVELERS.CARRIERS_1H4,3,1,90,16
2,2,22,#TRAVELERS.GENTLEMEN.0.1_1H4,19,3,90,16
2,2,22,#TRAVELERS.GENTLEMEN_1H4,12,3,90,16
2,2,23,#HenryV_H5,36,4,42,5
2,2,23,#Poins_1H4,6,1,42,5
2,2,24,#Falstaff_1H4,38,5,41,7
2,2,24,#HenryV_H5,2,1,41,7
2,2,24,#Poins_1H4,1,1,41,7
2,2,25,#HenryV_H5,58,8,63,9
2,2,25,#Poins_1H4,5,1,63,9
2,3,26,#Hotspur_R2,345,36,345,36
2,3,27,#Hotspur_R2,13,3,240,32
2,3,27,#LadyPercy_1H4,227,29,240,32
2,3,28,#Hotspur_R2,45,6,64,9
2,3,28,#SERVANTS.HOTSPUR.1_1H4,19,3,64,9
2,3,29,#Hotspur_R2,203,28,342,47
2,3,29,#LadyPercy_1H4,139,19,342,47
2,4,30,#HenryV_H5,311,33,315,34
2,4,30,#Poins_1H4,4,1,315,34
2,4,31,#HenryV_H5,3,1,5,3
2,4,31,#Poins_1H4,2,2,5,3
2,4,32,#DRAWERS.Francis_1H4,80,16,244,45
2,4,32,#HenryV_H5,159,24,244,45
2,4,32,#Poins_1H4,5,5,244,45
2,4,33,#Vintner_1H4,14,2,14,2
2,4,34,#HenryV_H5,9,2,28,4
2,4,34,#Vintner_1H4,19,2,28,4
2,4,35,#HenryV_H5,46,7,74,11
2,4,35,#Poins_1H4,28,4,74,11
