node1,node2,key,act,scene,stagegroup,n_tokens,n_lines,edge_index
#LordBardolph_2H4,#Porter_2H4,0,1,1,3,44,7,3
#LordBardolph_2H4,#Northumberland_R2,0,1,1,4,4,1,4
#LordBardolph_2H4,#Porter_2H4,1,1,1,4,4,1,4
#Porter_2H4,#Northumberland_R2,0,1,1,4,4,1,4
#LordBardolph_2H4,#Northumberland_R2,1,1,1,5,170,24,5
#LordBardolph_2H4,#Northumberland_R2,2,1,1,6,245,35,6
#LordBardolph_2H4,#Travers_2H4,0,1,1,6,245,35,6
#Northumberland_R2,#Travers_2H4,0,1,1,6,245,35,6
#LordBardolph_2H4,#Morton_2H4,0,1,1,7,1281,167,7
#LordBardolph_2H4,#Northumberland_R2,3,1,1,7,1281,167,7
#LordBardolph_2H4,#Travers_2H4,1,1,1,7,1281,167,7
#Northumberland_R2,#Morton_2H4,0,1,1,7,1281,167,7
#Northumberland_R2,#Travers_2H4,1,1,1,7,1281,167,7
#Travers_2H4,#Morton_2H4,0,1,1,7,1281,167,7
#Falstaff_1H4,#SERVANTS.FALSTAFF.1_2H4,0,1,2,8,517,55,8
#ChiefJustice_2H4,#SERVANTS.CHIEFJUSTICE.1_2H4,0,1,2,9,1455,178,9
#Falstaff_1H4,#ChiefJustice_2H4,0,1,2,9,1455,178,9
#Falstaff_1H4,#SERVANTS.CHIEFJUSTICE.1_2H4,0,1,2,9,1455,178,9
#Falstaff_1H4,#SERVANTS.FALSTAFF.1_2H4,1,1,2,9,1455,178,9
#SERVANTS.FALSTAFF.1_2H4,#ChiefJustice_2H4,0,1,2,9,1455,178,9
#SERVANTS.FALSTAFF.1_2H4,#SERVANTS.CHIEFJUSTICE.1_2H4,0,1,2,9,1455,178,9
#Falstaff_1H4,#SERVANTS.FALSTAFF.1_2H4,2,1,2,10,132,17,10
#Archbishop_1H4,#Hastings_2H4,0,1,3,12,846,116,12
#Archbishop_1H4,#Mowbray_2H4,0,1,3,12,846,116,12
#Hastings_2H4,#Mowbray_2H4,0,1,3,12,846,116,12
#LordBardolph_2H4,#Archbishop_1H4,0,1,3,12,846,116,12
#LordBardolph_2H4,#Hastings_2H4,0,1,3,12,846,116,12
#LordBardolph_2H4,#Mowbray_2H4,0,1,3,12,846,116,12
#MistressQuickly_1H4,#OFFICERS.Fang_2H4,0,2,1,13,331,41,13
#MistressQuickly_1H4,#OFFICERS.Snare_2H4,0,2,1,13,331,41,13
#OFFICERS.Fang_2H4,#OFFICERS.Snare_2H4,0,2,1,13,331,41,13
#Falstaff_1H4,#Bardolph_1H4,0,2,1,14,121,20,14
#Falstaff_1H4,#MistressQuickly_1H4,0,2,1,14,121,20,14
#Falstaff_1H4,#OFFICERS.Fang_2H4,0,2,1,14,121,20,14
