node1,node2,n_lines,n_tokens
#Chorus_2H4,0.00.0001,42,297
#LordBardolph_2H4,1.01.0002,1,6
#LordBardolph_2H4,1.01.0003,7,44
#Porter_2H4,1.01.0003,7,44
#LordBardolph_2H4,1.01.0004,1,4
#Northumberland_R2,1.01.0004,1,4
#Porter_2H4,1.01.0004,1,4
#LordBardolph_2H4,1.01.0005,24,170
#Northumberland_R2,1.01.0005,24,170
#LordBardolph_2H4,1.01.0006,35,245
#Northumberland_R2,1.01.0006,35,245
#Travers_2H4,1.01.0006,35,245
#LordBardolph_2H4,1.01.0007,167,1281
#Morton_2H4,1.01.0007,167,1281
#Northumberland_R2,1.01.0007,167,1281
#Travers_2H4,1.01.0007,167,1281
#Falstaff_1H4,1.02.0008,55,517
#SERVANTS.FALSTAFF.1_2H4,1.02.0008,55,517
#ChiefJustice_2H4,1.02.0009,178,1455
#Falstaff_1H4,1.02.0009,178,1455
#SERVANTS.CHIEFJUSTICE.1_2H4,1.02.0009,178,1455
#SERVANTS.FALSTAFF.1_2H4,1.02.0009,178,1455
#Falstaff_1H4,1.02.0010,17,132
#SERVANTS.FALSTAFF.1_2H4,1.02.0010,17,132
#Falstaff_1H4,1.02.0011,7,60
#Archbishop_1H4,1.03.0012,116,846
#Hastings_2H4,1.03.0012,116,846
#LordBardolph_2H4,1.03.0012,116,846
#Mowbray_2H4,1.03.0012,116,846
#MistressQuickly_1H4,2.01.0013,41,331
#OFFICERS.Fang_2H4,2.01.0013,41,331
#OFFICERS.Snare_2H4,2.01.0013,41,331
#Bardolph_1H4,2.01.0014,20,121
#Falstaff_1H4,2.01.0014,20,121
#MistressQuickly_1H4,2.01.0014,20,121
#OFFICERS.Fang_2H4,2.01.0014,20,121
#OFFICERS.Snare_2H4,2.01.0014,20,121
#SERVANTS.FALSTAFF.1_2H4,2.01.0014,20,121
#Bardolph_1H4,2.01.0015,77,637
#ChiefJustice_2H4,2.01.0015,77,637
#Falstaff_1H4,2.01.0015,77,637
#MistressQuickly_1H4,2.01.0015,77,637
#OFFICERS.Fang_2H4,2.01.0015,77,637
#OFFICERS.Snare_2H4,2.01.0015,77,637
#OFFICERS_2H4,2.01.0015,77,637
#SERVANTS.FALSTAFF.1_2H4,2.01.0015,77,637
#Bardolph_1H4,2.01.0016,33,242
#ChiefJustice_2H4,2.01.0016,33,242
#Falstaff_1H4,2.01.0016,33,242
#MESSENGERS.Gower_2H4,2.01.0016,33,242
#MistressQuickly_1H4,2.01.0016,33,242
#OFFICERS.Fang_2H4,2.01.0016,33,242
#OFFICERS.Snare_2H4,2.01.0016,33,242
#OFFICERS_2H4,2.01.0016,33,242
#SERVANTS.FALSTAFF.1_2H4,2.01.0016,33,242
#ChiefJustice_2H4,2.01.0017,31,185
#Falstaff_1H4,2.01.0017,31,185
#MESSENGERS.Gower_2H4,2.01.0017,31,185
#OFFICERS_2H4,2.01.0017,31,185
#HenryV_H5,2.02.0018,67,570
#Poins_1H4,2.02.0018,67,570
#Bardolph_1H4,2.02.0019,98,683
