act,scene,stagegroup,node,n_tokens_speaker,n_lines_speaker,n_tokens_onstage,n_lines_onstage
1,1,1,#Bedford_H5,158,21,434,57
1,1,1,#CardinalBeaufort_1H6,73,9,434,57
1,1,1,#Exeter_H5,75,11,434,57
1,1,1,#Gloucester_2H4,128,16,434,57
1,1,2,#Bedford_H5,27,3,185,26
1,1,2,#Exeter_H5,8,1,185,26
1,1,2,#Gloucester_2H4,24,4,185,26
1,1,2,#MESSENGERS.ENGLISH.1_1H6,126,18,185,26
1,1,3,#Bedford_H5,37,5,52,7
1,1,3,#Exeter_H5,15,2,52,7
1,1,4,#MESSENGERS.ENGLISH.2_1H6,54,7,54,7
1,1,5,#Bedford_H5,20,3,54,7
1,1,5,#Exeter_H5,16,2,54,7
1,1,5,#Gloucester_2H4,18,2,54,7
1,1,6,#Bedford_H5,105,13,450,60
1,1,6,#CardinalBeaufort_1H6,7,1,450,60
1,1,6,#MESSENGERS.ENGLISH.3_1H6,338,46,450,60
1,1,7,#Bedford_H5,14,2,35,5
1,1,7,#Exeter_H5,21,3,35,5
1,1,8,#Gloucester_2H4,24,3,24,3
1,1,9,#Exeter_H5,22,3,22,3
1,1,10,#CardinalBeaufort_1H6,39,5,39,5
1,2,11,#Alanson_1H6,32,4,171,21
1,2,11,#Charles_1H6,99,12,171,21
1,2,11,#Reignier_1H6,40,5,171,21
1,2,12,#Alanson_1H6,57,9,181,24
1,2,12,#Charles_1H6,60,7,181,24
1,2,12,#Reignier_1H6,64,8,181,24
1,2,13,#Bastard_1H6,103,13,114,15
1,2,13,#Charles_1H6,11,2,114,15
1,2,14,#Charles_1H6,32,4,32,4
1,2,15,#Pucelle_1H6,51,6,69,8
1,2,15,#Reignier_1H6,18,2,69,8
1,2,16,#Charles_1H6,115,15,356,47
1,2,16,#Pucelle_1H6,241,32,356,47
1,2,17,#Alanson_1H6,44,6,256,34
1,2,17,#Charles_1H6,69,9,256,34
1,2,17,#Pucelle_1H6,94,13,256,34
1,2,17,#Reignier_1H6,49,6,256,34
1,3,18,#Gloucester_2H4,33,4,33,4
1,3,19,#WARDERS.1_1H6,6,1,6,1
1,3,20,#SERVANTS.GLOUCESTER.0.1_1H6,7,1,7,1
1,3,21,#Gloucester_2H4,33,4,65,8
1,3,21,#SERVANTS.GLOUCESTER.0.1_1H6,7,1,65,8
1,3,21,#WARDERS.1_1H6,16,2,65,8
1,3,21,#WARDERS.2_1H6,9,1,65,8
1,3,22,#Gloucester_2H4,54,7,110,14
1,3,22,#SERVANTS.GLOUCESTER_1H6,18,2,110,14
1,3,22,#Woodville_1H6,38,5,110,14
1,3,23,#CardinalBeaufort_1H6,64,8,229,29
1,3,23,#Gloucester_2H4,165,21,229,29
1,3,24,#CardinalBeaufort_1H6,50,7,118,16
1,3,24,#Gloucester_2H4,33,4,118,16
