node1,node2,n_lines,n_tokens
#COMMONERS.Carpenter_JC,1.01,80,587
#COMMONERS.Cobbler_JC,1.01,80,587
#COMMONERS_JC,1.01,80,587
#Flavius_JC,1.01,80,587
#Marullus_JC,1.01,80,587
#Antony_JC,1.02,334,2576
#Brutus_JC,1.02,334,2576
#COMMONERS_JC,1.02,334,2576
#Caesar_JC,1.02,334,2576
#Calphurnia_JC,1.02,334,2576
#Casca_JC,1.02,334,2576
#Cassius_JC,1.02,334,2576
#Cicero_JC,1.02,334,2576
#Decius_JC,1.02,334,2576
#Flavius_JC,1.02,334,2576
#Marullus_JC,1.02,334,2576
#Portia_JC,1.02,334,2576
#Soothsayer_JC,1.02,334,2576
#Casca_JC,1.03,169,1289
#Cassius_JC,1.03,169,1289
#Cicero_JC,1.03,169,1289
#Cinna_JC,1.03,169,1289
#Brutus_JC,2.01,363,2619
#Casca_JC,2.01,363,2619
#Cassius_JC,2.01,363,2619
#Cinna_JC,2.01,363,2619
#Decius_JC,2.01,363,2619
#Ligarius_JC,2.01,363,2619
#Lucius_JC,2.01,363,2619
#Metellus_JC,2.01,363,2619
#Portia_JC,2.01,363,2619
#Trebonius_JC,2.01,363,2619
#Antony_JC,2.02,137,1024
#Brutus_JC,2.02,137,1024
#Caesar_JC,2.02,137,1024
#Calphurnia_JC,2.02,137,1024
#Casca_JC,2.02,137,1024
#Cinna_JC,2.02,137,1024
#Decius_JC,2.02,137,1024
#Ligarius_JC,2.02,137,1024
#Metellus_JC,2.02,137,1024
#Publius_JC,2.02,137,1024
#SERVANTS.CAESAR.1_JC,2.02,137,1024
#Trebonius_JC,2.02,137,1024
#Artemidorus_JC,2.03,16,117
#Lucius_JC,2.04,54,383
#Portia_JC,2.04,54,383
#Soothsayer_JC,2.04,54,383
#Antony_JC,3.01,324,2295
#Artemidorus_JC,3.01,324,2295
#Brutus_JC,3.01,324,2295
#Caesar_JC,3.01,324,2295
#Casca_JC,3.01,324,2295
#Cassius_JC,3.01,324,2295
#Cinna_JC,3.01,324,2295
#Decius_JC,3.01,324,2295
#Lepidus_JC,3.01,324,2295
#Metellus_JC,3.01,324,2295
#PETITIONERS_JC,3.01,324,2295
#Popilius_JC,3.01,324,2295
#Publius_JC,3.01,324,2295
#SENATORS_JC,3.01,324,2295
#SERVANTS.ANTONY.1_JC,3.01,324,2295
#SERVANTS.OCTAVIUS.1_JC,3.01,324,2295
#Soothsayer_JC,3.01,324,2295
#Trebonius_JC,3.01,324,2295
#Antony_JC,3.02,287,2099
#Brutus_JC,3.02,287,2099
#Caesar_JC,3.02,287,2099
#Cassius_JC,3.02,287,2099
#PLEBEIANS.0.1_JC,3.02,287,2099
#PLEBEIANS.0.2_JC,3.02,287,2099
#PLEBEIANS.0.3_JC,3.02,287,2099
#PLEBEIANS.0.4_JC,3.02,287,2099
#PLEBEIANS.0_JC,3.02,287,2099
