node1,node2,key,act,scene,n_tokens,n_lines,edge_index
#Brakenbury_R3,#Clarence_3H6,0,1,1,1239,166,1
#Brakenbury_R3,#GUARDS_R3,0,1,1,1239,166,1
#Brakenbury_R3,#Hastings_3H6,0,1,1,1239,166,1
#Brakenbury_R3,#RichardIII_R3,0,1,1,1239,166,1
#Clarence_3H6,#GUARDS_R3,0,1,1,1239,166,1
#Clarence_3H6,#Hastings_3H6,0,1,1,1239,166,1
#Clarence_3H6,#RichardIII_R3,0,1,1,1239,166,1
#GUARDS_R3,#Hastings_3H6,0,1,1,1239,166,1
#GUARDS_R3,#RichardIII_R3,0,1,1,1239,166,1
#Hastings_3H6,#RichardIII_R3,0,1,1,1239,166,1
#GENTLEMEN.0.1_R3,#GENTLEMEN_R3,0,1,2,2058,284,2
#GENTLEMEN.0.1_R3,#HenryVI_1H6,0,1,2,2058,284,2
#GENTLEMEN.0.1_R3,#LadyAnne_R3,0,1,2,2058,284,2
#GENTLEMEN_R3,#HenryVI_1H6,0,1,2,2058,284,2
#GENTLEMEN_R3,#LadyAnne_R3,0,1,2,2058,284,2
#GUARDS_R3,#GENTLEMEN.0.1_R3,0,1,2,2058,284,2
#GUARDS_R3,#GENTLEMEN_R3,0,1,2,2058,284,2
#GUARDS_R3,#HenryVI_1H6,0,1,2,2058,284,2
#GUARDS_R3,#LadyAnne_R3,0,1,2,2058,284,2
#GUARDS_R3,#RichardIII_R3,1,1,2,2058,284,2
#HenryVI_1H6,#LadyAnne_R3,0,1,2,2058,284,2
#RichardIII_R3,#GENTLEMEN.0.1_R3,0,1,2,2058,284,2
#RichardIII_R3,#GENTLEMEN_R3,0,1,2,2058,284,2
#RichardIII_R3,#HenryVI_1H6,0,1,2,2058,284,2
#RichardIII_R3,#LadyAnne_R3,0,1,2,2058,284,2
#Buckingham_R3,#Catesby_R3,0,1,3,2849,377,3
#Buckingham_R3,#Dorset_R3,0,1,3,2849,377,3
#Buckingham_R3,#Grey_R3,0,1,3,2849,377,3
#Buckingham_R3,#MURDERERS.1_R3,0,1,3,2849,377,3
#Buckingham_R3,#MURDERERS.2_R3,0,1,3,2849,377,3
#Buckingham_R3,#QueenElizabeth_3H6,0,1,3,2849,377,3
#Buckingham_R3,#QueenMargaret_1H6,0,1,3,2849,377,3
#Buckingham_R3,#Rivers_3H6,0,1,3,2849,377,3
#Buckingham_R3,#Stanley_R3,0,1,3,2849,377,3
#Catesby_R3,#Dorset_R3,0,1,3,2849,377,3
#Catesby_R3,#Grey_R3,0,1,3,2849,377,3
#Catesby_R3,#MURDERERS.1_R3,0,1,3,2849,377,3
