act,scene,stagegroup,setting,speaker,onstage,n_tokens,n_lines
0,0,1,1,#Prologue_Tro,#Prologue_Tro,224,31
1,1,2,2,#Troilus_Tro,#Pandarus_Tro #Troilus_Tro,39,5
1,1,2,3,#Pandarus_Tro,#Pandarus_Tro #Troilus_Tro,6,1
1,1,2,4,#Troilus_Tro,#Pandarus_Tro #Troilus_Tro,45,6
1,1,2,5,#Pandarus_Tro,#Pandarus_Tro #Troilus_Tro,32,3
1,1,2,6,#Troilus_Tro,#Pandarus_Tro #Troilus_Tro,4,1
1,1,2,7,#Pandarus_Tro,#Pandarus_Tro #Troilus_Tro,9,2
1,1,2,8,#Troilus_Tro,#Pandarus_Tro #Troilus_Tro,4,1
1,1,2,9,#Pandarus_Tro,#Pandarus_Tro #Troilus_Tro,9,2
1,1,2,10,#Troilus_Tro,#Pandarus_Tro #Troilus_Tro,4,1
1,1,2,11,#Pandarus_Tro,#Pandarus_Tro #Troilus_Tro,39,4
1,1,2,12,#Troilus_Tro,#Pandarus_Tro #Troilus_Tro,39,6
1,1,2,13,#Pandarus_Tro,#Pandarus_Tro #Troilus_Tro,15,2
1,1,2,14,#Troilus_Tro,#Pandarus_Tro #Troilus_Tro,60,7
1,1,2,15,#Pandarus_Tro,#Pandarus_Tro #Troilus_Tro,58,7
1,1,2,16,#Troilus_Tro,#Pandarus_Tro #Troilus_Tro,134,16
1,1,2,17,#Pandarus_Tro,#Pandarus_Tro #Troilus_Tro,6,1
1,1,2,18,#Troilus_Tro,#Pandarus_Tro #Troilus_Tro,6,1
1,1,2,19,#Pandarus_Tro,#Pandarus_Tro #Troilus_Tro,33,3
1,1,2,20,#Troilus_Tro,#Pandarus_Tro #Troilus_Tro,5,1
1,1,2,21,#Pandarus_Tro,#Pandarus_Tro #Troilus_Tro,29,3
1,1,2,22,#Troilus_Tro,#Pandarus_Tro #Troilus_Tro,8,2
1,1,2,23,#Pandarus_Tro,#Pandarus_Tro #Troilus_Tro,48,5
1,1,2,24,#Troilus_Tro,#Pandarus_Tro #Troilus_Tro,6,1
1,1,2,25,#Pandarus_Tro,#Pandarus_Tro #Troilus_Tro,45,4
1,1,2,26,#Troilus_Tro,#Pandarus_Tro #Troilus_Tro,1,1
1,1,2,27,#Pandarus_Tro,#Pandarus_Tro #Troilus_Tro,2,1
1,1,2,28,#Troilus_Tro,#Pandarus_Tro #Troilus_Tro,2,1
1,1,2,29,#Pandarus_Tro,#Pandarus_Tro #Troilus_Tro,19,2
1,1,3,30,#Troilus_Tro,#Troilus_Tro,128,16
1,1,4,31,#Aeneas_Tro,#Aeneas_Tro #Troilus_Tro,7,1
1,1,4,32,#Troilus_Tro,#Aeneas_Tro #Troilus_Tro,22,3
1,1,4,33,#Aeneas_Tro,#Aeneas_Tro #Troilus_Tro,7,1
1,1,4,34,#Troilus_Tro,#Aeneas_Tro #Troilus_Tro,3,1
1,1,4,35,#Aeneas_Tro,#Aeneas_Tro #Troilus_Tro,3,1
1,1,4,36,#Troilus_Tro,#Aeneas_Tro #Troilus_Tro,15,2
1,1,4,37,#Aeneas_Tro,#Aeneas_Tro #Troilus_Tro,9,1
1,1,4,38,#Troilus_Tro,#Aeneas_Tro #Troilus_Tro,18,2
1,1,4,39,#Aeneas_Tro,#Aeneas_Tro #Troilus_Tro,4,1
1,1,4,40,#Troilus_Tro,#Aeneas_Tro #Troilus_Tro,5,1
1,2,5,41,#Cressida_Tro,#Alexander_Tro #Cressida_Tro,5,1
1,2,5,42,#Alexander_Tro,#Alexander_Tro #Cressida_Tro,4,1
1,2,5,43,#Cressida_Tro,#Alexander_Tro #Cressida_Tro,4,1
1,2,5,44,#Alexander_Tro,#Alexander_Tro #Cressida_Tro,71,10
1,2,5,45,#Cressida_Tro,#Alexander_Tro #Cressida_Tro,6,1
1,2,5,46,#Alexander_Tro,#Alexander_Tro #Cressida_Tro,21,3
1,2,5,47,#Cressida_Tro,#Alexander_Tro #Cressida_Tro,5,1
1,2,5,48,#Alexander_Tro,#Alexander_Tro #Cressida_Tro,12,2
1,2,5,49,#Cressida_Tro,#Alexander_Tro #Cressida_Tro,13,2
1,2,5,50,#Alexander_Tro,#Alexander_Tro #Cressida_Tro,114,12
1,2,5,51,#Cressida_Tro,#Alexander_Tro #Cressida_Tro,12,2
1,2,5,52,#Alexander_Tro,#Alexander_Tro #Cressida_Tro,26,4
1,2,6,53,#Cressida_Tro,#Alexander_Tro #Cressida_Tro #Pandarus_Tro,3,1
1,2,6,54,#Alexander_Tro,#Alexander_Tro #Cressida_Tro #Pandarus_Tro,4,1
1,2,6,55,#Cressida_Tro,#Alexander_Tro #Cressida_Tro #Pandarus_Tro,4,1
1,2,6,56,#Alexander_Tro,#Alexander_Tro #Cressida_Tro #Pandarus_Tro,7,1
1,2,6,57,#Pandarus_Tro,#Alexander_Tro #Cressida_Tro #Pandarus_Tro,4,1
1,2,6,58,#Cressida_Tro,#Alexander_Tro #Cressida_Tro #Pandarus_Tro,4,1
