act,scene,stagegroup,speaker,onstage,n_tokens,n_lines
1,1,1,#Jeweler_Tim,#Jeweler_Tim #Merchant_Tim #Painter_Tim #Poet_Tim,26,4
1,1,1,#Merchant_Tim,#Jeweler_Tim #Merchant_Tim #Painter_Tim #Poet_Tim,35,6
1,1,1,#Painter_Tim,#Jeweler_Tim #Merchant_Tim #Painter_Tim #Poet_Tim,60,10
1,1,1,#Poet_Tim,#Jeweler_Tim #Merchant_Tim #Painter_Tim #Poet_Tim,181,27
1,1,2,#Painter_Tim,#Jeweler_Tim #Merchant_Tim #Painter_Tim #Poet_Tim #SENATORS_Tim,99,18
1,1,2,#Poet_Tim,#Jeweler_Tim #Merchant_Tim #Painter_Tim #Poet_Tim #SENATORS_Tim,332,45
1,1,3,#MESSENGERS.X.1_Tim,#Jeweler_Tim #MESSENGERS.X.1_Tim #Merchant_Tim #Painter_Tim #Poet_Tim #SENATORS_Tim #SERVANTS.TIMON.Lucilius_Tim #SERVANTS.TIMON_Tim #Timon_Tim,43,7
1,1,3,#Timon_Tim,#Jeweler_Tim #MESSENGERS.X.1_Tim #Merchant_Tim #Painter_Tim #Poet_Tim #SENATORS_Tim #SERVANTS.TIMON.Lucilius_Tim #SERVANTS.TIMON_Tim #Timon_Tim,79,10
1,1,4,#OldMan_Tim,#Jeweler_Tim #Merchant_Tim #OldMan_Tim #Painter_Tim #Poet_Tim #SENATORS_Tim #SERVANTS.TIMON.Lucilius_Tim #SERVANTS.TIMON_Tim #Timon_Tim,207,29
1,1,4,#SERVANTS.TIMON.Lucilius_Tim,#Jeweler_Tim #Merchant_Tim #OldMan_Tim #Painter_Tim #Poet_Tim #SENATORS_Tim #SERVANTS.TIMON.Lucilius_Tim #SERVANTS.TIMON_Tim #Timon_Tim,35,5
1,1,4,#Timon_Tim,#Jeweler_Tim #Merchant_Tim #OldMan_Tim #Painter_Tim #Poet_Tim #SENATORS_Tim #SERVANTS.TIMON.Lucilius_Tim #SERVANTS.TIMON_Tim #Timon_Tim,92,15
1,1,5,#Jeweler_Tim,#Jeweler_Tim #Merchant_Tim #Painter_Tim #Poet_Tim #SENATORS_Tim #SERVANTS.TIMON_Tim #Timon_Tim,43,6
1,1,5,#Merchant_Tim,#Jeweler_Tim #Merchant_Tim #Painter_Tim #Poet_Tim #SENATORS_Tim #SERVANTS.TIMON_Tim #Timon_Tim,15,2
1,1,5,#Painter_Tim,#Jeweler_Tim #Merchant_Tim #Painter_Tim #Poet_Tim #SENATORS_Tim #SERVANTS.TIMON_Tim #Timon_Tim,16,3
1,1,5,#Poet_Tim,#Jeweler_Tim #Merchant_Tim #Painter_Tim #Poet_Tim #SENATORS_Tim #SERVANTS.TIMON_Tim #Timon_Tim,8,1
1,1,5,#Timon_Tim,#Jeweler_Tim #Merchant_Tim #Painter_Tim #Poet_Tim #SENATORS_Tim #SERVANTS.TIMON_Tim #Timon_Tim,110,16
1,1,6,#Apemantus_Tim,#Apemantus_Tim #Jeweler_Tim #Merchant_Tim #Painter_Tim #Poet_Tim #SENATORS_Tim #SERVANTS.TIMON_Tim #Timon_Tim,237,39
1,1,6,#Jeweler_Tim,#Apemantus_Tim #Jeweler_Tim #Merchant_Tim #Painter_Tim #Poet_Tim #SENATORS_Tim #SERVANTS.TIMON_Tim #Timon_Tim,9,2
1,1,6,#Merchant_Tim,#Apemantus_Tim #Jeweler_Tim #Merchant_Tim #Painter_Tim #Poet_Tim #SENATORS_Tim #SERVANTS.TIMON_Tim #Timon_Tim,13,3
1,1,6,#Painter_Tim,#Apemantus_Tim #Jeweler_Tim #Merchant_Tim #Painter_Tim #Poet_Tim #SENATORS_Tim #SERVANTS.TIMON_Tim #Timon_Tim,3,1
1,1,6,#Poet_Tim,#Apemantus_Tim #Jeweler_Tim #Merchant_Tim #Painter_Tim #Poet_Tim #SENATORS_Tim #SERVANTS.TIMON_Tim #Timon_Tim,17,5
1,1,6,#Timon_Tim,#Apemantus_Tim #Jeweler_Tim #Merchant_Tim #Painter_Tim #Poet_Tim #SENATORS_Tim #SERVANTS.TIMON_Tim #Timon_Tim,89,18
1,1,7,#MESSENGERS.X.2_Tim,#Apemantus_Tim #Jeweler_Tim #MESSENGERS.X.2_Tim #Merchant_Tim #Painter_Tim #Poet_Tim #SENATORS_Tim #SERVANTS.TIMON_Tim #Timon_Tim,9,2
1,1,7,#Timon_Tim,#Apemantus_Tim #Jeweler_Tim #MESSENGERS.X.2_Tim #Merchant_Tim #Painter_Tim #Poet_Tim #SENATORS_Tim #SERVANTS.TIMON_Tim #Timon_Tim,11,2
1,1,8,#Timon_Tim,#Apemantus_Tim #Jeweler_Tim #Merchant_Tim #Painter_Tim #Poet_Tim #SENATORS_Tim #SERVANTS.TIMON_Tim #Timon_Tim,28,3
1,1,9,#Alcibiades_Tim,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #Apemantus_Tim #Jeweler_Tim #Merchant_Tim #Painter_Tim #Poet_Tim #SENATORS_Tim #SERVANTS.TIMON_Tim #Timon_Tim,14,2
1,1,9,#Apemantus_Tim,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #Apemantus_Tim #Jeweler_Tim #Merchant_Tim #Painter_Tim #Poet_Tim #SENATORS_Tim #SERVANTS.TIMON_Tim #Timon_Tim,34,6
1,1,9,#Timon_Tim,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #Apemantus_Tim #Jeweler_Tim #Merchant_Tim #Painter_Tim #Poet_Tim #SENATORS_Tim #SERVANTS.TIMON_Tim #Timon_Tim,22,4
1,1,10,#Apemantus_Tim,#Apemantus_Tim #LORDS.0.1_Tim #LORDS_Tim,12,2
1,1,10,#LORDS.0.1_Tim,#Apemantus_Tim #LORDS.0.1_Tim #LORDS_Tim,11,2
1,1,11,#Apemantus_Tim,#Apemantus_Tim #LORDS.0.1_Tim #LORDS.0.2_Tim #LORDS_Tim,57,7
1,1,11,#LORDS.0.1_Tim,#Apemantus_Tim #LORDS.0.1_Tim #LORDS.0.2_Tim #LORDS_Tim,2,1
1,1,11,#LORDS.0.2_Tim,#Apemantus_Tim #LORDS.0.1_Tim #LORDS.0.2_Tim #LORDS_Tim,23,4
1,1,12,#LORDS.0.1_Tim,#LORDS.0.1_Tim #LORDS.0.2_Tim #LORDS_Tim,29,5
1,1,12,#LORDS.0.2_Tim,#LORDS.0.1_Tim #LORDS.0.2_Tim #LORDS_Tim,49,7
1,2,13,#FRIENDS.Ventidius_Tim,#ATTENDANTS.TIMON_Tim #Alcibiades_Tim #Apemantus_Tim #FRIENDS.Lucius_Tim #FRIENDS.Ventidius_Tim #Flavius_Tim #LORDS_Tim #SENATORS_Tim #Timon_Tim,59,9
1,2,13,#Timon_Tim,#ATTENDANTS.TIMON_Tim #Alcibiades_Tim #Apemantus_Tim #FRIENDS.Lucius_Tim #FRIENDS.Ventidius_Tim #Flavius_Tim #LORDS_Tim #SENATORS_Tim #Timon_Tim,93,12
1,2,14,#Apemantus_Tim,#ATTENDANTS.TIMON_Tim #Alcibiades_Tim #Apemantus_Tim #FRIENDS.Lucius_Tim #FRIENDS.Ventidius_Tim #Flavius_Tim #LORDS.0.1_Tim #LORDS_Tim #SENATORS_Tim #Timon_Tim,185,23
1,2,14,#LORDS.0.1_Tim,#ATTENDANTS.TIMON_Tim #Alcibiades_Tim #Apemantus_Tim #FRIENDS.Lucius_Tim #FRIENDS.Ventidius_Tim #Flavius_Tim #LORDS.0.1_Tim #LORDS_Tim #SENATORS_Tim #Timon_Tim,7,1
1,2,14,#Timon_Tim,#ATTENDANTS.TIMON_Tim #Alcibiades_Tim #Apemantus_Tim #FRIENDS.Lucius_Tim #FRIENDS.Ventidius_Tim #Flavius_Tim #LORDS.0.1_Tim #LORDS_Tim #SENATORS_Tim #Timon_Tim,94,11
1,2,15,#Alcibiades_Tim,#ATTENDANTS.TIMON_Tim #Alcibiades_Tim #Apemantus_Tim #FRIENDS.Lucius_Tim #FRIENDS.Ventidius_Tim #Flavius_Tim #LORDS.0.1_Tim #LORDS.0.2_Tim #LORDS_Tim #SENATORS_Tim #Timon_Tim,31,4
1,2,15,#Apemantus_Tim,#ATTENDANTS.TIMON_Tim #Alcibiades_Tim #Apemantus_Tim #FRIENDS.Lucius_Tim #FRIENDS.Ventidius_Tim #Flavius_Tim #LORDS.0.1_Tim #LORDS.0.2_Tim #LORDS_Tim #SENATORS_Tim #Timon_Tim,169,24
1,2,15,#LORDS.0.1_Tim,#ATTENDANTS.TIMON_Tim #Alcibiades_Tim #Apemantus_Tim #FRIENDS.Lucius_Tim #FRIENDS.Ventidius_Tim #Flavius_Tim #LORDS.0.1_Tim #LORDS.0.2_Tim #LORDS_Tim #SENATORS_Tim #Timon_Tim,30,4
1,2,15,#LORDS.0.2_Tim,#ATTENDANTS.TIMON_Tim #Alcibiades_Tim #Apemantus_Tim #FRIENDS.Lucius_Tim #FRIENDS.Ventidius_Tim #Flavius_Tim #LORDS.0.1_Tim #LORDS.0.2_Tim #LORDS_Tim #SENATORS_Tim #Timon_Tim,25,3
1,2,15,#Timon_Tim,#ATTENDANTS.TIMON_Tim #Alcibiades_Tim #Apemantus_Tim #FRIENDS.Lucius_Tim #FRIENDS.Ventidius_Tim #Flavius_Tim #LORDS.0.1_Tim #LORDS.0.2_Tim #LORDS_Tim #SENATORS_Tim #Timon_Tim,215,24
1,2,16,#Apemantus_Tim,#ATTENDANTS.TIMON_Tim #Alcibiades_Tim #Apemantus_Tim #FRIENDS.Lucius_Tim #FRIENDS.Ventidius_Tim #Flavius_Tim #LORDS.0.1_Tim #LORDS.0.2_Tim #LORDS.0.3_Tim #LORDS_Tim #SENATORS_Tim #Timon_Tim,1,1
1,2,16,#LORDS.0.3_Tim,#ATTENDANTS.TIMON_Tim #Alcibiades_Tim #Apemantus_Tim #FRIENDS.Lucius_Tim #FRIENDS.Ventidius_Tim #Flavius_Tim #LORDS.0.1_Tim #LORDS.0.2_Tim #LORDS.0.3_Tim #LORDS_Tim #SENATORS_Tim #Timon_Tim,9,1
1,2,16,#Timon_Tim,#ATTENDANTS.TIMON_Tim #Alcibiades_Tim #Apemantus_Tim #FRIENDS.Lucius_Tim #FRIENDS.Ventidius_Tim #Flavius_Tim #LORDS.0.1_Tim #LORDS.0.2_Tim #LORDS.0.3_Tim #LORDS_Tim #SENATORS_Tim #Timon_Tim,4,1
1,2,17,#SERVANTS.TIMON.X.1_Tim,#ATTENDANTS.TIMON_Tim #Alcibiades_Tim #Apemantus_Tim #FRIENDS.Lucius_Tim #FRIENDS.Ventidius_Tim #Flavius_Tim #LORDS.0.1_Tim #LORDS.0.2_Tim #LORDS.0.3_Tim #LORDS_Tim #SENATORS_Tim #SERVANTS.TIMON.X.1_Tim #Timon_Tim,28,4
1,2,17,#Timon_Tim,#ATTENDANTS.TIMON_Tim #Alcibiades_Tim #Apemantus_Tim #FRIENDS.Lucius_Tim #FRIENDS.Ventidius_Tim #Flavius_Tim #LORDS.0.1_Tim #LORDS.0.2_Tim #LORDS.0.3_Tim #LORDS_Tim #SENATORS_Tim #SERVANTS.TIMON.X.1_Tim #Timon_Tim,13,3
1,2,18,#Cupid_Tim,#ATTENDANTS.TIMON_Tim #Alcibiades_Tim #Apemantus_Tim #Cupid_Tim #FRIENDS.Lucius_Tim #FRIENDS.Ventidius_Tim #Flavius_Tim #LORDS.0.1_Tim #LORDS.0.2_Tim #LORDS.0.3_Tim #LORDS_Tim #SENATORS_Tim #Timon_Tim,47,6
1,2,18,#FRIENDS.Lucius_Tim,#ATTENDANTS.TIMON_Tim #Alcibiades_Tim #Apemantus_Tim #Cupid_Tim #FRIENDS.Lucius_Tim #FRIENDS.Ventidius_Tim #Flavius_Tim #LORDS.0.1_Tim #LORDS.0.2_Tim #LORDS.0.3_Tim #LORDS_Tim #SENATORS_Tim #Timon_Tim,8,1
1,2,18,#Timon_Tim,#ATTENDANTS.TIMON_Tim #Alcibiades_Tim #Apemantus_Tim #Cupid_Tim #FRIENDS.Lucius_Tim #FRIENDS.Ventidius_Tim #Flavius_Tim #LORDS.0.1_Tim #LORDS.0.2_Tim #LORDS.0.3_Tim #LORDS_Tim #SENATORS_Tim #Timon_Tim,12,2
1,2,19,#Apemantus_Tim,#ATTENDANTS.TIMON_Tim #Alcibiades_Tim #Apemantus_Tim #Cupid_Tim #FRIENDS.Lucius_Tim #FRIENDS.Ventidius_Tim #Flavius_Tim #LADIES_Tim #LORDS.0.1_Tim #LORDS.0.2_Tim #LORDS.0.3_Tim #LORDS_Tim #SENATORS_Tim #Timon_Tim,108,15
1,2,19,#Timon_Tim,#ATTENDANTS.TIMON_Tim #Alcibiades_Tim #Apemantus_Tim #Cupid_Tim #FRIENDS.Lucius_Tim #FRIENDS.Ventidius_Tim #Flavius_Tim #LADIES_Tim #LORDS.0.1_Tim #LORDS.0.2_Tim #LORDS.0.3_Tim #LORDS_Tim #SENATORS_Tim #Timon_Tim,46,6
1,2,20,#Apemantus_Tim,#ATTENDANTS.TIMON_Tim #Alcibiades_Tim #Apemantus_Tim #Cupid_Tim #FRIENDS.Lucius_Tim #FRIENDS.Ventidius_Tim #Flavius_Tim #LADIES.0.1_Tim #LADIES_Tim #LORDS.0.1_Tim #LORDS.0.2_Tim #LORDS.0.3_Tim #LORDS_Tim #SENATORS_Tim #Timon_Tim,14,2
1,2,20,#LADIES.0.1_Tim,#ATTENDANTS.TIMON_Tim #Alcibiades_Tim #Apemantus_Tim #Cupid_Tim #FRIENDS.Lucius_Tim #FRIENDS.Ventidius_Tim #Flavius_Tim #LADIES.0.1_Tim #LADIES_Tim #LORDS.0.1_Tim #LORDS.0.2_Tim #LORDS.0.3_Tim #LORDS_Tim #SENATORS_Tim #Timon_Tim,9,1
1,2,20,#LADIES_Tim,#ATTENDANTS.TIMON_Tim #Alcibiades_Tim #Apemantus_Tim #Cupid_Tim #FRIENDS.Lucius_Tim #FRIENDS.Ventidius_Tim #Flavius_Tim #LADIES.0.1_Tim #LADIES_Tim #LORDS.0.1_Tim #LORDS.0.2_Tim #LORDS.0.3_Tim #LORDS_Tim #SENATORS_Tim #Timon_Tim,4,1
1,2,20,#Timon_Tim,#ATTENDANTS.TIMON_Tim #Alcibiades_Tim #Apemantus_Tim #Cupid_Tim #FRIENDS.Lucius_Tim #FRIENDS.Ventidius_Tim #Flavius_Tim #LADIES.0.1_Tim #LADIES_Tim #LORDS.0.1_Tim #LORDS.0.2_Tim #LORDS.0.3_Tim #LORDS_Tim #SENATORS_Tim #Timon_Tim,13,2
1,2,21,#Flavius_Tim,#ATTENDANTS.TIMON_Tim #Alcibiades_Tim #Apemantus_Tim #FRIENDS.Lucius_Tim #FRIENDS.Ventidius_Tim #Flavius_Tim #LADIES.0.1_Tim #LORDS.0.1_Tim #LORDS.0.2_Tim #LORDS.0.3_Tim #LORDS_Tim #SENATORS_Tim #Timon_Tim,52,7
1,2,21,#Timon_Tim,#ATTENDANTS.TIMON_Tim #Alcibiades_Tim #Apemantus_Tim #FRIENDS.Lucius_Tim #FRIENDS.Ventidius_Tim #Flavius_Tim #LADIES.0.1_Tim #LORDS.0.1_Tim #LORDS.0.2_Tim #LORDS.0.3_Tim #LORDS_Tim #SENATORS_Tim #Timon_Tim,7,2
1,2,22,#LORDS.0.1_Tim,#ATTENDANTS.TIMON_Tim #Alcibiades_Tim #Apemantus_Tim #FRIENDS.Lucius_Tim #FRIENDS.Ventidius_Tim #LADIES.0.1_Tim #LORDS.0.1_Tim #LORDS.0.2_Tim #LORDS.0.3_Tim #LORDS_Tim #SENATORS_Tim #Timon_Tim,4,1
