node1,node2,key,act,scene,n_tokens,n_lines,edge_index
#Berowne_LLL,#Costard_LLL,0,1,1,2301,315,1
#Berowne_LLL,#Dull_LLL,0,1,1,2301,315,1
#Berowne_LLL,#Dumaine_LLL,0,1,1,2301,315,1
#Berowne_LLL,#King_LLL,0,1,1,2301,315,1
#Berowne_LLL,#Longaville_LLL,0,1,1,2301,315,1
#Costard_LLL,#Dull_LLL,0,1,1,2301,315,1
#Costard_LLL,#Dumaine_LLL,0,1,1,2301,315,1
#Costard_LLL,#King_LLL,0,1,1,2301,315,1
#Costard_LLL,#Longaville_LLL,0,1,1,2301,315,1
#Dull_LLL,#Dumaine_LLL,0,1,1,2301,315,1
#Dull_LLL,#King_LLL,0,1,1,2301,315,1
#Dull_LLL,#Longaville_LLL,0,1,1,2301,315,1
#Dumaine_LLL,#King_LLL,0,1,1,2301,315,1
#Dumaine_LLL,#Longaville_LLL,0,1,1,2301,315,1
#King_LLL,#Longaville_LLL,0,1,1,2301,315,1
#Armado_LLL,#Boy_LLL,0,1,2,1256,185,2
#Armado_LLL,#Jaquenetta_LLL,0,1,2,1256,185,2
#Boy_LLL,#Jaquenetta_LLL,0,1,2,1256,185,2
#Costard_LLL,#Armado_LLL,0,1,2,1256,185,2
#Costard_LLL,#Boy_LLL,0,1,2,1256,185,2
#Costard_LLL,#Dull_LLL,1,1,2,1256,185,2
#Costard_LLL,#Jaquenetta_LLL,0,1,2,1256,185,2
#Dull_LLL,#Armado_LLL,0,1,2,1256,185,2
#Dull_LLL,#Boy_LLL,0,1,2,1256,185,2
#Dull_LLL,#Jaquenetta_LLL,0,1,2,1256,185,2
#Berowne_LLL,#Boyet_LLL,0,2,1,1959,277,3
#Berowne_LLL,#Dumaine_LLL,1,2,1,1959,277,3
#Berowne_LLL,#Katherine_LLL,0,2,1,1959,277,3
#Berowne_LLL,#King_LLL,1,2,1,1959,277,3
#Berowne_LLL,#LORDS.0_LLL,0,2,1,1959,277,3
#Berowne_LLL,#LORDS_LLL,0,2,1,1959,277,3
#Berowne_LLL,#Longaville_LLL,1,2,1,1959,277,3
#Berowne_LLL,#Maria_LLL,0,2,1,1959,277,3
#Berowne_LLL,#Princess_LLL,0,2,1,1959,277,3
#Berowne_LLL,#Rosaline_LLL,0,2,1,1959,277,3
#Boyet_LLL,#Katherine_LLL,0,2,1,1959,277,3
#Boyet_LLL,#LORDS.0_LLL,0,2,1,1959,277,3
#Boyet_LLL,#LORDS_LLL,0,2,1,1959,277,3
#Boyet_LLL,#Maria_LLL,0,2,1,1959,277,3
#Boyet_LLL,#Princess_LLL,0,2,1,1959,277,3
#Boyet_LLL,#Rosaline_LLL,0,2,1,1959,277,3
#Dumaine_LLL,#Boyet_LLL,0,2,1,1959,277,3
#Dumaine_LLL,#Katherine_LLL,0,2,1,1959,277,3
#Dumaine_LLL,#King_LLL,1,2,1,1959,277,3
#Dumaine_LLL,#LORDS.0_LLL,0,2,1,1959,277,3
#Dumaine_LLL,#LORDS_LLL,0,2,1,1959,277,3
#Dumaine_LLL,#Longaville_LLL,1,2,1,1959,277,3
#Dumaine_LLL,#Maria_LLL,0,2,1,1959,277,3
#Dumaine_LLL,#Princess_LLL,0,2,1,1959,277,3
#Dumaine_LLL,#Rosaline_LLL,0,2,1,1959,277,3
#Katherine_LLL,#LORDS.0_LLL,0,2,1,1959,277,3
#Katherine_LLL,#LORDS_LLL,0,2,1,1959,277,3
#Katherine_LLL,#Maria_LLL,0,2,1,1959,277,3
#Katherine_LLL,#Princess_LLL,0,2,1,1959,277,3
#Katherine_LLL,#Rosaline_LLL,0,2,1,1959,277,3
#King_LLL,#Boyet_LLL,0,2,1,1959,277,3
#King_LLL,#Katherine_LLL,0,2,1,1959,277,3
#King_LLL,#LORDS.0_LLL,0,2,1,1959,277,3
#King_LLL,#LORDS_LLL,0,2,1,1959,277,3
#King_LLL,#Longaville_LLL,1,2,1,1959,277,3
#King_LLL,#Maria_LLL,0,2,1,1959,277,3
#King_LLL,#Princess_LLL,0,2,1,1959,277,3
#King_LLL,#Rosaline_LLL,0,2,1,1959,277,3
#LORDS.0_LLL,#LORDS_LLL,0,2,1,1959,277,3
#LORDS.0_LLL,#Maria_LLL,0,2,1,1959,277,3
#LORDS.0_LLL,#Princess_LLL,0,2,1,1959,277,3
#LORDS.0_LLL,#Rosaline_LLL,0,2,1,1959,277,3
#LORDS_LLL,#Maria_LLL,0,2,1,1959,277,3
#LORDS_LLL,#Princess_LLL,0,2,1,1959,277,3
#LORDS_LLL,#Rosaline_LLL,0,2,1,1959,277,3
#Longaville_LLL,#Boyet_LLL,0,2,1,1959,277,3
#Longaville_LLL,#Katherine_LLL,0,2,1,1959,277,3
#Longaville_LLL,#LORDS.0_LLL,0,2,1,1959,277,3
#Longaville_LLL,#LORDS_LLL,0,2,1,1959,277,3
#Longaville_LLL,#Maria_LLL,0,2,1,1959,277,3
