source,target,n_lines,n_tokens,edge_type
#ATTENDANTS.OLIVIA.1_TN,3.04.0055,3,21,active
#ATTENDANTS.ORSINO.Curio_TN,1.01.0001,2,8,active
#ATTENDANTS.ORSINO.Curio_TN,2.04.0033,5,33,active
#ATTENDANTS.ORSINO.Valentine_TN,1.01.0002,9,70,active
#ATTENDANTS.ORSINO.Valentine_TN,1.04.0007,5,32,active
#AndrewAguecheek_TN,1.03.0005,18,105,active
#AndrewAguecheek_TN,1.03.0006,30,230,active
#AndrewAguecheek_TN,2.03.0027,4,33,active
#AndrewAguecheek_TN,2.03.0028,25,171,active
#AndrewAguecheek_TN,2.03.0029,3,27,active
#AndrewAguecheek_TN,2.03.0031,10,74,active
#AndrewAguecheek_TN,2.03.0032,6,35,active
#AndrewAguecheek_TN,2.05.0038,1,10,active
#AndrewAguecheek_TN,2.05.0040,7,39,active
#AndrewAguecheek_TN,2.05.0041,2,7,active
#AndrewAguecheek_TN,2.05.0042,3,13,active
#AndrewAguecheek_TN,3.01.0045,2,13,active
#AndrewAguecheek_TN,3.01.0046,4,19,active
#AndrewAguecheek_TN,3.02.0048,11,86,active
#AndrewAguecheek_TN,3.04.0060,4,28,active
#AndrewAguecheek_TN,3.04.0066,6,47,active
#AndrewAguecheek_TN,3.04.0067,2,6,active
#AndrewAguecheek_TN,3.04.0069,3,25,active
#AndrewAguecheek_TN,3.04.0071,2,12,active
#AndrewAguecheek_TN,4.01.0073,2,10,active
#AndrewAguecheek_TN,4.01.0074,4,38,active
#AndrewAguecheek_TN,5.01.0089,14,107,active
#AndrewAguecheek_TN,5.01.0090,5,36,active
#Antonio_TN,2.01.0023,8,47,active
#Antonio_TN,2.01.0024,5,42,active
#Antonio_TN,3.03.0051,34,258,active
#Antonio_TN,3.04.0068,5,46,active
#Antonio_TN,3.04.0069,29,205,active
#Antonio_TN,5.01.0086,25,179,active
#Antonio_TN,5.01.0091,4,26,active
#Captain_TN,1.02.0003,32,239,active
#Fabian_TN,2.05.0038,4,38,active
#Fabian_TN,2.05.0040,24,138,active
#Fabian_TN,2.05.0041,2,20,active
#Fabian_TN,2.05.0042,1,5,active
#Fabian_TN,3.02.0048,19,152,active
#Fabian_TN,3.02.0049,5,36,active
#Fabian_TN,3.04.0058,5,40,active
#Fabian_TN,3.04.0059,3,23,active
#Fabian_TN,3.04.0060,9,45,active
#Fabian_TN,3.04.0062,2,17,active
