node1,node2,count
#ATTENDANTS_MM,#Angelo_MM,13
#ATTENDANTS_MM,#Barnardine_MM,2
#ATTENDANTS_MM,#CITIZENS_MM,12
#ATTENDANTS_MM,#Claudio_MM,2
#ATTENDANTS_MM,#Duke_MM,13
#ATTENDANTS_MM,#Escalus_MM,15
#ATTENDANTS_MM,#FriarPeter_MM,10
#ATTENDANTS_MM,#Isabella_MM,7
#ATTENDANTS_MM,#Juliet_MM,2
#ATTENDANTS_MM,#Lucio_MM,11
#ATTENDANTS_MM,#Mariana_MM,8
#ATTENDANTS_MM,#OFFICERS.0.1_MM,6
#ATTENDANTS_MM,#OFFICERS.0.2_MM,6
#ATTENDANTS_MM,#OFFICERS_MM,11
#ATTENDANTS_MM,#Provost_MM,8
#ATTENDANTS_MM,#Varrius_MM,12
#Abhorson_MM,#OFFICERS.1_MM,3
#Angelo_MM,#Barnardine_MM,2
#Angelo_MM,#CITIZENS_MM,11
#Angelo_MM,#Claudio_MM,2
#Angelo_MM,#Elbow_MM,1
#Angelo_MM,#FriarPeter_MM,10
#Angelo_MM,#Froth_MM,1
#Angelo_MM,#Isabella_MM,8
#Angelo_MM,#Juliet_MM,2
#Angelo_MM,#Justice_MM,4
#Angelo_MM,#Lucio_MM,11
#Angelo_MM,#Mariana_MM,8
#Angelo_MM,#OFFICERS.0.1_MM,5
#Angelo_MM,#OFFICERS.0.2_MM,5
#Angelo_MM,#OFFICERS_MM,11
#Angelo_MM,#Pompey_MM,1
#Angelo_MM,#Provost_MM,13
#Angelo_MM,#SERVANTS.1_MM,2
#Angelo_MM,#SERVANTS_MM,4
#Angelo_MM,#Varrius_MM,11
#Barnardine_MM,#Abhorson_MM,2
#Barnardine_MM,#Claudio_MM,2
#Barnardine_MM,#Juliet_MM,2
#Barnardine_MM,#Pompey_MM,2
#Bawd_MM,#GENTLEMEN.1_MM,1
#Bawd_MM,#GENTLEMEN.2_MM,1
#CITIZENS_MM,#Barnardine_MM,2
#CITIZENS_MM,#Claudio_MM,2
#CITIZENS_MM,#FriarPeter_MM,10
#CITIZENS_MM,#Isabella_MM,7
#CITIZENS_MM,#Juliet_MM,2
#CITIZENS_MM,#Lucio_MM,11
#CITIZENS_MM,#Mariana_MM,8
