node1,node2,key,act,scene,stagegroup,n_tokens,n_lines,edge_index
#ATTENDANTS.ORSINO.Curio_TN,#ATTENDANTS.ORSINO_TN,0,1,1,1,168,24,1
#ATTENDANTS.ORSINO.Curio_TN,#MUSICIANS_TN,0,1,1,1,168,24,1
#ATTENDANTS.ORSINO.Curio_TN,#Orsino_TN,0,1,1,1,168,24,1
#ATTENDANTS.ORSINO_TN,#MUSICIANS_TN,0,1,1,1,168,24,1
#ATTENDANTS.ORSINO_TN,#Orsino_TN,0,1,1,1,168,24,1
#MUSICIANS_TN,#Orsino_TN,0,1,1,1,168,24,1
#ATTENDANTS.ORSINO.Curio_TN,#ATTENDANTS.ORSINO.Valentine_TN,0,1,1,2,153,19,2
#ATTENDANTS.ORSINO.Curio_TN,#ATTENDANTS.ORSINO_TN,1,1,1,2,153,19,2
#ATTENDANTS.ORSINO.Curio_TN,#MUSICIANS_TN,1,1,1,2,153,19,2
#ATTENDANTS.ORSINO.Curio_TN,#Orsino_TN,1,1,1,2,153,19,2
#ATTENDANTS.ORSINO_TN,#ATTENDANTS.ORSINO.Valentine_TN,0,1,1,2,153,19,2
#ATTENDANTS.ORSINO_TN,#MUSICIANS_TN,1,1,1,2,153,19,2
#ATTENDANTS.ORSINO_TN,#Orsino_TN,1,1,1,2,153,19,2
#MUSICIANS_TN,#ATTENDANTS.ORSINO.Valentine_TN,0,1,1,2,153,19,2
#MUSICIANS_TN,#Orsino_TN,1,1,1,2,153,19,2
#Orsino_TN,#ATTENDANTS.ORSINO.Valentine_TN,0,1,1,2,153,19,2
#Captain_TN,#SAILORS_TN,0,1,2,3,481,67,3
#Captain_TN,#Viola_TN,0,1,2,3,481,67,3
#SAILORS_TN,#Viola_TN,0,1,2,3,481,67,3
#Maria_TN,#TobyBelch_TN,0,1,3,4,336,43,4
#Maria_TN,#AndrewAguecheek_TN,0,1,3,5,208,36,5
#Maria_TN,#TobyBelch_TN,1,1,3,5,208,36,5
#TobyBelch_TN,#AndrewAguecheek_TN,0,1,3,5,208,36,5
#TobyBelch_TN,#AndrewAguecheek_TN,1,1,3,6,465,60,6
#ATTENDANTS.ORSINO.Valentine_TN,#Viola_TN,0,1,4,7,60,9,7
#ATTENDANTS.ORSINO.Curio_TN,#ATTENDANTS.ORSINO.Valentine_TN,1,1,4,8,267,37,8
#ATTENDANTS.ORSINO.Curio_TN,#ATTENDANTS.ORSINO_TN,2,1,4,8,267,37,8
#ATTENDANTS.ORSINO.Curio_TN,#Orsino_TN,2,1,4,8,267,37,8
#ATTENDANTS.ORSINO.Curio_TN,#Viola_TN,0,1,4,8,267,37,8
#ATTENDANTS.ORSINO.Valentine_TN,#Viola_TN,1,1,4,8,267,37,8
#ATTENDANTS.ORSINO_TN,#ATTENDANTS.ORSINO.Valentine_TN,1,1,4,8,267,37,8
#ATTENDANTS.ORSINO_TN,#Orsino_TN,2,1,4,8,267,37,8
#ATTENDANTS.ORSINO_TN,#Viola_TN,0,1,4,8,267,37,8
#Orsino_TN,#ATTENDANTS.ORSINO.Valentine_TN,1,1,4,8,267,37,8
#Orsino_TN,#Viola_TN,0,1,4,8,267,37,8
#Maria_TN,#Feste_TN,0,1,5,9,233,29,9
#ATTENDANTS.OLIVIA_TN,#Malvolio_TN,0,1,5,10,530,68,10
#ATTENDANTS.OLIVIA_TN,#Olivia_TN,0,1,5,10,530,68,10
#Feste_TN,#ATTENDANTS.OLIVIA_TN,0,1,5,10,530,68,10
#Feste_TN,#Malvolio_TN,0,1,5,10,530,68,10
#Feste_TN,#Olivia_TN,0,1,5,10,530,68,10
#Malvolio_TN,#Olivia_TN,0,1,5,10,530,68,10
#ATTENDANTS.OLIVIA_TN,#Malvolio_TN,1,1,5,11,60,9,11
#ATTENDANTS.OLIVIA_TN,#Olivia_TN,1,1,5,11,60,9,11
#Feste_TN,#ATTENDANTS.OLIVIA_TN,1,1,5,11,60,9,11
#Feste_TN,#Malvolio_TN,1,1,5,11,60,9,11
#Feste_TN,#Olivia_TN,1,1,5,11,60,9,11
#Malvolio_TN,#Olivia_TN,1,1,5,11,60,9,11
#Maria_TN,#ATTENDANTS.OLIVIA_TN,0,1,5,11,60,9,11
#Maria_TN,#Feste_TN,1,1,5,11,60,9,11
#Maria_TN,#Malvolio_TN,0,1,5,11,60,9,11
#Maria_TN,#Olivia_TN,0,1,5,11,60,9,11
#ATTENDANTS.OLIVIA_TN,#Malvolio_TN,2,1,5,12,24,3,12
#ATTENDANTS.OLIVIA_TN,#Olivia_TN,2,1,5,12,24,3,12
#Feste_TN,#ATTENDANTS.OLIVIA_TN,2,1,5,12,24,3,12
#Feste_TN,#Malvolio_TN,2,1,5,12,24,3,12
#Feste_TN,#Olivia_TN,2,1,5,12,24,3,12
#Malvolio_TN,#Olivia_TN,2,1,5,12,24,3,12
#ATTENDANTS.OLIVIA_TN,#Olivia_TN,3,1,5,13,48,6,13
#Feste_TN,#ATTENDANTS.OLIVIA_TN,3,1,5,13,48,6,13
#Feste_TN,#Olivia_TN,3,1,5,13,48,6,13
#ATTENDANTS.OLIVIA_TN,#Olivia_TN,4,1,5,14,79,13,14
#Feste_TN,#ATTENDANTS.OLIVIA_TN,4,1,5,14,79,13,14
#Feste_TN,#Olivia_TN,4,1,5,14,79,13,14
#TobyBelch_TN,#ATTENDANTS.OLIVIA_TN,0,1,5,14,79,13,14
#TobyBelch_TN,#Feste_TN,0,1,5,14,79,13,14
#TobyBelch_TN,#Olivia_TN,0,1,5,14,79,13,14
#ATTENDANTS.OLIVIA_TN,#Olivia_TN,5,1,5,15,73,9,15
#Feste_TN,#ATTENDANTS.OLIVIA_TN,5,1,5,15,73,9,15
#Feste_TN,#Olivia_TN,5,1,5,15,73,9,15
#ATTENDANTS.OLIVIA_TN,#Malvolio_TN,3,1,5,16,204,27,16
#ATTENDANTS.OLIVIA_TN,#Olivia_TN,6,1,5,16,204,27,16
#Malvolio_TN,#Olivia_TN,3,1,5,16,204,27,16
#ATTENDANTS.OLIVIA_TN,#Olivia_TN,7,1,5,17,16,2,17
#Maria_TN,#ATTENDANTS.OLIVIA_TN,1,1,5,17,16,2,17
#Maria_TN,#Olivia_TN,1,1,5,17,16,2,17
#ATTENDANTS.OLIVIA_TN,#Olivia_TN,8,1,5,18,435,54,18
#Maria_TN,#ATTENDANTS.OLIVIA_TN,2,1,5,18,435,54,18
#Maria_TN,#Olivia_TN,2,1,5,18,435,54,18
#Viola_TN,#ATTENDANTS.OLIVIA_TN,0,1,5,18,435,54,18
#Viola_TN,#Maria_TN,0,1,5,18,435,54,18
#Viola_TN,#Olivia_TN,0,1,5,18,435,54,18
#Viola_TN,#Olivia_TN,1,1,5,19,542,75,19
#Malvolio_TN,#Olivia_TN,4,1,5,21,70,9,21
#Antonio_TN,#Sebastian_TN,0,2,1,23,353,42,23
#Viola_TN,#Malvolio_TN,0,2,2,25,136,16,25
#TobyBelch_TN,#AndrewAguecheek_TN,2,2,3,27,115,14,27
#AndrewAguecheek_TN,#Feste_TN,0,2,3,28,398,58,28
#TobyBelch_TN,#AndrewAguecheek_TN,3,2,3,28,398,58,28
#TobyBelch_TN,#Feste_TN,1,2,3,28,398,58,28
#AndrewAguecheek_TN,#Feste_TN,1,2,3,29,110,14,29
#Maria_TN,#AndrewAguecheek_TN,1,2,3,29,110,14,29
#Maria_TN,#Feste_TN,2,2,3,29,110,14,29
#Maria_TN,#TobyBelch_TN,2,2,3,29,110,14,29
#TobyBelch_TN,#AndrewAguecheek_TN,4,2,3,29,110,14,29
#TobyBelch_TN,#Feste_TN,2,2,3,29,110,14,29
#AndrewAguecheek_TN,#Feste_TN,2,2,3,30,287,37,30
#AndrewAguecheek_TN,#Malvolio_TN,0,2,3,30,287,37,30
#Feste_TN,#Malvolio_TN,3,2,3,30,287,37,30
#Maria_TN,#AndrewAguecheek_TN,2,2,3,30,287,37,30
#Maria_TN,#Feste_TN,3,2,3,30,287,37,30
#Maria_TN,#Malvolio_TN,1,2,3,30,287,37,30
#Maria_TN,#TobyBelch_TN,3,2,3,30,287,37,30
#TobyBelch_TN,#AndrewAguecheek_TN,5,2,3,30,287,37,30
#TobyBelch_TN,#Feste_TN,3,2,3,30,287,37,30
#TobyBelch_TN,#Malvolio_TN,0,2,3,30,287,37,30
#AndrewAguecheek_TN,#Feste_TN,3,2,3,31,418,52,31
#Maria_TN,#AndrewAguecheek_TN,3,2,3,31,418,52,31
#Maria_TN,#Feste_TN,4,2,3,31,418,52,31
#Maria_TN,#TobyBelch_TN,4,2,3,31,418,52,31
#TobyBelch_TN,#AndrewAguecheek_TN,6,2,3,31,418,52,31
#TobyBelch_TN,#Feste_TN,4,2,3,31,418,52,31
#AndrewAguecheek_TN,#Feste_TN,4,2,3,32,93,14,32
#TobyBelch_TN,#AndrewAguecheek_TN,7,2,3,32,93,14,32
#TobyBelch_TN,#Feste_TN,5,2,3,32,93,14,32
#ATTENDANTS.ORSINO.Curio_TN,#ATTENDANTS.ORSINO_TN,3,2,4,33,89,15,33
#ATTENDANTS.ORSINO.Curio_TN,#MUSICIANS_TN,2,2,4,33,89,15,33
#ATTENDANTS.ORSINO.Curio_TN,#Orsino_TN,3,2,4,33,89,15,33
#ATTENDANTS.ORSINO.Curio_TN,#Viola_TN,1,2,4,33,89,15,33
#ATTENDANTS.ORSINO_TN,#MUSICIANS_TN,2,2,4,33,89,15,33
#ATTENDANTS.ORSINO_TN,#Orsino_TN,3,2,4,33,89,15,33
#ATTENDANTS.ORSINO_TN,#Viola_TN,1,2,4,33,89,15,33
#MUSICIANS_TN,#Orsino_TN,2,2,4,33,89,15,33
#MUSICIANS_TN,#Viola_TN,0,2,4,33,89,15,33
#Orsino_TN,#Viola_TN,1,2,4,33,89,15,33
#ATTENDANTS.ORSINO_TN,#MUSICIANS_TN,3,2,4,34,226,33,34
#ATTENDANTS.ORSINO_TN,#Orsino_TN,4,2,4,34,226,33,34
#ATTENDANTS.ORSINO_TN,#Viola_TN,2,2,4,34,226,33,34
#MUSICIANS_TN,#Orsino_TN,3,2,4,34,226,33,34
#MUSICIANS_TN,#Viola_TN,1,2,4,34,226,33,34
#Orsino_TN,#Viola_TN,2,2,4,34,226,33,34
#ATTENDANTS.ORSINO.Curio_TN,#ATTENDANTS.ORSINO_TN,4,2,4,35,251,39,35
#ATTENDANTS.ORSINO.Curio_TN,#Feste_TN,0,2,4,35,251,39,35
#ATTENDANTS.ORSINO.Curio_TN,#MUSICIANS_TN,3,2,4,35,251,39,35
