node1,node2,key,act,scene,n_tokens,n_lines,edge_index
#Antonio_MV,#Bassanio_MV,0,1,1,1487,192,1
#Antonio_MV,#Gratiano_MV,0,1,1,1487,192,1
#Antonio_MV,#Lorenzo_MV,0,1,1,1487,192,1
#Antonio_MV,#Salarino_MV,0,1,1,1487,192,1
#Antonio_MV,#Solanio_MV,0,1,1,1487,192,1
#Bassanio_MV,#Gratiano_MV,0,1,1,1487,192,1
#Bassanio_MV,#Lorenzo_MV,0,1,1,1487,192,1
#Bassanio_MV,#Salarino_MV,0,1,1,1487,192,1
#Bassanio_MV,#Solanio_MV,0,1,1,1487,192,1
#Gratiano_MV,#Lorenzo_MV,0,1,1,1487,192,1
#Gratiano_MV,#Salarino_MV,0,1,1,1487,192,1
#Gratiano_MV,#Solanio_MV,0,1,1,1487,192,1
#Lorenzo_MV,#Salarino_MV,0,1,1,1487,192,1
#Lorenzo_MV,#Solanio_MV,0,1,1,1487,192,1
#Salarino_MV,#Solanio_MV,0,1,1,1487,192,1
#Nerissa_MV,#Portia_MV,0,1,2,1141,134,2
#Nerissa_MV,#SERVANTS.1_MV,0,1,2,1141,134,2
#Portia_MV,#SERVANTS.1_MV,0,1,2,1141,134,2
#Antonio_MV,#Bassanio_MV,1,1,3,1411,194,3
#Antonio_MV,#Shylock_MV,0,1,3,1411,194,3
#Bassanio_MV,#Shylock_MV,0,1,3,1411,194,3
#ATTENDANTS.MOROCCO_MV,#ATTENDANTS.PORTIA_MV,0,2,1,364,49,4
#ATTENDANTS.MOROCCO_MV,#Morocco_MV,0,2,1,364,49,4
#ATTENDANTS.PORTIA_MV,#Morocco_MV,0,2,1,364,49,4
#Nerissa_MV,#ATTENDANTS.MOROCCO_MV,0,2,1,364,49,4
#Nerissa_MV,#ATTENDANTS.PORTIA_MV,0,2,1,364,49,4
#Nerissa_MV,#Morocco_MV,0,2,1,364,49,4
#Nerissa_MV,#Portia_MV,1,2,1,364,49,4
#Portia_MV,#ATTENDANTS.MOROCCO_MV,0,2,1,364,49,4
#Portia_MV,#ATTENDANTS.PORTIA_MV,0,2,1,364,49,4
#Portia_MV,#Morocco_MV,0,2,1,364,49,4
#ATTENDANTS.BASSANIO.1_MV,#ATTENDANTS.BASSANIO.2_MV,0,2,2,1668,210,5
#ATTENDANTS.BASSANIO.1_MV,#ATTENDANTS.BASSANIO.Leonardo_MV,0,2,2,1668,210,5
#ATTENDANTS.BASSANIO.1_MV,#LanceletGobbo_MV,0,2,2,1668,210,5
#ATTENDANTS.BASSANIO.1_MV,#OldGobbo_MV,0,2,2,1668,210,5
#ATTENDANTS.BASSANIO.2_MV,#ATTENDANTS.BASSANIO.Leonardo_MV,0,2,2,1668,210,5
#ATTENDANTS.BASSANIO.2_MV,#LanceletGobbo_MV,0,2,2,1668,210,5
#ATTENDANTS.BASSANIO.2_MV,#OldGobbo_MV,0,2,2,1668,210,5
#ATTENDANTS.BASSANIO.Leonardo_MV,#LanceletGobbo_MV,0,2,2,1668,210,5
#ATTENDANTS.BASSANIO.Leonardo_MV,#OldGobbo_MV,0,2,2,1668,210,5
#Bassanio_MV,#ATTENDANTS.BASSANIO.1_MV,0,2,2,1668,210,5
