node1,node2,n_lines,n_tokens
#Buckingham_2H6,1.01.0001,79,547
#CardinalBeaufort_1H6,1.01.0001,79,547
#Gloucester_2H4,1.01.0001,79,547
#HenryVI_1H6,1.01.0001,79,547
#QueenMargaret_1H6,1.01.0001,79,547
#Salisbury_2H6,1.01.0001,79,547
#Somerset_1H6,1.01.0001,79,547
#Suffolk_1H6,1.01.0001,79,547
#Warwick_2H6,1.01.0001,79,547
#York_1H6,1.01.0001,79,547
#Buckingham_2H6,1.01.0002,74,537
#CardinalBeaufort_1H6,1.01.0002,74,537
#Gloucester_2H4,1.01.0002,74,537
#Salisbury_2H6,1.01.0002,74,537
#Somerset_1H6,1.01.0002,74,537
#Warwick_2H6,1.01.0002,74,537
#York_1H6,1.01.0002,74,537
#Buckingham_2H6,1.01.0003,26,191
#CardinalBeaufort_1H6,1.01.0003,26,191
#Salisbury_2H6,1.01.0003,26,191
#Somerset_1H6,1.01.0003,26,191
#Warwick_2H6,1.01.0003,26,191
#York_1H6,1.01.0003,26,191
#Buckingham_2H6,1.01.0004,8,56
#Salisbury_2H6,1.01.0004,8,56
#Somerset_1H6,1.01.0004,8,56
#Warwick_2H6,1.01.0004,8,56
#York_1H6,1.01.0004,8,56
#Salisbury_2H6,1.01.0005,35,268
#Warwick_2H6,1.01.0005,35,268
#York_1H6,1.01.0005,35,268
#York_1H6,1.01.0006,49,377
#DuchessOfGloucester_2H6,1.02.0007,57,435
#Gloucester_2H4,1.02.0007,57,435
#DuchessOfGloucester_2H6,1.02.0008,5,40
#Gloucester_2H4,1.02.0008,5,40
#MESSENGERS.X.1_2H6,1.02.0008,5,40
#DuchessOfGloucester_2H6,1.02.0009,9,75
#DuchessOfGloucester_2H6,1.02.0010,18,125
#Hume_2H6,1.02.0010,18,125
#Hume_2H6,1.02.0011,21,173
#PETITIONERS.0.1_2H6,1.03.0012,3,25
#PETITIONERS_2H6,1.03.0012,3,25
#Thump_2H6,1.03.0012,3,25
#PETITIONERS.0.1_2H6,1.03.0013,2,13
#PETITIONERS.0.2_2H6,1.03.0013,2,13
#PETITIONERS_2H6,1.03.0013,2,13
#Thump_2H6,1.03.0013,2,13
#PETITIONERS.0.1_2H6,1.03.0014,30,185
#PETITIONERS.0.2_2H6,1.03.0014,30,185
#PETITIONERS_2H6,1.03.0014,30,185
