node,node_type
#ATTENDANTS.0.1_Ado,character
#ATTENDANTS_Ado,character
#Antonio_Ado,character
#Balthasar_Ado,character
#Beatrice_Ado,character
#Benedick_Ado,character
#Borachio_Ado,character
#Boy_Ado,character
#Claudio_Ado,character
#Conrade_Ado,character
#Dogberry_Ado,character
#DonJohn_Ado,character
#DonPedro_Ado,character
#FriarFrancis_Ado,character
#Hero_Ado,character
#Leonato_Ado,character
#LeonatosBrother_Ado,character
#MESSENGERS.DONPEDRO.1_Ado,character
#MESSENGERS.LEONATO.1_Ado,character
#MUSICIANS.1_Ado,character
#MUSICIANS_Ado,character
#Margaret_Ado,character
#Sexton_Ado,character
#Son_Ado,character
#Ursula_Ado,character
#Verges_Ado,character
#WATCHMEN.1_Ado,character
#WATCHMEN.2_Ado,character
#WATCHMEN.Seacoal_Ado,character
1.01,text_unit
1.02,text_unit
1.03,text_unit
2.01,text_unit
2.02,text_unit
2.03,text_unit
3.01,text_unit
3.02,text_unit
3.03,text_unit
3.04,text_unit
3.05,text_unit
4.01,text_unit
4.02,text_unit
5.01,text_unit
5.02,text_unit
5.03,text_unit
5.04,text_unit
