node1,node2,n_lines,n_tokens
#EdwardIV_3H6,1.01.0001,34,272
#Montague_3H6,1.01.0001,34,272
#Norfolk_3H6,1.01.0001,34,272
#RichardIII_R3,1.01.0001,34,272
#SOLDIERS.YORK_3H6,1.01.0001,34,272
#Warwick_2H6,1.01.0001,34,272
#York_1H6,1.01.0001,34,272
#EdwardIV_3H6,1.01.0002,15,119
#Montague_3H6,1.01.0002,15,119
#Norfolk_3H6,1.01.0002,15,119
#RichardIII_R3,1.01.0002,15,119
#Warwick_2H6,1.01.0002,15,119
#York_1H6,1.01.0002,15,119
#Clifford_3H6,1.01.0003,124,972
#EdwardIV_3H6,1.01.0003,124,972
#Exeter_3H6,1.01.0003,124,972
#HenryVI_1H6,1.01.0003,124,972
#Montague_3H6,1.01.0003,124,972
#Norfolk_3H6,1.01.0003,124,972
#Northumberland_3H6,1.01.0003,124,972
#RichardIII_R3,1.01.0003,124,972
#SOLDIERS.LANCASTER_3H6,1.01.0003,124,972
#Warwick_2H6,1.01.0003,124,972
#Westmorland_3H6,1.01.0003,124,972
#York_1H6,1.01.0003,124,972
#Clifford_3H6,1.01.0004,19,139
#EdwardIV_3H6,1.01.0004,19,139
#Exeter_3H6,1.01.0004,19,139
#HenryVI_1H6,1.01.0004,19,139
#Montague_3H6,1.01.0004,19,139
#Norfolk_3H6,1.01.0004,19,139
#Northumberland_3H6,1.01.0004,19,139
#RichardIII_R3,1.01.0004,19,139
#SOLDIERS.LANCASTER_3H6,1.01.0004,19,139
#SOLDIERS.YORK_3H6,1.01.0004,19,139
#Warwick_2H6,1.01.0004,19,139
#Westmorland_3H6,1.01.0004,19,139
#York_1H6,1.01.0004,19,139
#EdwardIV_3H6,1.01.0005,22,164
#Exeter_3H6,1.01.0005,22,164
#HenryVI_1H6,1.01.0005,22,164
#Montague_3H6,1.01.0005,22,164
#Norfolk_3H6,1.01.0005,22,164
#RichardIII_R3,1.01.0005,22,164
#SOLDIERS.YORK_3H6,1.01.0005,22,164
#Warwick_2H6,1.01.0005,22,164
#York_1H6,1.01.0005,22,164
#Exeter_3H6,1.01.0006,1,9
#HenryVI_1H6,1.01.0006,1,9
#Exeter_3H6,1.01.0007,56,428
#HenryVI_1H6,1.01.0007,56,428
#PrinceEdward_3H6,1.01.0007,56,428
#QueenMargaret_1H6,1.01.0007,56,428
#Exeter_3H6,1.01.0008,10,84
#HenryVI_1H6,1.01.0008,10,84
#EdwardIV_3H6,1.02.0009,3,22
#Montague_3H6,1.02.0009,3,22
#RichardIII_R3,1.02.0009,3,22
#EdwardIV_3H6,1.02.0010,44,344
#Montague_3H6,1.02.0010,44,344
#RichardIII_R3,1.02.0010,44,344
#York_1H6,1.02.0010,44,344
#EdwardIV_3H6,1.02.0011,5,42
#MESSENGERS.X.1_3H6,1.02.0011,5,42
#Montague_3H6,1.02.0011,5,42
#RichardIII_R3,1.02.0011,5,42
#York_1H6,1.02.0011,5,42
#EdwardIV_3H6,1.02.0012,10,72
#Montague_3H6,1.02.0012,10,72
#RichardIII_R3,1.02.0012,10,72
#York_1H6,1.02.0012,10,72
#EdwardIV_3H6,1.02.0013,14,115
#HughMortimer_3H6,1.02.0013,14,115
#JohnMortimer_3H6,1.02.0013,14,115
#RichardIII_R3,1.02.0013,14,115
#York_1H6,1.02.0013,14,115
#Rutland_3H6,1.03.0014,1,9
#Tutor_3H6,1.03.0014,1,9
#Clifford_3H6,1.03.0015,8,58
#Rutland_3H6,1.03.0015,8,58
#SOLDIERS.LANCASTER_3H6,1.03.0015,8,58
#Tutor_3H6,1.03.0015,8,58
#Clifford_3H6,1.03.0016,44,342
#Rutland_3H6,1.03.0016,44,342
#SOLDIERS.LANCASTER_3H6,1.03.0016,44,342
#York_1H6,1.04.0017,26,213
#Clifford_3H6,1.04.0018,160,1256
#Northumberland_3H6,1.04.0018,160,1256
#PrinceEdward_3H6,1.04.0018,160,1256
#QueenMargaret_1H6,1.04.0018,160,1256
#SOLDIERS.LANCASTER_3H6,1.04.0018,160,1256
#York_1H6,1.04.0018,160,1256
#EdwardIV_3H6,2.01.0019,42,333
#RichardIII_R3,2.01.0019,42,333
#SOLDIERS.YORK_3H6,2.01.0019,42,333
#EdwardIV_3H6,2.01.0020,25,197
#MESSENGERS.X.2_3H6,2.01.0020,25,197
#RichardIII_R3,2.01.0020,25,197
#SOLDIERS.YORK_3H6,2.01.0020,25,197
#EdwardIV_3H6,2.01.0021,29,226
#RichardIII_R3,2.01.0021,29,226
#SOLDIERS.YORK_3H6,2.01.0021,29,226
#EdwardIV_3H6,2.01.0022,110,879
#Montague_3H6,2.01.0022,110,879
#RichardIII_R3,2.01.0022,110,879
#SOLDIERS.WARWICK_3H6,2.01.0022,110,879
#SOLDIERS.YORK_3H6,2.01.0022,110,879
#Warwick_2H6,2.01.0022,110,879
#EdwardIV_3H6,2.01.0023,5,36
#MESSENGERS.X.3_3H6,2.01.0023,5,36
#Montague_3H6,2.01.0023,5,36
#RichardIII_R3,2.01.0023,5,36
#SOLDIERS.WARWICK_3H6,2.01.0023,5,36
#SOLDIERS.YORK_3H6,2.01.0023,5,36
#Warwick_2H6,2.01.0023,5,36
#Clifford_3H6,2.02.0024,66,520
#HenryVI_1H6,2.02.0024,66,520
#Northumberland_3H6,2.02.0024,66,520
#PrinceEdward_3H6,2.02.0024,66,520
#QueenMargaret_1H6,2.02.0024,66,520
#Clifford_3H6,2.02.0025,6,46
#HenryVI_1H6,2.02.0025,6,46
#MESSENGERS.X.4_3H6,2.02.0025,6,46
#Northumberland_3H6,2.02.0025,6,46
#PrinceEdward_3H6,2.02.0025,6,46
#QueenMargaret_1H6,2.02.0025,6,46
#Clifford_3H6,2.02.0026,9,65
#HenryVI_1H6,2.02.0026,9,65
#Northumberland_3H6,2.02.0026,9,65
#PrinceEdward_3H6,2.02.0026,9,65
#QueenMargaret_1H6,2.02.0026,9,65
#Clarence_3H6,2.02.0027,100,775
#Clifford_3H6,2.02.0027,100,775
#EdwardIV_3H6,2.02.0027,100,775
#HenryVI_1H6,2.02.0027,100,775
#Montague_3H6,2.02.0027,100,775
#Norfolk_3H6,2.02.0027,100,775
#Northumberland_3H6,2.02.0027,100,775
#PrinceEdward_3H6,2.02.0027,100,775
#QueenMargaret_1H6,2.02.0027,100,775
#RichardIII_R3,2.02.0027,100,775
#SOLDIERS.YORK_3H6,2.02.0027,100,775
#Warwick_2H6,2.02.0027,100,775
#Warwick_2H6,2.03.0028,5,41
#EdwardIV_3H6,2.03.0029,2,16
#Warwick_2H6,2.03.0029,2,16
#Clarence_3H6,2.03.0030,6,51
#EdwardIV_3H6,2.03.0030,6,51
#Warwick_2H6,2.03.0030,6,51
#Clarence_3H6,2.03.0031,43,349
#EdwardIV_3H6,2.03.0031,43,349
#RichardIII_R3,2.03.0031,43,349
#Warwick_2H6,2.03.0031,43,349
#Clifford_3H6,2.04.0032,11,87
#RichardIII_R3,2.04.0032,11,87
#RichardIII_R3,2.04.0033,2,16
#Warwick_2H6,2.04.0033,2,16
#HenryVI_1H6,2.05.0034,54,428
#HenryVI_1H6,2.05.0035,24,203
#Son_3H6,2.05.0035,24,203
#Father_3H6,2.05.0036,35,279
#HenryVI_1H6,2.05.0036,35,279
#Son_3H6,2.05.0036,35,279
#Father_3H6,2.05.0037,9,76
#HenryVI_1H6,2.05.0037,9,76
#HenryVI_1H6,2.05.0038,2,15
#Exeter_3H6,2.05.0039,15,115
#HenryVI_1H6,2.05.0039,15,115
#PrinceEdward_3H6,2.05.0039,15,115
#QueenMargaret_1H6,2.05.0039,15,115
#Clifford_3H6,2.06.0040,29,235
#Clarence_3H6,2.06.0041,82,643
#Clifford_3H6,2.06.0041,82,643
#EdwardIV_3H6,2.06.0041,82,643
#Montague_3H6,2.06.0041,82,643
#RichardIII_R3,2.06.0041,82,643
#SOLDIERS.YORK_3H6,2.06.0041,82,643
#Warwick_2H6,2.06.0041,82,643
#GAMEKEEPERS.1_3H6,3.01.0042,12,106
#GAMEKEEPERS.2_3H6,3.01.0042,12,106
#GAMEKEEPERS.1_3H6,3.01.0043,88,747
#GAMEKEEPERS.2_3H6,3.01.0043,88,747
#HenryVI_1H6,3.01.0043,88,747
#ATTENDANTS.EDWARD_3H6,3.02.0044,119,992
#Clarence_3H6,3.02.0044,119,992
#EdwardIV_3H6,3.02.0044,119,992
#QueenElizabeth_3H6,3.02.0044,119,992
#RichardIII_R3,3.02.0044,119,992
#ATTENDANTS.EDWARD.1_3H6,3.02.0045,3,24
#ATTENDANTS.EDWARD_3H6,3.02.0045,3,24
#Clarence_3H6,3.02.0045,3,24
#EdwardIV_3H6,3.02.0045,3,24
#QueenElizabeth_3H6,3.02.0045,3,24
#RichardIII_R3,3.02.0045,3,24
#ATTENDANTS.EDWARD_3H6,3.02.0046,3,23
#Clarence_3H6,3.02.0046,3,23
#EdwardIV_3H6,3.02.0046,3,23
#QueenElizabeth_3H6,3.02.0046,3,23
#RichardIII_R3,3.02.0046,3,23
#RichardIII_R3,3.02.0047,72,574
#Bourbon_3H6,3.03.0048,45,340
#KingLewis_3H6,3.03.0048,45,340
#LadyBona_3H6,3.03.0048,45,340
#Oxford_3H6,3.03.0048,45,340
#PrinceEdward_3H6,3.03.0048,45,340
#QueenMargaret_1H6,3.03.0048,45,340
#Bourbon_3H6,3.03.0049,125,921
#KingLewis_3H6,3.03.0049,125,921
#LadyBona_3H6,3.03.0049,125,921
#Oxford_3H6,3.03.0049,125,921
#PrinceEdward_3H6,3.03.0049,125,921
#QueenMargaret_1H6,3.03.0049,125,921
#Warwick_2H6,3.03.0049,125,921
#Bourbon_3H6,3.03.0050,73,570
#KingLewis_3H6,3.03.0050,73,570
#LadyBona_3H6,3.03.0050,73,570
#MESSENGERS.Post_3H6,3.03.0050,73,570
#Oxford_3H6,3.03.0050,73,570
#PrinceEdward_3H6,3.03.0050,73,570
#QueenMargaret_1H6,3.03.0050,73,570
#Warwick_2H6,3.03.0050,73,570
#Bourbon_3H6,3.03.0051,23,177
#KingLewis_3H6,3.03.0051,23,177
#LadyBona_3H6,3.03.0051,23,177
#Oxford_3H6,3.03.0051,23,177
#PrinceEdward_3H6,3.03.0051,23,177
#QueenMargaret_1H6,3.03.0051,23,177
#Warwick_2H6,3.03.0051,23,177
#Warwick_2H6,3.03.0052,10,81
#Clarence_3H6,4.01.0053,8,63
#Montague_3H6,4.01.0053,8,63
#RichardIII_R3,4.01.0053,8,63
#Somerset_3H6,4.01.0053,8,63
#ATTENDANTS.EDWARD_3H6,4.01.0054,76,599
#Clarence_3H6,4.01.0054,76,599
#EdwardIV_3H6,4.01.0054,76,599
#Hastings_3H6,4.01.0054,76,599
#Montague_3H6,4.01.0054,76,599
#Pembroke_3H6,4.01.0054,76,599
#QueenElizabeth_3H6,4.01.0054,76,599
#RichardIII_R3,4.01.0054,76,599
#Somerset_3H6,4.01.0054,76,599
#Stafford_3H6,4.01.0054,76,599
#ATTENDANTS.EDWARD_3H6,4.01.0055,43,319
#Clarence_3H6,4.01.0055,43,319
#EdwardIV_3H6,4.01.0055,43,319
#Hastings_3H6,4.01.0055,43,319
#MESSENGERS.Post_3H6,4.01.0055,43,319
#Montague_3H6,4.01.0055,43,319
#Pembroke_3H6,4.01.0055,43,319
#QueenElizabeth_3H6,4.01.0055,43,319
#RichardIII_R3,4.01.0055,43,319
#Somerset_3H6,4.01.0055,43,319
#Stafford_3H6,4.01.0055,43,319
#ATTENDANTS.EDWARD_3H6,4.01.0056,9,74
#EdwardIV_3H6,4.01.0056,9,74
#Hastings_3H6,4.01.0056,9,74
#MESSENGERS.Post_3H6,4.01.0056,9,74
#Montague_3H6,4.01.0056,9,74
#Pembroke_3H6,4.01.0056,9,74
#QueenElizabeth_3H6,4.01.0056,9,74
#RichardIII_R3,4.01.0056,9,74
#Stafford_3H6,4.01.0056,9,74
#ATTENDANTS.EDWARD_3H6,4.01.0057,16,132
#EdwardIV_3H6,4.01.0057,16,132
#Hastings_3H6,4.01.0057,16,132
#MESSENGERS.Post_3H6,4.01.0057,16,132
#Montague_3H6,4.01.0057,16,132
#QueenElizabeth_3H6,4.01.0057,16,132
#RichardIII_R3,4.01.0057,16,132
#Oxford_3H6,4.02.0058,2,16
#SOLDIERS.FRENCH_3H6,4.02.0058,2,16
#Warwick_2H6,4.02.0058,2,16
#Clarence_3H6,4.02.0059,28,206
#Oxford_3H6,4.02.0059,28,206
#SOLDIERS.FRENCH_3H6,4.02.0059,28,206
#Somerset_3H6,4.02.0059,28,206
#Warwick_2H6,4.02.0059,28,206
#WATCHMEN.1_3H6,4.03.0060,22,177
#WATCHMEN.2_3H6,4.03.0060,22,177
#WATCHMEN.3_3H6,4.03.0060,22,177
#Clarence_3H6,4.03.0061,5,32
#Oxford_3H6,4.03.0061,5,32
#SOLDIERS.FRENCH_3H6,4.03.0061,5,32
#Somerset_3H6,4.03.0061,5,32
#WATCHMEN.1_3H6,4.03.0061,5,32
#WATCHMEN.2_3H6,4.03.0061,5,32
#WATCHMEN.3_3H6,4.03.0061,5,32
#Warwick_2H6,4.03.0061,5,32
#Clarence_3H6,4.03.0062,34,246
#EdwardIV_3H6,4.03.0062,34,246
#Oxford_3H6,4.03.0062,34,246
#SOLDIERS.FRENCH_3H6,4.03.0062,34,246
#Somerset_3H6,4.03.0062,34,246
#Warwick_2H6,4.03.0062,34,246
#Clarence_3H6,4.03.0063,5,40
#Oxford_3H6,4.03.0063,5,40
#Warwick_2H6,4.03.0063,5,40
#QueenElizabeth_3H6,4.04.0064,36,281
#Rivers_3H6,4.04.0064,36,281
#Hastings_3H6,4.05.0065,13,104
#RichardIII_R3,4.05.0065,13,104
#SOLDIERS.YORK_3H6,4.05.0065,13,104
#Stanley_3H6,4.05.0065,13,104
#EdwardIV_3H6,4.05.0066,18,130
#Hastings_3H6,4.05.0066,18,130
#Huntsman_3H6,4.05.0066,18,130
#RichardIII_R3,4.05.0066,18,130
#SOLDIERS.YORK_3H6,4.05.0066,18,130
#Stanley_3H6,4.05.0066,18,130
#Clarence_3H6,4.06.0067,78,590
#HenryVII_R3,4.06.0067,78,590
#HenryVI_1H6,4.06.0067,78,590
#Lieutenant_3H6,4.06.0067,78,590
#Montague_3H6,4.06.0067,78,590
#Oxford_3H6,4.06.0067,78,590
#Somerset_3H6,4.06.0067,78,590
#Warwick_2H6,4.06.0067,78,590
#Clarence_3H6,4.06.0068,12,85
#HenryVII_R3,4.06.0068,12,85
#HenryVI_1H6,4.06.0068,12,85
#Lieutenant_3H6,4.06.0068,12,85
#MESSENGERS.Post_3H6,4.06.0068,12,85
#Montague_3H6,4.06.0068,12,85
#Oxford_3H6,4.06.0068,12,85
#Somerset_3H6,4.06.0068,12,85
#Warwick_2H6,4.06.0068,12,85
#HenryVII_R3,4.06.0069,15,111
#Oxford_3H6,4.06.0069,15,111
#Somerset_3H6,4.06.0069,15,111
#EdwardIV_3H6,4.07.0070,16,126
#Hastings_3H6,4.07.0070,16,126
#RichardIII_R3,4.07.0070,16,126
#SOLDIERS.YORK_3H6,4.07.0070,16,126
#ALDERMEN_3H6,4.07.0071,13,111
#EdwardIV_3H6,4.07.0071,13,111
#Hastings_3H6,4.07.0071,13,111
#MayorOfYork_3H6,4.07.0071,13,111
#RichardIII_R3,4.07.0071,13,111
#SOLDIERS.YORK_3H6,4.07.0071,13,111
#EdwardIV_3H6,4.07.0072,5,43
#Hastings_3H6,4.07.0072,5,43
#RichardIII_R3,4.07.0072,5,43
#SOLDIERS.YORK_3H6,4.07.0072,5,43
#ALDERMEN_3H6,4.07.0073,5,46
#EdwardIV_3H6,4.07.0073,5,46
#Hastings_3H6,4.07.0073,5,46
#MayorOfYork_3H6,4.07.0073,5,46
#RichardIII_R3,4.07.0073,5,46
#SOLDIERS.YORK_3H6,4.07.0073,5,46
#ALDERMEN_3H6,4.07.0074,31,249
#EdwardIV_3H6,4.07.0074,31,249
#Hastings_3H6,4.07.0074,31,249
#MayorOfYork_3H6,4.07.0074,31,249
#Montgomery_3H6,4.07.0074,31,249
#RichardIII_R3,4.07.0074,31,249
#SOLDIERS.MONTGOMERY_3H6,4.07.0074,31,249
